Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
"Наименование Избирательной комиссии:    Новосибирск, Первомайская "																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943					
		16.88%	17.06%	18.58%	15.14%	15.89%	16.32%	15.52%	18.67%	15.88%	17.02%	14.01%	19.12%	20.97%	16.26%	19.61%	19.18%	16.50%	12.66%	13.77%	16.97%	14.45%	18.31%	17.19%	13.65%	18.06%	17.84%	16.41%	15.32%	18.03%	19.70%	19.64%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	353	9	10	5	12	13	11	11	11	18	10	12	10	20	12	8	11	12	11	5	20	13	6	7	24	11	11	8	12	20	10					
		1.14%	1.32%	1.55%	0.54%	1.26%	0.93%	1.22%	0.84%	0.96%	1.33%	1.20%	0.83%	1.47%	1.62%	1.29%	1.65%	1.23%	1.21%	0.88%	0.53%	1.90%	1.39%	1.05%	0.72%	1.56%	0.97%	0.88%	0.70%	1.14%	1.66%	0.95%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	10857	239	200	371	300	475	337	416	436	452	302	501	214	412	297	136	336	392	507	348	431	324	201	388	498	422	462	410	385	357	308					
		35.12%	35.15%	30.96%	40.11%	31.58%	33.86%	37.36%	31.83%	38.05%	33.31%	36.17%	34.58%	31.38%	33.33%	32.00%	28.04%	37.46%	39.40%	40.37%	37.14%	40.97%	34.69%	35.26%	40.12%	32.36%	37.28%	36.81%	35.90%	36.53%	29.68%	29.36%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1235	29	20	43	55	63	35	51	53	68	37	44	24	58	25	44	43	55	39	35	45	34	17	45	43	40	37	39	46	36	32					
		3.99%	4.26%	3.10%	4.65%	5.79%	4.49%	3.88%	3.90%	4.62%	5.01%	4.43%	3.04%	3.52%	4.69%	2.69%	9.07%	4.79%	5.53%	3.11%	3.74%	4.28%	3.64%	2.98%	4.65%	2.79%	3.53%	2.95%	3.42%	4.36%	2.99%	3.05%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9021	218	221	237	315	426	267	414	295	411	239	421	206	362	258	126	217	254	369	280	269	270	181	257	477	305	351	353	284	387	351					
		29.18%	32.06%	34.21%	25.62%	33.16%	30.36%	29.60%	31.68%	25.74%	30.29%	28.62%	29.05%	30.21%	29.29%	27.80%	25.98%	24.19%	25.53%	29.38%	29.88%	25.57%	28.91%	31.75%	26.58%	30.99%	26.94%	27.97%	30.91%	26.94%	32.17%	33.46%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	220	0	6	5	3	17	6	11	4	8	10	10	6	4	9	5	10	10	9	3	4	9	4	9	16	5	7	6	9	8	7					
		0.71%	0.00%	0.93%	0.54%	0.32%	1.21%	0.67%	0.84%	0.35%	0.59%	1.20%	0.69%	0.88%	0.32%	0.97%	1.03%	1.11%	1.01%	0.72%	0.32%	0.38%	0.96%	0.70%	0.93%	1.04%	0.44%	0.56%	0.53%	0.85%	0.67%	0.67%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
