Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Звениговская районная																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	653	9	64	17	11	26	27	28	1	21	41	18	13	4	16	14	7	11	2	18	3	17	5	8	8	4	6	12	7	7	5	5	7	22	80	7	38	8	3	21	15	7	4	4	2					
14	Число погашенных неиспользованных открепительных удостоверений	139	1	3	0	2	8	2	7	2	1	6	1	2	15	3	9	4	5	0	4	11	0	2	5	0	4	4	0	2	3	1	0	3	0	0	0	0	10	2	4	0	0	5	4	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	35	3	2	2	1	2	5	3	0	0	1	1	0	0	0	1	0	0	0	3	4	2	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	559	24	36	1	19	32	46	2	5	16	6	11	23	8	28	17	13	6	4	1	0	23	24	8	26	14	12	30	7	2	16	10	10	13	17	9	11	6	3	2	11	3	2	0	2					
		2.12%	2.35%	2.76%	0.14%	3.49%	4.37%	2.69%	0.15%	2.35%	2.44%	2.38%	0.98%	2.23%	0.96%	3.14%	2.90%	4.53%	1.71%	3.13%	0.09%	0.00%	1.87%	4.16%	1.77%	2.63%	3.42%	2.74%	3.68%	2.05%	0.93%	5.08%	4.44%	2.08%	1.54%	2.24%	2.30%	1.86%	2.02%	2.04%	1.41%	1.94%	0.83%	1.80%	0.00%	1.92%					
19	2.Всероссийская политическая партия «Гражданская Сила»	73	6	3	1	4	7	9	0	0	2	0	1	7	2	4	1	2	2	1	0	0	2	1	1	0	3	1	1	0	1	0	0	1	4	1	0	3	1	0	1	0	0	0	0	0					
		0.28%	0.59%	0.23%	0.14%	0.74%	0.95%	0.53%	0.00%	0.00%	0.31%	0.00%	0.09%	0.68%	0.24%	0.45%	0.17%	0.70%	0.57%	0.78%	0.00%	0.00%	0.16%	0.17%	0.22%	0.00%	0.73%	0.23%	0.12%	0.00%	0.47%	0.00%	0.00%	0.21%	0.47%	0.13%	0.00%	0.51%	0.34%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	45	2	5	2	0	1	1	0	0	1	0	2	3	2	2	0	0	1	0	0	0	5	1	0	1	1	2	2	0	0	0	0	0	4	3	0	0	0	0	0	2	2	0	0	0					
		0.17%	0.20%	0.38%	0.27%	0.00%	0.14%	0.06%	0.00%	0.00%	0.15%	0.00%	0.18%	0.29%	0.24%	0.22%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.41%	0.17%	0.00%	0.10%	0.24%	0.46%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.56%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3210	189	182	77	120	136	298	217	39	41	36	106	70	72	125	60	39	50	9	112	67	128	43	63	86	26	41	129	36	17	26	21	80	140	92	48	49	30	13	11	52	20	7	2	5					
		12.18%	18.49%	13.97%	10.52%	22.06%	18.55%	17.41%	16.48%	18.31%	6.26%	14.29%	9.40%	6.80%	8.67%	14.01%	10.24%	13.59%	14.25%	7.03%	9.76%	10.34%	10.39%	7.45%	13.91%	8.70%	6.36%	9.36%	15.83%	10.53%	7.91%	8.25%	9.33%	16.63%	16.61%	12.14%	12.28%	8.28%	10.10%	8.84%	7.75%	9.19%	5.56%	6.31%	4.44%	4.81%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	67	3	3	1	3	3	12	0	1	4	0	5	2	1	2	1	0	1	1	0	0	0	2	3	0	3	1	1	0	1	1	1	1	1	1	0	3	0	0	2	0	1	1	1	0					
		0.25%	0.29%	0.23%	0.14%	0.55%	0.41%	0.70%	0.00%	0.47%	0.61%	0.00%	0.44%	0.19%	0.12%	0.22%	0.17%	0.00%	0.28%	0.78%	0.00%	0.00%	0.00%	0.35%	0.66%	0.00%	0.73%	0.23%	0.12%	0.00%	0.47%	0.32%	0.44%	0.21%	0.12%	0.13%	0.00%	0.51%	0.00%	0.00%	1.41%	0.00%	0.28%	0.90%	2.22%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	40	1	1	1	1	3	5	0	1	2	0	2	3	2	2	0	0	1	0	0	0	4	0	2	0	1	0	1	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0					
		0.15%	0.10%	0.08%	0.14%	0.18%	0.41%	0.29%	0.00%	0.47%	0.31%	0.00%	0.18%	0.29%	0.24%	0.22%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.32%	0.00%	0.44%	0.00%	0.24%	0.00%	0.12%	1.17%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1645	78	80	48	28	46	108	78	10	38	11	67	83	63	61	52	23	30	6	89	0	88	36	22	51	19	23	57	14	14	18	17	39	46	33	18	48	23	6	12	30	12	5	7	8					
		6.24%	7.63%	6.14%	6.56%	5.15%	6.28%	6.31%	5.92%	4.69%	5.80%	4.37%	5.94%	8.06%	7.59%	6.84%	8.87%	8.01%	8.55%	4.69%	7.76%	0.00%	7.14%	6.24%	4.86%	5.16%	4.65%	5.25%	6.99%	4.09%	6.51%	5.71%	7.56%	8.11%	5.46%	4.35%	4.60%	8.11%	7.74%	4.08%	8.45%	5.30%	3.33%	4.50%	15.56%	7.69%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1355	83	93	44	32	76	133	87	8	31	26	87	53	53	81	38	11	16	3	20	0	65	14	6	42	12	7	17	6	6	9	9	10	24	31	7	42	8	17	7	14	11	7	2	7					
		5.14%	8.12%	7.14%	6.01%	5.88%	10.37%	7.77%	6.61%	3.76%	4.73%	10.32%	7.71%	5.15%	6.39%	9.08%	6.48%	3.83%	4.56%	2.34%	1.74%	0.00%	5.28%	2.43%	1.32%	4.25%	2.93%	1.60%	2.09%	1.75%	2.79%	2.86%	4.00%	2.08%	2.85%	4.09%	1.79%	7.09%	2.69%	11.56%	4.93%	2.47%	3.06%	6.31%	4.44%	6.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	183	9	12	2	7	4	13	1	0	3	7	6	3	4	5	3	1	5	3	5	4	13	7	2	0	6	5	7	4	1	0	0	2	8	8	4	9	1	1	1	5	1	0	0	1					
		0.69%	0.88%	0.92%	0.27%	1.29%	0.55%	0.76%	0.08%	0.00%	0.46%	2.78%	0.53%	0.29%	0.48%	0.56%	0.51%	0.35%	1.42%	2.34%	0.44%	0.62%	1.06%	1.21%	0.44%	0.00%	1.47%	1.14%	0.86%	1.17%	0.47%	0.00%	0.00%	0.42%	0.95%	1.06%	1.02%	1.52%	0.34%	0.68%	0.70%	0.88%	0.28%	0.00%	0.00%	0.96%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18792	596	869	554	321	409	1061	917	145	509	160	825	759	604	567	401	197	234	99	920	577	889	441	342	775	317	337	550	268	171	245	162	326	594	562	298	416	218	104	103	443	307	88	32	80					
		71.30%	58.32%	66.69%	75.68%	59.01%	55.80%	61.97%	69.63%	68.08%	77.71%	63.49%	73.14%	73.69%	72.77%	63.57%	68.43%	68.64%	66.67%	77.34%	80.21%	89.04%	72.16%	76.43%	75.50%	78.36%	77.51%	76.94%	67.48%	78.36%	79.53%	77.78%	72.00%	67.78%	70.46%	74.14%	76.21%	70.27%	73.40%	70.75%	72.54%	78.27%	85.28%	79.28%	71.11%	76.92%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	116	9	9	1	5	7	8	0	0	2	0	7	11	1	7	5	0	1	1	0	0	8	0	1	0	0	2	2	0	0	0	1	4	5	4	2	7	3	1	0	1	1	0	0	0					
		0.44%	0.88%	0.69%	0.14%	0.92%	0.95%	0.47%	0.00%	0.00%	0.31%	0.00%	0.62%	1.07%	0.12%	0.78%	0.85%	0.00%	0.28%	0.78%	0.00%	0.00%	0.65%	0.00%	0.22%	0.00%	0.00%	0.46%	0.25%	0.00%	0.00%	0.00%	0.44%	0.83%	0.59%	0.53%	0.51%	1.18%	1.01%	0.68%	0.00%	0.18%	0.28%	0.00%	0.00%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
