Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																											
Дата голосования: 04.12.2011																																																											
																																																											
Наименование Избирательной комиссии:    Звениговская районная																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
		Сумма	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	746	6	12	6	14	14	20	22	19	9	16	30	4	37	12	16	13	15	24	13	14	4	6	7	9	6	14	31	18	17	11	16	11	11	8	5	18	13	11	12	11	76	32	4	6	7	17	13	3	2	12	12	7					
14	Число погашенных неиспользованных открепительных удостоверений	119	5	0	0	7	0	1	1	6	6	0	0	1	0	0	3	0	0	7	5	23	0	4	0	0	0	0	5	0	9	8	0	0	0	0	0	0	5	0	0	0	1	1	1	0	0	0	0	3	1	0	5	11					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	46	1	1	2	4	1	1	4	2	6	1	2	1	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	2	1	4	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2303	51	59	66	83	87	62	93	107	117	67	46	27	17	43	28	107	88	90	70	55	29	29	10	47	20	102	69	66	38	20	31	35	29	26	20	16	12	12	24	35	18	9	23	14	14	38	47	6	11	31	44	15					
		9.90%	11.62%	12.80%	12.62%	14.87%	13.81%	13.42%	14.83%	13.29%	15.75%	12.34%	8.86%	13.71%	9.55%	17.34%	16.00%	12.59%	10.72%	12.15%	13.86%	10.56%	10.10%	8.90%	8.06%	13.70%	7.09%	10.43%	7.66%	10.09%	6.92%	5.32%	5.10%	9.33%	8.79%	7.83%	3.97%	3.55%	3.40%	6.09%	5.37%	7.61%	3.30%	7.38%	16.08%	8.33%	14.00%	7.77%	11.24%	5.94%	10.28%	5.54%	5.86%	4.53%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2062	54	52	56	54	51	31	65	88	59	42	37	24	16	35	20	77	106	77	30	56	34	48	11	34	27	51	88	76	63	30	47	29	36	47	5	9	15	9	42	38	27	20	19	15	6	22	37	5	7	39	65	31					
		8.87%	12.30%	11.28%	10.71%	9.68%	8.10%	6.71%	10.37%	10.93%	7.94%	7.73%	7.13%	12.18%	8.99%	14.11%	11.43%	9.06%	12.91%	10.39%	5.94%	10.75%	11.85%	14.72%	8.87%	9.91%	9.57%	5.21%	9.77%	11.62%	11.48%	7.98%	7.73%	7.73%	10.91%	14.16%	0.99%	1.99%	4.25%	4.57%	9.40%	8.26%	4.95%	16.39%	13.29%	8.93%	6.00%	4.50%	8.85%	4.95%	6.54%	6.96%	8.66%	9.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	183	3	3	4	7	4	7	4	13	4	6	3	1	2	3	3	9	12	6	5	2	0	0	3	3	0	5	4	8	3	2	3	7	3	4	0	1	0	0	0	3	6	2	2	1	1	3	7	0	1	2	4	4					
		0.79%	0.68%	0.65%	0.76%	1.25%	0.63%	1.52%	0.64%	1.61%	0.54%	1.10%	0.58%	0.51%	1.12%	1.21%	1.71%	1.06%	1.46%	0.81%	0.99%	0.38%	0.00%	0.00%	2.42%	0.87%	0.00%	0.51%	0.44%	1.22%	0.55%	0.53%	0.49%	1.87%	0.91%	1.20%	0.00%	0.22%	0.00%	0.00%	0.00%	0.65%	1.10%	1.64%	1.40%	0.60%	1.00%	0.61%	1.67%	0.00%	0.93%	0.36%	0.53%	1.21%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5463	120	119	118	132	112	141	179	195	179	160	110	32	37	71	48	183	163	224	129	135	58	91	21	67	38	235	232	148	96	88	80	69	87	67	88	64	80	44	97	125	139	30	24	22	29	55	56	8	7	155	371	105					
		23.49%	27.33%	25.81%	22.56%	23.66%	17.78%	30.52%	28.55%	24.22%	24.09%	29.47%	21.19%	16.24%	20.79%	28.63%	27.43%	21.53%	19.85%	30.23%	25.54%	25.91%	20.21%	27.91%	16.94%	19.53%	13.48%	24.03%	25.75%	22.63%	17.49%	23.40%	13.16%	18.40%	26.36%	20.18%	17.46%	14.19%	22.66%	22.34%	21.70%	27.17%	25.46%	24.59%	16.78%	13.10%	29.00%	11.25%	13.40%	7.92%	6.54%	27.68%	49.40%	31.72%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	285	9	4	6	5	10	12	15	15	10	9	1	0	2	7	6	20	10	12	13	8	0	3	2	5	1	8	9	22	7	0	1	3	2	3	1	1	3	0	2	2	13	1	2	0	4	0	4	1	2	8	1	0					
		1.23%	2.05%	0.87%	1.15%	0.90%	1.59%	2.60%	2.39%	1.86%	1.35%	1.66%	0.19%	0.00%	1.12%	2.82%	3.43%	2.35%	1.22%	1.62%	2.57%	1.54%	0.00%	0.92%	1.61%	1.46%	0.35%	0.82%	0.99%	3.36%	1.28%	0.00%	0.16%	0.80%	0.61%	0.90%	0.20%	0.22%	0.85%	0.00%	0.45%	0.43%	2.38%	0.82%	1.40%	0.00%	4.00%	0.00%	0.96%	0.99%	1.87%	1.43%	0.13%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12420	195	212	258	263	343	197	264	373	358	249	309	112	103	87	65	438	418	322	243	255	155	152	77	174	191	559	487	319	332	225	426	227	171	184	390	354	238	132	277	250	328	56	70	116	45	310	259	80	75	280	245	172					
		53.40%	44.42%	45.99%	49.33%	47.13%	54.44%	42.64%	42.11%	46.34%	48.18%	45.86%	59.54%	56.85%	57.87%	35.08%	37.14%	51.53%	50.91%	43.45%	48.12%	48.94%	54.01%	46.63%	62.10%	50.73%	67.73%	57.16%	54.05%	48.78%	60.47%	59.84%	70.07%	60.53%	51.82%	55.42%	77.38%	78.49%	67.42%	67.01%	61.97%	54.35%	60.07%	45.90%	48.95%	69.05%	45.00%	63.39%	61.96%	79.21%	70.09%	50.00%	32.62%	51.96%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	102	3	2	4	2	4	3	1	2	2	0	4	1	1	0	0	6	9	2	3	1	0	0	0	2	2	3	4	3	3	2	5	4	0	1	0	1	0	0	2	2	5	1	1	0	0	0	3	1	0	3	3	1					
		0.44%	0.68%	0.43%	0.76%	0.36%	0.63%	0.65%	0.16%	0.25%	0.27%	0.00%	0.77%	0.51%	0.56%	0.00%	0.00%	0.71%	1.10%	0.27%	0.59%	0.19%	0.00%	0.00%	0.00%	0.58%	0.71%	0.31%	0.44%	0.46%	0.55%	0.53%	0.82%	1.07%	0.00%	0.30%	0.00%	0.22%	0.00%	0.00%	0.45%	0.43%	0.92%	0.82%	0.70%	0.00%	0.00%	0.00%	0.72%	0.99%	0.00%	0.54%	0.40%	0.30%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
