14	Число неиспользованных открепительных удостоверений	174	1	3	8	7	4	8	2	0	0	6	3	2	0	1	8	0	0	1	8	1	1	1	1	2	0	2	13	4	6	0	12	0	1	0	3	0	0	1	0	1	0	5	0	2	0	0	1	2	1	2	0	6	8	1	4	4	0	2	1	2	0	6	5	0	0	0	7	3	1	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	201	1	2	4	0	5	1	2	4	1	2	1	5	4	2	0	2	2	1	3	1	3	3	2	6	2	6	3	3	4	3	1	6	7	3	3	2	3	4	1	2	4	0	4	4	5	6	4	10	2	5	4	1	0	6	3	6	2	2	5	4	2	0	0	0	0	2	1	3	5	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																	
19	Жириновский Владимир Вольфович	4641	48	57	61	61	66	76	83	101	75	60	88	67	73	47	60	72	90	81	54	69	51	74	101	45	69	63	65	68	77	66	83	69	102	83	61	74	76	80	79	72	94	69	79	70	62	67	59	64	57	56	59	30	6	99	89	66	66	88	80	70	77	22	56	39	26	59	44	50	64	27									
		5.04%	3.73%	4.55%	4.45%	4.97%	5.23%	5.22%	5.26%	6.08%	6.96%	4.95%	6.12%	5.08%	4.64%	3.50%	4.72%	4.68%	5.91%	5.70%	3.95%	5.23%	4.54%	4.62%	6.45%	4.17%	5.71%	5.07%	5.03%	5.43%	6.49%	4.38%	5.26%	4.34%	6.19%	5.03%	5.05%	5.41%	5.08%	5.63%	6.18%	4.86%	6.01%	5.66%	5.34%	5.16%	4.77%	4.92%	3.82%	5.13%	4.51%	4.05%	3.51%	3.52%	3.97%	5.86%	6.42%	4.98%	3.82%	5.61%	4.19%	4.78%	4.54%	6.65%	5.59%	7.80%	6.55%	4.83%	4.02%	4.55%	5.34%	3.73%									
20	Зюганов Геннадий Андреевич	13786	207	211	234	206	195	239	264	246	146	194	258	196	272	196	183	219	234	240	189	200	176	240	233	149	168	168	178	169	165	249	231	233	256	242	146	256	237	230	200	245	206	176	212	215	202	217	214	199	164	195	200	120	17	253	183	196	217	244	326	247	295	21	148	57	47	187	134	151	155	88									
		14.98%	16.07%	16.83%	17.07%	16.78%	15.45%	16.40%	16.73%	14.82%	13.56%	16.01%	17.93%	14.86%	17.28%	14.59%	14.40%	14.24%	15.36%	16.89%	13.82%	15.16%	15.66%	14.98%	14.88%	13.80%	13.91%	13.52%	13.78%	13.50%	13.90%	16.52%	14.64%	14.64%	15.52%	14.68%	12.10%	18.73%	15.84%	16.17%	15.64%	16.55%	13.18%	14.43%	14.33%	15.84%	15.53%	15.92%	13.85%	15.96%	12.97%	14.09%	11.90%	14.08%	11.26%	14.98%	13.20%	14.80%	12.55%	15.55%	17.07%	16.87%	17.38%	6.34%	14.79%	11.40%	11.84%	15.30%	12.25%	13.74%	12.94%	12.17%									
21	Миронов Сергей Михайлович	6843	91	104	114	95	96	94	129	129	82	108	155	102	130	113	95	117	121	116	120	104	83	135	141	84	106	57	95	94	81	123	124	125	129	111	86	107	61	113	93	161	120	99	134	99	86	119	122	88	71	84	96	56	4	136	105	106	102	103	168	101	106	11	43	29	28	66	60	86	46	45									
		7.44%	7.07%	8.29%	8.32%	7.74%	7.61%	6.45%	8.17%	7.77%	7.61%	8.91%	10.77%	7.73%	8.26%	8.41%	7.47%	7.61%	7.94%	8.16%	8.77%	7.88%	7.38%	8.43%	9.00%	7.78%	8.77%	4.59%	7.35%	7.51%	6.82%	8.16%	7.86%	7.86%	7.82%	6.73%	7.13%	7.83%	4.08%	7.95%	7.27%	10.88%	7.68%	8.11%	9.06%	7.30%	6.61%	8.73%	7.90%	7.06%	5.62%	6.07%	5.71%	6.57%	2.65%	8.05%	7.58%	8.01%	5.90%	6.56%	8.80%	6.90%	6.25%	3.32%	4.30%	5.80%	7.05%	5.40%	5.48%	7.83%	3.84%	6.22%									
22	Прохоров Михаил Дмитриевич	20462	346	220	327	229	292	314	312	374	213	237	279	310	305	413	312	340	289	263	289	240	214	306	291	252	279	385	266	218	256	333	356	354	316	388	310	269	297	262	242	292	322	264	281	249	333	291	382	261	376	365	580	257	10	327	260	339	514	320	484	383	396	29	316	28	71	231	290	279	253	181									
		22.24%	26.86%	17.54%	23.85%	18.65%	23.14%	21.55%	19.77%	22.53%	19.78%	19.55%	19.39%	23.50%	19.38%	30.75%	24.55%	22.11%	18.98%	18.51%	21.13%	18.20%	19.04%	19.10%	18.58%	23.33%	23.10%	30.97%	20.59%	17.41%	21.57%	22.10%	22.56%	22.25%	19.16%	23.53%	25.68%	19.68%	19.85%	18.42%	18.92%	19.73%	20.60%	21.64%	18.99%	18.35%	25.60%	21.35%	24.72%	20.93%	29.75%	26.37%	34.50%	30.16%	6.62%	19.36%	18.76%	25.60%	29.73%	20.40%	25.34%	26.16%	23.34%	8.76%	31.57%	5.60%	17.88%	18.90%	26.51%	25.39%	21.12%	25.03%									
23	Путин Владимир Владимирович	44885	582	646	608	624	592	720	770	782	551	593	637	623	775	559	597	772	769	698	697	683	584	825	776	537	568	545	662	686	589	701	757	779	814	800	587	641	804	720	649	688	804	597	751	702	591	641	751	613	585	665	714	378	112	860	727	601	802	796	812	639	787	239	419	337	220	660	546	520	660	366									
		48.78%	45.19%	51.52%	44.35%	50.81%	46.91%	49.42%	48.80%	47.11%	51.16%	48.93%	44.27%	47.23%	49.24%	41.62%	46.97%	50.20%	50.49%	49.12%	50.95%	51.78%	51.96%	51.50%	49.55%	49.72%	47.02%	43.85%	51.24%	54.79%	49.62%	46.52%	47.97%	48.96%	49.36%	48.51%	48.63%	46.89%	53.74%	50.63%	50.74%	46.49%	51.44%	48.93%	50.78%	51.73%	45.43%	47.03%	48.61%	49.16%	46.28%	48.05%	42.47%	44.37%	74.17%	50.92%	52.45%	45.39%	46.39%	50.73%	42.51%	43.65%	46.38%	72.21%	41.86%	67.40%	55.42%	54.01%	49.91%	47.32%	55.09%	50.62%									
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
