11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																										
13	Бабурин Сергей Николаевич	845	17	14	15	16	6	14	11	9	12	4	14	9	10	12	17	8	13	15	11	5	18	9	17	14	7	9	15	12	8	8	17	13	7	10	8	2	5	6	10	10	9	6	13	14	12	15	13	12	17	19	16	11	8	11	6	13	12	7	9	9	1	8	11	11	13	6	10	4	15	8	15	12	7	16	9	8	5	7	10									
		0.85%	1.21%	1.02%	1.06%	1.10%	0.42%	1.08%	0.90%	0.67%	1.10%	0.34%	0.97%	0.70%	0.75%	0.81%	1.22%	0.55%	0.96%	1.07%	0.77%	0.56%	1.29%	0.65%	1.05%	1.19%	0.55%	0.61%	1.18%	0.65%	0.73%	0.56%	1.04%	1.11%	0.58%	1.08%	0.58%	0.18%	0.46%	0.50%	0.88%	0.91%	0.87%	0.51%	0.99%	1.16%	0.89%	1.23%	0.90%	0.76%	1.40%	1.47%	1.12%	0.86%	0.55%	0.86%	0.91%	0.98%	0.84%	0.50%	0.55%	0.67%	1.05%	0.57%	0.82%	0.79%	1.09%	0.71%	1.01%	0.43%	1.10%	0.54%	1.07%	0.98%	1.90%	0.97%	0.67%	0.57%	0.48%	1.02%	0.96%									
14	Грудинин Павел Николаевич	9316	118	124	129	133	150	132	131	127	121	75	129	100	99	124	123	131	139	130	145	81	98	119	163	87	115	143	80	189	116	173	167	108	102	69	140	82	64	96	86	109	107	131	128	103	120	138	132	99	80	135	133	132	123	115	73	128	133	166	174	147	3	126	155	109	103	93	93	94	142	159	180	119	9	190	132	170	96	55	44									
		9.34%	8.42%	9.08%	9.14%	9.17%	10.59%	10.15%	10.69%	9.47%	11.12%	6.38%	8.90%	7.73%	7.44%	8.36%	8.84%	9.03%	10.23%	9.28%	10.19%	9.03%	7.00%	8.53%	10.04%	7.39%	8.99%	9.62%	6.31%	10.29%	10.64%	12.13%	10.25%	9.25%	8.51%	7.47%	10.14%	7.43%	5.91%	7.99%	7.53%	9.94%	10.33%	11.17%	9.82%	8.52%	8.95%	11.29%	9.17%	6.27%	6.57%	10.47%	9.29%	10.34%	8.47%	8.97%	11.08%	9.66%	9.33%	11.85%	10.61%	10.97%	3.16%	9.03%	11.61%	7.85%	8.63%	10.94%	9.43%	10.11%	10.45%	10.77%	12.82%	9.67%	2.44%	11.54%	9.88%	12.20%	9.29%	8.01%	4.20%									
15	Жириновский Владимир Вольфович	3711	65	50	60	58	28	65	43	49	41	56	69	48	46	57	70	62	50	37	58	37	59	50	59	44	63	41	51	58	44	46	44	48	44	43	52	38	18	40	44	52	23	45	40	59	61	45	52	77	46	42	51	49	27	44	24	57	43	55	41	44	1	46	44	62	37	27	22	34	48	49	56	57	27	51	58	42	37	24	77									
		3.72%	4.64%	3.66%	4.25%	3.99%	1.98%	5.00%	3.51%	3.65%	3.77%	4.76%	4.76%	3.71%	3.46%	3.84%	5.03%	4.27%	3.68%	2.64%	4.08%	4.12%	4.21%	3.58%	3.63%	3.74%	4.93%	2.76%	4.03%	3.16%	4.04%	3.23%	2.70%	4.11%	3.67%	4.65%	3.77%	3.44%	1.66%	3.33%	3.85%	4.74%	2.22%	3.84%	3.07%	4.88%	4.55%	3.68%	3.61%	4.88%	3.78%	3.26%	3.56%	3.84%	1.86%	3.43%	3.64%	4.30%	3.02%	3.93%	2.50%	3.28%	1.05%	3.30%	3.30%	4.46%	3.10%	3.18%	2.23%	3.66%	3.53%	3.32%	3.99%	4.63%	7.32%	3.10%	4.34%	3.02%	3.58%	3.49%	7.35%									
16	Путин Владимир Владимирович	74025	1066	1027	1016	1089	933	918	877	998	767	902	1071	991	1006	1140	1011	1076	969	1034	1032	666	1043	1058	1172	895	965	1146	977	1340	793	1008	1181	863	898	725	1047	868	865	911	878	804	772	852	970	905	1015	879	1085	1239	947	934	1061	937	1168	976	455	1006	1048	1026	1171	938	83	1075	974	1076	877	587	766	694	974	1083	1000	887	285	1172	965	1038	744	548	787									
		74.20%	76.09%	75.18%	71.95%	75.05%	65.84%	70.62%	71.59%	74.42%	70.50%	76.70%	73.86%	76.58%	75.58%	76.82%	72.68%	74.16%	71.30%	73.80%	72.52%	74.25%	74.50%	75.84%	72.17%	76.04%	75.51%	77.12%	77.11%	72.98%	72.75%	70.69%	72.50%	73.95%	74.96%	78.46%	75.81%	78.62%	79.94%	75.79%	76.88%	73.29%	74.52%	72.63%	74.39%	74.86%	75.69%	71.93%	75.40%	78.52%	77.75%	72.40%	74.09%	73.38%	80.44%	76.13%	69.04%	75.92%	73.49%	73.23%	71.40%	70.00%	87.37%	77.06%	72.96%	77.47%	73.51%	69.06%	77.69%	74.62%	71.67%	73.37%	71.23%	72.11%	77.24%	71.16%	72.23%	74.52%	72.02%	79.77%	75.17%									
17	Собчак Ксения Анатольевна	4732	51	56	75	56	94	61	59	63	73	56	58	49	63	69	77	67	67	81	61	46	84	63	97	42	44	52	69	88	52	89	112	57	60	33	49	34	48	57	56	42	56	46	51	64	53	50	61	41	47	59	62	58	53	55	46	51	86	51	109	97	3	50	78	46	65	60	47	34	65	65	47	53	9	109	85	65	72	18	55									
		4.74%	3.64%	4.10%	5.31%	3.86%	6.63%	4.69%	4.82%	4.70%	6.71%	4.76%	4.00%	3.79%	4.73%	4.65%	5.54%	4.62%	4.93%	5.78%	4.29%	5.13%	6.00%	4.52%	5.97%	3.57%	3.44%	3.50%	5.45%	4.79%	4.77%	6.24%	6.88%	4.88%	5.01%	3.57%	3.55%	3.08%	4.44%	4.74%	4.90%	3.83%	5.41%	3.92%	3.91%	5.29%	3.95%	4.09%	4.24%	2.60%	3.86%	4.57%	4.33%	4.54%	3.65%	4.29%	6.98%	3.85%	6.03%	3.64%	6.65%	7.24%	3.16%	3.58%	5.84%	3.31%	5.45%	7.06%	4.77%	3.66%	4.78%	4.40%	3.35%	4.31%	2.44%	6.62%	6.36%	4.67%	6.97%	2.62%	5.25%									
18	Сурайкин Максим Александрович	585	9	13	8	12	2	9	8	13	5	7	7	4	7	5	12	8	7	6	8	5	5	10	7	8	15	2	5	17	4	8	9	7	11	10	9	6	9	4	5	12	14	8	12	10	10	10	11	7	11	10	15	6	6	8	4	5	5	4	10	8	1	5	3	1	1	1	4	12	10	7	7	10	3	3	5	3	5	3	9									
		0.59%	0.64%	0.95%	0.57%	0.83%	0.14%	0.69%	0.65%	0.97%	0.46%	0.60%	0.48%	0.31%	0.53%	0.34%	0.86%	0.55%	0.52%	0.43%	0.56%	0.56%	0.36%	0.72%	0.43%	0.68%	1.17%	0.13%	0.39%	0.93%	0.37%	0.56%	0.55%	0.60%	0.92%	1.08%	0.65%	0.54%	0.83%	0.33%	0.44%	1.09%	1.35%	0.68%	0.92%	0.83%	0.75%	0.82%	0.76%	0.44%	0.90%	0.78%	1.05%	0.47%	0.41%	0.62%	0.61%	0.38%	0.35%	0.29%	0.61%	0.60%	1.05%	0.36%	0.22%	0.07%	0.08%	0.12%	0.41%	1.29%	0.74%	0.47%	0.50%	0.81%	0.81%	0.18%	0.37%	0.22%	0.48%	0.44%	0.86%									
19	Титов Борис Юрьевич	1767	25	20	27	27	46	23	23	19	18	26	21	25	41	22	23	32	28	24	24	12	36	26	32	16	15	27	23	37	16	30	29	20	18	4	12	16	11	26	16	18	15	22	20	19	11	16	24	36	18	32	26	25	12	19	17	18	29	24	49	32	2	17	30	24	17	26	11	13	23	24	29	36	1	32	27	26	24	4	3									
		1.77%	1.78%	1.46%	1.91%	1.86%	3.25%	1.77%	1.88%	1.42%	1.65%	2.21%	1.45%	1.93%	3.08%	1.48%	1.65%	2.21%	2.06%	1.71%	1.69%	1.34%	2.57%	1.86%	1.97%	1.36%	1.17%	1.82%	1.82%	2.02%	1.47%	2.10%	1.78%	1.71%	1.50%	0.43%	0.87%	1.45%	1.02%	2.16%	1.40%	1.64%	1.45%	1.88%	1.53%	1.57%	0.82%	1.31%	1.67%	2.28%	1.48%	2.48%	1.82%	1.96%	0.83%	1.48%	2.58%	1.36%	2.03%	1.71%	2.99%	2.39%	2.11%	1.22%	2.25%	1.73%	1.42%	3.06%	1.12%	1.40%	1.69%	1.63%	2.07%	2.93%	0.27%	1.94%	2.02%	1.87%	2.32%	0.58%	0.29%									
20	Явлинский Григорий Алексеевич	3479	33	49	66	47	75	59	57	36	32	36	59	56	42	42	48	46	66	56	66	36	44	47	63	43	38	50	38	71	41	53	54	34	42	18	51	42	43	49	38	41	25	53	49	27	47	55	44	48	40	47	45	40	42	45	29	38	53	57	63	53	0	53	33	46	52	40	20	26	65	59	50	37	6	50	34	32	34	17	18									
		3.49%	2.36%	3.59%	4.67%	3.24%	5.29%	4.54%	4.65%	2.68%	2.94%	3.06%	4.07%	4.33%	3.16%	2.83%	3.45%	3.17%	4.86%	3.99%	4.64%	4.01%	3.14%	3.37%	3.88%	3.65%	2.97%	3.36%	2.99%	3.87%	3.76%	3.72%	3.31%	2.91%	3.51%	1.95%	3.69%	3.80%	3.97%	4.08%	3.33%	3.74%	2.41%	4.52%	3.76%	2.23%	3.50%	4.50%	3.06%	3.04%	3.28%	3.64%	3.14%	3.13%	2.89%	3.51%	4.40%	2.87%	3.72%	4.07%	3.84%	3.96%	0.00%	3.80%	2.47%	3.31%	4.36%	4.71%	2.03%	2.80%	4.78%	3.99%	3.56%	3.01%	1.63%	3.04%	2.54%	2.30%	3.29%	2.47%	1.72%									
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
