Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Пудожская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №471	УИК №472	УИК №473					
15	"Число открепительных удостоверений, выданных в ТИК"	15	6	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																					
18	. Глазьев Сергей Юрьевич	190	13	50	9	33	1	1	1	2	4	1	1	1	2	1	6	6	2	3	3	2	18	4	0	1	10	7	1	5	0	2					
		1.72%	1.25%	4.52%	0.94%	2.99%	0.92%	1.19%	0.33%	1.18%	1.90%	0.28%	0.42%	0.49%	0.70%	1.20%	1.01%	2.08%	1.11%	1.06%	1.13%	3.33%	2.54%	1.07%	0.00%	1.54%	1.92%	1.30%	0.95%	1.33%	0.00%	1.53%					
19	. Малышкин Олег Александрович	263	35	30	26	29	4	1	4	1	1	10	6	10	6	0	8	2	4	5	11	0	16	8	7	1	16	13	1	2	0	6					
		2.38%	3.36%	2.71%	2.71%	2.63%	3.67%	1.19%	1.32%	0.59%	0.47%	2.77%	2.54%	4.90%	2.09%	0.00%	1.35%	0.69%	2.22%	1.77%	4.15%	0.00%	2.26%	2.14%	5.56%	1.54%	3.08%	2.41%	0.95%	0.53%	0.00%	4.58%					
20	. Миронов Сергей Михайлович	77	7	7	14	8	0	1	1	0	2	1	1	1	0	0	5	0	2	1	2	1	6	0	1	1	5	3	1	2	2	2					
		0.70%	0.67%	0.63%	1.46%	0.72%	0.00%	1.19%	0.33%	0.00%	0.95%	0.28%	0.42%	0.49%	0.00%	0.00%	0.84%	0.00%	1.11%	0.35%	0.75%	1.67%	0.85%	0.00%	0.79%	1.54%	0.96%	0.56%	0.95%	0.53%	1.26%	1.53%					
21	. Путин Владимир Владимирович	8595	755	771	727	801	93	64	258	154	177	292	195	168	245	70	438	229	151	231	219	50	521	289	107	53	412	465	87	321	142	110					
		77.91%	72.53%	69.71%	75.89%	72.55%	85.32%	76.19%	84.87%	90.59%	83.89%	80.89%	82.63%	82.35%	85.37%	84.34%	73.74%	79.51%	83.89%	81.63%	82.64%	83.33%	73.48%	77.48%	84.92%	81.54%	79.23%	86.11%	82.86%	85.37%	89.31%	83.97%					
22	. Хакамада Ирина Муцуовна	343	46	59	42	60	2	1	9	1	0	11	9	6	2	0	10	3	6	4	8	1	26	10	1	1	12	6	3	3	1	0					
		3.11%	4.42%	5.33%	4.38%	5.43%	1.83%	1.19%	2.96%	0.59%	0.00%	3.05%	3.81%	2.94%	0.70%	0.00%	1.68%	1.04%	3.33%	1.41%	3.02%	1.67%	3.67%	2.68%	0.79%	1.54%	2.31%	1.11%	2.86%	0.80%	0.63%	0.00%					
23	. Харитонов Николай Михайлович	1236	141	144	115	124	6	13	26	8	21	37	19	15	24	8	115	42	13	33	21	4	101	50	7	6	56	30	9	27	12	9					
		11.20%	13.54%	13.02%	12.00%	11.23%	5.50%	15.48%	8.55%	4.71%	9.95%	10.25%	8.05%	7.35%	8.36%	9.64%	19.36%	14.58%	7.22%	11.66%	7.92%	6.67%	14.25%	13.40%	5.56%	9.23%	10.77%	5.56%	8.57%	7.18%	7.55%	6.87%					
																																					
24	Против всех	250	38	36	20	41	2	1	5	4	5	8	5	2	5	1	5	5	2	6	1	1	17	9	2	1	6	11	2	6	1	2					
		2.27%	3.65%	3.25%	2.09%	3.71%	1.83%	1.19%	1.64%	2.35%	2.37%	2.22%	2.12%	0.98%	1.74%	1.20%	0.84%	1.74%	1.11%	2.12%	0.38%	1.67%	2.40%	2.41%	1.59%	1.54%	1.15%	2.04%	1.90%	1.60%	0.63%	1.53%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
