Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
"Наименование Избирательной комиссии:    Тула, Центральная"																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560					
		0.22%	0.08%	0.0%	0.08%	0.21%	0.18%	0.0%	0.0%	0.0%	0.57%	0.0%	0.51%	0.33%	1.08%	0.69%	0.43%	0.13%	0.12%	0.46%	0.26%	0.07%	0.24%	0.08%	0.22%	0.22%	0.36%	0.16%	0.0%	0.0%	0.35%	0.11%	0.08%	0.46%	0.17%	0.43%	0.28%	0.31%	0.0%	0.0%	0.08%	0.07%	0.26%	0.41%	0.08%	0.24%	0.14%					
24	"7. ""Новый курс - Автомобильная Россия"""	478	10	6	6	7	12	7	9	15	4	2	19	7	12	3	9	12	10	5	15	18	15	9	9	11	9	23	17	17	16	5	7	15	11	4	7	9	8	3	16	14	12	8	0	34	11					
		1.07%	0.80%	0.72%	0.53%	0.74%	1.09%	1.19%	1.86%	2.50%	0.77%	1.10%	1.39%	1.16%	1.08%	0.52%	0.96%	1.58%	1.21%	0.77%	1.30%	1.36%	1.20%	0.72%	0.66%	1.25%	1.09%	1.86%	1.13%	1.35%	1.90%	0.55%	0.59%	1.40%	0.97%	0.58%	0.66%	0.71%	1.11%	0.44%	1.32%	1.07%	1.06%	0.83%	0.0%	1.67%	1.62%					
25	"8. ""Народно-республиканская партия России"""	56	2	1	0	0	1	2	0	2	1	0	3	1	3	1	3	4	0	0	3	1	4	1	0	0	0	2	1	0	2	3	3	0	1	0	1	0	0	0	1	1	0	3	0	4	1					
		0.12%	0.16%	0.12%	0.0%	0.0%	0.09%	0.34%	0.0%	0.33%	0.19%	0.0%	0.21%	0.16%	0.27%	0.17%	0.32%	0.52%	0.0%	0.0%	0.26%	0.07%	0.32%	0.08%	0.0%	0.0%	0.0%	0.16%	0.06%	0.0%	0.23%	0.33%	0.25%	0.0%	0.08%	0.0%	0.09%	0.0%	0.0%	0.0%	0.08%	0.07%	0.0%	0.31%	0.0%	0.19%	0.14%					
26	"9. ""Российская экологическая партия ""Зеленые"""	216	5	3	4	1	2	2	1	2	1	1	7	2	8	1	7	1	9	3	5	4	2	3	11	0	3	5	10	6	10	4	4	4	6	3	8	7	2	4	7	8	3	5	7	23	2					
		0.48%	0.40%	0.36%	0.35%	0.10%	0.18%	0.34%	0.20%	0.33%	0.19%	0.55%	0.51%	0.33%	0.72%	0.17%	0.75%	0.13%	1.09%	0.46%	0.43%	0.30%	0.16%	0.24%	0.81%	0.0%	0.36%	0.40%	0.66%	0.47%	1.19%	0.44%	0.33%	0.37%	0.53%	0.43%	0.75%	0.55%	0.27%	0.59%	0.57%	0.61%	0.26%	0.52%	0.61%	1.13%	0.29%					
27	"10. ""Аграрная партия России"""	696	11	13	20	12	30	16	17	8	14	6	24	9	19	15	10	8	6	7	18	12	10	14	29	12	10	15	16	23	16	11	19	30	22	9	18	18	7	13	20	19	25	10	21	17	17					
		1.56%	0.88%	1.56%	1.76%	1.28%	2.73%	2.73%	3.51%	1.33%	2.69%	3.31%	1.75%	1.49%	1.71%	2.60%	1.07%	1.05%	0.72%	1.08%	1.57%	0.91%	0.80%	1.12%	2.14%	1.36%	1.21%	1.21%	1.06%	1.82%	1.90%	1.22%	1.60%	2.80%	1.94%	1.31%	1.69%	1.43%	0.97%	1.94%	1.65%	1.45%	2.21%	1.04%	1.83%	0.83%	2.50%					
28	"11. ""Истинные патриоты России"""	47	0	0	0	1	3	1	1	4	0	0	0	0	2	0	5	5	2	2	0	0	1	1	2	0	1	0	2	1	1	0	1	0	0	0	0	0	3	0	1	1	1	0	2	3	0					
		0.10%	0.0%	0.0%	0.0%	0.10%	0.27%	0.17%	0.20%	0.66%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.53%	0.66%	0.24%	0.30%	0.0%	0.0%	0.08%	0.08%	0.14%	0.0%	0.12%	0.0%	0.13%	0.07%	0.11%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.08%	0.07%	0.08%	0.0%	0.17%	0.14%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	792	27	9	17	15	13	8	7	28	15	4	24	9	21	7	11	7	8	14	13	22	11	17	24	18	9	21	15	13	11	15	21	19	25	9	16	26	7	6	28	16	24	24	14	116	8					
		1.78%	2.17%	1.08%	1.50%	1.60%	1.18%	1.36%	1.44%	4.67%	2.89%	2.20%	1.75%	1.49%	1.89%	1.21%	1.18%	0.92%	0.97%	2.16%	1.13%	1.67%	0.88%	1.36%	1.77%	2.05%	1.09%	1.70%	1.00%	1.03%	1.30%	1.66%	1.77%	1.77%	2.21%	1.31%	1.50%	2.07%	0.97%	0.89%	2.31%	1.22%	2.12%	2.51%	1.22%	5.73%	1.17%					
30	"13. ""Демократическая партия России"""	84	1	1	1	1	4	3	3	2	0	1	2	0	3	3	8	0	1	2	0	2	1	3	4	0	1	2	2	3	1	0	0	2	2	2	1	0	0	1	4	1	7	2	2	4	1					
		0.18%	0.08%	0.12%	0.08%	0.10%	0.36%	0.51%	0.62%	0.33%	0.0%	0.55%	0.14%	0.0%	0.27%	0.52%	0.86%	0.0%	0.12%	0.30%	0.0%	0.15%	0.08%	0.24%	0.29%	0.0%	0.12%	0.16%	0.13%	0.23%	0.11%	0.0%	0.0%	0.18%	0.17%	0.29%	0.09%	0.0%	0.0%	0.14%	0.33%	0.07%	0.62%	0.20%	0.17%	0.19%	0.14%					
31	"14. ""Великая Россия - Евразийский Союз"""	100	0	0	3	0	2	4	2	0	1	0	5	1	12	7	4	2	2	1	1	1	2	2	0	2	1	0	1	4	1	1	0	2	1	1	4	3	3	0	3	2	2	3	3	10	1					
		0.22%	0.0%	0.0%	0.26%	0.0%	0.18%	0.68%	0.41%	0.0%	0.19%	0.0%	0.36%	0.16%	1.08%	1.21%	0.43%	0.26%	0.24%	0.15%	0.08%	0.07%	0.16%	0.16%	0.0%	0.22%	0.12%	0.0%	0.06%	0.31%	0.11%	0.11%	0.0%	0.18%	0.08%	0.14%	0.37%	0.23%	0.41%	0.0%	0.24%	0.15%	0.17%	0.31%	0.26%	0.49%	0.14%					
32	"15. ""Партия СЛОН"""	76	2	1	1	0	0	0	1	0	0	0	2	2	2	1	6	3	6	1	0	3	2	2	1	1	2	1	5	1	2	1	3	1	1	2	0	0	2	0	1	3	1	2	1	9	1					
		0.17%	0.16%	0.12%	0.08%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.14%	0.33%	0.18%	0.17%	0.64%	0.39%	0.72%	0.15%	0.0%	0.22%	0.16%	0.16%	0.07%	0.11%	0.24%	0.08%	0.33%	0.07%	0.23%	0.11%	0.25%	0.09%	0.08%	0.29%	0.0%	0.0%	0.27%	0.0%	0.08%	0.23%	0.08%	0.20%	0.08%	0.44%	0.14%					
33	"16. ""Родина"" (народно-патриотический союз)"""	7242	222	175	209	140	160	60	60	75	72	35	202	88	152	108	14	63	84	95	196	194	231	266	248	139	134	198	268	226	122	201	240	200	233	121	212	240	129	98	211	212	202	179	197	185	146					
		16.32%	17.88%	21.08%	18.46%	14.98%	14.59%	10.23%	12.42%	12.52%	13.87%	19.33%	14.79%	14.59%	13.70%	18.78%	1.50%	8.32%	10.19%	14.68%	17.10%	14.74%	18.59%	21.29%	18.38%	15.84%	16.30%	16.03%	17.91%	17.96%	14.52%	22.30%	20.25%	18.69%	20.63%	17.61%	20.0%	19.18%	17.99%	14.64%	17.43%	16.27%	17.92%	18.74%	17.19%	9.14%	21.53%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	80	0	0	1	2	5	0	3	3	2	1	4	0	7	1	10	0	1	0	1	3	3	2	0	1	0	0	0	4	2	1	5	2	3	2	0	0	1	0	0	2	0	0	0	7	1					
		0.18%	0.0%	0.0%	0.08%	0.21%	0.45%	0.0%	0.62%	0.50%	0.38%	0.55%	0.29%	0.0%	0.63%	0.17%	1.07%	0.0%	0.12%	0.0%	0.08%	0.22%	0.24%	0.16%	0.0%	0.11%	0.0%	0.0%	0.0%	0.31%	0.23%	0.11%	0.42%	0.18%	0.26%	0.29%	0.0%	0.0%	0.13%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.34%	0.14%					
35	"18. ""ЛДПР"""	4639	72	49	84	155	106	56	45	69	70	27	157	64	137	57	288	104	119	77	103	133	127	115	100	86	110	136	157	124	105	95	84	85	71	69	93	88	62	51	128	87	102	59	113	361	59					
		10.45%	5.80%	5.90%	7.42%	16.59%	9.67%	9.55%	9.31%	11.51%	13.48%	14.91%	11.50%	10.61%	12.35%	9.91%	31.00%	13.73%	14.44%	11.90%	8.98%	10.10%	10.22%	9.20%	7.41%	9.80%	13.38%	11.01%	10.49%	9.85%	12.5%	10.54%	7.08%	7.94%	6.28%	10.04%	8.77%	7.03%	8.64%	7.62%	10.57%	6.67%	9.05%	6.17%	9.86%	17.83%	8.70%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	646	19	12	20	11	26	6	7	12	12	4	25	7	18	12	11	7	11	10	21	23	12	15	17	17	12	13	16	17	4	12	22	18	25	16	25	16	16	15	11	11	16	11	16	11	8					
		1.45%	1.53%	1.44%	1.76%	1.17%	2.37%	1.02%	1.44%	2.00%	2.31%	2.20%	1.83%	1.16%	1.62%	2.08%	1.18%	0.92%	1.33%	1.54%	1.83%	1.74%	0.96%	1.20%	1.26%	1.93%	1.45%	1.05%	1.06%	1.35%	0.47%	1.33%	1.85%	1.68%	2.21%	2.32%	2.35%	1.27%	2.23%	2.24%	0.90%	0.84%	1.41%	1.15%	1.39%	0.54%	1.17%					
37	"20. ""Политическая партия ""Единая Россия"""	13437	329	223	333	299	382	186	166	187	177	39	402	199	356	185	101	262	206	240	348	460	449	359	418	272	279	397	450	428	245	267	301	294	312	219	274	371	261	246	350	395	295	275	337	673	190					
		30.29%	26.51%	26.86%	29.41%	32.01%	34.85%	31.74%	34.36%	31.21%	34.10%	21.54%	29.45%	33.00%	32.10%	32.17%	10.87%	34.61%	25.0%	37.09%	30.36%	34.95%	36.15%	28.74%	30.98%	31.01%	33.94%	32.14%	30.08%	34.02%	29.16%	29.63%	25.40%	27.47%	27.63%	31.87%	25.84%	29.65%	36.40%	36.77%	28.92%	30.31%	26.17%	28.79%	29.40%	33.25%	28.02%					
38	"21. ""Российская Конституционно-демократическая партия"""	70	0	3	0	1	2	0	1	1	3	2	3	2	4	1	4	2	2	2	3	2	3	1	1	0	1	1	4	1	2	0	1	3	0	2	0	1	0	0	0	3	2	0	2	4	0					
		0.15%	0.0%	0.36%	0.0%	0.10%	0.18%	0.0%	0.20%	0.16%	0.57%	1.10%	0.21%	0.33%	0.36%	0.17%	0.43%	0.26%	0.24%	0.30%	0.26%	0.15%	0.24%	0.08%	0.07%	0.0%	0.12%	0.08%	0.26%	0.07%	0.23%	0.0%	0.08%	0.28%	0.0%	0.29%	0.0%	0.07%	0.0%	0.0%	0.0%	0.23%	0.17%	0.0%	0.17%	0.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	93	4	0	3	5	2	1	0	1	1	1	4	3	5	0	2	3	2	2	0	1	1	2	3	3	4	4	3	1	0	2	3	0	4	0	0	3	0	2	2	0	4	0	3	5	4					
		0.20%	0.32%	0.0%	0.26%	0.53%	0.18%	0.17%	0.0%	0.16%	0.19%	0.55%	0.29%	0.49%	0.45%	0.0%	0.21%	0.39%	0.24%	0.30%	0.0%	0.07%	0.08%	0.16%	0.22%	0.34%	0.48%	0.32%	0.20%	0.07%	0.0%	0.22%	0.25%	0.0%	0.35%	0.0%	0.0%	0.23%	0.0%	0.29%	0.16%	0.0%	0.35%	0.0%	0.26%	0.24%	0.58%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4376	158	81	144	95	107	87	50	62	35	19	158	72	100	61	15	49	61	45	126	139	117	141	163	83	69	103	144	109	91	85	134	116	121	58	124	119	55	61	120	156	117	110	120	132	64					
		9.86%	12.73%	9.75%	12.72%	10.17%	9.76%	14.84%	10.35%	10.35%	6.74%	10.49%	11.57%	11.94%	9.01%	10.60%	1.61%	6.47%	7.40%	6.95%	10.99%	10.56%	9.42%	11.28%	12.08%	9.46%	8.39%	8.34%	9.62%	8.66%	10.83%	9.43%	11.30%	10.84%	10.71%	8.44%	11.69%	9.51%	7.67%	9.11%	9.91%	11.97%	10.38%	11.51%	10.47%	6.52%	9.43%					
																																																				
41	Против всех	3247	58	61	52	49	75	52	34	37	31	16	115	37	98	34	288	65	90	37	69	109	76	79	92	58	46	92	117	64	71	51	79	70	65	42	66	85	40	29	77	78	57	67	85	216	38					
		7.32%	4.67%	7.34%	4.59%	5.24%	6.84%	8.87%	7.03%	6.17%	5.97%	8.83%	8.42%	6.13%	8.83%	5.91%	31.00%	8.58%	10.92%	5.71%	6.02%	8.28%	6.11%	6.32%	6.81%	6.61%	5.59%	7.44%	7.82%	5.08%	8.45%	5.66%	6.66%	6.54%	5.75%	6.11%	6.22%	6.79%	5.57%	4.33%	6.36%	5.98%	5.05%	7.01%	7.41%	10.67%	5.60%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
