Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    территориальная избирательная комиссия Фрунзенского р-на г. Владимира																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №462	УИК №463	УИК №1011	УИК №1012	УИК №1013					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1383	40	30	50	50	30	30	30	30	30	30	30	30	30	40	30	40	30	40	30	30	30	30	30	30	30	30	30	30	78	40	40	30	30	45	30	40	40	0	30	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1090	28	24	36	29	24	29	20	30	23	26	17	21	26	36	29	36	20	32	27	21	26	21	19	26	23	21	29	27	69	36	35	24	26	30	30	27	38	0	27	11	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1095	208	99	38	31	57	38	8	16	12	10	20	27	12	24	19	19	20	13	14	11	13	33	26	14	18	12	20	16	48	13	17	24	13	15	14	29	14	22	23	8	7					
14	Число погашенных неиспользованных открепительных удостоверений	293	12	6	14	21	6	1	10	0	7	4	13	9	4	4	1	4	10	8	3	9	4	9	11	4	7	9	1	3	9	4	5	6	4	15	0	13	2	0	3	19	19					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	58	0	0	1	1	4	0	1	1	1	1	1	0	3	0	2	1	3	1	2	1	1	1	3	2	3	1	2	1	3	2	1	1	3	1	3	2	2	0	1	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	2271	50	90	63	64	37	45	59	45	55	49	40	52	67	83	57	64	56	42	57	55	59	61	51	41	41	51	60	73	55	56	52	56	61	45	74	63	99	3	65	40	35					
		3.68%	3.17%	4.30%	3.50%	3.52%	2.67%	3.22%	4.38%	3.26%	3.55%	3.37%	2.82%	3.44%	4.56%	5.39%	3.39%	3.99%	3.70%	2.66%	3.48%	3.00%	3.88%	4.02%	3.64%	3.15%	3.26%	3.68%	4.34%	5.13%	3.55%	3.42%	3.08%	3.52%	3.86%	2.78%	4.31%	3.71%	5.71%	1.27%	4.33%	3.31%	2.91%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1021	37	44	22	28	15	12	20	39	19	31	32	55	20	35	23	21	17	33	22	28	18	13	17	18	21	20	24	14	34	37	34	33	19	43	26	18	12	5	43	14	5					
		1.65%	2.35%	2.10%	1.22%	1.54%	1.08%	0.86%	1.49%	2.82%	1.23%	2.13%	2.26%	3.64%	1.36%	2.27%	1.37%	1.31%	1.12%	2.09%	1.34%	1.53%	1.18%	0.86%	1.21%	1.38%	1.67%	1.45%	1.74%	0.98%	2.19%	2.26%	2.01%	2.07%	1.20%	2.65%	1.51%	1.06%	0.69%	2.12%	2.86%	1.16%	0.42%					
20	3.Политическая партия «Демократическая партия России»	96	2	2	1	5	5	1	0	0	1	3	1	6	3	3	4	0	2	6	3	2	1	4	2	2	0	4	3	4	5	3	1	1	3	1	1	5	0	1	0	2	3					
		0.16%	0.13%	0.10%	0.06%	0.27%	0.36%	0.07%	0.00%	0.00%	0.06%	0.21%	0.07%	0.40%	0.20%	0.19%	0.24%	0.00%	0.13%	0.38%	0.18%	0.11%	0.07%	0.26%	0.14%	0.15%	0.00%	0.29%	0.22%	0.28%	0.32%	0.18%	0.06%	0.06%	0.19%	0.06%	0.06%	0.29%	0.00%	0.42%	0.00%	0.17%	0.25%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	10430	274	286	289	294	165	245	309	246	279	247	256	182	309	229	316	280	270	278	274	302	230	237	266	253	240	299	288	267	257	232	259	231	295	344	334	297	274	2	229	114	152					
		16.89%	17.39%	13.66%	16.06%	16.15%	11.89%	17.51%	22.96%	17.80%	18.02%	16.96%	18.08%	12.05%	21.03%	14.87%	18.82%	17.43%	17.86%	17.61%	16.75%	16.49%	15.14%	15.61%	18.96%	19.46%	19.08%	21.60%	20.82%	18.78%	16.58%	14.17%	15.33%	14.50%	18.66%	21.23%	19.44%	17.50%	15.81%	0.85%	15.26%	9.42%	12.62%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	714	16	22	12	13	12	13	15	9	18	19	17	43	18	21	14	18	18	14	24	18	18	17	19	15	15	22	16	18	26	23	24	27	16	18	9	18	11	2	22	8	16					
		1.16%	1.02%	1.05%	0.67%	0.71%	0.86%	0.93%	1.11%	0.65%	1.16%	1.30%	1.20%	2.85%	1.23%	1.36%	0.83%	1.12%	1.19%	0.89%	1.47%	0.98%	1.18%	1.12%	1.35%	1.15%	1.19%	1.59%	1.16%	1.27%	1.68%	1.41%	1.42%	1.69%	1.01%	1.11%	0.52%	1.06%	0.63%	0.85%	1.47%	0.66%	1.33%					
23	6.Политическая партия «Партия социальной справедливости»	274	12	9	6	9	6	7	6	8	6	2	7	5	7	13	7	6	4	10	10	9	15	8	5	6	3	3	3	6	6	8	6	10	9	5	3	6	4	1	10	5	3					
		0.44%	0.76%	0.43%	0.33%	0.49%	0.43%	0.50%	0.45%	0.58%	0.39%	0.14%	0.49%	0.33%	0.48%	0.84%	0.42%	0.37%	0.26%	0.63%	0.61%	0.49%	0.99%	0.53%	0.36%	0.46%	0.24%	0.22%	0.22%	0.42%	0.39%	0.49%	0.36%	0.63%	0.57%	0.31%	0.17%	0.35%	0.23%	0.42%	0.67%	0.41%	0.25%					
24	7.Политическая партия «Либерально-демократическая партия России»	6970	151	296	212	193	160	132	151	129	184	165	110	164	135	184	192	176	143	148	210	221	204	180	166	150	136	139	138	154	172	201	208	196	174	165	227	184	217	85	145	115	158					
		11.29%	9.58%	14.14%	11.78%	10.60%	11.53%	9.44%	11.22%	9.33%	11.89%	11.33%	7.77%	10.85%	9.19%	11.95%	11.44%	10.96%	9.46%	9.37%	12.84%	12.07%	13.43%	11.86%	11.83%	11.54%	10.81%	10.04%	9.98%	10.83%	11.10%	12.28%	12.31%	12.30%	11.01%	10.19%	13.21%	10.84%	12.52%	36.02%	9.66%	9.50%	13.12%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5778	175	154	201	189	112	124	118	124	139	152	156	156	139	164	172	191	140	193	120	166	135	154	121	110	136	123	139	122	104	161	154	141	124	152	148	177	151	12	138	81	110					
		9.36%	11.10%	7.36%	11.17%	10.38%	8.07%	8.86%	8.77%	8.97%	8.98%	10.44%	11.02%	10.32%	9.46%	10.65%	10.24%	11.89%	9.26%	12.22%	7.33%	9.07%	8.89%	10.14%	8.62%	8.46%	10.81%	8.89%	10.05%	8.58%	6.71%	9.84%	9.11%	8.85%	7.84%	9.38%	8.61%	10.43%	8.71%	5.08%	9.19%	6.69%	9.14%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	1054	20	24	19	22	17	22	30	32	18	23	21	27	40	41	55	33	25	39	39	53	34	35	27	28	13	22	19	24	22	34	16	29	28	23	22	20	18	1	21	11	7					
		1.71%	1.27%	1.15%	1.06%	1.21%	1.22%	1.57%	2.23%	2.32%	1.16%	1.58%	1.48%	1.79%	2.72%	2.66%	3.28%	2.05%	1.65%	2.47%	2.38%	2.89%	2.24%	2.31%	1.92%	2.15%	1.03%	1.59%	1.37%	1.69%	1.42%	2.08%	0.95%	1.82%	1.77%	1.42%	1.28%	1.18%	1.04%	0.42%	1.40%	0.91%	0.58%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	30883	768	1088	921	924	823	748	615	681	788	716	719	749	669	688	772	765	789	753	826	912	756	756	680	627	620	649	641	700	812	804	869	797	798	770	811	836	927	103	746	783	684					
		50.02%	48.73%	51.98%	51.17%	50.77%	59.29%	53.47%	45.69%	49.28%	50.90%	49.18%	50.78%	49.57%	45.54%	44.68%	45.98%	47.63%	52.18%	47.69%	50.49%	49.81%	49.77%	49.80%	48.47%	48.23%	49.28%	46.89%	46.35%	49.23%	52.39%	49.11%	51.42%	50.03%	50.47%	47.53%	47.21%	49.26%	53.49%	43.64%	49.70%	64.71%	56.81%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1371	44	50	26	46	21	31	13	45	19	33	37	48	33	57	45	31	34	36	31	39	30	30	26	26	19	31	29	23	41	42	49	54	33	36	37	53	11	2	58	11	11					
		2.22%	2.79%	2.39%	1.44%	2.53%	1.51%	2.22%	0.97%	3.26%	1.23%	2.27%	2.61%	3.18%	2.25%	3.70%	2.68%	1.93%	2.25%	2.28%	1.89%	2.13%	1.97%	1.98%	1.85%	2.00%	1.51%	2.24%	2.10%	1.62%	2.65%	2.57%	2.90%	3.39%	2.09%	2.22%	2.15%	3.12%	0.63%	0.85%	3.86%	0.91%	0.91%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
