Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Максатихинская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	315	15	15	25	15	10	9	10	10	10	10	9	10	9	9	9	14	9	10	9	9	9	9	9	10	9	10	10	7	7	9					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	84	7	9	18	9	3	0	2	0	2	3	0	5	4	0	0	9	1	1	0	2	1	0	4	0	1	0	3	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	83	13	8	5	9	2	1	6	3	3	2	0	9	1	1	1	3	1	4	0	1	0	0	4	0	1	2	0	0	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	231	8	6	7	6	7	9	8	10	8	7	9	5	5	9	9	5	8	9	9	7	8	9	5	10	8	10	7	7	7	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	329	31	29	33	33	3	6	6	23	7	22	6	11	10	5	3	2	8	2	5	13	8	2	19	4	6	6	14	1	4	7					
		3.87%	3.48%	3.11%	3.45%	3.88%	1.24%	4.41%	2.60%	11.44%	2.48%	7.64%	6.45%	3.38%	5.81%	3.88%	2.61%	1.79%	6.56%	0.68%	5.00%	5.73%	6.50%	1.26%	5.94%	1.54%	3.57%	2.64%	6.57%	1.52%	3.39%	4.86%					
19	2.Всероссийская политическая партия «Гражданская Сила»	43	6	7	13	3	0	1	1	0	0	2	0	2	1	3	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0					
		0.51%	0.67%	0.75%	1.36%	0.35%	0.00%	0.74%	0.43%	0.00%	0.00%	0.69%	0.00%	0.62%	0.58%	2.33%	0.87%	0.00%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	5	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.06%	0.00%	0.00%	0.21%	0.12%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	850	109	115	124	100	11	27	16	11	26	16	2	18	28	7	10	3	2	20	4	17	14	38	35	21	18	17	18	3	9	11					
		10.01%	12.22%	12.35%	12.97%	11.75%	4.56%	19.85%	6.93%	5.47%	9.22%	5.56%	2.15%	5.54%	16.28%	5.43%	8.70%	2.68%	1.64%	6.83%	4.00%	7.49%	11.38%	23.90%	10.94%	8.08%	10.71%	7.49%	8.45%	4.55%	7.63%	7.64%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	10	4	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.12%	0.45%	0.00%	0.31%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0					
		0.09%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.99%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	854	70	120	116	107	34	8	25	18	16	24	12	23	18	11	18	5	2	31	5	21	9	9	23	19	37	8	20	13	10	22					
		10.05%	7.85%	12.89%	12.13%	12.57%	14.11%	5.88%	10.82%	8.96%	5.67%	8.33%	12.90%	7.08%	10.47%	8.53%	15.65%	4.46%	1.64%	10.58%	5.00%	9.25%	7.32%	5.66%	7.19%	7.31%	22.02%	3.52%	9.39%	19.70%	8.47%	15.28%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	755	96	85	111	85	12	0	11	13	17	32	17	30	14	16	20	6	9	12	4	16	15	11	22	14	9	26	21	7	14	10					
		8.89%	10.76%	9.13%	11.61%	9.99%	4.98%	0.00%	4.76%	6.47%	6.03%	11.11%	18.28%	9.23%	8.14%	12.40%	17.39%	5.36%	7.38%	4.10%	4.00%	7.05%	12.20%	6.92%	6.88%	5.38%	5.36%	11.45%	9.86%	10.61%	11.86%	6.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	60	5	10	8	9	1	1	1	0	3	0	0	2	1	1	1	3	0	4	0	2	1	0	0	3	0	3	0	1	0	0					
		0.71%	0.56%	1.07%	0.84%	1.06%	0.41%	0.74%	0.43%	0.00%	1.06%	0.00%	0.00%	0.62%	0.58%	0.78%	0.87%	2.68%	0.00%	1.37%	0.00%	0.88%	0.81%	0.00%	0.00%	1.15%	0.00%	1.32%	0.00%	1.52%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5510	563	554	534	501	177	93	169	130	211	192	56	237	98	85	58	91	99	222	82	156	75	99	216	196	97	166	140	41	79	93					
		64.86%	63.12%	59.51%	55.86%	58.87%	73.44%	68.38%	73.16%	64.68%	74.82%	66.67%	60.22%	72.92%	56.98%	65.89%	50.43%	81.25%	81.15%	75.77%	82.00%	68.72%	60.98%	62.26%	67.50%	75.38%	57.74%	73.13%	65.73%	62.12%	66.95%	64.58%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	38	5	8	8	6	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0					
		0.45%	0.56%	0.86%	0.84%	0.71%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.31%	0.58%	0.78%	0.00%	0.00%	0.82%	0.34%	0.00%	0.44%	0.81%	0.00%	0.31%	0.38%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
