Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Максатихинская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	161	13	19	13	10	18	3	4	1	3	4	4	7	3	1	6	3	4	3	13	1	0	8	5	3	2	7	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	143	13	19	13	10	18	3	2	1	3	4	4	7	1	1	5	1	2	0	13	1	0	8	3	0	2	7	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	124	10	14	8	17	2	2	7	3	2	7	3	7	2	1	1	3	3	2	4	1	2	8	4	2	2	5	2					
14	Число погашенных неиспользованных открепительных удостоверений	18	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	2	2	3	0	0	0	0	2	3	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	19	2	2	1	1	0	0	1	0	1	1	1	3	0	1	0	0	1	0	0	0	0	0	1	0	1	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1433	212	250	193	210	14	17	28	16	27	40	58	24	18	21	10	16	58	7	14	9	22	53	30	27	18	23	18					
		19.38%	24.20%	27.50%	24.55%	25.61%	6.93%	13.93%	15.30%	9.04%	10.84%	11.43%	21.25%	14.46%	18.18%	21.00%	10.99%	15.69%	22.75%	10.29%	9.66%	7.56%	16.18%	19.27%	15.31%	22.31%	9.78%	10.60%	10.40%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	968	120	122	128	106	9	11	33	19	21	33	27	29	18	21	5	16	24	10	13	34	8	46	18	20	21	28	28					
		13.09%	13.70%	13.42%	16.28%	12.93%	4.46%	9.02%	18.03%	10.73%	8.43%	9.43%	9.89%	17.47%	18.18%	21.00%	5.49%	15.69%	9.41%	14.71%	8.97%	28.57%	5.88%	16.73%	9.18%	16.53%	11.41%	12.90%	16.18%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	73	11	12	8	12	0	0	2	1	1	4	4	3	1	1	0	0	0	2	0	2	1	2	3	0	2	1	0					
		0.99%	1.26%	1.32%	1.02%	1.46%	0.00%	0.00%	1.09%	0.56%	0.40%	1.14%	1.47%	1.81%	1.01%	1.00%	0.00%	0.00%	0.00%	2.94%	0.00%	1.68%	0.74%	0.73%	1.53%	0.00%	1.09%	0.46%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1561	223	224	200	204	25	16	41	34	51	56	41	36	13	15	3	18	51	12	20	21	29	66	32	17	43	42	28					
		21.11%	25.46%	24.64%	25.45%	24.88%	12.38%	13.11%	22.40%	19.21%	20.48%	16.00%	15.02%	21.69%	13.13%	15.00%	3.30%	17.65%	20.00%	17.65%	13.79%	17.65%	21.32%	24.00%	16.33%	14.05%	23.37%	19.35%	16.18%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	120	13	18	21	22	2	0	4	0	2	3	6	3	1	1	0	0	3	0	1	1	1	5	3	1	1	4	4					
		1.62%	1.48%	1.98%	2.67%	2.68%	0.99%	0.00%	2.19%	0.00%	0.80%	0.86%	2.20%	1.81%	1.01%	1.00%	0.00%	0.00%	1.18%	0.00%	0.69%	0.84%	0.74%	1.82%	1.53%	0.83%	0.54%	1.84%	2.31%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3131	287	263	225	245	149	78	74	103	146	211	134	70	44	40	73	51	109	37	96	52	75	99	106	54	99	116	95					
		42.35%	32.76%	28.93%	28.63%	29.88%	73.76%	63.93%	40.44%	58.19%	58.63%	60.29%	49.08%	42.17%	44.44%	40.00%	80.22%	50.00%	42.75%	54.41%	66.21%	43.70%	55.15%	36.00%	54.08%	44.63%	53.80%	53.46%	54.91%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	3	6	1	6	2	0	0	1	0	1	1	0	3	0	0	1	3	0	1	0	0	0	2	0	0	0	0					
		0.42%	0.34%	0.66%	0.13%	0.73%	0.99%	0.00%	0.00%	0.56%	0.00%	0.29%	0.37%	0.00%	3.03%	0.00%	0.00%	0.98%	1.18%	0.00%	0.69%	0.00%	0.00%	0.00%	1.02%	0.00%	0.00%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
