Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Любытинская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169					
		0.54%	1.25%	0.00%	0.60%	0.00%	0.59%	0.00%	0.00%	0.89%	0.00%	0.41%	0.81%	0.12%	0.94%	0.42%	0.00%	0.41%	0.00%	0.00%	0.80%	0.58%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	2	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	2					
		0.12%	0.00%	0.00%	1.20%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.95%	0.41%	0.00%	0.00%	0.00%	0.17%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	618	1	26	4	4	13	10	7	24	10	15	5	87	151	23	5	29	6	15	22	161					
		9.60%	1.25%	14.05%	2.40%	4.49%	7.69%	6.25%	9.59%	7.14%	7.63%	6.22%	4.03%	10.12%	9.46%	9.62%	4.76%	11.79%	6.38%	18.07%	8.76%	13.34%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	13	0	1	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	4					
		0.20%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%					
23	6.Политическая партия «Партия социальной справедливости»	16	0	2	0	0	1	0	0	0	0	0	0	5	3	0	0	0	1	0	1	3					
		0.25%	0.00%	1.08%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.19%	0.00%	0.00%	0.00%	1.06%	0.00%	0.40%	0.25%					
24	7.Политическая партия «Либерально-демократическая партия России»	660	8	13	20	7	28	11	3	37	9	25	11	80	225	10	5	21	3	5	20	119					
		10.25%	10.00%	7.03%	11.98%	7.87%	16.57%	6.88%	4.11%	11.01%	6.87%	10.37%	8.87%	9.30%	14.09%	4.18%	4.76%	8.54%	3.19%	6.02%	7.97%	9.86%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	440	11	20	15	9	6	14	1	22	4	20	9	69	145	4	2	8	2	10	14	55					
		6.84%	13.75%	10.81%	8.98%	10.11%	3.55%	8.75%	1.37%	6.55%	3.05%	8.30%	7.26%	8.02%	9.08%	1.67%	1.90%	3.25%	2.13%	12.05%	5.58%	4.56%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	80	1	0	0	0	1	3	2	3	1	4	7	11	23	2	0	8	1	1	2	10					
		1.24%	1.25%	0.00%	0.00%	0.00%	0.59%	1.88%	2.74%	0.89%	0.76%	1.66%	5.65%	1.28%	1.44%	0.84%	0.00%	3.25%	1.06%	1.20%	0.80%	0.83%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4336	50	114	122	63	112	114	58	234	99	165	89	571	967	190	90	174	81	51	182	810					
		67.36%	62.50%	61.62%	73.05%	70.79%	66.27%	71.25%	79.45%	69.64%	75.57%	68.46%	71.77%	66.40%	60.55%	79.50%	85.71%	70.73%	86.17%	61.45%	72.51%	67.11%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	26	1	1	0	1	0	0	0	0	0	1	1	5	9	0	0	1	0	0	0	6					
		0.40%	1.25%	0.54%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.81%	0.58%	0.56%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.50%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
