Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Краснобаковская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024					
		0.14%	0.18%	0.31%	0.18%	0.23%	0.41%	0.00%	0.15%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.23%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	857	56	99	101	79	17	63	76	62	24	19	22	7	21	17	73	10	28	11	15	30	20	7					
		8.98%	10.28%	10.23%	9.19%	9.02%	6.99%	9.50%	11.59%	8.38%	8.96%	5.23%	8.63%	7.87%	8.90%	5.28%	11.57%	5.81%	8.38%	11.70%	12.82%	11.81%	4.57%	3.87%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1284	97	187	198	151	34	91	84	64	16	26	20	4	54	21	89	6	45	14	8	26	31	18					
		13.45%	17.80%	19.32%	18.02%	17.24%	13.99%	13.73%	12.80%	8.65%	5.97%	7.16%	7.84%	4.49%	22.88%	6.52%	14.10%	3.49%	13.47%	14.89%	6.84%	10.24%	7.08%	9.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	58	4	1	11	6	1	6	4	3	3	2	3	1	1	3	3	0	1	0	2	1	0	2					
		0.61%	0.73%	0.10%	1.00%	0.68%	0.41%	0.90%	0.61%	0.41%	1.12%	0.55%	1.18%	1.12%	0.42%	0.93%	0.48%	0.00%	0.30%	0.00%	1.71%	0.39%	0.00%	1.10%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6294	313	560	676	527	164	418	432	542	211	267	168	68	146	260	371	144	224	68	83	172	347	133					
		65.95%	57.43%	57.85%	61.51%	60.16%	67.49%	63.05%	65.85%	73.24%	78.73%	73.55%	65.88%	76.40%	61.86%	80.75%	58.80%	83.72%	67.07%	72.34%	70.94%	67.72%	79.22%	73.48%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	31	3	4	4	4	1	3	0	2	0	2	1	0	0	2	1	0	2	0	0	1	1	0					
		0.32%	0.55%	0.41%	0.36%	0.46%	0.41%	0.45%	0.00%	0.27%	0.00%	0.55%	0.39%	0.00%	0.00%	0.62%	0.16%	0.00%	0.60%	0.00%	0.00%	0.39%	0.23%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
