Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Алатырская городская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51					
		16.22%	14.65%	10.20%	12.92%	17.27%	13.13%	15.19%	17.63%	19.42%	15.92%	16.17%	15.39%	20.58%	15.10%	20.29%	17.09%	12.56%	14.02%	16.58%	17.26%	16.71%	19.08%	15.17%	16.33%	16.67%	15.54%	11.70%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1841	50	43	56	47	81	59	81	82	89	98	111	61	67	102	52	43	103	50	80	92	82	68	83	96	55	10					
		10.94%	11.63%	8.78%	9.05%	9.44%	10.42%	10.93%	9.40%	10.41%	11.71%	10.71%	13.45%	7.70%	10.01%	11.56%	13.07%	10.59%	14.88%	13.37%	10.87%	11.73%	13.04%	10.32%	11.02%	10.88%	10.96%	5.85%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	140	4	6	7	5	6	2	8	5	1	6	13	3	8	10	5	3	10	1	6	11	4	3	6	3	4	0					
		0.83%	0.93%	1.22%	1.13%	1.00%	0.77%	0.37%	0.93%	0.63%	0.13%	0.66%	1.58%	0.38%	1.20%	1.13%	1.26%	0.74%	1.45%	0.27%	0.82%	1.40%	0.64%	0.46%	0.80%	0.34%	0.80%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3465	77	77	157	121	208	118	175	138	196	192	161	206	146	202	83	92	144	76	152	126	103	121	166	132	80	16					
		20.58%	17.91%	15.71%	25.36%	24.30%	26.77%	21.85%	20.30%	17.51%	25.79%	20.98%	19.52%	26.01%	21.82%	22.90%	20.85%	22.66%	20.81%	20.32%	20.65%	16.07%	16.38%	18.36%	22.05%	14.97%	15.94%	9.36%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	250	5	6	2	11	23	6	9	14	5	15	12	20	11	12	3	8	12	3	9	19	11	2	10	14	4	4					
		1.49%	1.16%	1.22%	0.32%	2.21%	2.96%	1.11%	1.04%	1.78%	0.66%	1.64%	1.45%	2.53%	1.64%	1.36%	0.75%	1.97%	1.73%	0.80%	1.22%	2.42%	1.75%	0.30%	1.33%	1.59%	0.80%	2.34%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7972	226	298	302	218	332	261	423	376	325	436	371	313	313	353	168	199	307	176	348	386	290	359	349	461	261	121					
		47.36%	52.56%	60.82%	48.79%	43.78%	42.73%	48.33%	49.07%	47.72%	42.76%	47.65%	44.97%	39.52%	46.79%	40.02%	42.21%	49.01%	44.36%	47.06%	47.28%	49.23%	46.10%	54.48%	46.35%	52.27%	51.99%	70.76%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	47	1	0	2	0	2	3	3	1	1	2	4	4	5	3	1	1	2	0	1	3	2	1	0	4	1	0					
		0.28%	0.23%	0.00%	0.32%	0.00%	0.26%	0.56%	0.35%	0.13%	0.13%	0.22%	0.48%	0.51%	0.75%	0.34%	0.25%	0.25%	0.29%	0.00%	0.14%	0.38%	0.32%	0.15%	0.00%	0.45%	0.20%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
