Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Усть-Удинская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1575					
		0.30%	0.46%	0.0%	0.0%	0.0%	0.99%	0.71%	0.0%	0.37%	0.0%	0.31%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.18%					
39	"22. ""Развитие предпринимательства"""	13	3	0	0	0	1	3	0	1	0	1	0	0	1	0	2	0	0	1	0	0	0	0					
		0.21%	0.46%	0.0%	0.0%	0.0%	0.33%	0.35%	0.0%	0.37%	0.0%	0.31%	0.0%	0.0%	0.25%	0.0%	1.22%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	859	65	28	49	7	31	118	6	63	85	44	8	28	80	14	18	15	9	60	17	4	13	97					
		14.39%	10.17%	16.47%	16.61%	4.04%	10.23%	14.11%	5.45%	23.68%	21.25%	14.05%	4.54%	15.13%	20.0%	12.84%	11.04%	32.60%	8.91%	18.34%	9.88%	10.0%	6.19%	18.19%					
																													
41	Против всех	124	14	5	1	10	4	17	4	6	6	4	3	6	7	0	2	3	4	9	3	2	1	13					
		2.07%	2.19%	2.94%	0.33%	5.78%	1.32%	2.03%	3.63%	2.25%	1.5%	1.27%	1.70%	3.24%	1.75%	0.0%	1.22%	6.52%	3.96%	2.75%	1.74%	5.0%	0.47%	2.43%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
