Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Руднянская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623					
		0.71%	0.83%	1.39%	0.97%	1.58%	0.42%	0.64%	0.0%	0.0%	0.24%	2.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.86%	0.0%	0.92%	0.71%	1.11%	0.28%	1.22%	0.0%	0.0%	0.39%	0.35%	1.51%	1.38%	0.0%	0.54%	0.47%	1.63%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	338	38	39	56	10	19	37	10	2	7	5	2	2	3	0	0	2	6	7	3	0	2	0	7	3	4	7	15	16	12	4	6	0	1	7	2	1	2	0	0	1					
		2.33%	2.86%	2.47%	3.89%	5.29%	2.70%	3.94%	3.40%	1.12%	1.70%	3.62%	0.76%	1.33%	1.97%	0.0%	0.0%	1.13%	1.91%	1.52%	1.29%	0.0%	0.71%	0.0%	2.01%	0.73%	1.94%	2.56%	2.97%	5.73%	2.02%	2.77%	3.94%	0.0%	0.47%	2.29%	1.70%	0.48%	1.02%	0.0%	0.0%	0.86%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	210	36	28	37	0	18	8	8	1	0	4	3	1	3	3	0	1	2	6	2	0	2	0	3	2	3	1	8	3	6	0	0	3	2	10	0	0	2	2	1	1					
		1.45%	2.71%	1.78%	2.57%	0.0%	2.56%	0.85%	2.72%	0.56%	0.0%	2.89%	1.15%	0.66%	1.97%	0.97%	0.0%	0.56%	0.63%	1.30%	0.86%	0.0%	0.71%	0.0%	0.86%	0.49%	1.45%	0.36%	1.58%	1.07%	1.01%	0.0%	0.0%	1.64%	0.94%	3.27%	0.0%	0.0%	1.02%	1.34%	1.23%	0.86%					
22	"5. ""За Русь Святую"""	67	11	8	8	1	2	2	3	1	0	1	5	0	0	1	0	0	3	3	5	1	0	0	0	0	0	2	0	2	1	0	0	1	0	2	0	1	0	3	0	0					
		0.46%	0.83%	0.50%	0.55%	0.52%	0.28%	0.21%	1.02%	0.56%	0.0%	0.72%	1.92%	0.0%	0.0%	0.32%	0.0%	0.0%	0.95%	0.65%	2.16%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.71%	0.16%	0.0%	0.0%	0.54%	0.0%	0.65%	0.0%	0.48%	0.0%	2.01%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	2	1	4	1	2	0	0	0	1	0	3	1	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0					
		0.15%	0.15%	0.06%	0.27%	0.52%	0.28%	0.0%	0.0%	0.0%	0.24%	0.0%	1.15%	0.66%	0.0%	0.0%	1.05%	0.56%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	1.02%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	47	8	4	3	1	4	2	2	0	1	1	1	0	0	1	0	1	1	0	2	0	0	1	1	0	0	3	2	1	2	0	1	1	0	0	3	0	0	0	0	0					
		0.32%	0.60%	0.25%	0.20%	0.52%	0.56%	0.21%	0.68%	0.0%	0.24%	0.72%	0.38%	0.0%	0.0%	0.32%	0.0%	0.56%	0.31%	0.0%	0.86%	0.0%	0.0%	0.55%	0.28%	0.0%	0.0%	1.09%	0.39%	0.35%	0.33%	0.0%	0.65%	0.54%	0.0%	0.0%	2.56%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	9	1	2	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.07%	0.12%	0.13%	0.0%	0.0%	0.0%	0.0%	1.69%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	2	2	1	0	0	2	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	1	0					
		0.11%	0.15%	0.12%	0.06%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	2.10%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.54%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	1.23%	0.0%					
27	"10. ""Аграрная партия России"""	432	39	26	38	5	23	24	7	11	19	5	10	8	3	14	2	13	11	10	9	1	6	4	15	12	24	13	8	1	7	0	1	6	6	12	8	8	9	2	7	5					
		2.98%	2.94%	1.65%	2.64%	2.64%	3.27%	2.56%	2.38%	6.21%	4.62%	3.62%	3.84%	5.33%	1.97%	4.56%	2.10%	7.38%	3.51%	2.17%	3.89%	0.46%	2.15%	2.23%	4.32%	2.94%	11.65%	4.76%	1.58%	0.35%	1.18%	0.0%	0.65%	3.29%	2.83%	3.93%	6.83%	3.88%	4.59%	1.34%	8.64%	4.34%					
28	"11. ""Истинные патриоты России"""	11	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	3	0	0	0	0	0					
		0.07%	0.07%	0.06%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	2.56%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	92	14	15	7	1	2	5	0	0	1	1	2	0	0	4	0	2	1	1	0	0	3	0	1	2	3	1	2	1	4	2	1	1	3	5	2	0	4	0	0	1					
		0.63%	1.05%	0.95%	0.48%	0.52%	0.28%	0.53%	0.0%	0.0%	0.24%	0.72%	0.76%	0.0%	0.0%	1.30%	0.0%	1.13%	0.31%	0.21%	0.0%	0.0%	1.07%	0.0%	0.28%	0.49%	1.45%	0.36%	0.39%	0.35%	0.67%	1.38%	0.65%	0.54%	1.41%	1.63%	1.70%	0.0%	2.04%	0.0%	0.0%	0.86%					
30	"13. ""Демократическая партия России"""	31	3	3	2	0	1	3	0	1	1	1	0	0	0	1	0	1	0	3	0	0	3	0	0	1	0	0	2	1	0	0	0	2	2	0	0	0	0	0	0	0					
		0.21%	0.22%	0.19%	0.13%	0.0%	0.14%	0.32%	0.0%	0.56%	0.24%	0.72%	0.0%	0.0%	0.0%	0.32%	0.0%	0.56%	0.0%	0.65%	0.0%	0.0%	1.07%	0.0%	0.0%	0.24%	0.0%	0.0%	0.39%	0.35%	0.0%	0.0%	0.0%	1.09%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	1	1	2	0	2	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	1	1	1	0					
		0.13%	0.07%	0.06%	0.13%	0.0%	0.28%	0.0%	0.0%	0.0%	0.48%	1.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	1.41%	0.0%	0.0%	0.0%	0.51%	0.67%	1.23%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0					
		0.07%	0.0%	0.12%	0.13%	0.0%	0.14%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.54%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	517	80	72	98	5	26	34	7	3	13	4	5	3	0	12	1	1	6	11	6	5	3	1	7	17	4	11	17	3	17	4	6	0	2	5	4	10	0	10	4	0					
		3.57%	6.03%	4.57%	6.81%	2.64%	3.69%	3.62%	2.38%	1.69%	3.16%	2.89%	1.92%	2.0%	0.0%	3.90%	1.05%	0.56%	1.91%	2.39%	2.59%	2.30%	1.07%	0.55%	2.01%	4.16%	1.94%	4.02%	3.37%	1.07%	2.86%	2.77%	3.94%	0.0%	0.94%	1.63%	3.41%	4.85%	0.0%	6.71%	4.93%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	2	0	4	0	5	2	2	0	1	2	1	0	1	0	1	0	0	1	2	0	0	0	0	1	2	1	0	0	3	0	0	0	0	0	0	0	0	0	2	1					
		0.23%	0.15%	0.0%	0.27%	0.0%	0.71%	0.21%	0.68%	0.0%	0.24%	1.44%	0.38%	0.0%	0.65%	0.0%	1.05%	0.0%	0.0%	0.21%	0.86%	0.0%	0.0%	0.0%	0.0%	0.24%	0.97%	0.36%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.46%	0.86%					
35	"18. ""ЛДПР"""	1506	129	183	180	25	102	162	23	16	40	20	18	27	5	23	10	14	24	49	10	17	29	22	29	33	16	31	31	23	60	8	12	15	10	13	10	29	13	28	10	7					
		10.40%	9.73%	11.63%	12.51%	13.22%	14.50%	17.28%	7.82%	9.03%	9.73%	14.49%	6.92%	18.0%	3.28%	7.49%	10.52%	7.95%	7.66%	10.65%	4.32%	7.83%	10.39%	12.29%	8.35%	8.08%	7.76%	11.35%	6.15%	8.24%	10.11%	5.55%	7.89%	8.24%	4.71%	4.26%	8.54%	14.07%	6.63%	18.79%	12.34%	6.08%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	206	23	33	21	4	19	10	6	2	4	1	3	0	2	4	0	3	2	1	4	3	7	2	3	2	1	4	8	5	10	3	1	0	1	2	0	3	0	6	2	1					
		1.42%	1.73%	2.09%	1.46%	2.11%	2.70%	1.06%	2.04%	1.12%	0.97%	0.72%	1.15%	0.0%	1.31%	1.30%	0.0%	1.70%	0.63%	0.21%	1.73%	1.38%	2.50%	1.11%	0.86%	0.49%	0.48%	1.46%	1.58%	1.79%	1.68%	2.08%	0.65%	0.0%	0.47%	0.65%	0.0%	1.45%	0.0%	4.02%	2.46%	0.86%					
37	"20. ""Политическая партия ""Единая Россия"""	7482	594	710	605	91	256	411	164	109	232	59	126	65	116	156	59	97	181	275	145	164	152	108	228	258	123	123	336	167	319	105	87	111	119	182	61	128	121	34	25	80					
		51.69%	44.83%	45.13%	42.07%	48.14%	36.41%	43.86%	55.78%	61.58%	56.44%	42.75%	48.46%	43.33%	76.31%	50.81%	62.10%	55.11%	57.82%	59.78%	62.77%	75.57%	54.48%	60.33%	65.70%	63.23%	59.70%	45.05%	66.66%	59.85%	53.79%	72.91%	57.23%	60.98%	56.13%	59.67%	52.13%	62.13%	61.73%	22.81%	30.86%	69.56%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	1	3	3	2	1	0	0	2	5	0	0	3	0	0	0	0	0	2	0	2	2	0	3	1	0	0	1	5	0	0	0	0	1	1	0	0	0	0	0	0					
		0.26%	0.07%	0.19%	0.20%	1.05%	0.14%	0.0%	0.0%	1.12%	1.21%	0.0%	0.0%	2.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.92%	0.71%	0.0%	0.86%	0.24%	0.0%	0.0%	0.19%	1.79%	0.0%	0.0%	0.0%	0.0%	0.47%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	2	3	5	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	1	0	0	0	0	0	1	0	3	0	3	0	0	0	1	0	0	0	0	0					
		0.18%	0.15%	0.19%	0.34%	0.0%	0.0%	0.10%	0.0%	0.0%	0.24%	0.72%	0.0%	0.66%	0.0%	0.32%	0.0%	0.56%	0.0%	0.21%	0.0%	0.46%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.50%	0.0%	1.97%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2521	251	338	263	32	172	168	57	18	67	22	64	33	11	75	19	21	51	68	32	15	56	34	41	53	19	49	46	31	107	8	27	38	38	39	18	19	23	59	22	17					
		17.41%	18.94%	21.48%	18.28%	16.93%	24.46%	17.92%	19.38%	10.16%	16.30%	15.94%	24.61%	22.0%	7.23%	24.42%	20.0%	11.93%	16.29%	14.78%	13.85%	6.91%	20.07%	18.99%	11.81%	12.99%	9.22%	17.94%	9.12%	11.11%	18.04%	5.55%	17.76%	20.87%	17.92%	12.78%	15.38%	9.22%	11.73%	39.59%	27.16%	14.78%					
																																															
41	Против всех	330	31	39	41	1	27	30	4	2	2	2	6	2	0	4	0	9	7	7	4	5	8	3	3	6	1	11	14	9	15	4	2	0	12	5	1	3	5	1	4	0					
		2.28%	2.33%	2.47%	2.85%	0.52%	3.84%	3.20%	1.36%	1.12%	0.48%	1.44%	2.30%	1.33%	0.0%	1.30%	0.0%	5.11%	2.23%	1.52%	1.73%	2.30%	2.86%	1.67%	0.86%	1.47%	0.48%	4.02%	2.77%	3.22%	2.52%	2.77%	1.31%	0.0%	5.66%	1.63%	0.85%	1.45%	2.55%	0.67%	4.93%	0.0%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
