11	Число полученных открепительных  удостоверений	2796	30	40	55	60	55	45	35	35	55	30	35	55	40	30	35	40	40	45	40	50	5	30	45	40	60	60	40	45	35	35	30	40	40	40	40	45	50	65	65	40	45	50	35	50	35	40	35	5	45	40	43	55	50	60	60	55	30	28	30	30	40	40	50	45	50	50									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2491	22	40	52	55	52	40	35	31	55	30	29	53	34	27	26	31	39	43	37	43	1	22	36	29	54	53	31	39	29	35	24	35	34	34	31	41	47	55	59	39	45	46	35	46	30	33	27	0	40	35	41	51	42	55	55	49	30	27	20	24	35	40	50	38	45	50									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2040	24	13	27	27	21	16	15	17	17	13	22	19	28	27	24	16	26	28	27	30	83	16	19	24	31	24	15	25	15	15	30	33	30	18	13	37	29	24	34	48	52	22	26	33	31	24	25	7	72	25	46	22	129	71	194	59	26	29	9	22	32	20	14	21	16	13									
14	Число неиспользованных открепительных удостоверений	305	8	0	3	5	3	5	0	4	0	0	6	2	6	3	9	9	1	2	3	7	4	8	9	11	6	7	9	6	6	0	6	5	6	6	9	4	3	10	6	1	0	4	0	4	5	7	8	5	5	5	2	4	8	5	5	6	0	1	10	6	5	0	0	7	5	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	149	0	6	1	3	2	2	4	2	8	1	5	2	3	2	4	2	5	4	3	4	0	1	6	2	1	1	0	2	3	1	1	1	1	1	1	3	3	1	0	1	2	0	0	4	0	0	0	0	1	3	2	3	2	2	4	2	0	2	2	3	4	1	6	1	6	6									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																													
19	Жириновский Владимир Вольфович	7095	94	114	106	95	93	64	65	81	105	86	59	87	92	65	67	83	93	78	57	79	41	57	84	68	76	102	78	113	86	113	100	101	79	98	119	107	150	132	137	91	140	156	120	119	100	126	99	6	116	119	150	147	149	124	122	98	120	145	108	111	144	130	211	206	172	262									
		7.70%	7.98%	7.31%	7.50%	7.35%	7.78%	6.50%	5.90%	7.12%	7.61%	7.53%	5.88%	7.22%	6.73%	5.99%	6.10%	6.41%	5.83%	5.86%	4.51%	5.51%	8.15%	6.21%	7.40%	6.41%	5.93%	7.02%	8.76%	8.30%	6.48%	8.91%	7.30%	7.39%	6.46%	9.43%	8.71%	8.28%	9.13%	7.55%	8.61%	5.51%	8.26%	8.86%	7.33%	7.07%	7.60%	9.82%	7.48%	4.72%	7.05%	7.30%	7.91%	8.18%	7.83%	6.93%	5.87%	6.25%	9.41%	10.58%	8.11%	8.23%	9.73%	9.56%	10.98%	9.82%	8.28%	11.59%									
20	Зюганов Геннадий Андреевич	22059	271	392	319	287	259	217	321	306	339	313	282	350	374	299	263	359	437	365	281	398	98	246	282	267	342	410	243	359	366	337	362	340	335	252	392	239	370	388	387	452	474	470	395	412	354	308	297	25	413	435	510	423	416	359	328	273	320	290	344	338	357	298	333	290	378	320									
		23.93%	23.01%	25.14%	22.56%	22.21%	21.66%	22.05%	29.16%	26.89%	24.58%	27.41%	28.12%	29.05%	27.34%	27.56%	23.95%	27.74%	27.38%	27.42%	22.25%	27.77%	19.48%	26.80%	24.85%	25.16%	26.68%	28.24%	27.30%	26.38%	27.58%	26.58%	26.42%	24.89%	27.39%	24.25%	28.70%	18.50%	22.52%	22.20%	24.32%	27.38%	27.98%	26.69%	24.13%	24.49%	26.92%	24.01%	22.45%	19.69%	25.11%	26.69%	26.88%	23.53%	21.85%	20.06%	15.79%	17.42%	25.10%	21.15%	25.83%	25.06%	24.12%	21.91%	17.33%	13.83%	18.20%	14.16%									
21	Миронов Сергей Михайлович	2885	31	60	41	49	33	33	36	40	48	41	33	36	44	41	44	46	48	39	36	38	20	36	38	45	54	45	21	42	35	31	35	37	37	44	42	43	46	44	47	59	51	52	51	53	63	46	50	3	50	63	74	61	61	50	59	44	33	29	33	37	40	43	43	56	63	59									
		3.13%	2.63%	3.85%	2.90%	3.79%	2.76%	3.35%	3.27%	3.51%	3.48%	3.59%	3.29%	2.99%	3.22%	3.78%	4.01%	3.55%	3.01%	2.93%	2.85%	2.65%	3.98%	3.92%	3.35%	4.24%	4.21%	3.10%	2.36%	3.09%	2.64%	2.44%	2.55%	2.71%	3.03%	4.23%	3.07%	3.33%	2.80%	2.52%	2.95%	3.57%	3.01%	2.95%	3.12%	3.15%	4.79%	3.59%	3.78%	2.36%	3.04%	3.87%	3.90%	3.39%	3.20%	2.79%	2.84%	2.81%	2.59%	2.12%	2.48%	2.74%	2.70%	3.16%	2.24%	2.67%	3.03%	2.61%									
22	Прохоров Михаил Дмитриевич	9503	141	157	174	109	164	72	111	120	188	117	149	112	147	140	139	139	256	231	209	223	49	138	126	115	149	191	81	123	118	80	116	120	84	112	110	142	130	138	117	162	197	172	176	188	114	122	152	9	160	154	175	233	211	250	296	219	83	99	78	86	78	91	173	175	165	148									
		10.31%	11.97%	10.07%	12.31%	8.44%	13.71%	7.32%	10.08%	10.54%	13.63%	10.25%	14.86%	9.29%	10.75%	12.90%	12.66%	10.74%	16.04%	17.36%	16.55%	15.56%	9.74%	15.03%	11.10%	10.84%	11.62%	13.15%	9.10%	9.04%	8.89%	6.31%	8.47%	8.78%	6.87%	10.78%	8.05%	10.99%	7.91%	7.89%	7.35%	9.81%	11.63%	9.77%	10.75%	11.18%	8.67%	9.51%	11.49%	7.09%	9.73%	9.45%	9.23%	12.96%	11.08%	13.97%	14.25%	13.98%	6.51%	7.22%	5.86%	6.38%	5.27%	6.69%	9.01%	8.35%	7.94%	6.55%									
23	Путин Владимир Владимирович	49464	619	827	752	732	630	586	555	576	685	578	470	611	692	512	569	645	744	607	664	678	291	433	598	551	650	682	458	709	707	677	732	755	664	519	682	748	924	1022	885	871	804	895	866	881	667	655	700	83	894	836	968	907	1044	988	1252	910	698	794	745	757	840	780	1142	1350	1281	1437									
		53.65%	52.55%	53.05%	53.18%	56.66%	52.68%	59.55%	50.41%	50.62%	49.67%	50.61%	46.86%	50.71%	50.58%	47.19%	51.82%	49.85%	46.62%	45.60%	52.57%	47.31%	57.85%	47.17%	52.69%	51.93%	50.70%	46.97%	51.46%	52.09%	53.28%	53.39%	53.43%	55.27%	54.29%	49.95%	49.93%	57.89%	56.24%	58.47%	55.63%	52.76%	47.46%	50.82%	52.90%	52.38%	50.72%	51.05%	52.91%	65.35%	54.35%	51.29%	51.03%	50.44%	54.83%	55.20%	60.28%	58.07%	54.75%	57.91%	55.93%	56.12%	56.76%	57.35%	59.45%	64.38%	61.68%	63.58%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
