		0.66%	0.54%	0.42%	0.88%	0.27%	0.39%	0.55%	0.50%	0.82%	0.59%	0.52%	0.60%	0.92%	0.53%	0.70%	0.99%	0.99%	0.93%	1.01%	0.61%	0.57%	0.87%	0.40%	0.98%	0.85%	0.75%	0.58%	0.26%	0.78%	0.69%	0.91%	0.50%	0.73%	0.78%	1.17%	0.43%	0.67%	0.57%	0.49%	0.42%	0.82%	0.49%	1.26%	0.41%	0.62%	1.26%	0.09%	1.01%	0.00%	0.68%	0.67%	1.00%	0.58%	0.45%	0.74%	0.74%	0.32%	0.62%	0.97%	0.50%	0.66%	0.51%	0.35%	0.17%	1.08%	0.99%	0.49%	0.55%	0.43%	0.39%	0.30%									
14	Грудинин Павел Николаевич	14485	168	230	191	185	154	147	189	202	175	159	153	177	260	152	161	184	273	214	183	218	295	145	196	168	197	245	111	198	193	177	192	193	152	167	161	155	225	224	203	244	238	220	207	234	169	173	177	18	230	258	294	293	256	304	311	354	272	208	211	191	229	275	159	202	212	241	249	389	244	51									
		16.28%	15.11%	16.27%	15.29%	16.47%	14.84%	16.17%	18.99%	18.52%	14.76%	16.65%	18.26%	16.28%	17.33%	15.26%	15.94%	16.61%	18.18%	18.01%	16.01%	17.78%	17.12%	19.49%	17.53%	17.95%	18.50%	17.82%	14.32%	17.10%	16.54%	14.57%	15.87%	15.73%	14.90%	17.71%	13.93%	17.22%	15.93%	18.21%	16.93%	16.66%	16.50%	13.81%	14.15%	15.99%	15.23%	15.42%	14.86%	13.14%	15.70%	17.25%	17.38%	16.99%	16.28%	17.42%	17.81%	18.80%	16.86%	16.90%	14.99%	13.95%	16.64%	15.82%	13.41%	13.68%	13.09%	14.61%	13.80%	16.68%	18.99%	15.13%									
15	Жириновский Владимир Вольфович	5111	47	74	53	76	63	60	44	69	58	55	50	69	60	50	45	53	49	58	54	54	72	30	56	45	70	60	63	74	68	64	69	63	50	63	81	59	100	84	60	75	107	112	80	112	54	67	80	8	70	81	95	88	87	77	85	78	51	84	90	105	95	144	92	127	141	103	163	99	74	15									
		5.74%	4.23%	5.23%	4.24%	6.77%	6.07%	6.60%	4.42%	6.32%	4.89%	5.76%	5.97%	6.35%	4.00%	5.02%	4.46%	4.78%	3.26%	4.88%	4.72%	4.40%	4.18%	4.03%	5.01%	4.81%	6.57%	4.36%	8.13%	6.39%	5.83%	5.27%	5.70%	5.13%	4.90%	6.68%	7.01%	6.56%	7.08%	6.83%	5.00%	5.12%	7.42%	7.03%	5.47%	7.66%	4.86%	5.97%	6.72%	5.84%	4.78%	5.41%	5.61%	5.10%	5.53%	4.41%	4.87%	4.14%	3.16%	6.82%	6.40%	7.67%	6.90%	8.29%	7.76%	8.60%	8.70%	6.25%	9.04%	4.25%	5.76%	4.45%									
16	Путин Владимир Владимирович	63715	832	1028	935	813	768	655	691	752	873	683	561	743	1071	710	712	779	1058	797	812	855	1268	512	777	654	745	973	555	816	816	889	865	889	748	652	841	617	1009	855	877	1061	1006	1153	1071	1018	824	825	868	103	1075	1074	1184	1207	1144	1246	1226	1338	1188	865	1029	1016	975	1240	877	1054	1170	1219	1291	1719	912	251									
		71.61%	74.82%	72.70%	74.86%	72.40%	73.99%	72.06%	69.45%	68.93%	73.61%	71.52%	66.95%	68.35%	71.40%	71.29%	70.50%	70.31%	70.44%	67.09%	71.04%	69.74%	73.59%	68.82%	69.50%	69.87%	69.95%	70.76%	71.61%	70.47%	69.92%	73.17%	71.49%	72.45%	73.33%	69.14%	72.75%	68.56%	71.46%	69.51%	73.14%	72.42%	69.76%	72.38%	73.21%	69.58%	74.23%	73.53%	72.88%	75.18%	73.38%	71.79%	69.98%	70.01%	72.77%	71.40%	70.22%	71.06%	73.65%	70.27%	73.13%	74.21%	70.86%	71.35%	73.95%	71.36%	72.22%	73.92%	71.56%	73.71%	70.97%	74.48%									
17	Собчак Ксения Анатольевна	1632	14	27	17	12	20	12	21	22	23	18	18	25	44	28	31	26	29	48	27	29	27	14	28	23	16	27	7	13	16	20	22	19	18	15	19	21	17	19	23	19	15	27	33	28	15	16	18	3	26	19	29	36	22	37	35	49	44	12	24	9	20	21	7	33	26	26	39	55	28	6									
		1.83%	1.26%	1.91%	1.36%	1.07%	1.93%	1.32%	2.11%	2.02%	1.94%	1.88%	2.15%	2.30%	2.93%	2.81%	3.07%	2.35%	1.93%	4.04%	2.36%	2.37%	1.57%	1.88%	2.50%	2.46%	1.50%	1.96%	0.90%	1.12%	1.37%	1.65%	1.82%	1.55%	1.76%	1.59%	1.64%	2.33%	1.20%	1.54%	1.92%	1.30%	1.04%	1.69%	2.26%	1.91%	1.35%	1.43%	1.51%	2.19%	1.77%	1.27%	1.71%	2.09%	1.40%	2.12%	2.00%	2.60%	2.73%	0.97%	1.71%	0.66%	1.45%	1.21%	0.59%	2.23%	1.60%	1.58%	2.16%	2.36%	2.18%	1.78%									
18	Сурайкин Максим Александрович	565	0	9	6	9	9	4	6	2	7	4	2	13	8	9	7	6	9	10	6	11	9	7	9	7	7	9	8	12	6	9	13	12	7	5	11	9	12	6	5	11	19	13	12	5	4	10	8	0	13	11	10	8	10	7	11	8	5	9	9	4	9	9	8	7	9	11	9	10	4	2									
		0.64%	0.00%	0.64%	0.48%	0.80%	0.87%	0.44%	0.60%	0.18%	0.59%	0.42%	0.24%	1.20%	0.53%	0.90%	0.69%	0.54%	0.60%	0.84%	0.52%	0.90%	0.52%	0.94%	0.81%	0.75%	0.66%	0.65%	1.03%	1.04%	0.51%	0.74%	1.07%	0.98%	0.69%	0.53%	0.95%	1.00%	0.85%	0.49%	0.42%	0.75%	1.32%	0.82%	0.82%	0.34%	0.36%	0.89%	0.67%	0.00%	0.89%	0.74%	0.59%	0.46%	0.64%	0.40%	0.63%	0.42%	0.31%	0.73%	0.64%	0.29%	0.65%	0.52%	0.67%	0.47%	0.56%	0.67%	0.50%	0.43%	0.31%	0.59%									
19	Титов Борис Юрьевич	633	6	4	9	3	5	6	8	4	11	11	9	14	15	15	7	7	17	11	16	14	9	4	7	9	7	13	4	9	9	11	7	16	8	10	8	7	9	10	7	4	15	9	15	5	10	10	9	3	8	10	9	15	5	19	21	13	12	4	4	4	5	9	5	14	10	6	4	16	2	2									
		0.71%	0.54%	0.28%	0.72%	0.27%	0.48%	0.66%	0.80%	0.37%	0.93%	1.15%	1.07%	1.29%	1.00%	1.51%	0.69%	0.63%	1.13%	0.93%	1.40%	1.14%	0.52%	0.54%	0.63%	0.96%	0.66%	0.95%	0.52%	0.78%	0.77%	0.91%	0.58%	1.30%	0.78%	1.06%	0.69%	0.78%	0.64%	0.81%	0.58%	0.27%	1.04%	0.56%	1.03%	0.34%	0.90%	0.89%	0.76%	2.19%	0.55%	0.67%	0.53%	0.87%	0.32%	1.09%	1.20%	0.69%	0.74%	0.32%	0.28%	0.29%	0.36%	0.52%	0.42%	0.95%	0.62%	0.36%	0.22%	0.69%	0.16%	0.59%									
20	Явлинский Григорий Алексеевич	1082	16	24	19	8	6	7	13	14	14	15	27	20	20	9	26	28	36	23	24	29	12	17	20	12	8	20	14	8	16	16	16	10	12	12	10	9	8	10	8	17	23	20	20	23	10	14	13	2	11	18	20	20	17	21	25	26	14	11	13	9	12	11	10	8	23	14	11	19	5	6									
		1.22%	1.44%	1.70%	1.52%	0.71%	0.58%	0.77%	1.31%	1.28%	1.18%	1.57%	3.22%	1.84%	1.33%	0.90%	2.57%	2.53%	2.40%	1.94%	2.10%	2.37%	0.70%	2.28%	1.79%	1.28%	0.75%	1.45%	1.81%	0.69%	1.37%	1.32%	1.32%	0.81%	1.18%	1.27%	0.87%	1.00%	0.57%	0.81%	0.67%	1.16%	1.60%	1.26%	1.37%	1.57%	0.90%	1.25%	1.09%	1.46%	0.75%	1.20%	1.18%	1.16%	1.08%	1.20%	1.43%	1.38%	0.87%	0.89%	0.92%	0.66%	0.87%	0.63%	0.84%	0.54%	1.42%	0.85%	0.61%	0.81%	0.39%	1.78%									
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
