Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Цимлянская 																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797					
		3.17%	4.64%	3.23%	2.57%	6.44%	4.32%	3.15%	4.19%	3.37%	2.51%	2.93%	3.30%	3.60%	2.5%	2.17%	2.15%	1.63%	1.67%	5.0%	4.72%	1.75%	0.0%	0.0%	3.32%	1.43%	4.97%	2.73%	2.79%	1.68%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	306	41	36	13	28	21	26	26	4	23	17	9	2	13	3	1	6	1	2	4	7	1	2	4	2	11	0	1	2					
		1.85%	4.23%	3.06%	1.28%	3.34%	2.21%	2.34%	2.79%	0.56%	1.92%	1.78%	3.30%	0.65%	1.54%	1.08%	0.35%	1.39%	0.33%	2.0%	3.14%	1.36%	0.66%	0.66%	0.95%	1.43%	1.82%	0.0%	0.27%	0.18%					
22	"5. ""За Русь Святую"""	57	4	7	4	4	4	0	8	0	4	3	0	3	1	0	0	2	1	0	2	2	0	0	1	0	5	0	0	2					
		0.34%	0.41%	0.59%	0.39%	0.47%	0.42%	0.0%	0.86%	0.0%	0.33%	0.31%	0.0%	0.98%	0.11%	0.0%	0.0%	0.46%	0.33%	0.0%	1.57%	0.38%	0.0%	0.0%	0.23%	0.0%	0.82%	0.0%	0.0%	0.18%					
23	"6. ""Объединенная Российская партия ""Русь"""	42	0	3	1	2	5	1	2	2	0	2	2	0	4	0	0	0	1	0	2	2	0	2	1	2	1	4	1	2					
		0.25%	0.0%	0.25%	0.09%	0.23%	0.52%	0.09%	0.21%	0.28%	0.0%	0.20%	0.73%	0.0%	0.47%	0.0%	0.0%	0.0%	0.33%	0.0%	1.57%	0.38%	0.0%	0.66%	0.23%	1.43%	0.16%	1.82%	0.27%	0.18%					
24	"7. ""Новый курс - Автомобильная Россия"""	78	4	13	4	2	12	7	9	5	3	5	1	0	3	0	1	3	0	0	0	2	0	0	2	0	1	0	1	0					
		0.47%	0.41%	1.10%	0.39%	0.23%	1.26%	0.63%	0.96%	0.70%	0.25%	0.52%	0.36%	0.0%	0.35%	0.0%	0.35%	0.69%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.47%	0.0%	0.16%	0.0%	0.27%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	1	0	1	1	1	0	1	2	3	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0					
		0.09%	0.10%	0.0%	0.09%	0.11%	0.10%	0.0%	0.10%	0.28%	0.25%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.33%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.71%	0.0%	0.45%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	52	7	8	3	4	3	2	2	0	4	3	2	2	2	1	1	0	0	0	0	1	0	0	1	0	3	1	0	2					
		0.31%	0.72%	0.68%	0.29%	0.47%	0.31%	0.18%	0.21%	0.0%	0.33%	0.31%	0.73%	0.65%	0.23%	0.36%	0.35%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.23%	0.0%	0.49%	0.45%	0.0%	0.18%					
27	"10. ""Аграрная партия России"""	455	32	29	13	9	9	18	28	18	43	17	7	21	17	8	5	20	1	3	6	20	6	7	16	4	34	14	9	41					
		2.75%	3.30%	2.46%	1.28%	1.07%	0.94%	1.62%	3.01%	2.52%	3.60%	1.78%	2.57%	6.88%	2.02%	2.89%	1.79%	4.66%	0.33%	3.0%	4.72%	3.89%	3.97%	2.31%	3.80%	2.87%	5.63%	6.39%	2.51%	3.84%					
28	"11. ""Истинные патриоты России"""	28	1	4	0	0	1	2	3	2	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	3	3					
		0.16%	0.10%	0.34%	0.0%	0.0%	0.10%	0.18%	0.32%	0.28%	0.33%	0.10%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.83%	0.28%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	184	15	16	16	12	15	14	8	9	13	4	2	3	6	4	1	3	3	2	2	7	2	2	5	1	7	2	5	5					
		1.11%	1.54%	1.36%	1.58%	1.43%	1.58%	1.26%	0.86%	1.26%	1.09%	0.41%	0.73%	0.98%	0.71%	1.44%	0.35%	0.69%	1.00%	2.0%	1.57%	1.36%	1.32%	0.66%	1.18%	0.71%	1.16%	0.91%	1.39%	0.46%					
30	"13. ""Демократическая партия России"""	36	1	2	2	2	2	0	1	1	1	2	2	0	1	0	2	2	1	0	0	1	1	0	1	0	5	1	4	1					
		0.21%	0.10%	0.17%	0.19%	0.23%	0.21%	0.0%	0.10%	0.14%	0.08%	0.20%	0.73%	0.0%	0.11%	0.0%	0.71%	0.46%	0.33%	0.0%	0.0%	0.19%	0.66%	0.0%	0.23%	0.0%	0.82%	0.45%	1.11%	0.09%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	0	0	1	4	2	0	1	2	1	3	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	1	1	3					
		0.14%	0.0%	0.0%	0.09%	0.47%	0.21%	0.0%	0.10%	0.28%	0.08%	0.31%	0.0%	0.0%	0.0%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.33%	0.0%	0.0%	0.0%	0.45%	0.27%	0.28%					
32	"15. ""Партия СЛОН"""	23	0	5	0	1	0	0	2	1	2	2	3	0	0	0	1	0	0	0	0	1	0	0	0	0	4	0	0	1					
		0.13%	0.0%	0.42%	0.0%	0.11%	0.0%	0.0%	0.21%	0.14%	0.16%	0.20%	1.10%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.09%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1291	109	136	115	112	83	101	83	56	82	91	20	9	42	13	12	28	18	6	9	31	4	15	13	10	27	9	13	44					
		7.80%	11.26%	11.57%	11.38%	13.36%	8.75%	9.11%	8.92%	7.86%	6.87%	9.54%	7.35%	2.95%	5.0%	4.71%	4.31%	6.52%	6.02%	6.0%	7.08%	6.04%	2.64%	4.96%	3.08%	7.19%	4.47%	4.10%	3.63%	4.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	3	0	3	1	2	2	3	2	4	3	1	0	3	1	0	2	2	1	0	1	2	1	0	1	1	0	0	3					
		0.25%	0.30%	0.0%	0.29%	0.11%	0.21%	0.18%	0.32%	0.28%	0.33%	0.31%	0.36%	0.0%	0.35%	0.36%	0.0%	0.46%	0.66%	1.0%	0.0%	0.19%	1.32%	0.33%	0.0%	0.71%	0.16%	0.0%	0.0%	0.28%					
35	"18. ""ЛДПР"""	2547	110	149	159	133	160	172	110	113	274	171	57	41	153	39	33	64	42	12	20	62	28	49	43	16	90	35	79	133					
		15.40%	11.36%	12.68%	15.74%	15.87%	16.87%	15.52%	11.82%	15.87%	22.98%	17.94%	20.95%	13.44%	18.21%	14.13%	11.87%	14.91%	14.04%	12.0%	15.74%	12.08%	18.54%	16.22%	10.21%	11.51%	14.92%	15.98%	22.06%	12.46%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	280	12	32	26	15	16	13	21	11	17	26	10	1	11	3	2	4	1	0	2	15	4	4	5	4	7	2	9	7					
		1.69%	1.23%	2.72%	2.57%	1.78%	1.68%	1.17%	2.25%	1.54%	1.42%	2.72%	3.67%	0.32%	1.30%	1.08%	0.71%	0.93%	0.33%	0.0%	1.57%	2.92%	2.64%	1.32%	1.18%	2.87%	1.16%	0.91%	2.51%	0.65%					
37	"20. ""Политическая партия ""Единая Россия"""	7238	331	432	431	269	371	494	380	350	409	363	82	155	416	136	178	224	183	41	45	239	51	164	221	67	269	109	168	660					
		43.77%	34.19%	36.76%	42.67%	32.10%	39.13%	44.58%	40.86%	49.15%	34.31%	38.09%	30.14%	50.81%	49.52%	49.27%	64.02%	52.21%	61.20%	41.0%	35.43%	46.58%	33.77%	54.30%	52.49%	48.20%	44.61%	49.77%	46.92%	61.85%					
38	"21. ""Российская Конституционно-демократическая партия"""	51	2	4	3	1	1	11	5	1	6	2	0	1	1	1	2	1	0	0	0	2	0	0	2	0	1	0	1	3					
		0.30%	0.20%	0.34%	0.29%	0.11%	0.10%	0.99%	0.53%	0.14%	0.50%	0.20%	0.0%	0.32%	0.11%	0.36%	0.71%	0.23%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.47%	0.0%	0.16%	0.0%	0.27%	0.28%					
39	"22. ""Развитие предпринимательства"""	46	3	4	1	3	3	3	2	2	4	4	2	0	3	2	1	1	1	0	0	4	0	0	0	2	0	0	0	1					
		0.27%	0.30%	0.34%	0.09%	0.35%	0.31%	0.27%	0.21%	0.28%	0.33%	0.41%	0.73%	0.0%	0.35%	0.72%	0.35%	0.23%	0.33%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	1.43%	0.0%	0.0%	0.0%	0.09%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1934	157	165	119	115	115	128	146	56	155	127	35	32	59	40	13	26	21	21	11	57	35	40	61	14	56	12	34	84					
		11.69%	16.21%	14.04%	11.78%	13.72%	12.13%	11.55%	15.69%	7.86%	13.00%	13.32%	12.86%	10.49%	7.02%	14.49%	4.67%	6.06%	7.02%	21.0%	8.66%	11.11%	23.17%	13.24%	14.48%	10.07%	9.28%	5.47%	9.49%	7.87%					
																																			
41	Против всех	674	41	60	42	32	38	56	32	33	70	48	15	6	29	10	6	18	4	2	8	31	15	5	12	5	27	2	9	18					
		4.07%	4.23%	5.10%	4.15%	3.81%	4.00%	5.05%	3.44%	4.63%	5.87%	5.03%	5.51%	1.96%	3.45%	3.62%	2.15%	4.19%	1.33%	2.0%	6.29%	6.04%	9.93%	1.65%	2.85%	3.59%	4.47%	0.91%	2.51%	1.68%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
