Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Жигулевская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3810	157	152	241	156	216	242	168	167	218	110	78	137	162	224	172	188	207	209	167	60	13	152	113	65	36					
		15.73%	12.43%	12.58%	18.45%	13.14%	14.57%	17.01%	15.31%	14.18%	16.24%	12.79%	16.67%	12.69%	14.70%	18.38%	15.79%	16.46%	18.50%	19.16%	15.83%	14.08%	15.66%	21.26%	21.61%	14.10%	11.76%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4576	255	227	263	230	283	231	224	232	303	167	78	232	191	228	208	230	234	203	185	57	17	107	54	92	45					
		18.89%	20.19%	18.79%	20.14%	19.38%	19.08%	16.23%	20.42%	19.69%	22.58%	19.42%	16.67%	21.48%	17.33%	18.70%	19.10%	20.14%	20.91%	18.61%	17.54%	13.38%	20.48%	14.97%	10.33%	19.96%	14.71%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	335	12	13	13	13	21	29	23	10	21	10	9	16	17	25	13	15	8	20	12	5	1	7	8	9	5					
		1.38%	0.95%	1.08%	0.99%	1.10%	1.42%	2.04%	2.10%	0.85%	1.56%	1.16%	1.92%	1.48%	1.54%	2.05%	1.19%	1.31%	0.71%	1.83%	1.14%	1.17%	1.20%	0.98%	1.53%	1.95%	1.63%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6448	282	271	344	324	471	432	337	341	362	256	103	255	292	364	286	318	288	284	329	113	20	115	99	97	65					
		26.62%	22.33%	22.43%	26.34%	27.30%	31.76%	30.36%	30.72%	28.95%	26.97%	29.77%	22.01%	23.61%	26.50%	29.86%	26.26%	27.85%	25.74%	26.03%	31.18%	26.53%	24.10%	16.08%	18.93%	21.04%	21.24%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	797	25	23	39	43	62	94	53	20	50	36	17	21	33	58	27	45	32	39	25	9	0	9	17	12	8					
		3.29%	1.98%	1.90%	2.99%	3.62%	4.18%	6.61%	4.83%	1.70%	3.73%	4.19%	3.63%	1.94%	2.99%	4.76%	2.48%	3.94%	2.86%	3.57%	2.37%	2.11%	0.00%	1.26%	3.25%	2.60%	2.61%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7668	517	500	377	381	389	370	269	375	357	262	164	396	385	282	352	312	315	309	310	174	30	304	220	177	141					
		31.65%	40.93%	41.39%	28.87%	32.10%	26.23%	26.00%	24.52%	31.83%	26.60%	30.47%	35.04%	36.67%	34.94%	23.13%	32.32%	27.32%	28.15%	28.32%	29.38%	40.85%	36.14%	42.52%	42.07%	38.39%	46.08%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	94	4	1	8	6	8	2	1	10	8	2	2	1	2	10	2	8	1	7	4	0	1	3	1	1	1					
		0.39%	0.32%	0.08%	0.61%	0.51%	0.54%	0.14%	0.09%	0.85%	0.60%	0.23%	0.43%	0.09%	0.18%	0.82%	0.18%	0.70%	0.09%	0.64%	0.38%	0.00%	1.20%	0.42%	0.19%	0.22%	0.33%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
