Выборы Президента Российской Федерации																																												
																																												
Наименование Избирательной комиссии:    Северная																																												
																																												
Итоги голосования 																																												
																																												
		Сумма	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534					
12	Число выданных открепительных удостоверений	126	14	5	0	0	1	1	0	0	1	3	1	7	3	3	0	2	2	1	0	10	5	2	5	3	8	2	0	29	5	1	3	0	2	0	4	1	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	61	3	2	2	2	0	0	0	0	1	0	1	1	1	1	1	0	3	0	1	3	2	0	0	3	1	0	0	13	3	2	2	0	1	0	5	1	6					
14	Число неиспользованных открепительных удостоверений	170	11	0	6	5	5	5	6	5	4	3	5	0	3	3	6	4	3	4	5	2	0	3	0	3	0	1	5	16	25	5	3	5	3	5	2	5	4					
15	"Число открепительных удостоверений, выданных в ТИК"	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																												
18	. Глазьев Сергей Юрьевич	312	16	0	12	4	12	7	9	0	2	2	0	11	2	3	3	2	2	0	3	7	3	3	9	9	2	3	3	89	34	21	18	2	0	4	5	4	6					
		2.96%	3.20%	0.00%	2.07%	2.44%	4.00%	2.01%	3.59%	0.00%	1.82%	1.43%	0.00%	2.75%	2.15%	2.50%	1.22%	0.81%	0.94%	0.00%	1.81%	4.02%	1.18%	2.48%	3.31%	4.64%	0.43%	1.71%	2.00%	5.50%	4.72%	5.43%	4.74%	2.13%	0.00%	4.55%	1.24%	1.86%	2.54%					
19	. Малышкин Олег Александрович	313	13	5	14	1	15	0	12	7	3	5	1	19	3	3	0	3	3	1	7	3	11	0	14	8	5	13	5	44	22	9	18	6	7	5	6	15	7					
		2.97%	2.60%	2.99%	2.41%	0.61%	5.00%	0.00%	4.78%	6.93%	2.73%	3.57%	0.58%	4.75%	3.23%	2.50%	0.00%	1.21%	1.42%	0.81%	4.22%	1.72%	4.33%	0.00%	5.15%	4.12%	1.08%	7.43%	3.33%	2.72%	3.05%	2.33%	4.74%	6.38%	4.05%	5.68%	1.49%	6.98%	2.97%					
20	. Миронов Сергей Михайлович	93	2	0	5	5	0	5	2	4	2	2	1	2	1	4	0	1	1	0	0	4	2	0	3	3	5	0	0	8	9	1	8	1	3	0	1	4	4					
		0.88%	0.40%	0.00%	0.86%	3.05%	0.00%	1.44%	0.80%	3.96%	1.82%	1.43%	0.58%	0.50%	1.08%	3.33%	0.00%	0.40%	0.47%	0.00%	0.00%	2.30%	0.79%	0.00%	1.10%	1.55%	1.08%	0.00%	0.00%	0.49%	1.25%	0.26%	2.11%	1.06%	1.73%	0.00%	0.25%	1.86%	1.69%					
21	. Путин Владимир Владимирович	4167	260	74	267	87	131	80	50	42	28	52	55	177	48	76	79	119	35	40	66	34	67	10	86	101	132	78	70	749	341	143	165	55	32	19	69	109	141					
		39.48%	52.00%	44.31%	46.03%	53.05%	43.67%	22.99%	19.92%	41.58%	25.45%	37.14%	32.16%	44.25%	51.61%	63.33%	32.24%	48.18%	16.51%	32.52%	39.76%	19.54%	26.38%	8.26%	31.62%	52.06%	28.51%	44.57%	46.67%	46.32%	47.30%	36.95%	43.42%	58.51%	18.50%	21.59%	17.16%	50.70%	59.75%					
22	. Хакамада Ирина Муцуовна	182	5	2	11	4	5	4	4	0	2	2	1	6	0	2	2	1	2	0	4	2	1	0	7	4	6	2	2	45	18	6	9	5	5	3	3	5	2					
		1.72%	1.00%	1.20%	1.90%	2.44%	1.67%	1.15%	1.59%	0.00%	1.82%	1.43%	0.58%	1.50%	0.00%	1.67%	0.82%	0.40%	0.94%	0.00%	2.41%	1.15%	0.39%	0.00%	2.57%	2.06%	1.30%	1.14%	1.33%	2.78%	2.50%	1.55%	2.37%	5.32%	2.89%	3.41%	0.75%	2.33%	0.85%					
23	. Харитонов Николай Михайлович	5165	199	76	261	59	129	243	168	47	71	72	113	168	38	29	150	119	165	77	77	120	169	107	150	66	303	77	58	615	263	204	149	20	115	55	305	60	68					
		48.94%	39.80%	45.51%	45.00%	35.98%	43.00%	69.83%	66.93%	46.53%	64.55%	51.43%	66.08%	42.00%	40.86%	24.17%	61.22%	48.18%	77.83%	62.60%	46.39%	68.97%	66.54%	88.43%	55.15%	34.02%	65.44%	44.00%	38.67%	38.03%	36.48%	52.71%	39.21%	21.28%	66.47%	62.50%	75.87%	27.91%	28.81%					
																																												
24	Против всех	217	0	4	7	3	5	2	6	1	2	5	0	14	1	3	5	0	1	3	7	2	1	1	3	2	5	0	9	53	24	2	8	2	9	0	8	12	7					
		2.06%	0.00%	2.40%	1.21%	1.83%	1.67%	0.57%	2.39%	0.99%	1.82%	3.57%	0.00%	3.50%	1.08%	2.50%	2.04%	0.00%	0.47%	2.44%	4.22%	1.15%	0.39%	0.83%	1.10%	1.03%	1.08%	0.00%	6.00%	3.28%	3.33%	0.52%	2.11%	2.13%	5.20%	0.00%	1.99%	5.58%	2.97%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
