Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Ачинская городская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	975	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	0	0	25					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	230	10	3	6	11	5	1	9	4	2	1	2	5	5	7	6	6	5	5	6	10	9	5	4	11	2	1	8	12	6	6	6	4	12	7	6	4	6	2	0	0	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	336	5	0	1	2	3	0	2	219	1	4	1	2	4	6	1	0	2	2	1	1	1	5	2	3	1	13	2	2	2	3	0	0	2	5	1	0	2	6	22	4	3					
14	Число погашенных открепительных удостоверений	745	15	22	19	14	20	24	16	21	23	24	23	20	20	18	19	19	20	20	19	15	16	20	21	14	23	24	17	13	19	19	19	21	13	18	19	21	19	23	0	0	15					
15	Число открепительных удостоверений выданных ТИК	71	2	0	2	0	1	1	2	1	3	0	1	3	2	1	0	4	3	1	1	4	3	1	0	2	2	6	3	2	1	0	4	1	1	0	7	3	3	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	321	7	6	10	4	10	5	12	21	10	3	11	8	7	6	8	9	10	5	7	7	12	10	5	13	4	13	9	6	9	6	9	6	7	8	9	6	6	5	2	6	4					
		0.83%	0.65%	0.56%	1.09%	0.34%	0.89%	1.96%	1.52%	2.70%	1.91%	0.92%	1.40%	0.88%	0.55%	0.40%	0.58%	0.71%	0.87%	0.39%	0.63%	0.68%	1.07%	0.77%	0.50%	1.28%	0.36%	1.18%	0.72%	0.48%	0.72%	0.53%	1.30%	1.15%	0.67%	0.76%	0.76%	0.59%	0.60%	1.45%	9.09%	6.52%	0.72%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	759	20	20	37	43	14	2	10	17	9	4	12	15	38	39	37	17	24	25	20	12	17	15	18	17	24	27	15	19	28	15	6	10	21	17	31	22	21	3	0	7	11					
		1.97%	1.88%	1.89%	4.03%	3.67%	1.24%	0.78%	1.26%	2.18%	1.72%	1.23%	1.53%	1.66%	3.01%	2.61%	2.68%	1.34%	2.09%	1.98%	1.80%	1.17%	1.52%	1.16%	1.80%	1.68%	2.18%	2.45%	1.2%	1.52%	2.27%	1.33%	0.87%	1.93%	2.03%	1.63%	2.64%	2.19%	2.12%	0.87%	0.0%	7.60%	1.98%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	787	16	16	15	14	31	2	27	27	15	6	20	21	31	25	21	28	21	25	30	12	16	23	17	25	29	15	34	17	21	14	9	9	34	21	30	26	23	7	0	6	8					
		2.04%	1.50%	1.51%	1.63%	1.19%	2.76%	0.78%	3.42%	3.47%	2.86%	1.84%	2.55%	2.32%	2.45%	1.67%	1.52%	2.22%	1.82%	1.98%	2.70%	1.17%	1.43%	1.78%	1.70%	2.48%	2.63%	1.36%	2.72%	1.36%	1.70%	1.24%	1.30%	1.73%	3.29%	2.01%	2.55%	2.59%	2.32%	2.04%	0.0%	6.52%	1.44%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1384	56	47	39	67	38	3	16	26	14	5	27	43	41	85	56	36	39	42	38	28	52	51	35	38	39	40	39	50	55	40	13	10	31	24	43	23	33	6	1	3	12					
		3.59%	5.26%	4.44%	4.25%	5.72%	3.39%	1.17%	2.03%	3.34%	2.67%	1.53%	3.44%	4.76%	3.25%	5.70%	4.06%	2.85%	3.39%	3.33%	3.42%	2.74%	4.65%	3.96%	3.50%	3.76%	3.54%	3.64%	3.12%	4.00%	4.46%	3.55%	1.88%	1.93%	3.00%	2.30%	3.66%	2.29%	3.33%	1.74%	4.54%	3.26%	2.16%					
22	"5. ""За Русь Святую"""	135	8	2	3	1	7	1	5	1	4	0	4	0	7	6	3	6	2	5	3	2	2	6	3	1	3	3	3	1	3	6	6	4	1	5	2	4	5	5	0	1	1					
		0.35%	0.75%	0.18%	0.32%	0.08%	0.62%	0.39%	0.63%	0.12%	0.76%	0.0%	0.51%	0.0%	0.55%	0.40%	0.21%	0.47%	0.17%	0.39%	0.27%	0.19%	0.17%	0.46%	0.30%	0.09%	0.27%	0.27%	0.24%	0.08%	0.24%	0.53%	0.87%	0.77%	0.09%	0.48%	0.17%	0.39%	0.50%	1.45%	0.0%	1.08%	0.18%					
23	"6. ""Объединенная Российская партия ""Русь"""	49	1	0	5	6	3	0	1	3	1	1	2	0	2	2	0	1	0	0	1	1	1	2	2	2	0	0	2	0	1	0	1	1	1	0	1	1	3	0	0	0	1					
		0.12%	0.09%	0.0%	0.54%	0.51%	0.26%	0.0%	0.12%	0.38%	0.19%	0.30%	0.25%	0.0%	0.15%	0.13%	0.0%	0.07%	0.0%	0.0%	0.09%	0.09%	0.08%	0.15%	0.20%	0.19%	0.0%	0.0%	0.16%	0.0%	0.08%	0.0%	0.14%	0.19%	0.09%	0.0%	0.08%	0.09%	0.30%	0.0%	0.0%	0.0%	0.18%					
24	"7. ""Новый курс - Автомобильная Россия"""	257	7	17	0	16	11	3	6	6	0	1	5	2	14	10	7	9	7	5	9	6	2	9	8	6	9	13	8	3	11	2	2	3	6	4	7	6	7	3	0	0	7					
		0.66%	0.65%	1.60%	0.0%	1.36%	0.98%	1.17%	0.76%	0.77%	0.0%	0.30%	0.63%	0.22%	1.11%	0.67%	0.50%	0.71%	0.60%	0.39%	0.81%	0.58%	0.17%	0.70%	0.80%	0.59%	0.81%	1.18%	0.64%	0.24%	0.89%	0.17%	0.29%	0.57%	0.58%	0.38%	0.59%	0.59%	0.70%	0.87%	0.0%	0.0%	1.26%					
25	"8. ""Народно-республиканская партия России"""	23	1	0	0	1	1	0	0	1	2	0	0	0	0	2	0	1	0	2	1	1	0	0	2	0	1	0	2	0	0	1	0	0	0	0	1	0	1	2	0	0	0					
		0.05%	0.09%	0.0%	0.0%	0.08%	0.08%	0.0%	0.0%	0.12%	0.38%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.07%	0.0%	0.15%	0.09%	0.09%	0.0%	0.0%	0.20%	0.0%	0.09%	0.0%	0.16%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.10%	0.58%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	95	1	4	3	4	1	3	0	1	0	1	3	4	1	8	5	2	3	4	3	5	2	0	1	2	7	2	1	5	4	3	2	1	1	0	0	4	1	0	0	1	2					
		0.24%	0.09%	0.37%	0.32%	0.34%	0.08%	1.17%	0.0%	0.12%	0.0%	0.30%	0.38%	0.44%	0.07%	0.53%	0.36%	0.15%	0.26%	0.31%	0.27%	0.49%	0.17%	0.0%	0.10%	0.19%	0.63%	0.18%	0.08%	0.40%	0.32%	0.26%	0.29%	0.19%	0.09%	0.0%	0.0%	0.39%	0.10%	0.0%	0.0%	1.08%	0.36%					
27	"10. ""Аграрная партия России"""	1213	34	29	28	42	46	8	17	15	9	6	20	28	54	45	54	60	40	73	30	20	33	44	21	30	21	35	25	30	46	48	29	13	17	33	28	30	39	17	0	1	15					
		3.14%	3.19%	2.74%	3.05%	3.58%	4.10%	3.13%	2.15%	1.93%	1.72%	1.84%	2.55%	3.10%	4.28%	3.01%	3.92%	4.75%	3.48%	5.79%	2.70%	1.96%	2.95%	3.42%	2.10%	2.97%	1.91%	3.18%	2.0%	2.40%	3.73%	4.26%	4.20%	2.50%	1.64%	3.17%	2.38%	2.99%	3.94%	4.95%	0.0%	1.08%	2.70%					
28	"11. ""Истинные патриоты России"""	26	1	0	0	3	1	1	0	0	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	2	3	2	0	1	1	0	2	1	0	0	1	1					
		0.06%	0.09%	0.0%	0.0%	0.25%	0.08%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.07%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.16%	0.26%	0.29%	0.0%	0.09%	0.09%	0.0%	0.19%	0.10%	0.0%	0.0%	1.08%	0.18%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	259	7	6	8	8	5	1	14	4	5	1	1	6	10	8	9	10	7	4	5	7	6	14	7	3	6	9	5	13	13	7	8	1	6	5	15	5	7	1	0	0	2					
		0.67%	0.65%	0.56%	0.87%	0.68%	0.44%	0.39%	1.77%	0.51%	0.95%	0.30%	0.12%	0.66%	0.79%	0.53%	0.65%	0.79%	0.60%	0.31%	0.45%	0.68%	0.53%	1.08%	0.70%	0.29%	0.54%	0.81%	0.4%	1.04%	1.05%	0.62%	1.16%	0.19%	0.58%	0.48%	1.27%	0.49%	0.70%	0.29%	0.0%	0.0%	0.36%					
30	"13. ""Демократическая партия России"""	88	1	3	1	4	2	2	2	3	2	0	0	4	3	4	2	4	1	4	6	2	2	5	2	2	1	4	2	2	1	2	1	2	2	1	4	1	4	0	0	0	0					
		0.22%	0.09%	0.28%	0.10%	0.34%	0.17%	0.78%	0.25%	0.38%	0.38%	0.0%	0.0%	0.44%	0.23%	0.26%	0.14%	0.31%	0.08%	0.31%	0.54%	0.19%	0.17%	0.38%	0.20%	0.19%	0.09%	0.36%	0.16%	0.16%	0.08%	0.17%	0.14%	0.38%	0.19%	0.09%	0.34%	0.09%	0.40%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	95	1	1	4	0	2	1	2	7	4	1	3	5	5	2	5	4	3	1	2	2	4	5	7	1	3	2	3	0	1	1	0	2	2	4	2	1	2	0	0	0	0					
		0.24%	0.09%	0.09%	0.43%	0.0%	0.17%	0.39%	0.25%	0.90%	0.76%	0.30%	0.38%	0.55%	0.39%	0.13%	0.36%	0.31%	0.26%	0.07%	0.18%	0.19%	0.35%	0.38%	0.70%	0.09%	0.27%	0.18%	0.24%	0.0%	0.08%	0.08%	0.0%	0.38%	0.19%	0.38%	0.17%	0.09%	0.20%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	62	1	1	1	4	0	0	1	2	1	0	1	3	2	3	1	1	0	3	2	1	2	2	2	1	3	2	2	0	3	3	3	1	3	1	1	3	1	0	0	0	1					
		0.16%	0.09%	0.09%	0.10%	0.34%	0.0%	0.0%	0.12%	0.25%	0.19%	0.0%	0.12%	0.33%	0.15%	0.20%	0.07%	0.07%	0.0%	0.23%	0.18%	0.09%	0.17%	0.15%	0.20%	0.09%	0.27%	0.18%	0.16%	0.0%	0.24%	0.26%	0.43%	0.19%	0.29%	0.09%	0.08%	0.29%	0.10%	0.0%	0.0%	0.0%	0.18%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6702	163	166	145	173	202	34	156	90	51	47	105	152	249	290	293	266	205	223	207	166	226	266	169	176	214	182	225	258	222	176	52	94	184	209	201	150	158	51	2	1	103					
		17.39%	15.33%	15.68%	15.81%	14.77%	18.03%	13.33%	19.79%	11.58%	9.75%	14.46%	13.40%	16.83%	19.74%	19.45%	21.29%	21.09%	17.85%	17.71%	18.68%	16.27%	20.21%	20.70%	16.93%	17.46%	19.47%	16.57%	18.0%	20.65%	18.00%	15.63%	7.54%	18.14%	17.82%	20.07%	17.15%	14.95%	15.97%	14.86%	9.09%	1.08%	18.55%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	94	4	0	2	1	6	0	1	3	2	3	3	1	2	2	1	2	4	4	0	1	3	2	4	3	2	5	4	4	4	1	1	1	3	0	2	4	4	1	1	2	1					
		0.24%	0.37%	0.0%	0.21%	0.08%	0.53%	0.0%	0.12%	0.38%	0.38%	0.92%	0.38%	0.11%	0.15%	0.13%	0.07%	0.15%	0.34%	0.31%	0.0%	0.09%	0.26%	0.15%	0.40%	0.29%	0.18%	0.45%	0.32%	0.32%	0.32%	0.08%	0.14%	0.19%	0.29%	0.0%	0.17%	0.39%	0.40%	0.29%	4.54%	2.17%	0.18%					
35	"18. ""ЛДПР"""	8014	263	207	182	250	215	60	142	179	127	85	133	164	243	259	251	251	201	243	199	249	233	252	192	220	209	245	280	294	252	289	194	139	246	201	207	217	229	63	7	17	125					
		20.80%	24.74%	19.56%	19.84%	21.34%	19.19%	23.52%	18.02%	23.03%	24.28%	26.15%	16.98%	18.16%	19.27%	17.37%	18.24%	19.90%	17.50%	19.30%	17.96%	24.41%	20.84%	19.61%	19.23%	21.82%	19.01%	22.31%	22.4%	23.53%	20.43%	25.66%	28.15%	26.83%	23.83%	19.30%	17.66%	21.63%	23.15%	18.36%	31.81%	18.47%	22.52%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	519	14	22	12	17	19	5	13	10	13	7	16	15	17	22	9	19	14	14	27	6	11	14	11	8	21	15	18	17	8	12	13	5	14	18	9	11	13	2	0	3	5					
		1.34%	1.31%	2.07%	1.30%	1.45%	1.69%	1.96%	1.64%	1.28%	2.48%	2.15%	2.04%	1.66%	1.34%	1.47%	0.65%	1.50%	1.21%	1.11%	2.43%	0.58%	0.98%	1.08%	1.10%	0.79%	1.91%	1.36%	1.44%	1.36%	0.64%	1.06%	1.88%	0.96%	1.35%	1.72%	0.76%	1.09%	1.31%	0.58%	0.0%	3.26%	0.90%					
37	"20. ""Политическая партия ""Единая Россия"""	9389	253	279	232	309	273	53	191	175	136	83	221	219	263	344	346	284	297	284	268	246	264	306	269	227	265	286	312	257	297	276	191	100	264	237	325	269	235	84	5	30	134					
		24.36%	23.80%	26.37%	25.29%	26.38%	24.37%	20.78%	24.23%	22.52%	26.00%	25.53%	28.22%	24.25%	20.85%	23.07%	25.14%	22.52%	25.87%	22.55%	24.18%	24.11%	23.61%	23.81%	26.95%	22.51%	24.11%	26.04%	24.96%	20.57%	24.08%	24.51%	27.72%	19.30%	25.58%	22.76%	27.73%	26.81%	23.76%	24.48%	22.72%	32.60%	24.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	53	1	1	1	3	1	0	1	6	1	0	1	2	2	0	1	1	3	2	0	1	0	2	3	2	1	2	2	1	1	1	0	3	1	1	0	0	2	1	0	0	2					
		0.13%	0.09%	0.09%	0.10%	0.25%	0.08%	0.0%	0.12%	0.77%	0.19%	0.0%	0.12%	0.22%	0.15%	0.0%	0.07%	0.07%	0.26%	0.15%	0.0%	0.09%	0.0%	0.15%	0.30%	0.19%	0.09%	0.18%	0.16%	0.08%	0.08%	0.08%	0.0%	0.57%	0.09%	0.09%	0.0%	0.0%	0.20%	0.29%	0.0%	0.0%	0.36%					
39	"22. ""Развитие предпринимательства"""	98	6	0	2	0	2	1	4	1	1	2	0	2	3	3	4	6	1	5	2	1	4	4	2	4	2	3	5	3	1	2	0	4	3	1	4	5	4	1	0	0	0					
		0.25%	0.56%	0.0%	0.21%	0.0%	0.17%	0.39%	0.50%	0.12%	0.19%	0.61%	0.0%	0.22%	0.23%	0.20%	0.29%	0.47%	0.08%	0.39%	0.18%	0.09%	0.35%	0.31%	0.20%	0.39%	0.18%	0.27%	0.4%	0.24%	0.08%	0.17%	0.0%	0.77%	0.29%	0.09%	0.34%	0.49%	0.40%	0.29%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4889	112	117	78	93	139	43	105	84	75	45	135	132	172	175	172	163	180	178	157	140	141	141	119	151	164	119	163	173	131	133	92	65	115	151	152	124	108	61	3	10	78					
		12.68%	10.53%	11.05%	8.50%	7.94%	12.41%	16.86%	13.32%	10.81%	14.34%	13.84%	17.24%	14.61%	13.63%	11.73%	12.5%	12.92%	15.67%	14.13%	14.16%	13.72%	12.61%	10.97%	11.92%	14.98%	14.92%	10.83%	13.04%	13.85%	10.62%	11.81%	13.35%	12.54%	11.14%	14.50%	12.96%	12.36%	10.92%	17.78%	13.63%	10.86%	14.05%					
																																																
41	Против всех	2758	77	103	94	95	69	14	48	74	28	21	41	65	85	136	79	73	69	80	80	93	78	92	89	64	68	71	83	84	116	69	36	39	61	87	86	80	71	21	1	2	36					
		7.15%	7.24%	9.73%	10.25%	8.11%	6.16%	5.49%	6.09%	9.52%	5.35%	6.46%	5.23%	7.19%	6.74%	9.12%	5.74%	5.78%	6.01%	6.35%	7.22%	9.11%	6.97%	7.15%	8.91%	6.34%	6.18%	6.46%	6.64%	6.72%	9.40%	6.12%	5.22%	7.52%	5.91%	8.35%	7.33%	7.97%	7.17%	6.12%	4.54%	2.17%	6.48%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
