Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Бабушкинская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59					
		6.29%	6.80%	5.90%	1.43%	4.34%	22.75%	3.08%	8.02%	0.99%	2.38%	7.51%	6.06%	0.00%	7.17%	6.68%	8.06%	11.43%	15.25%	13.86%	4.15%	3.19%	4.98%	3.33%	0.60%	9.41%	6.08%					
19	2.Всероссийская политическая партия «Гражданская Сила»	18	8	2	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0					
		0.24%	0.71%	0.28%	0.00%	0.26%	0.95%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.17%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0					
		0.09%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.38%	0.40%	0.00%	0.17%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	566	144	95	18	23	20	11	9	19	22	26	11	0	7	35	14	5	7	20	14	8	10	24	3	9	12					
		7.48%	12.71%	13.34%	6.43%	5.87%	9.48%	8.46%	3.44%	6.31%	13.10%	12.21%	8.33%	0.00%	3.14%	6.32%	6.64%	2.38%	5.93%	6.60%	5.28%	3.19%	2.37%	3.99%	1.79%	10.59%	8.11%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	9	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.20%	0.79%	0.56%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	8	1	0	1	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.11%	0.09%	0.00%	0.36%	0.51%	0.00%	0.77%	0.00%	0.33%	0.00%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.18%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	598	95	63	21	30	6	9	24	12	13	19	11	4	18	39	18	15	11	25	17	18	46	66	6	1	11					
		7.90%	8.38%	8.85%	7.50%	7.65%	2.84%	6.92%	9.16%	3.99%	7.74%	8.92%	8.33%	5.13%	8.07%	7.04%	8.53%	7.14%	9.32%	8.25%	6.42%	7.17%	10.90%	10.98%	3.57%	1.18%	7.43%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	472	86	55	12	27	13	4	4	23	9	9	11	3	17	54	9	7	8	10	8	11	37	37	1	0	17					
		6.23%	7.59%	7.72%	4.29%	6.89%	6.16%	3.08%	1.53%	7.64%	5.36%	4.23%	8.33%	3.85%	7.62%	9.75%	4.27%	3.33%	6.78%	3.30%	3.02%	4.38%	8.77%	6.16%	0.60%	0.00%	11.49%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	22	3	2	1	0	2	0	1	2	1	0	0	0	0	2	0	1	0	1	1	0	1	2	0	0	2					
		0.29%	0.26%	0.28%	0.36%	0.00%	0.95%	0.00%	0.38%	0.66%	0.60%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.48%	0.00%	0.33%	0.38%	0.00%	0.24%	0.33%	0.00%	0.00%	1.35%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5322	694	439	222	291	119	100	197	237	118	141	89	71	161	382	153	158	73	200	209	205	301	444	157	66	95					
		70.29%	61.25%	61.66%	79.29%	74.23%	56.40%	76.92%	75.19%	78.74%	70.24%	66.20%	67.42%	91.03%	72.20%	68.95%	72.51%	75.24%	61.86%	66.01%	78.87%	81.67%	71.33%	73.88%	93.45%	77.65%	64.19%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	11	3	1	1	0	0	1	3	0	0	0	0	2	1	0	0	0	2	0	0	1	1	0	0	1					
		0.37%	0.97%	0.42%	0.36%	0.26%	0.00%	0.00%	0.38%	0.99%	0.00%	0.00%	0.00%	0.00%	0.90%	0.18%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.24%	0.17%	0.00%	0.00%	0.68%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
