Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Каневская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	798	30	30	30	30	25	30	30	30	30	25	25	5	5	15	5	10	5	5	5	5	5	20	25	20	20	25	25	5	5	5	30	30	30	20	10	5	5	25	20	10	25	25	5	5	5	18					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	161	5	6	5	7	4	9	5	7	4	3	4	3	1	15	3	8	3	2	1	0	0	5	5	8	4	0	2	0	1	1	4	8	3	1	3	1	2	1	2	1	7	3	0	1	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	193	2	0	8	9	3	15	5	6	5	3	5	5	1	6	3	61	0	3	1	0	0	0	2	5	6	2	1	0	3	3	5	6	2	3	0	0	1	1	4	1	1	2	0	0	0	4					
14	Число погашенных открепительных удостоверений	637	25	24	25	23	21	21	25	23	26	22	21	2	4	0	2	2	2	3	4	5	5	15	20	12	16	25	23	5	4	4	26	22	27	19	7	4	3	24	18	9	18	22	5	4	3	17					
15	Число открепительных удостоверений выданных ТИК	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	385	15	15	5	9	16	10	16	11	18	11	5	2	4	18	2	6	6	12	1	1	2	6	16	5	10	7	7	2	9	3	18	13	6	7	5	5	3	12	11	13	12	10	12	4	0	4					
		0.86%	1.02%	1.06%	0.34%	0.66%	1.17%	0.56%	0.84%	0.68%	1.21%	0.77%	0.35%	0.49%	1.12%	2.17%	0.47%	0.85%	0.58%	0.94%	0.52%	1.01%	0.86%	0.50%	1.19%	0.38%	0.76%	0.44%	0.50%	0.98%	1.21%	1.32%	1.00%	0.79%	0.44%	0.80%	0.97%	1.92%	1.02%	1.38%	1.62%	1.98%	0.92%	0.64%	6.03%	1.98%	0.0%	0.39%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	466	18	16	15	19	13	31	28	22	21	18	23	3	2	8	1	4	10	9	2	0	3	9	8	11	10	9	10	0	3	3	11	9	16	7	13	3	1	12	10	9	14	17	0	2	1	12					
		1.04%	1.22%	1.13%	1.04%	1.40%	0.95%	1.75%	1.48%	1.36%	1.41%	1.27%	1.64%	0.73%	0.56%	0.96%	0.23%	0.57%	0.97%	0.70%	1.05%	0.0%	1.29%	0.75%	0.59%	0.85%	0.76%	0.57%	0.71%	0.0%	0.40%	1.32%	0.61%	0.55%	1.19%	0.80%	2.53%	1.15%	0.34%	1.38%	1.47%	1.37%	1.07%	1.09%	0.0%	0.99%	0.47%	1.18%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	636	22	18	13	28	25	27	33	11	19	14	13	4	0	15	1	9	17	25	2	2	4	28	38	21	33	13	13	2	6	1	29	27	9	19	9	1	5	11	10	3	15	17	1	3	3	17					
		1.42%	1.50%	1.27%	0.90%	2.07%	1.84%	1.52%	1.74%	0.68%	1.28%	0.98%	0.92%	0.98%	0.0%	1.81%	0.23%	1.28%	1.66%	1.96%	1.05%	2.02%	1.73%	2.33%	2.82%	1.63%	2.50%	0.82%	0.93%	0.98%	0.80%	0.44%	1.62%	1.65%	0.67%	2.17%	1.75%	0.38%	1.70%	1.27%	1.47%	0.45%	1.15%	1.09%	0.50%	1.48%	1.42%	1.67%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	933	28	40	55	41	39	73	37	39	47	47	43	19	1	9	2	6	20	29	3	1	0	14	19	19	17	37	13	6	5	0	41	15	32	33	4	1	4	8	8	1	17	37	7	3	1	12					
		2.08%	1.91%	2.83%	3.84%	3.03%	2.87%	4.12%	1.95%	2.42%	3.16%	3.32%	3.07%	4.66%	0.28%	1.08%	0.47%	0.85%	1.95%	2.28%	1.58%	1.01%	0.0%	1.16%	1.41%	1.47%	1.29%	2.36%	0.93%	2.95%	0.67%	0.0%	2.29%	0.92%	2.38%	3.78%	0.78%	0.38%	1.36%	0.92%	1.17%	0.15%	1.30%	2.38%	3.51%	1.48%	0.47%	1.18%					
22	"5. ""За Русь Святую"""	153	2	6	11	5	1	7	2	12	5	3	3	1	0	5	0	5	5	6	0	0	0	4	6	7	6	1	4	0	0	1	7	5	3	3	2	0	3	1	3	1	2	1	6	2	0	6					
		0.34%	0.13%	0.42%	0.76%	0.37%	0.07%	0.39%	0.10%	0.74%	0.33%	0.21%	0.21%	0.24%	0.0%	0.60%	0.0%	0.71%	0.48%	0.47%	0.0%	0.0%	0.0%	0.33%	0.44%	0.54%	0.45%	0.06%	0.28%	0.0%	0.0%	0.44%	0.39%	0.30%	0.22%	0.34%	0.39%	0.0%	1.02%	0.11%	0.44%	0.15%	0.15%	0.06%	3.01%	0.99%	0.0%	0.59%					
23	"6. ""Объединенная Российская партия ""Русь"""	74	2	2	0	2	1	0	4	1	5	2	2	0	3	2	0	2	1	3	1	1	0	1	2	7	1	0	0	1	0	1	5	1	5	2	1	1	1	1	0	3	4	2	1	0	0	0					
		0.16%	0.13%	0.14%	0.0%	0.14%	0.07%	0.0%	0.21%	0.06%	0.33%	0.14%	0.14%	0.0%	0.84%	0.24%	0.0%	0.28%	0.09%	0.23%	0.52%	1.01%	0.0%	0.08%	0.14%	0.54%	0.07%	0.0%	0.0%	0.49%	0.0%	0.44%	0.28%	0.06%	0.37%	0.22%	0.19%	0.38%	0.34%	0.11%	0.0%	0.45%	0.30%	0.12%	0.50%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	292	7	4	20	7	13	12	5	8	6	9	6	2	1	7	4	3	12	2	3	1	0	8	10	18	12	9	7	1	1	0	17	13	10	5	0	0	0	9	2	2	6	17	5	1	1	6					
		0.65%	0.47%	0.28%	1.39%	0.51%	0.95%	0.67%	0.26%	0.49%	0.40%	0.63%	0.42%	0.49%	0.28%	0.84%	0.95%	0.42%	1.17%	0.15%	1.58%	1.01%	0.0%	0.66%	0.74%	1.39%	0.91%	0.57%	0.50%	0.49%	0.13%	0.0%	0.95%	0.79%	0.74%	0.57%	0.0%	0.0%	0.0%	1.03%	0.29%	0.30%	0.46%	1.09%	2.51%	0.49%	0.47%	0.59%					
25	"8. ""Народно-республиканская партия России"""	48	0	0	2	4	2	2	1	0	0	2	0	0	0	0	0	0	1	2	0	0	0	1	2	3	1	3	1	0	2	1	0	0	2	3	1	1	0	3	0	2	2	3	1	0	0	0					
		0.10%	0.0%	0.0%	0.13%	0.29%	0.14%	0.11%	0.05%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.15%	0.0%	0.0%	0.0%	0.08%	0.14%	0.23%	0.07%	0.19%	0.07%	0.0%	0.26%	0.44%	0.0%	0.0%	0.14%	0.34%	0.19%	0.38%	0.0%	0.34%	0.0%	0.30%	0.15%	0.19%	0.50%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	66	1	4	2	2	0	5	5	1	3	3	4	0	0	3	1	0	0	1	0	0	0	1	4	3	1	4	0	0	1	0	2	4	0	0	2	0	0	2	0	0	1	4	0	0	0	2					
		0.14%	0.06%	0.28%	0.13%	0.14%	0.0%	0.28%	0.26%	0.06%	0.20%	0.21%	0.28%	0.0%	0.0%	0.36%	0.23%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.08%	0.29%	0.23%	0.07%	0.25%	0.0%	0.0%	0.13%	0.0%	0.11%	0.24%	0.0%	0.0%	0.39%	0.0%	0.0%	0.23%	0.0%	0.0%	0.07%	0.25%	0.0%	0.0%	0.0%	0.19%					
27	"10. ""Аграрная партия России"""	2210	59	49	37	36	32	37	48	54	53	47	56	17	14	32	33	29	107	83	8	4	58	110	129	80	150	84	77	16	34	7	66	58	53	24	27	13	21	50	57	74	30	46	13	18	16	64					
		4.93%	4.03%	3.47%	2.58%	2.66%	2.35%	2.08%	2.53%	3.35%	3.57%	3.32%	4.00%	4.17%	3.93%	3.87%	7.85%	4.14%	10.47%	6.53%	4.23%	4.04%	25.10%	9.18%	9.60%	6.21%	11.40%	5.36%	5.52%	7.88%	4.58%	3.09%	3.69%	3.56%	3.94%	2.75%	5.27%	5.0%	7.14%	5.77%	8.40%	11.31%	2.30%	2.96%	6.53%	8.91%	7.61%	6.32%					
28	"11. ""Истинные патриоты России"""	28	1	0	1	0	0	0	2	0	1	0	4	1	0	0	0	1	0	2	1	0	0	0	0	4	0	0	0	1	0	2	2	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0					
		0.06%	0.06%	0.0%	0.06%	0.0%	0.0%	0.0%	0.10%	0.0%	0.06%	0.0%	0.28%	0.24%	0.0%	0.0%	0.0%	0.14%	0.0%	0.15%	0.52%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.49%	0.0%	0.88%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.23%	0.06%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	508	26	17	15	19	21	25	23	25	27	12	15	11	8	12	7	5	8	6	2	0	2	9	14	16	12	10	12	2	6	4	22	11	12	3	3	1	1	8	5	6	19	25	5	0	4	12					
		1.13%	1.77%	1.20%	1.04%	1.40%	1.54%	1.41%	1.21%	1.55%	1.82%	0.84%	1.07%	2.70%	2.24%	1.45%	1.66%	0.71%	0.78%	0.47%	1.05%	0.0%	0.86%	0.75%	1.04%	1.24%	0.91%	0.63%	0.86%	0.98%	0.80%	1.76%	1.23%	0.67%	0.89%	0.34%	0.58%	0.38%	0.34%	0.92%	0.73%	0.91%	1.45%	1.60%	2.51%	0.0%	1.90%	1.18%					
30	"13. ""Демократическая партия России"""	58	1	1	1	3	1	0	1	0	3	2	0	0	0	1	0	1	2	1	1	1	0	4	6	2	3	0	0	0	0	2	3	0	0	0	3	0	0	0	3	2	0	4	0	3	0	3					
		0.12%	0.06%	0.07%	0.06%	0.22%	0.07%	0.0%	0.05%	0.0%	0.20%	0.14%	0.0%	0.0%	0.0%	0.12%	0.0%	0.14%	0.19%	0.07%	0.52%	1.01%	0.0%	0.33%	0.44%	0.15%	0.22%	0.0%	0.0%	0.0%	0.0%	0.88%	0.16%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.44%	0.30%	0.0%	0.25%	0.0%	1.48%	0.0%	0.29%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	0	1	2	2	0	1	1	1	0	0	1	2	1	2	0	1	0	0	0	0	0	0	0	1	1	4	0	0	0	1	4	1	0	3	0	0	1	0	0	1	2	0	0	0	0	3					
		0.08%	0.0%	0.07%	0.13%	0.14%	0.0%	0.05%	0.05%	0.06%	0.0%	0.0%	0.07%	0.49%	0.28%	0.24%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.07%	0.25%	0.0%	0.0%	0.0%	0.44%	0.22%	0.06%	0.0%	0.34%	0.0%	0.0%	0.34%	0.0%	0.0%	0.15%	0.15%	0.0%	0.0%	0.0%	0.0%	0.29%					
32	"15. ""Партия СЛОН"""	24	0	1	1	0	1	0	2	0	0	0	0	2	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	4	0	0	1	3	0	2	0	0	0	0	0	1	0	0	0	0	0	1					
		0.05%	0.0%	0.07%	0.06%	0.0%	0.07%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.49%	0.28%	0.0%	0.0%	0.0%	0.19%	0.07%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	1.97%	0.0%	0.0%	0.05%	0.18%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5176	184	167	242	163	192	265	248	170	193	169	177	39	14	130	34	89	119	122	11	3	19	114	121	135	175	157	118	29	55	23	238	164	164	100	56	24	29	114	72	92	144	160	11	14	17	100					
		11.56%	12.56%	11.83%	16.91%	12.07%	14.14%	14.96%	13.11%	10.55%	13.01%	11.94%	12.66%	9.58%	3.93%	15.73%	8.09%	12.71%	11.65%	9.59%	5.82%	3.03%	8.22%	9.52%	9.00%	10.48%	13.30%	10.01%	8.47%	14.28%	7.42%	10.17%	13.33%	10.07%	12.22%	11.46%	10.93%	9.23%	9.86%	13.16%	10.61%	14.06%	11.04%	10.30%	5.52%	6.93%	8.09%	9.88%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	97	6	0	1	2	5	3	1	0	4	0	3	0	3	3	2	2	2	1	1	0	0	1	5	5	5	4	0	1	2	0	7	1	1	2	2	1	2	0	1	8	1	2	2	1	0	4					
		0.21%	0.40%	0.0%	0.06%	0.14%	0.36%	0.16%	0.05%	0.0%	0.26%	0.0%	0.21%	0.0%	0.84%	0.36%	0.47%	0.28%	0.19%	0.07%	0.52%	0.0%	0.0%	0.08%	0.37%	0.38%	0.38%	0.25%	0.0%	0.49%	0.26%	0.0%	0.39%	0.06%	0.07%	0.22%	0.39%	0.38%	0.68%	0.0%	0.14%	1.22%	0.07%	0.12%	1.00%	0.49%	0.0%	0.39%					
35	"18. ""ЛДПР"""	6361	207	210	171	160	180	224	221	264	216	255	201	72	39	101	82	115	158	178	38	16	51	177	179	160	186	220	209	42	96	29	240	244	202	103	49	18	47	94	103	68	212	288	42	40	33	121					
		14.21%	14.13%	14.88%	11.94%	11.85%	13.26%	12.64%	11.68%	16.38%	14.56%	18.02%	14.37%	17.69%	10.95%	12.22%	19.52%	16.42%	15.47%	14.00%	20.10%	16.16%	22.07%	14.78%	13.32%	12.43%	14.14%	14.03%	15.00%	20.68%	12.95%	12.83%	13.44%	14.99%	15.05%	11.81%	9.57%	6.92%	15.98%	10.85%	15.19%	10.39%	16.25%	18.54%	21.10%	19.80%	15.71%	11.95%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	516	10	15	6	8	11	22	30	14	18	8	15	7	2	6	6	0	20	26	4	2	0	9	21	22	17	9	4	1	6	3	24	27	11	7	9	0	5	7	5	5	12	8	65	1	8	0					
		1.15%	0.68%	1.06%	0.41%	0.59%	0.81%	1.24%	1.58%	0.86%	1.21%	0.56%	1.07%	1.71%	0.56%	0.72%	1.42%	0.0%	1.95%	2.04%	2.11%	2.02%	0.0%	0.75%	1.56%	1.70%	1.29%	0.57%	0.28%	0.49%	0.80%	1.32%	1.34%	1.65%	0.81%	0.80%	1.75%	0.0%	1.70%	0.80%	0.73%	0.76%	0.92%	0.51%	32.66%	0.49%	3.80%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	17575	583	540	528	564	522	631	781	642	568	568	518	148	173	346	117	255	344	523	88	57	55	422	483	452	464	668	633	65	365	102	672	663	534	319	211	103	122	388	301	253	523	584	1	79	93	524					
		39.27%	39.82%	38.27%	36.89%	41.77%	38.46%	35.62%	41.30%	39.85%	38.30%	40.14%	37.05%	36.36%	48.59%	41.88%	27.85%	36.42%	33.69%	41.14%	46.56%	57.57%	23.80%	35.25%	35.96%	35.12%	35.28%	42.62%	45.44%	32.01%	49.25%	45.13%	37.64%	40.74%	39.79%	36.58%	41.21%	39.61%	41.49%	44.80%	44.39%	38.68%	40.10%	37.60%	0.50%	39.10%	44.28%	51.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	60	1	2	2	4	1	0	0	1	1	1	3	2	0	1	0	1	1	2	0	0	0	0	5	4	2	3	0	0	1	1	2	5	0	1	0	0	1	2	1	2	1	4	0	2	0	0					
		0.13%	0.06%	0.14%	0.13%	0.29%	0.07%	0.0%	0.0%	0.06%	0.06%	0.07%	0.21%	0.49%	0.0%	0.12%	0.0%	0.14%	0.09%	0.15%	0.0%	0.0%	0.0%	0.0%	0.37%	0.31%	0.15%	0.19%	0.0%	0.0%	0.13%	0.44%	0.11%	0.30%	0.0%	0.11%	0.0%	0.0%	0.34%	0.23%	0.14%	0.30%	0.07%	0.25%	0.0%	0.99%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	110	1	3	13	3	1	3	1	4	3	4	5	0	0	2	0	0	2	4	0	0	0	3	0	1	2	2	0	1	1	0	6	1	1	0	2	2	0	6	3	1	4	4	19	0	0	2					
		0.24%	0.06%	0.21%	0.90%	0.22%	0.07%	0.16%	0.05%	0.24%	0.20%	0.28%	0.35%	0.0%	0.0%	0.24%	0.0%	0.0%	0.19%	0.31%	0.0%	0.0%	0.0%	0.25%	0.0%	0.07%	0.15%	0.12%	0.0%	0.49%	0.13%	0.0%	0.33%	0.06%	0.07%	0.0%	0.39%	0.76%	0.0%	0.69%	0.44%	0.15%	0.30%	0.25%	9.54%	0.0%	0.0%	0.19%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6858	204	230	210	199	199	302	306	267	216	177	221	62	70	91	119	135	159	183	12	9	34	227	202	248	149	248	220	20	115	34	271	270	227	199	93	71	38	90	65	90	225	214	6	24	23	84					
		15.32%	13.93%	16.30%	14.67%	14.74%	14.66%	17.05%	16.18%	16.57%	14.56%	12.50%	15.80%	15.23%	19.66%	11.01%	28.33%	19.28%	15.57%	14.39%	6.34%	9.09%	14.71%	18.96%	15.04%	19.26%	11.33%	15.82%	15.79%	9.85%	15.51%	15.04%	15.18%	16.59%	16.91%	22.82%	18.16%	27.30%	12.92%	10.39%	9.58%	13.76%	17.25%	13.77%	3.01%	11.88%	10.95%	8.30%					
																																																					
41	Против всех	1680	80	51	63	62	68	87	81	52	44	56	67	5	15	23	8	27	12	39	8	1	3	46	59	50	48	63	37	9	25	3	81	69	49	18	15	9	6	40	14	13	48	88	0	3	6	29					
		3.75%	5.46%	3.61%	4.40%	4.59%	5.01%	4.91%	4.28%	3.22%	2.96%	3.95%	4.79%	1.22%	4.21%	2.78%	1.90%	3.85%	1.17%	3.06%	4.23%	1.01%	1.29%	3.84%	4.39%	3.88%	3.65%	4.02%	2.65%	4.43%	3.37%	1.32%	4.53%	4.24%	3.65%	2.06%	2.92%	3.46%	2.04%	4.61%	2.06%	1.98%	3.68%	5.66%	0.0%	1.48%	2.85%	2.86%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
