Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Красногорская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	197	8	0	17	4	3	3	21	0	23	31	2	1	4	1	6	2	1	1	1	7	4	3	8	1	7	8	10	9	3	5	1	2					
		2.18%	1.23%	0.0%	1.90%	3.27%	1.58%	3.89%	2.93%	0.0%	1.89%	3.22%	1.31%	1.38%	11.42%	1.21%	1.45%	1.61%	0.46%	0.87%	1.16%	1.67%	6.34%	1.71%	1.10%	0.95%	3.55%	1.75%	11.62%	5.38%	5.88%	5.0%	1.56%	1.22%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	266	20	1	27	7	4	0	18	5	30	21	7	4	0	2	14	3	4	3	6	13	1	11	23	2	9	14	1	4	4	0	1	7					
		2.94%	3.07%	1.47%	3.03%	5.73%	2.11%	0.0%	2.51%	6.41%	2.46%	2.18%	4.60%	5.55%	0.0%	2.43%	3.39%	2.41%	1.86%	2.63%	6.97%	3.11%	1.58%	6.28%	3.18%	1.90%	4.56%	3.07%	1.16%	2.39%	7.84%	0.0%	1.56%	4.29%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	134	19	1	29	3	3	3	4	0	12	8	7	2	1	0	2	0	3	3	1	5	0	2	20	0	1	1	0	0	0	1	2	1					
		1.48%	2.92%	1.47%	3.25%	2.45%	1.58%	3.89%	0.55%	0.0%	0.98%	0.83%	4.60%	2.77%	2.85%	0.0%	0.48%	0.0%	1.40%	2.63%	1.16%	1.19%	0.0%	1.14%	2.77%	0.0%	0.50%	0.21%	0.0%	0.0%	0.0%	1.0%	3.12%	0.61%					
22	"5. ""За Русь Святую"""	32	2	1	2	0	0	2	1	0	3	2	0	1	0	0	1	1	0	2	0	5	0	0	5	0	0	0	1	1	0	2	0	0					
		0.35%	0.30%	1.47%	0.22%	0.0%	0.0%	2.59%	0.13%	0.0%	0.24%	0.20%	0.0%	1.38%	0.0%	0.0%	0.24%	0.80%	0.0%	1.75%	0.0%	1.19%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	1.16%	0.59%	0.0%	2.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	3	0	0	0	1	0	2	0	5	0	1	0	0	0	0	3	0	1	1	3	0	0	0	0	1	0	0	2	1	0	0	0					
		0.26%	0.46%	0.0%	0.0%	0.0%	0.52%	0.0%	0.27%	0.0%	0.41%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	2.41%	0.0%	0.87%	1.16%	0.71%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	1.19%	1.96%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	25	1	0	5	0	0	1	1	0	3	3	0	0	0	0	1	0	0	0	1	1	0	0	4	0	2	0	1	0	0	0	0	1					
		0.27%	0.15%	0.0%	0.56%	0.0%	0.0%	1.29%	0.13%	0.0%	0.24%	0.31%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	1.16%	0.23%	0.0%	0.0%	0.55%	0.0%	1.01%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.61%					
25	"8. ""Народно-республиканская партия России"""	12	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1					
		0.13%	0.15%	0.0%	0.11%	0.81%	0.52%	0.0%	0.0%	0.0%	0.08%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	1.61%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	1	0	0	0	2	0	4	0	3	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1	1	0	2	0	0	1	0					
		0.21%	0.15%	0.0%	0.0%	0.0%	1.05%	0.0%	0.55%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.46%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.50%	0.21%	0.0%	1.19%	0.0%	0.0%	1.56%	0.0%					
27	"10. ""Аграрная партия России"""	973	84	13	66	10	21	0	81	3	118	75	12	14	2	10	59	15	37	8	13	44	9	21	126	11	26	45	10	1	16	11	1	11					
		10.78%	12.92%	19.11%	7.40%	8.19%	11.11%	0.0%	11.32%	3.84%	9.71%	7.79%	7.89%	19.44%	5.71%	12.19%	14.32%	12.09%	17.28%	7.01%	15.11%	10.52%	14.28%	12.0%	17.45%	10.47%	13.19%	9.86%	11.62%	0.59%	31.37%	11.0%	1.56%	6.74%					
28	"11. ""Истинные патриоты России"""	7	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.13%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	71	6	7	9	1	2	0	1	0	5	6	0	0	0	0	3	2	3	1	2	2	0	2	6	1	2	4	0	0	0	1	2	3					
		0.78%	0.92%	10.29%	1.01%	0.81%	1.05%	0.0%	0.13%	0.0%	0.41%	0.62%	0.0%	0.0%	0.0%	0.0%	0.72%	1.61%	1.40%	0.87%	2.32%	0.47%	0.0%	1.14%	0.83%	0.95%	1.01%	0.87%	0.0%	0.0%	0.0%	1.0%	3.12%	1.84%					
30	"13. ""Демократическая партия России"""	20	2	0	1	0	0	0	1	0	4	0	0	0	0	0	2	5	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1					
		0.22%	0.30%	0.0%	0.11%	0.0%	0.0%	0.0%	0.13%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	4.03%	0.0%	0.0%	0.0%	0.23%	0.0%	0.57%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	1.0%	0.0%	0.61%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	4	1	2	1	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1					
		0.19%	0.61%	1.47%	0.22%	0.81%	0.0%	0.0%	0.0%	1.28%	0.08%	0.20%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.43%	0.0%	0.59%	0.0%	0.0%	0.0%	0.61%					
32	"15. ""Партия СЛОН"""	12	0	0	1	0	2	0	0	0	2	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0					
		0.13%	0.0%	0.0%	0.11%	0.0%	1.05%	0.0%	0.0%	0.0%	0.16%	0.0%	0.65%	0.0%	0.0%	0.0%	0.24%	0.0%	0.46%	0.0%	0.0%	0.23%	0.0%	0.57%	0.0%	0.0%	0.50%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	768	75	0	83	10	7	10	57	3	132	73	11	6	2	8	28	6	23	5	6	55	11	7	82	2	6	18	8	14	1	4	1	14					
		8.50%	11.53%	0.0%	9.31%	8.19%	3.70%	12.98%	7.97%	3.84%	10.86%	7.58%	7.23%	8.33%	5.71%	9.75%	6.79%	4.83%	10.74%	4.38%	6.97%	13.15%	17.46%	4.0%	11.35%	1.90%	3.04%	3.94%	9.30%	8.38%	1.96%	4.0%	1.56%	8.58%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	0	0	4	2	0	0	5	0	2	2	0	3	0	0	0	0	0	2	1	0	0	0	4	1	0	0	0	3	0	1	1	1					
		0.35%	0.0%	0.0%	0.44%	1.63%	0.0%	0.0%	0.69%	0.0%	0.16%	0.20%	0.0%	4.16%	0.0%	0.0%	0.0%	0.0%	0.0%	1.75%	1.16%	0.0%	0.0%	0.0%	0.55%	0.95%	0.0%	0.0%	0.0%	1.79%	0.0%	1.0%	1.56%	0.61%					
35	"18. ""ЛДПР"""	1361	58	5	122	29	28	14	137	15	193	162	25	7	6	21	78	22	43	36	11	41	10	16	82	48	40	40	2	39	6	6	11	8					
		15.08%	8.92%	7.35%	13.69%	23.77%	14.81%	18.18%	19.16%	19.23%	15.88%	16.83%	16.44%	9.72%	17.14%	25.60%	18.93%	17.74%	20.09%	31.57%	12.79%	9.80%	15.87%	9.14%	11.35%	45.71%	20.30%	8.77%	2.32%	23.35%	11.76%	6.0%	17.18%	4.90%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	158	12	2	14	7	3	4	8	2	30	22	4	2	2	0	3	1	2	5	2	9	0	2	3	0	1	4	3	7	2	0	1	1					
		1.75%	1.84%	2.94%	1.57%	5.73%	1.58%	5.19%	1.11%	2.56%	2.46%	2.28%	2.63%	2.77%	5.71%	0.0%	0.72%	0.80%	0.93%	4.38%	2.32%	2.15%	0.0%	1.14%	0.41%	0.0%	0.50%	0.87%	3.48%	4.19%	3.92%	0.0%	1.56%	0.61%					
37	"20. ""Политическая партия ""Единая Россия"""	2149	126	9	253	32	64	25	174	20	305	243	28	16	5	18	92	33	36	27	13	107	14	38	161	7	30	93	36	41	8	28	22	45					
		23.81%	19.38%	13.23%	28.39%	26.22%	33.86%	32.46%	24.33%	25.64%	25.10%	25.25%	18.42%	22.22%	14.28%	21.95%	22.33%	26.61%	16.82%	23.68%	15.11%	25.59%	22.22%	21.71%	22.29%	6.66%	15.22%	20.39%	41.86%	24.55%	15.68%	28.0%	34.37%	27.60%					
38	"21. ""Российская Конституционно-демократическая партия"""	9	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	2	0	1	0	0	0	1	0	3	1	2	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0					
		0.15%	0.30%	0.0%	0.11%	0.0%	0.0%	0.0%	0.13%	0.0%	0.24%	0.10%	1.31%	0.0%	0.0%	0.0%	0.24%	0.80%	0.0%	0.0%	0.0%	0.23%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2193	194	22	205	10	33	12	167	24	262	268	40	10	12	16	92	22	33	16	19	89	10	65	164	31	46	187	9	37	6	31	7	54					
		24.29%	29.84%	32.35%	23.00%	8.19%	17.46%	15.58%	23.35%	30.76%	21.56%	27.85%	26.31%	13.88%	34.28%	19.51%	22.33%	17.74%	15.42%	14.03%	22.09%	21.29%	15.87%	37.14%	22.71%	29.52%	23.35%	41.00%	10.46%	22.15%	11.76%	31.0%	10.93%	33.12%					
																																							
41	Против всех	288	19	5	21	1	3	3	18	2	41	25	6	2	1	3	14	4	15	2	0	23	1	4	18	1	8	21	1	5	1	7	5	8					
		3.19%	2.92%	7.35%	2.35%	0.81%	1.58%	3.89%	2.51%	2.56%	3.37%	2.59%	3.94%	2.77%	2.85%	3.65%	3.39%	3.22%	7.00%	1.75%	0.0%	5.50%	1.58%	2.28%	2.49%	0.95%	4.06%	4.60%	1.16%	2.99%	1.96%	7.0%	7.81%	4.90%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
