Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Ленинградская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025	УИК №3026	УИК №3027	УИК №3028	УИК №3029	УИК №3030	УИК №3031	УИК №3032	УИК №3033	УИК №3034					
		0.16%	0.16%	0.42%	0.19%	0.08%	0.15%	0.11%	0.27%	0.25%	0.24%	0.26%	0.15%	0.22%	0.09%	0.25%	0.52%	0.00%	0.62%	0.00%	0.00%	0.29%	0.06%	0.00%	0.00%	0.00%	0.29%	0.00%	0.28%	0.13%	0.10%	0.00%	0.00%	0.00%	0.09%	0.23%					
24	7.Политическая партия «Либерально-демократическая партия России»	2862	203	86	104	134	124	120	72	72	102	75	121	78	128	108	120	84	20	21	32	72	135	78	39	20	74	75	85	54	92	45	65	84	92	48					
		8.99%	16.25%	9.12%	9.79%	10.37%	9.12%	13.65%	9.70%	9.10%	12.16%	9.88%	9.05%	8.77%	11.46%	9.12%	10.43%	9.34%	6.17%	9.42%	11.94%	10.37%	8.57%	9.74%	3.89%	4.65%	7.14%	7.67%	5.91%	6.78%	9.43%	5.23%	6.27%	8.90%	8.52%	5.44%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2535	83	86	116	77	151	69	51	65	80	54	138	71	69	77	106	58	9	23	54	48	77	31	132	15	76	65	126	106	53	33	77	62	116	81					
		7.96%	6.65%	9.12%	10.92%	5.96%	11.10%	7.85%	6.87%	8.22%	9.54%	7.11%	10.32%	7.99%	6.18%	6.50%	9.21%	6.45%	2.78%	10.31%	20.15%	6.92%	4.89%	3.87%	13.17%	3.49%	7.33%	6.65%	8.76%	13.30%	5.43%	3.83%	7.43%	6.57%	10.74%	9.17%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	208	6	5	15	9	7	3	2	5	5	9	6	10	3	9	7	6	3	1	1	7	11	3	4	4	9	5	13	6	8	6	3	5	9	3					
		0.65%	0.48%	0.53%	1.41%	0.70%	0.51%	0.34%	0.27%	0.63%	0.60%	1.19%	0.45%	1.12%	0.27%	0.76%	0.61%	0.67%	0.93%	0.45%	0.37%	1.01%	0.70%	0.37%	0.40%	0.93%	0.87%	0.51%	0.90%	0.75%	0.82%	0.70%	0.29%	0.53%	0.83%	0.34%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18879	735	511	576	732	710	506	417	443	423	407	739	473	656	690	656	548	219	106	103	446	904	502	676	357	664	625	935	462	612	578	642	609	644	573					
		59.29%	58.85%	54.19%	54.24%	56.66%	52.21%	57.57%	56.20%	56.01%	50.42%	53.62%	55.27%	53.21%	58.73%	58.28%	56.99%	60.96%	67.59%	47.53%	38.43%	64.27%	57.36%	62.67%	67.47%	83.02%	64.03%	63.91%	64.98%	57.97%	62.70%	67.13%	61.91%	64.51%	59.63%	64.89%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	175	2	10	14	4	4	7	5	9	9	3	12	2	10	5	6	4	2	3	1	2	10	1	2	1	6	6	5	2	2	7	6	6	3	4					
		0.55%	0.16%	1.06%	1.32%	0.31%	0.29%	0.80%	0.67%	1.14%	1.07%	0.40%	0.90%	0.22%	0.90%	0.42%	0.52%	0.44%	0.62%	1.35%	0.37%	0.29%	0.63%	0.12%	0.20%	0.23%	0.58%	0.61%	0.35%	0.25%	0.20%	0.81%	0.58%	0.64%	0.28%	0.45%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
