Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
Наименование Избирательной комиссии:    Невинномысская городская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	972	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	30	30	20	20	20	20	20	20	22	20	20	20	20	30	20	20	30	20	20	20	20	25	25	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	665	4	16	12	5	11	8	12	13	15	15	17	12	11	7	5	14	12	13	7	8	4	30	29	19	9	8	19	15	16	22	20	17	16	10	21	20	16	30	7	11	20	16	21	24	19	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	510	6	8	2	8	5	2	14	15	5	15	4	5	2	10	3	7	24	10	116	3	5	10	9	3	6	0	5	6	7	6	7	13	2	2	68	7	9	8	35	0	11	10	2	2	6	7					
14	Число погашенных неиспользованных открепительных удостоверений	307	16	4	8	15	9	12	8	7	5	5	3	8	9	13	15	6	8	7	13	12	16	0	1	1	11	12	1	5	4	0	0	3	4	10	9	0	4	0	13	9	0	4	4	1	1	11					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	19	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	1	2	2	0	0	1	1	2	1	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6408	62	133	124	145	165	104	132	58	171	202	169	111	69	119	85	147	183	97	155	122	114	251	224	251	107	100	199	91	188	186	244	147	110	89	98	195	191	99	76	87	101	138	156	184	144	85					
		15.11%	8.82%	17.83%	16.96%	17.28%	15.54%	20.84%	15.98%	10.58%	16.95%	19.71%	20.29%	17.32%	16.31%	17.76%	10.34%	16.37%	19.55%	10.39%	19.21%	15.74%	15.08%	19.83%	14.82%	21.49%	10.82%	14.43%	16.89%	7.91%	17.01%	14.17%	19.54%	14.24%	15.45%	12.43%	7.26%	15.28%	15.93%	9.38%	13.72%	14.24%	10.46%	12.83%	17.29%	16.00%	11.81%	17.86%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5809	67	70	128	140	38	78	56	41	198	167	144	136	89	56	31	153	157	63	180	83	52	241	96	172	156	133	252	83	221	116	227	193	185	161	128	251	101	68	110	49	61	94	186	218	100	80					
		13.70%	9.53%	9.38%	17.51%	16.69%	3.58%	15.63%	6.78%	7.48%	19.62%	16.29%	17.29%	21.22%	21.04%	8.36%	3.77%	17.04%	16.77%	6.75%	22.30%	10.71%	6.88%	19.04%	6.35%	14.73%	15.77%	19.19%	21.39%	7.21%	20.00%	8.83%	18.17%	18.70%	25.98%	22.49%	9.48%	19.67%	8.42%	6.45%	19.86%	8.02%	6.31%	8.74%	20.62%	18.96%	8.20%	16.81%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	388	5	0	6	2	15	4	0	0	11	14	12	6	3	9	4	5	19	10	8	8	0	24	0	7	17	9	28	4	16	0	11	15	8	5	9	19	0	28	4	0	5	0	17	12	0	9					
		0.92%	0.71%	0.00%	0.82%	0.24%	1.41%	0.80%	0.00%	0.00%	1.09%	1.37%	1.44%	0.94%	0.71%	1.34%	0.49%	0.56%	2.03%	1.07%	0.99%	1.03%	0.00%	1.90%	0.00%	0.60%	1.72%	1.30%	2.38%	0.35%	1.45%	0.00%	0.88%	1.45%	1.12%	0.70%	0.67%	1.49%	0.00%	2.65%	0.72%	0.00%	0.52%	0.00%	1.88%	1.04%	0.00%	1.89%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6266	59	52	188	213	79	63	88	67	189	185	148	103	58	52	112	217	198	90	123	106	61	257	133	193	55	100	243	156	236	181	282	174	132	146	94	247	117	78	116	42	88	77	212	258	105	93					
		14.78%	8.39%	6.97%	25.72%	25.39%	7.44%	12.63%	10.65%	12.23%	18.73%	18.05%	17.77%	16.07%	13.71%	7.76%	13.63%	24.16%	21.15%	9.64%	15.24%	13.68%	8.07%	20.30%	8.80%	16.52%	5.56%	14.43%	20.63%	13.55%	21.36%	13.79%	22.58%	16.86%	18.54%	20.39%	6.96%	19.36%	9.76%	7.39%	20.94%	6.87%	9.11%	7.16%	23.50%	22.43%	8.61%	19.54%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	921	6	0	19	30	26	1	0	0	37	36	30	17	18	0	9	38	42	8	23	9	0	51	0	54	15	5	47	4	55	0	55	44	21	18	8	40	0	28	19	0	8	0	31	53	0	16					
		2.17%	0.85%	0.00%	2.60%	3.58%	2.45%	0.20%	0.00%	0.00%	3.67%	3.51%	3.60%	2.65%	4.26%	0.00%	1.09%	4.23%	4.49%	0.86%	2.85%	1.16%	0.00%	4.03%	0.00%	4.62%	1.52%	0.72%	3.99%	0.35%	4.98%	0.00%	4.40%	4.26%	2.95%	2.51%	0.59%	3.13%	0.00%	2.65%	3.43%	0.00%	0.83%	0.00%	3.44%	4.61%	0.00%	3.36%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	21731	485	487	242	286	705	240	531	371	393	376	304	254	169	418	574	325	326	662	298	443	510	412	1030	466	613	326	384	809	359	823	401	435	232	275	986	487	773	728	214	419	688	751	271	410	864	176					
		51.25%	68.99%	65.28%	33.11%	34.09%	66.38%	48.10%	64.29%	67.70%	38.95%	36.68%	36.49%	39.63%	39.95%	62.39%	69.83%	36.19%	34.83%	70.88%	36.93%	57.16%	67.46%	32.54%	68.17%	39.90%	61.98%	47.04%	32.60%	70.29%	32.49%	62.68%	32.11%	42.15%	32.58%	38.41%	73.04%	38.17%	64.47%	69.00%	38.63%	68.58%	71.22%	69.80%	30.04%	35.65%	70.88%	36.97%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	191	1	0	10	2	9	0	0	0	4	10	8	14	1	0	3	3	11	0	3	2	0	8	0	5	6	9	9	2	7	0	5	4	6	4	3	8	0	8	4	0	5	0	4	6	0	7					
		0.45%	0.14%	0.00%	1.37%	0.24%	0.85%	0.00%	0.00%	0.00%	0.40%	0.98%	0.96%	2.18%	0.24%	0.00%	0.36%	0.33%	1.18%	0.00%	0.37%	0.26%	0.00%	0.63%	0.00%	0.43%	0.61%	1.30%	0.76%	0.17%	0.63%	0.00%	0.40%	0.39%	0.84%	0.56%	0.22%	0.63%	0.00%	0.76%	0.72%	0.00%	0.52%	0.00%	0.44%	0.52%	0.00%	1.47%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
