Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
"Наименование Избирательной комиссии:    Орел, Железнодорожная"																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №785					
23	"6. ""Объединенная Российская партия ""Русь"""	105	1	3	8	1	3	1	6	4	5	3	2	5	8	11	0	0	1	1	7	1	7	3	5	0	4	3	2	4	4	2					
		0.30%	0.06%	0.23%	0.49%	0.09%	0.24%	0.06%	0.38%	0.24%	0.35%	0.21%	0.23%	0.42%	0.67%	0.86%	0.0%	0.0%	0.11%	0.20%	0.64%	0.20%	0.52%	0.22%	0.35%	0.0%	0.34%	0.26%	0.16%	0.70%	0.38%	0.34%					
24	"7. ""Новый курс - Автомобильная Россия"""	588	30	20	20	16	20	28	20	36	33	21	10	24	27	20	23	18	18	5	17	10	21	23	19	10	23	24	19	13	17	3					
		1.71%	1.82%	1.55%	1.24%	1.45%	1.65%	1.89%	1.27%	2.18%	2.32%	1.47%	1.18%	2.06%	2.28%	1.56%	2.28%	2.52%	2.09%	1.01%	1.56%	2.05%	1.57%	1.68%	1.34%	0.93%	1.98%	2.11%	1.61%	2.28%	1.65%	0.52%					
25	"8. ""Народно-республиканская партия России"""	67	2	2	2	2	2	3	5	0	4	0	2	1	2	12	0	1	0	0	1	0	11	1	2	2	3	0	0	0	0	7					
		0.19%	0.12%	0.15%	0.12%	0.18%	0.16%	0.20%	0.31%	0.0%	0.28%	0.0%	0.23%	0.08%	0.16%	0.94%	0.0%	0.14%	0.0%	0.0%	0.09%	0.0%	0.82%	0.07%	0.14%	0.18%	0.25%	0.0%	0.0%	0.0%	0.0%	1.21%					
26	"9. ""Российская экологическая партия ""Зеленые"""	140	17	4	14	5	3	9	6	4	6	4	1	4	8	5	4	2	2	2	0	1	4	2	5	4	1	4	5	2	7	5					
		0.40%	1.03%	0.31%	0.87%	0.45%	0.24%	0.61%	0.38%	0.24%	0.42%	0.28%	0.11%	0.34%	0.67%	0.39%	0.39%	0.28%	0.23%	0.40%	0.0%	0.20%	0.30%	0.14%	0.35%	0.37%	0.08%	0.35%	0.42%	0.35%	0.67%	0.87%					
27	"10. ""Аграрная партия России"""	360	22	12	11	13	17	9	10	24	12	16	11	13	20	12	9	9	12	5	11	2	19	15	6	8	14	12	15	3	13	5					
		1.04%	1.33%	0.93%	0.68%	1.18%	1.40%	0.61%	0.63%	1.45%	0.84%	1.12%	1.30%	1.11%	1.69%	0.94%	0.89%	1.26%	1.39%	1.01%	1.01%	0.41%	1.42%	1.10%	0.42%	0.75%	1.20%	1.05%	1.27%	0.52%	1.26%	0.87%					
28	"11. ""Истинные патриоты России"""	27	1	0	2	1	1	1	1	0	0	0	0	1	1	11	0	0	0	0	1	0	1	0	1	2	1	0	0	0	0	1					
		0.07%	0.06%	0.0%	0.12%	0.09%	0.08%	0.06%	0.06%	0.0%	0.0%	0.0%	0.0%	0.08%	0.08%	0.86%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.07%	0.0%	0.07%	0.18%	0.08%	0.0%	0.0%	0.0%	0.0%	0.17%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	618	28	18	27	19	14	24	22	21	24	27	21	14	21	19	13	7	7	5	22	8	31	28	19	11	17	19	27	11	19	75					
		1.80%	1.70%	1.40%	1.68%	1.73%	1.15%	1.62%	1.40%	1.27%	1.69%	1.90%	2.48%	1.20%	1.77%	1.49%	1.28%	0.98%	0.81%	1.01%	2.02%	1.64%	2.33%	2.05%	1.34%	1.03%	1.46%	1.67%	2.28%	1.93%	1.84%	13.06%					
30	"13. ""Демократическая партия России"""	88	8	4	2	0	4	1	2	5	1	2	1	3	2	11	2	1	3	0	1	2	7	2	6	3	1	2	3	0	0	9					
		0.25%	0.48%	0.31%	0.12%	0.0%	0.33%	0.06%	0.12%	0.30%	0.07%	0.14%	0.11%	0.25%	0.16%	0.86%	0.19%	0.14%	0.34%	0.0%	0.09%	0.41%	0.52%	0.14%	0.42%	0.28%	0.08%	0.17%	0.25%	0.0%	0.0%	1.56%					
31	"14. ""Великая Россия - Евразийский Союз"""	54	3	4	0	0	2	4	2	1	2	1	2	3	1	11	1	1	0	1	1	0	3	0	1	1	1	1	1	0	3	3					
		0.15%	0.18%	0.31%	0.0%	0.0%	0.16%	0.27%	0.12%	0.06%	0.14%	0.07%	0.23%	0.25%	0.08%	0.86%	0.09%	0.14%	0.0%	0.20%	0.09%	0.0%	0.22%	0.0%	0.07%	0.09%	0.08%	0.08%	0.08%	0.0%	0.29%	0.52%					
32	"15. ""Партия СЛОН"""	184	7	4	10	4	7	8	9	10	10	7	0	4	8	15	9	9	5	7	8	1	5	5	3	6	4	2	6	1	6	4					
		0.53%	0.42%	0.31%	0.62%	0.36%	0.57%	0.54%	0.57%	0.60%	0.70%	0.49%	0.0%	0.34%	0.67%	1.17%	0.89%	1.26%	0.58%	1.42%	0.73%	0.20%	0.37%	0.36%	0.21%	0.56%	0.34%	0.17%	0.50%	0.17%	0.58%	0.69%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4001	212	198	211	129	150	199	193	241	187	187	115	120	136	124	123	79	92	52	122	56	116	141	141	94	144	113	115	76	122	13					
		11.66%	12.87%	15.43%	13.17%	11.74%	12.38%	13.49%	12.34%	14.65%	13.18%	13.17%	13.60%	10.31%	11.51%	9.72%	12.20%	11.07%	10.72%	10.56%	11.23%	11.49%	8.72%	10.35%	10.0%	8.83%	12.40%	9.93%	9.74%	13.35%	11.84%	2.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	71	3	1	0	2	2	4	3	1	0	3	5	0	1	12	1	1	0	1	1	0	3	0	1	5	3	4	1	1	2	10					
		0.20%	0.18%	0.07%	0.0%	0.18%	0.16%	0.27%	0.19%	0.06%	0.0%	0.21%	0.59%	0.0%	0.08%	0.94%	0.09%	0.14%	0.0%	0.20%	0.09%	0.0%	0.22%	0.0%	0.07%	0.46%	0.25%	0.35%	0.08%	0.17%	0.19%	1.74%					
35	"18. ""ЛДПР"""	4210	170	122	155	125	144	178	212	164	141	146	107	171	182	145	124	86	86	62	127	70	181	167	235	130	124	165	177	51	158	105					
		12.27%	10.32%	9.50%	9.67%	11.38%	11.89%	12.06%	13.56%	9.96%	9.94%	10.28%	12.66%	14.70%	15.41%	11.37%	12.30%	12.06%	10.02%	12.60%	11.69%	14.37%	13.60%	12.26%	16.66%	12.21%	10.68%	14.51%	14.99%	8.96%	15.33%	18.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	513	6	19	24	15	28	19	25	23	21	31	14	19	23	19	8	15	6	12	11	5	23	17	30	26	15	16	18	8	9	8					
		1.49%	0.36%	1.48%	1.49%	1.36%	2.31%	1.28%	1.59%	1.39%	1.48%	2.18%	1.65%	1.63%	1.94%	1.49%	0.79%	2.10%	0.69%	2.43%	1.01%	1.02%	1.72%	1.24%	2.12%	2.44%	1.29%	1.40%	1.52%	1.40%	0.87%	1.39%					
37	"20. ""Политическая партия ""Единая Россия"""	11042	530	363	457	331	361	492	520	566	500	446	294	399	366	381	310	242	312	155	320	135	450	499	411	343	394	404	359	205	358	139					
		32.20%	32.17%	28.29%	28.52%	30.14%	29.81%	33.35%	33.26%	34.40%	35.26%	31.43%	34.79%	34.30%	30.99%	29.88%	30.75%	33.94%	36.36%	31.50%	29.46%	27.72%	33.83%	36.63%	29.14%	32.23%	33.93%	35.53%	30.42%	36.02%	34.75%	24.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	69	3	2	2	3	1	0	5	1	3	1	2	2	2	13	1	0	2	1	1	2	0	2	3	8	0	1	1	0	5	2					
		0.20%	0.18%	0.15%	0.12%	0.27%	0.08%	0.0%	0.31%	0.06%	0.21%	0.07%	0.23%	0.17%	0.16%	1.01%	0.09%	0.0%	0.23%	0.20%	0.09%	0.41%	0.0%	0.14%	0.21%	0.75%	0.0%	0.08%	0.08%	0.0%	0.48%	0.34%					
39	"22. ""Развитие предпринимательства"""	112	7	3	7	2	8	0	3	7	5	4	2	5	5	5	4	1	3	1	7	2	3	3	4	4	2	4	4	2	5	0					
		0.32%	0.42%	0.23%	0.43%	0.18%	0.66%	0.0%	0.19%	0.42%	0.35%	0.28%	0.23%	0.42%	0.42%	0.39%	0.39%	0.14%	0.34%	0.20%	0.64%	0.41%	0.22%	0.22%	0.28%	0.37%	0.17%	0.35%	0.33%	0.35%	0.48%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6171	278	243	316	224	216	253	248	273	200	263	147	216	184	193	210	127	153	100	226	105	223	246	309	248	215	202	227	91	181	54					
		17.99%	16.87%	18.93%	19.72%	20.40%	17.83%	17.15%	15.86%	16.59%	14.10%	18.53%	17.39%	18.57%	15.58%	15.13%	20.83%	17.81%	17.83%	20.32%	20.81%	21.56%	16.76%	18.06%	21.91%	23.30%	18.51%	17.76%	19.23%	15.99%	17.57%	9.40%					
																																					
41	Против всех	2047	99	90	120	68	58	85	104	91	93	92	40	68	63	76	63	37	57	27	56	27	76	86	61	66	67	67	72	31	59	48					
		5.97%	6.01%	7.01%	7.49%	6.19%	4.78%	5.76%	6.65%	5.53%	6.55%	6.48%	4.73%	5.84%	5.33%	5.96%	6.25%	5.18%	6.64%	5.48%	5.15%	5.54%	5.71%	6.31%	4.32%	6.20%	5.77%	5.89%	6.10%	5.44%	5.72%	8.36%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
