Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Зеленогорская городская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759					
		14.41%	17.04%	13.05%	13.28%	11.77%	11.95%	13.20%	12.45%	17.84%	14.62%	14.83%	15.14%	15.67%	16.53%	16.38%	13.89%	15.33%	15.12%	12.42%	15.05%	13.05%	15.09%	12.21%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5591	200	258	282	252	279	261	299	233	242	244	240	190	237	249	265	260	216	272	314	301	267	230					
		17.45%	15.56%	17.82%	16.95%	18.89%	19.06%	19.25%	22.30%	13.95%	17.26%	16.99%	18.74%	13.18%	16.46%	15.69%	17.87%	17.56%	15.41%	16.48%	18.46%	21.23%	15.68%	21.95%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	289	12	9	16	13	16	14	8	17	11	11	10	15	11	8	12	17	17	12	18	16	20	6					
		0.90%	0.93%	0.62%	0.96%	0.97%	1.09%	1.03%	0.60%	1.02%	0.78%	0.77%	0.78%	1.04%	0.76%	0.50%	0.81%	1.15%	1.21%	0.73%	1.06%	1.13%	1.17%	0.57%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9083	336	384	472	373	418	387	367	448	427	388	334	447	382	439	410	419	410	466	467	451	531	327					
		28.35%	26.15%	26.52%	28.37%	27.96%	28.55%	28.54%	27.37%	26.83%	30.46%	27.02%	26.07%	30.99%	26.53%	27.66%	27.65%	28.29%	29.24%	28.24%	27.45%	31.81%	31.18%	31.20%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1253	54	42	94	49	50	34	32	76	48	50	50	71	63	79	53	62	67	88	59	45	68	19					
		3.91%	4.20%	2.90%	5.65%	3.67%	3.42%	2.51%	2.39%	4.55%	3.42%	3.48%	3.90%	4.92%	4.38%	4.98%	3.57%	4.19%	4.78%	5.33%	3.47%	3.17%	3.99%	1.81%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10173	431	507	526	442	487	439	423	540	423	485	404	461	456	501	491	453	434	533	538	375	509	315					
		31.75%	33.54%	35.01%	31.61%	33.13%	33.27%	32.37%	31.54%	32.34%	30.17%	33.77%	31.54%	31.97%	31.67%	31.57%	33.11%	30.59%	30.96%	32.30%	31.63%	26.45%	29.89%	30.06%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	329	10	22	21	11	10	10	13	21	17	11	15	15	22	18	12	15	13	15	17	14	16	11					
		1.03%	0.78%	1.52%	1.26%	0.82%	0.68%	0.74%	0.97%	1.26%	1.21%	0.77%	1.17%	1.04%	1.53%	1.13%	0.81%	1.01%	0.93%	0.91%	0.99%	0.99%	0.94%	1.05%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
