11	Число полученных открепительных  удостоверений	2845	50	38	43	58	30	30	48	38	30	48	66	40	38	53	38	48	68	58	25	38	46	48	68	83	40	38	56	60	68	48	35	48	55	45	40	38	30	20	124	0	50	40	38	38	38	38	38	0	58	30	30	50	50	10	30	38	60	20	53	30	30	53	68	20	10	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2582	50	33	42	57	20	28	42	33	26	40	58	37	36	47	32	43	58	54	21	29	42	41	63	83	39	30	51	60	63	46	35	39	55	44	36	27	27	18	123	0	47	38	33	25	31	34	32	0	57	28	30	49	44	4	30	32	59	16	47	28	25	52	67	15	2	49					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	3168	63	61	55	14	167	73	38	27	35	27	81	24	79	20	29	85	27	32	14	25	32	37	64	46	69	26	34	31	33	23	50	18	17	35	24	39	117	4	44	256	36	25	40	43	49	27	43	63	117	61	20	28	63	46	92	63	46	14	22	30	34	26	27	42	111	25					
14	Число неиспользованных открепительных удостоверений	263	0	5	1	1	10	2	6	5	4	8	8	3	2	6	6	5	10	4	4	9	4	7	5	0	1	8	5	0	5	2	0	9	0	1	4	11	3	2	1	0	3	2	5	13	7	4	6	0	1	2	0	1	6	6	0	6	1	4	6	2	5	1	1	5	8	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	163	6	3	6	3	1	1	3	1	1	1	1	1	2	1	1	6	0	3	0	2	0	2	2	7	4	1	4	5	0	7	3	4	3	0	5	5	1	0	4	0	2	5	3	0	1	3	2	0	6	1	3	0	1	0	6	3	0	4	3	1	5	5	5	0	1	3					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																									
18	Богданов Андрей Владимирович	1296	26	19	39	24	16	15	20	34	25	34	34	19	17	31	16	28	24	27	17	8	14	11	34	25	32	10	27	32	24	10	8	26	35	22	22	15	24	39	42	13	13	11	15	10	6	11	17	10	31	21	20	22	16	9	19	10	25	8	9	10	10	12	13	3	2	25					
		1.99%	2.09%	2.06%	3.20%	2.20%	1.93%	1.70%	1.87%	3.18%	2.40%	2.13%	2.46%	1.71%	1.81%	2.48%	1.46%	2.05%	1.97%	2.26%	2.11%	1.54%	1.72%	1.01%	2.43%	1.56%	2.86%	1.33%	2.06%	2.26%	1.92%	1.15%	1.02%	2.32%	3.10%	2.14%	1.79%	1.76%	3.33%	3.51%	2.84%	1.74%	1.79%	1.74%	2.31%	1.38%	0.94%	1.19%	1.87%	3.82%	2.11%	2.25%	2.35%	2.43%	2.06%	2.15%	1.94%	1.27%	1.87%	1.39%	0.71%	1.54%	1.33%	1.41%	0.88%	1.00%	0.67%	2.19%					
19	Жириновский Владимир Вольфович	6167	104	76	117	105	54	72	113	92	83	143	119	83	71	98	99	131	102	118	68	70	65	121	145	162	81	84	117	125	127	103	54	104	77	73	101	74	66	194	151	85	94	80	60	78	73	88	104	30	118	119	52	78	72	26	121	79	123	67	133	55	81	81	157	30	25	116					
		9.50%	8.37%	8.23%	9.60%	9.64%	6.52%	8.18%	10.57%	8.61%	7.97%	8.95%	8.62%	7.48%	7.58%	7.83%	9.04%	9.58%	8.39%	9.88%	8.45%	13.49%	8.00%	11.13%	10.36%	10.09%	7.25%	11.19%	8.94%	8.82%	10.15%	11.83%	6.85%	9.29%	6.81%	7.12%	8.23%	8.70%	9.15%	17.48%	10.22%	11.36%	12.91%	12.68%	9.23%	10.77%	11.41%	9.50%	11.44%	11.45%	8.03%	12.75%	6.12%	8.62%	9.29%	6.21%	12.35%	10.05%	9.18%	11.61%	10.51%	8.49%	10.77%	9.48%	10.62%	10.03%	8.39%	10.17%					
20	Зюганов Геннадий Андреевич	16749	312	264	275	298	246	294	319	326	345	400	354	314	297	374	318	323	376	342	240	82	190	210	317	430	317	191	332	374	360	196	253	323	333	315	298	260	187	174	227	193	149	130	163	137	124	298	228	37	365	201	257	201	216	147	206	200	295	119	291	160	186	225	403	73	107	252					
		25.81%	25.12%	28.57%	22.56%	27.36%	29.71%	33.41%	29.84%	30.52%	33.14%	25.05%	25.63%	28.29%	31.70%	29.87%	29.04%	23.63%	30.92%	28.64%	29.81%	15.80%	23.40%	19.32%	22.64%	26.77%	28.38%	25.43%	25.38%	26.39%	28.78%	22.50%	32.11%	28.84%	29.47%	30.70%	24.29%	30.55%	25.94%	15.68%	15.37%	25.80%	20.47%	20.60%	25.08%	18.92%	19.38%	32.18%	25.08%	14.12%	24.83%	21.54%	30.24%	22.21%	27.87%	35.08%	21.02%	25.45%	22.01%	20.62%	23.00%	24.69%	24.73%	26.35%	27.27%	24.41%	35.91%	22.09%					
21	Медведев Дмитрий Анатольевич	39611	776	548	766	637	499	479	591	608	566	988	846	681	535	735	647	866	699	691	464	351	519	729	879	963	674	447	812	856	726	551	459	652	665	604	788	489	429	674	1024	443	457	398	407	491	425	517	545	185	930	576	509	584	460	229	625	479	879	377	808	413	468	522	883	192	162	734					
		61.04%	62.48%	59.31%	62.84%	58.49%	60.27%	54.43%	55.29%	56.93%	54.37%	61.87%	61.26%	61.35%	57.10%	58.71%	59.09%	63.35%	57.48%	57.87%	57.64%	67.63%	63.92%	67.07%	62.79%	59.96%	60.34%	59.52%	62.08%	60.41%	58.03%	63.26%	58.25%	58.21%	58.85%	58.87%	64.22%	57.46%	59.50%	60.72%	69.33%	59.22%	62.77%	63.07%	62.62%	67.82%	66.41%	55.83%	59.96%	70.61%	63.27%	61.74%	59.88%	64.53%	59.35%	54.65%	63.78%	60.94%	65.60%	65.34%	63.87%	63.73%	62.23%	61.12%	59.74%	64.21%	54.36%	64.33%					
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
