Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Нюрбинская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429					
		0.17%	0.0%	0.47%	0.27%	0.28%	0.0%	0.0%	0.0%	0.78%	0.31%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.21%	0.0%	0.39%	0.0%	0.32%	0.32%					
27	"10. ""Аграрная партия России"""	129	5	2	1	0	3	1	1	1	5	3	10	2	2	1	9	0	6	7	5	1	5	3	6	0	5	3	8	11	3	1	11	8					
		1.23%	1.22%	0.47%	0.27%	0.0%	0.72%	0.30%	0.32%	0.26%	1.57%	1.04%	1.16%	2.59%	1.27%	0.52%	1.91%	0.0%	1.81%	1.75%	2.67%	0.86%	1.41%	0.79%	2.47%	0.0%	1.63%	2.97%	1.70%	2.95%	1.18%	0.41%	1.17%	2.63%					
28	"11. ""Истинные патриоты России"""	9	0	0	1	1	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.27%	0.28%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	2.59%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	83	2	0	1	0	5	1	0	5	0	1	6	0	1	1	15	0	1	1	3	2	3	1	2	1	3	1	1	12	1	4	5	4					
		0.79%	0.48%	0.0%	0.27%	0.0%	1.20%	0.30%	0.0%	1.30%	0.0%	0.34%	0.69%	0.0%	0.63%	0.52%	3.18%	0.0%	0.30%	0.25%	1.60%	1.72%	0.84%	0.26%	0.82%	2.43%	0.98%	0.99%	0.21%	3.22%	0.39%	1.64%	0.53%	1.31%					
30	"13. ""Демократическая партия России"""	24	2	0	0	0	0	2	0	0	1	0	2	1	0	0	1	0	1	3	1	1	2	0	1	0	1	0	1	1	2	0	0	1					
		0.23%	0.48%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.31%	0.0%	0.23%	1.29%	0.0%	0.0%	0.21%	0.0%	0.30%	0.75%	0.53%	0.86%	0.56%	0.0%	0.41%	0.0%	0.32%	0.0%	0.21%	0.26%	0.78%	0.0%	0.0%	0.32%					
31	"14. ""Великая Россия - Евразийский Союз"""	103	2	4	3	4	8	3	6	5	2	3	8	1	2	0	5	0	6	1	0	0	3	3	0	0	4	0	5	3	3	1	8	10					
		0.98%	0.48%	0.94%	0.81%	1.14%	1.93%	0.91%	1.94%	1.30%	0.63%	1.04%	0.93%	1.29%	1.27%	0.0%	1.06%	0.0%	1.81%	0.25%	0.0%	0.0%	0.84%	0.79%	0.0%	0.0%	1.30%	0.0%	1.06%	0.80%	1.18%	0.41%	0.85%	3.28%					
32	"15. ""Партия СЛОН"""	17	2	0	0	0	0	0	2	0	1	0	0	0	0	0	3	0	1	2	0	1	0	0	0	0	1	1	0	0	1	0	2	0					
		0.16%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.30%	0.50%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.32%	0.99%	0.0%	0.0%	0.39%	0.0%	0.21%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1733	81	80	60	42	52	22	36	42	38	29	140	4	42	16	114	3	19	55	38	18	89	44	20	11	63	12	143	87	86	40	143	64					
		16.65%	19.80%	18.82%	16.21%	12.06%	12.56%	6.68%	11.68%	10.93%	11.98%	10.10%	16.29%	5.19%	26.75%	8.33%	24.20%	10.71%	5.74%	13.78%	20.32%	15.51%	25.14%	11.67%	8.26%	26.82%	20.58%	11.88%	30.42%	23.38%	33.85%	16.46%	15.27%	21.05%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	1	0	2	2	0	0	0	0	0	0	2	0	0	1	2	0	1	2	0	1	1	1	0	0	0	1	1	3	0	3	4	0					
		0.26%	0.24%	0.0%	0.54%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.52%	0.42%	0.0%	0.30%	0.50%	0.0%	0.86%	0.28%	0.26%	0.0%	0.0%	0.0%	0.99%	0.21%	0.80%	0.0%	1.23%	0.42%	0.0%					
35	"18. ""ЛДПР"""	218	18	5	8	3	9	12	3	8	11	17	9	12	3	5	5	0	5	8	4	2	4	7	2	0	5	2	8	13	1	2	19	8					
		2.09%	4.40%	1.17%	2.16%	0.86%	2.17%	3.64%	0.97%	2.08%	3.47%	5.92%	1.04%	15.58%	1.91%	2.60%	1.06%	0.0%	1.51%	2.00%	2.13%	1.72%	1.12%	1.85%	0.82%	0.0%	1.63%	1.98%	1.70%	3.49%	0.39%	0.82%	2.02%	2.63%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	771	41	43	35	33	35	19	36	58	13	22	64	0	12	5	43	0	58	53	11	14	30	4	6	2	13	7	23	8	5	25	41	12					
		7.40%	10.02%	10.11%	9.45%	9.48%	8.45%	5.77%	11.68%	15.10%	4.10%	7.66%	7.45%	0.0%	7.64%	2.60%	9.12%	0.0%	17.52%	13.28%	5.88%	12.06%	8.47%	1.06%	2.47%	4.87%	4.24%	6.93%	4.89%	2.15%	1.96%	10.28%	4.38%	3.94%					
37	"20. ""Политическая партия ""Единая Россия"""	3051	113	111	108	126	136	140	108	120	119	120	238	20	38	81	101	21	105	88	69	15	93	188	93	9	63	35	92	89	80	34	263	35					
		29.31%	27.62%	26.11%	29.18%	36.20%	32.85%	42.55%	35.06%	31.25%	37.53%	41.81%	27.70%	25.97%	24.20%	42.18%	21.44%	74.99%	31.72%	22.05%	36.89%	12.93%	26.27%	49.86%	38.42%	21.95%	20.58%	34.65%	19.57%	23.92%	31.49%	13.99%	28.09%	11.51%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	0	2	1	2	0	0	0	2	1	0	2	0	1	0	2	0	2	1	0	0	1	1	0	0	3	0	1	1	1	1	7	1					
		0.31%	0.0%	0.47%	0.27%	0.57%	0.0%	0.0%	0.0%	0.52%	0.31%	0.0%	0.23%	0.0%	0.63%	0.0%	0.42%	0.0%	0.60%	0.25%	0.0%	0.0%	0.28%	0.26%	0.0%	0.0%	0.98%	0.0%	0.21%	0.26%	0.39%	0.41%	0.74%	0.32%					
39	"22. ""Развитие предпринимательства"""	24	2	1	0	0	0	1	0	0	1	1	2	0	0	0	1	0	0	1	2	0	0	3	0	0	1	0	2	1	0	0	4	1					
		0.23%	0.48%	0.23%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.31%	0.34%	0.23%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.25%	1.06%	0.0%	0.0%	0.79%	0.0%	0.0%	0.32%	0.0%	0.42%	0.26%	0.0%	0.0%	0.42%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1195	38	68	48	25	51	41	43	36	29	23	87	13	5	12	45	2	25	66	14	14	30	25	47	4	21	7	53	43	22	55	148	55					
		11.48%	9.29%	16.0%	12.97%	7.18%	12.31%	12.46%	13.96%	9.37%	9.14%	8.01%	10.12%	16.88%	3.18%	6.25%	9.55%	7.14%	7.55%	16.54%	7.48%	12.06%	8.47%	6.63%	19.42%	9.75%	6.86%	6.93%	11.27%	11.55%	8.66%	22.63%	15.81%	18.09%					
																																							
41	Против всех	225	4	10	13	6	10	7	2	8	6	7	16	8	6	2	9	0	1	12	9	2	9	4	4	2	8	0	7	8	2	1	25	17					
		2.16%	0.97%	2.35%	3.51%	1.72%	2.41%	2.12%	0.64%	2.08%	1.89%	2.43%	1.86%	10.38%	3.82%	1.04%	1.91%	0.0%	0.30%	3.00%	4.81%	1.72%	2.54%	1.06%	1.65%	4.87%	2.61%	0.0%	1.48%	2.15%	0.78%	0.41%	2.67%	5.59%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
