Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Новошешминская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2331	УИК №2332	УИК №2333	УИК №2334	УИК №2335	УИК №2336	УИК №2337	УИК №2338	УИК №2339	УИК №2340	УИК №2341	УИК №2342	УИК №2343	УИК №2344					
14	Число погашенных неиспользованных открепительных удостоверений	109	4	7	5	5	0	2	7	7	2	1	2	0	2	6	0	13	0	5	1	2	8	0	5	8	8	4	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	24	0	0	0	1	2	1	1	0	0	0	1	1	2	2	3	2	3	0	0	1	0	0	1	2	0	1	0					
		0.22%	0.00%	0.00%	0.00%	0.32%	0.54%	0.58%	0.16%	0.00%	0.00%	0.00%	0.23%	0.83%	0.54%	0.28%	0.50%	0.24%	0.46%	0.00%	0.00%	0.22%	0.00%	0.00%	0.34%	0.37%	0.00%	0.47%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	4	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.28%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	1	0	0	1	0	0	0	0	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.14%	0.00%	0.24%	0.15%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	83	2	1	2	4	2	2	2	1	2	0	7	0	7	7	7	10	7	2	1	1	3	2	1	4	2	2	2					
		0.78%	0.69%	0.20%	0.54%	1.29%	0.54%	1.16%	0.32%	0.20%	1.94%	0.00%	1.58%	0.00%	1.88%	0.98%	1.16%	1.22%	1.08%	0.39%	1.08%	0.22%	0.55%	1.56%	0.34%	0.74%	0.45%	0.94%	0.48%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.12%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.24%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	47	0	1	0	1	1	2	1	0	0	0	4	2	9	3	5	6	4	2	1	0	0	0	1	3	0	1	0					
		0.44%	0.00%	0.20%	0.00%	0.32%	0.27%	1.16%	0.16%	0.00%	0.00%	0.00%	0.90%	1.65%	2.41%	0.42%	0.83%	0.73%	0.61%	0.39%	1.08%	0.00%	0.00%	0.00%	0.34%	0.55%	0.00%	0.47%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	165	2	1	1	6	1	2	2	0	0	0	7	1	13	30	21	28	36	0	0	2	5	0	1	5	1	0	0					
		1.54%	0.69%	0.20%	0.27%	1.93%	0.27%	1.16%	0.32%	0.00%	0.00%	0.00%	1.58%	0.83%	3.49%	4.20%	3.47%	3.41%	5.53%	0.00%	0.00%	0.44%	0.91%	0.00%	0.34%	0.92%	0.23%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	10	0	0	0	0	1	0	0	0	0	0	1	0	0	2	2	1	2	0	0	0	0	1	0	0	0	0	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.28%	0.33%	0.12%	0.31%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10271	285	502	364	280	363	166	595	499	101	83	420	116	336	653	557	768	584	508	91	450	540	125	292	527	441	209	416					
		95.91%	98.62%	99.01%	99.18%	90.03%	97.58%	95.95%	95.66%	99.80%	98.06%	10.00%	95.02%	95.87%	90.08%	91.33%	92.07%	93.54%	89.71%	99.03%	97.85%	98.04%	98.54%	97.66%	98.32%	97.41%	99.32%	98.12%	99.52%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	9	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	2	1	0	1	0	0	0	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.28%	0.17%	0.00%	0.31%	0.19%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
