Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																						
Дата голосования: 04.12.2011																																																						
																																																						
Наименование Избирательной комиссии:    Кулебакская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
		Сумма	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1222	УИК №1223	УИК №1224					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	487	15	5	10	8	18	8	15	15	10	15	10	15	8	5	8	5	8	5	5	5	5	5	5	15	10	5	5	5	5	18	10	1	11	14	8	13	8	18	18	30	25	8	8	3	3	8	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	406	11	5	10	8	16	8	14	15	10	12	10	13	8	5	7	2	7	2	1	5	3	5	5	15	6	3	0	3	2	18	4	0	10	14	5	10	8	14	18	23	25	8	8	0	0	3	27					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	216	3	1	11	7	7	8	9	5	1	2	2	5	2	4	8	3	2	9	4	4	4	2	1	7	13	2	4	7	3	12	10	3	2	1	3	4	5	1	2	0	3	3	1	1	2	5	18					
14	Число погашенных неиспользованных открепительных удостоверений	81	4	0	0	0	2	0	1	0	0	3	0	2	0	0	1	3	1	3	4	0	2	0	0	0	4	2	5	2	3	0	6	1	1	0	3	3	0	4	0	7	0	0	0	3	3	5	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2817	93	31	79	81	94	78	111	96	68	99	47	82	47	29	65	45	70	60	70	77	34	33	48	79	75	41	39	46	41	120	91	12	11	32	39	75	56	96	106	24	25	63	46	7	6	40	110					
		13.04%	12.99%	9.04%	13.04%	13.17%	15.91%	13.90%	14.92%	12.15%	9.37%	15.40%	12.40%	14.70%	12.27%	11.11%	16.29%	11.94%	16.17%	12.02%	15.49%	15.43%	15.25%	10.48%	13.33%	14.82%	20.38%	16.60%	14.55%	11.22%	11.36%	16.09%	12.59%	11.11%	7.97%	8.86%	7.47%	13.32%	11.27%	14.93%	15.04%	8.73%	8.53%	14.65%	14.15%	4.29%	6.12%	14.04%	10.35%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2730	69	24	76	58	69	66	61	76	52	64	35	35	44	34	51	45	49	55	51	77	25	31	43	82	52	39	44	59	52	95	73	10	11	39	66	90	98	87	106	41	51	49	42	25	22	36	271					
		12.64%	9.64%	6.99%	12.54%	9.43%	11.68%	11.76%	8.20%	9.62%	7.16%	9.95%	9.23%	6.27%	11.49%	13.03%	12.78%	11.94%	11.32%	11.02%	11.28%	15.43%	11.21%	9.84%	11.94%	15.38%	14.13%	15.79%	16.42%	14.39%	14.40%	12.73%	10.10%	9.26%	7.97%	10.80%	12.64%	15.99%	19.72%	13.53%	15.04%	14.91%	17.41%	11.40%	12.92%	15.34%	22.45%	12.63%	25.49%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	176	5	0	6	4	5	3	8	4	3	3	4	6	2	3	4	1	3	9	4	4	2	6	4	1	2	3	3	4	2	4	1	4	3	5	9	2	3	3	5	1	3	3	5	1	2	2	12					
		0.81%	0.70%	0.00%	0.99%	0.65%	0.85%	0.53%	1.08%	0.51%	0.41%	0.47%	1.06%	1.08%	0.52%	1.15%	1.00%	0.27%	0.69%	1.80%	0.88%	0.80%	0.90%	1.90%	1.11%	0.19%	0.54%	1.21%	1.12%	0.98%	0.55%	0.54%	0.14%	3.70%	2.17%	1.39%	1.72%	0.36%	0.60%	0.47%	0.71%	0.36%	1.02%	0.70%	1.54%	0.61%	2.04%	0.70%	1.13%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6674	270	127	199	266	183	228	276	333	264	219	170	228	136	83	117	133	112	135	130	152	56	87	100	111	80	66	65	111	123	224	223	18	31	113	66	112	153	223	228	29	49	167	111	46	18	72	231					
		30.90%	37.71%	37.03%	32.84%	43.25%	30.96%	40.64%	37.10%	42.15%	36.36%	34.06%	44.85%	40.86%	35.51%	31.80%	29.32%	35.28%	25.87%	27.05%	28.76%	30.46%	25.11%	27.62%	27.78%	20.83%	21.74%	26.72%	24.25%	27.07%	34.07%	30.03%	30.84%	16.67%	22.46%	31.30%	12.64%	19.89%	30.78%	34.68%	32.34%	10.55%	16.72%	38.84%	34.15%	28.22%	18.37%	25.26%	21.73%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	279	7	5	8	10	17	5	14	8	8	4	5	14	6	7	8	4	5	5	5	5	2	4	7	6	3	9	3	7	4	11	10	2	0	3	7	9	6	5	3	1	3	4	0	1	0	6	13					
		1.29%	0.98%	1.46%	1.32%	1.63%	2.88%	0.89%	1.88%	1.01%	1.10%	0.62%	1.32%	2.51%	1.57%	2.68%	2.01%	1.06%	1.15%	1.00%	1.11%	1.00%	0.90%	1.27%	1.94%	1.13%	0.82%	3.64%	1.12%	1.71%	1.11%	1.47%	1.38%	1.85%	0.00%	0.83%	1.34%	1.60%	1.21%	0.78%	0.43%	0.36%	1.02%	0.93%	0.00%	0.61%	0.00%	2.11%	1.22%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8600	265	152	224	191	212	167	259	265	321	246	104	183	142	102	150	142	185	230	189	182	99	151	154	247	149	85	108	176	132	283	313	59	79	165	326	270	179	218	247	175	161	137	116	82	50	126	402					
		39.82%	37.01%	44.31%	36.96%	31.06%	35.87%	29.77%	34.81%	33.54%	44.21%	38.26%	27.44%	32.80%	37.08%	39.08%	37.59%	37.67%	42.73%	46.09%	41.81%	36.47%	44.39%	47.94%	42.78%	46.34%	40.49%	34.41%	40.30%	42.93%	36.57%	37.94%	43.29%	54.63%	57.25%	45.71%	62.45%	47.96%	36.02%	33.90%	35.04%	63.64%	54.95%	31.86%	35.69%	50.31%	51.02%	44.21%	37.82%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	84	4	1	2	1	1	3	3	2	0	3	4	4	2	2	0	1	2	3	0	0	1	0	1	2	0	1	0	1	2	4	5	0	1	1	5	2	1	4	3	2	0	2	0	0	0	1	7					
		0.39%	0.56%	0.29%	0.33%	0.16%	0.17%	0.53%	0.40%	0.25%	0.00%	0.47%	1.06%	0.72%	0.52%	0.77%	0.00%	0.27%	0.46%	0.60%	0.00%	0.00%	0.45%	0.00%	0.28%	0.38%	0.00%	0.40%	0.00%	0.24%	0.55%	0.54%	0.69%	0.00%	0.72%	0.28%	0.96%	0.36%	0.20%	0.62%	0.43%	0.73%	0.00%	0.47%	0.00%	0.00%	0.00%	0.35%	0.66%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
