Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Кулебакская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	497	12	9	13	12	10	9	10	15	5	15	10	5	3	13	10	10	10	5	15	10	10	10	8	15	8	0	12	14	12	0	10	10	10	10	15	15	15	67	15	5	5	0	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	417	12	9	13	12	3	7	10	14	5	15	10	5	1	13	6	7	5	4	15	9	9	5	8	15	6	0	9	14	10	0	5	7	10	10	4	6	15	66	12	0	1	0	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	171	1	1	4	4	2	1	1	1	0	1	4	2	17	0	7	2	1	4	2	2	2	1	14	11	29	2	0	8	2	3	1	2	1	1	0	1	1	8	0	3	1	6	17					
14	Число погашенных неиспользованных открепительных удостоверений	80	0	0	0	0	7	2	0	1	0	0	0	0	2	0	4	3	5	1	0	1	1	5	0	0	2	0	3	0	2	0	5	3	0	0	11	9	0	1	3	5	4	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	310	7	2	6	6	10	3	9	9	12	14	5	8	1	11	11	6	1	6	4	4	7	5	0	6	5	2	12	8	13	3	15	2	1	11	4	10	6	9	18	4	1	10	23					
		1.22%	1.21%	0.39%	0.77%	0.96%	1.44%	0.42%	1.58%	1.58%	1.55%	1.15%	0.81%	1.23%	0.54%	1.84%	2.58%	1.20%	0.18%	1.03%	0.62%	0.88%	1.29%	1.06%	0.00%	0.82%	1.01%	1.85%	1.51%	0.86%	1.41%	2.34%	7.35%	0.39%	0.16%	1.35%	0.72%	1.14%	0.75%	1.37%	2.37%	2.23%	0.97%	2.68%	1.99%					
19	2.Всероссийская политическая партия «Гражданская Сила»	109	6	3	9	2	3	7	3	0	8	5	1	1	0	1	1	7	0	2	2	2	2	0	3	0	5	0	4	0	4	2	1	3	4	3	2	0	1	2	1	1	0	0	8					
		0.43%	1.04%	0.58%	1.15%	0.32%	0.43%	0.97%	0.53%	0.00%	1.03%	0.41%	0.16%	0.15%	0.00%	0.17%	0.23%	1.40%	0.00%	0.34%	0.31%	0.44%	0.37%	0.00%	0.93%	0.00%	1.01%	0.00%	0.50%	0.00%	0.43%	1.56%	0.49%	0.58%	0.62%	0.37%	0.36%	0.00%	0.12%	0.31%	0.13%	0.56%	0.00%	0.00%	0.69%					
20	3.Политическая партия «Демократическая партия России»	19	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	3	0	1	0	0	0	1	0	1	0	2	1					
		0.08%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.18%	0.17%	0.00%	0.00%	0.18%	0.21%	0.00%	0.00%	0.20%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.58%	0.00%	0.12%	0.00%	0.00%	0.00%	0.15%	0.00%	0.56%	0.00%	0.54%	0.09%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2607	93	81	75	81	78	82	90	76	131	147	96	92	13	56	38	61	40	50	70	38	52	38	24	40	35	5	75	93	96	11	13	67	30	51	44	111	96	40	59	14	2	21	102					
		10.29%	16.06%	15.70%	9.59%	13.00%	11.26%	11.40%	15.82%	13.31%	16.95%	12.11%	15.48%	14.20%	7.07%	9.38%	8.90%	12.22%	7.30%	8.62%	10.77%	8.35%	9.59%	8.09%	7.43%	5.48%	7.09%	4.63%	9.45%	9.97%	10.41%	8.59%	6.37%	13.06%	4.68%	6.25%	7.94%	12.63%	11.96%	6.11%	7.76%	7.82%	1.94%	5.63%	8.82%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	47	3	1	0	0	3	1	1	5	2	0	0	2	2	1	0	0	0	2	1	0	2	2	0	1	0	0	1	7	0	0	0	1	1	1	0	0	1	2	2	0	0	2	0					
		0.19%	0.52%	0.19%	0.00%	0.00%	0.43%	0.14%	0.18%	0.88%	0.26%	0.00%	0.00%	0.31%	1.09%	0.17%	0.00%	0.00%	0.00%	0.34%	0.15%	0.00%	0.37%	0.43%	0.00%	0.14%	0.00%	0.00%	0.13%	0.75%	0.00%	0.00%	0.00%	0.19%	0.16%	0.12%	0.00%	0.00%	0.12%	0.31%	0.26%	0.00%	0.00%	0.54%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	1	0	1	1	0	1	0	0	0	1	0	3	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	1	2	1	0	0	0	1	3					
		0.09%	0.17%	0.00%	0.13%	0.16%	0.00%	0.14%	0.00%	0.00%	0.00%	0.08%	0.00%	0.46%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.37%	0.00%	0.11%	0.25%	0.15%	0.00%	0.00%	0.00%	0.27%	0.26%					
24	7.Политическая партия «Либерально-демократическая партия России»	1817	30	21	54	49	36	42	35	36	49	92	29	44	15	38	35	27	27	38	36	27	16	26	23	66	45	8	40	76	48	7	6	26	43	31	46	51	51	37	90	25	12	24	260					
		7.17%	5.18%	4.07%	6.91%	7.87%	5.19%	5.84%	6.15%	6.30%	6.34%	7.58%	4.68%	6.79%	8.15%	6.37%	8.20%	5.41%	4.93%	6.55%	5.54%	5.93%	2.95%	5.53%	7.12%	9.04%	9.11%	7.41%	5.04%	8.15%	5.21%	5.47%	2.94%	5.07%	6.71%	3.80%	8.30%	5.80%	6.35%	5.65%	11.84%	13.97%	11.65%	6.43%	22.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1508	29	38	53	42	47	64	39	33	42	94	50	42	12	36	26	27	22	31	47	37	36	27	11	46	43	9	45	55	61	1	8	10	21	28	15	43	43	26	46	7	3	17	96					
		5.95%	5.01%	7.36%	6.78%	6.74%	6.78%	8.90%	6.85%	5.78%	5.43%	7.74%	8.06%	6.48%	6.52%	6.03%	6.09%	5.41%	4.01%	5.34%	7.23%	8.13%	6.64%	5.74%	3.41%	6.30%	8.70%	8.33%	5.67%	5.89%	6.62%	0.78%	3.92%	1.95%	3.28%	3.43%	2.71%	4.89%	5.35%	3.97%	6.05%	3.91%	2.91%	4.56%	8.30%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	102	4	4	4	6	1	2	1	1	1	4	3	2	0	5	3	1	1	2	0	3	1	1	3	7	1	0	3	5	3	0	0	1	4	1	1	1	1	2	2	3	0	3	11					
		0.40%	0.69%	0.78%	0.51%	0.96%	0.14%	0.28%	0.18%	0.18%	0.13%	0.33%	0.48%	0.31%	0.00%	0.84%	0.70%	0.20%	0.18%	0.34%	0.00%	0.66%	0.18%	0.21%	0.93%	0.96%	0.20%	0.00%	0.38%	0.54%	0.33%	0.00%	0.00%	0.19%	0.62%	0.12%	0.18%	0.11%	0.12%	0.31%	0.26%	1.68%	0.00%	0.80%	0.95%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18535	402	355	578	429	509	511	385	398	514	847	430	446	140	440	310	370	450	447	485	343	423	367	257	559	348	84	606	680	689	101	158	398	527	680	438	649	594	529	536	124	84	286	629					
		73.18%	69.43%	68.80%	73.91%	68.86%	73.45%	71.07%	67.66%	69.70%	66.49%	69.77%	69.35%	68.83%	76.09%	73.70%	72.60%	74.15%	82.12%	77.07%	74.62%	75.38%	78.04%	78.09%	79.57%	76.58%	70.45%	77.78%	76.32%	72.88%	74.73%	78.91%	77.45%	77.58%	82.22%	83.33%	79.06%	73.83%	73.97%	80.76%	70.53%	69.27%	81.55%	76.68%	54.36%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	87	2	2	1	3	1	4	4	8	4	3	3	1	1	1	2	0	1	1	2	1	1	0	0	1	2	0	3	4	4	0	1	1	5	6	2	1	3	4	1	0	0	1	2					
		0.34%	0.35%	0.39%	0.13%	0.48%	0.14%	0.56%	0.70%	1.40%	0.52%	0.25%	0.48%	0.15%	0.54%	0.17%	0.47%	0.00%	0.18%	0.17%	0.31%	0.22%	0.18%	0.00%	0.00%	0.14%	0.40%	0.00%	0.38%	0.43%	0.43%	0.00%	0.49%	0.19%	0.78%	0.74%	0.36%	0.11%	0.37%	0.61%	0.13%	0.00%	0.00%	0.27%	0.17%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
