Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Новоспасская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452					
		0.15%	0.11%	0.20%	0.00%	0.12%	0.27%	0.08%	0.00%	0.29%	0.00%	0.27%	0.26%	0.38%	0.22%	0.00%	0.24%	0.00%	0.00%	0.00%	1.25%	0.37%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1040	78	50	63	68	111	120	14	43	11	23	31	18	28	13	72	21	27	13	1	47	15	9	77	6	25	9	47					
		8.42%	8.80%	10.06%	7.40%	8.12%	10.01%	9.22%	6.06%	12.61%	6.51%	6.23%	7.91%	6.79%	6.26%	7.51%	8.78%	6.60%	7.28%	5.65%	1.25%	8.59%	13.64%	4.52%	8.90%	3.33%	8.65%	7.89%	12.95%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	875	55	44	58	56	65	123	27	10	11	17	28	12	34	4	89	34	21	37	4	33	3	9	53	4	9	7	28					
		7.08%	6.21%	8.85%	6.82%	6.69%	5.86%	9.45%	11.69%	2.93%	6.51%	4.61%	7.14%	4.53%	7.61%	2.31%	10.85%	10.69%	5.66%	16.09%	5.00%	6.03%	2.73%	4.52%	6.13%	2.22%	3.11%	6.14%	7.71%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	77	4	4	7	5	6	9	0	1	1	4	2	0	1	0	3	0	0	3	1	2	0	2	16	0	1	1	4					
		0.62%	0.45%	0.80%	0.82%	0.60%	0.54%	0.69%	0.00%	0.29%	0.59%	1.08%	0.51%	0.00%	0.22%	0.00%	0.37%	0.00%	0.00%	1.30%	1.25%	0.37%	0.00%	1.01%	1.85%	0.00%	0.35%	0.88%	1.10%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9183	660	367	616	618	829	954	169	255	133	302	272	201	347	150	572	207	287	157	59	412	83	156	668	155	222	85	247					
		74.33%	74.49%	73.84%	72.39%	73.84%	74.75%	73.33%	73.16%	74.78%	78.70%	81.84%	69.39%	75.85%	77.63%	86.71%	69.76%	65.09%	77.36%	68.26%	73.75%	75.32%	75.45%	78.39%	77.23%	86.11%	76.82%	74.56%	68.04%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	3	1	2	5	7	6	0	0	0	2	1	2	1	0	0	0	0	1	0	2	0	1	0	0	2	0	1					
		0.30%	0.34%	0.20%	0.24%	0.60%	0.63%	0.46%	0.00%	0.00%	0.00%	0.54%	0.26%	0.75%	0.22%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.37%	0.00%	0.50%	0.00%	0.00%	0.69%	0.00%	0.28%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
