Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Новоспасская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388					
		15.64%	18.41%	14.54%	17.61%	14.50%	15.45%	15.65%	17.64%	14.17%	20.42%	18.72%	15.19%	16.39%	12.50%	12.93%	18.24%	16.33%	13.52%	12.75%	18.66%	12.87%	12.00%	15.96%	16.07%	7.41%	16.85%	13.56%	12.87%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	100	6	3	1	11	12	11	14	4	0	3	1	4	0	2	1	4	2	2	1	1	0	2	6	1	0	1	7					
		0.81%	0.90%	0.54%	0.35%	1.28%	1.37%	1.08%	0.94%	1.62%	0.00%	1.60%	0.29%	0.94%	0.00%	0.46%	0.63%	0.53%	0.63%	0.49%	0.35%	0.19%	0.00%	1.06%	0.72%	0.62%	0.00%	0.85%	2.05%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1969	99	88	51	170	147	195	242	43	39	26	48	61	38	36	7	152	91	60	43	63	6	25	133	15	38	10	43					
		15.86%	14.82%	15.80%	17.96%	19.72%	16.82%	19.19%	16.23%	17.41%	11.71%	13.90%	13.75%	14.29%	17.59%	8.31%	4.40%	20.19%	28.62%	14.71%	15.14%	11.75%	6.00%	13.30%	15.95%	9.26%	14.23%	8.47%	12.57%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	148	10	8	6	10	11	20	23	6	3	1	1	1	1	1	0	12	3	3	6	3	0	1	4	3	3	3	5					
		1.19%	1.50%	1.44%	2.11%	1.16%	1.26%	1.97%	1.54%	2.43%	0.90%	0.53%	0.29%	0.23%	0.46%	0.23%	0.00%	1.59%	0.94%	0.74%	2.11%	0.56%	0.00%	0.53%	0.48%	1.85%	1.12%	2.54%	1.46%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6419	336	282	131	404	450	475	733	118	184	102	207	233	125	264	102	317	137	238	135	285	68	102	462	122	147	66	194					
		51.71%	50.30%	50.63%	46.13%	46.87%	51.49%	46.75%	49.16%	47.77%	55.26%	54.55%	59.31%	54.57%	57.87%	60.97%	64.15%	42.10%	43.08%	58.33%	47.54%	53.17%	68.00%	54.26%	55.40%	75.31%	55.06%	55.93%	56.73%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	48	0	1	1	5	3	3	4	1	2	1	1	1	1	1	0	5	1	3	0	3	2	0	3	1	3	1	1					
		0.39%	0.00%	0.18%	0.35%	0.58%	0.34%	0.30%	0.27%	0.40%	0.60%	0.53%	0.29%	0.23%	0.46%	0.23%	0.00%	0.66%	0.31%	0.74%	0.00%	0.56%	2.00%	0.00%	0.36%	0.62%	1.12%	0.85%	0.29%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
