Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Чердынская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №4201	УИК №4202	УИК №4203	УИК №4204	УИК №4205	УИК №4206	УИК №4207	УИК №4208	УИК №4209	УИК №4210	УИК №4211	УИК №4213	УИК №4214	УИК №4215	УИК №4216	УИК №4217	УИК №4218	УИК №4219	УИК №4220	УИК №4221	УИК №4222	УИК №4223	УИК №4224	УИК №4225	УИК №4226	УИК №4227	УИК №4228	УИК №4229	УИК №4230	УИК №4231	УИК №4232	УИК №4233	УИК №4234					
		0.98%	2.17%	1.69%	0.69%	1.13%	0.00%	0.00%	1.06%	0.64%	1.02%	0.00%	1.45%	1.40%	0.00%	0.87%	0.66%	1.28%	0.74%	0.00%	2.41%	0.38%	1.24%	0.85%	0.57%	0.59%	0.65%	1.30%	0.94%	1.28%	0.00%	0.85%	1.04%	0.00%	0.00%					
21	. Путин Владимир Владимирович	10324	693	1026	1144	418	202	89	86	974	153	114	106	598	129	103	408	138	339	258	61	460	285	205	137	151	270	355	441	268	141	195	258	47	72					
		82.50%	79.02%	78.62%	79.11%	78.42%	91.40%	91.75%	91.49%	77.86%	78.06%	89.06%	76.81%	76.37%	85.43%	89.57%	89.47%	88.46%	83.50%	95.20%	73.49%	86.79%	88.51%	87.61%	78.74%	89.35%	87.10%	91.97%	82.74%	85.90%	78.77%	83.33%	89.27%	83.93%	91.14%					
22	. Хакамада Ирина Муцуовна	251	18	31	39	8	9	0	1	40	1	2	5	21	6	0	7	2	6	0	0	9	2	1	1	1	5	6	18	2	5	0	5	0	0					
		2.01%	2.05%	2.38%	2.70%	1.50%	4.07%	0.00%	1.06%	3.20%	0.51%	1.56%	3.62%	2.68%	3.97%	0.00%	1.54%	1.28%	1.48%	0.00%	0.00%	1.70%	0.62%	0.43%	0.57%	0.59%	1.61%	1.55%	3.38%	0.64%	2.79%	0.00%	1.73%	0.00%	0.00%					
23	. Харитонов Николай Михайлович	1037	85	135	118	54	3	7	0	149	27	6	9	96	7	7	23	2	35	7	16	31	10	15	31	7	24	7	40	21	20	26	12	2	5					
		8.29%	9.69%	10.34%	8.16%	10.13%	1.36%	7.22%	0.00%	11.91%	13.78%	4.69%	6.52%	12.26%	4.64%	6.09%	5.04%	1.28%	8.62%	2.58%	19.28%	5.85%	3.11%	6.41%	17.82%	4.14%	7.74%	1.81%	7.50%	6.73%	11.17%	11.11%	4.15%	3.57%	6.33%					
																																								
24	Против всех	171	10	22	30	14	1	0	0	19	3	0	5	12	2	0	3	3	3	3	2	4	6	5	1	4	2	4	5	5	3	0	0	0	0					
		1.37%	1.14%	1.69%	2.07%	2.63%	0.45%	0.00%	0.00%	1.52%	1.53%	0.00%	3.62%	1.53%	1.32%	0.00%	0.66%	1.92%	0.74%	1.11%	2.41%	0.75%	1.86%	2.14%	0.57%	2.37%	0.65%	1.04%	0.94%	1.60%	1.68%	0.00%	0.00%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
