Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Нязепетровская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162					
		5.17%	5.39%	5.21%	5.10%	6.39%	6.46%	3.59%	4.95%	3.47%	4.07%	7.69%	4.19%	10.97%	19.56%	3.16%	1.92%	6.29%	2.98%	5.82%	0.0%	4.47%	2.91%	4.96%	1.91%	3.80%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	178	14	35	43	12	6	27	1	2	8	1	1	5	0	0	7	8	1	3	0	1	0	2	1	0					
		2.00%	1.98%	3.25%	4.14%	1.70%	2.98%	2.15%	0.49%	1.73%	1.80%	0.96%	0.34%	1.19%	0.0%	0.0%	3.36%	1.48%	0.74%	2.91%	0.0%	0.74%	0.0%	0.45%	0.47%	0.0%					
22	"5. ""За Русь Святую"""	32	3	2	2	2	1	3	0	2	5	0	4	0	1	0	0	2	0	3	0	1	0	1	0	0					
		0.36%	0.42%	0.18%	0.19%	0.28%	0.49%	0.23%	0.0%	1.73%	1.13%	0.0%	1.39%	0.0%	1.08%	0.0%	0.0%	0.37%	0.0%	2.91%	0.0%	0.74%	0.0%	0.22%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	14	1	1	1	4	0	0	0	0	2	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0					
		0.15%	0.14%	0.09%	0.09%	0.56%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.34%	0.23%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	38	4	4	3	6	2	12	0	0	1	0	1	1	0	0	1	1	0	0	0	0	1	0	1	0					
		0.42%	0.56%	0.37%	0.28%	0.85%	0.99%	0.95%	0.0%	0.0%	0.22%	0.0%	0.34%	0.23%	0.0%	0.0%	0.48%	0.18%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.47%	0.0%					
25	"8. ""Народно-республиканская партия России"""	4	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0					
		0.04%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.23%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	3	1	3	3	1	2	0	0	1	0	0	1	1	0	1	2	0	0	1	0	0	0	0	0					
		0.22%	0.42%	0.09%	0.28%	0.42%	0.49%	0.15%	0.0%	0.0%	0.22%	0.0%	0.0%	0.23%	1.08%	0.0%	0.48%	0.37%	0.0%	0.0%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	330	11	15	18	22	4	28	2	3	34	1	6	56	4	5	14	21	0	8	3	7	0	41	18	9					
		3.72%	1.56%	1.39%	1.73%	3.12%	1.99%	2.23%	0.99%	2.60%	7.69%	0.96%	2.09%	13.36%	4.34%	3.16%	6.73%	3.88%	0.0%	7.76%	5.17%	5.22%	0.0%	9.25%	8.61%	8.57%					
28	"11. ""Истинные патриоты России"""	26	1	2	0	0	0	4	0	0	0	2	0	10	0	1	0	2	0	0	0	0	0	4	0	0					
		0.29%	0.14%	0.18%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	1.92%	0.0%	2.38%	0.0%	0.63%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	68	8	7	3	2	1	5	3	2	5	0	1	2	0	2	2	9	2	0	0	3	4	3	1	3					
		0.76%	1.13%	0.65%	0.28%	0.28%	0.49%	0.39%	1.48%	1.73%	1.13%	0.0%	0.34%	0.47%	0.0%	1.26%	0.96%	1.66%	1.49%	0.0%	0.0%	2.23%	2.91%	0.67%	0.47%	2.85%					
30	"13. ""Демократическая партия России"""	23	0	0	2	4	1	2	1	1	2	2	1	2	1	0	0	2	0	1	0	0	0	1	0	0					
		0.25%	0.0%	0.0%	0.19%	0.56%	0.49%	0.15%	0.49%	0.86%	0.45%	1.92%	0.34%	0.47%	1.08%	0.0%	0.0%	0.37%	0.0%	0.97%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	1	4	0	2	0	4	2	0	0	3	0	1	0	1	1	0	0	0	0	1	0	1	0	0					
		0.23%	0.14%	0.37%	0.0%	0.28%	0.0%	0.31%	0.99%	0.0%	0.0%	2.88%	0.0%	0.23%	0.0%	0.63%	0.48%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.22%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	0	0	2	0	0	0	0	3	0	0	2	0	1	0	0	0	0	1	0	0	0	1	1					
		0.12%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.47%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	1.72%	0.0%	0.0%	0.0%	0.47%	0.95%					
33	"16. ""Родина"" (народно-патриотический союз)"""	439	36	69	90	36	10	73	5	9	25	2	24	10	2	7	4	15	2	2	2	0	2	7	3	4					
		4.95%	5.11%	6.42%	8.67%	5.11%	4.97%	5.83%	2.47%	7.82%	5.65%	1.92%	8.39%	2.38%	2.17%	4.43%	1.92%	2.77%	1.49%	1.94%	3.44%	0.0%	1.45%	1.58%	1.43%	3.80%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	2	1	0	3	0	3	0	3	1	0	0	2	3	1	0	1	0	1	1	0	0	3	1	0					
		0.29%	0.28%	0.09%	0.0%	0.42%	0.0%	0.23%	0.0%	2.60%	0.22%	0.0%	0.0%	0.47%	3.26%	0.63%	0.0%	0.18%	0.0%	0.97%	1.72%	0.0%	0.0%	0.67%	0.47%	0.0%					
35	"18. ""ЛДПР"""	931	91	84	122	82	19	165	27	9	37	12	32	10	15	26	23	70	17	8	7	6	9	49	3	8					
		10.50%	12.92%	7.82%	11.75%	11.64%	9.45%	13.17%	13.36%	7.82%	8.37%	11.53%	11.18%	2.38%	16.30%	16.45%	11.05%	12.96%	12.68%	7.76%	12.06%	4.47%	6.56%	11.06%	1.43%	7.61%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	225	15	16	48	22	8	31	4	5	10	2	4	4	4	1	5	21	3	2	0	3	3	8	3	3					
		2.53%	2.13%	1.48%	4.62%	3.12%	3.98%	2.47%	1.98%	4.34%	2.26%	1.92%	1.39%	0.95%	4.34%	0.63%	2.40%	3.88%	2.23%	1.94%	0.0%	2.23%	2.18%	1.80%	1.43%	2.85%					
37	"20. ""Политическая партия ""Единая Россия"""	3657	277	483	393	314	73	557	84	33	198	38	133	74	23	57	98	211	50	42	14	86	66	216	94	43					
		41.26%	39.34%	44.97%	37.86%	44.60%	36.31%	44.48%	41.58%	28.69%	44.79%	36.53%	46.50%	17.66%	25.0%	36.07%	47.11%	39.07%	37.31%	40.77%	24.13%	64.17%	48.17%	48.75%	44.97%	40.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	5	5	0	1	2	2	0	0	4	0	0	2	0	0	0	1	0	0	1	0	0	6	0	0					
		0.32%	0.71%	0.46%	0.0%	0.14%	0.99%	0.15%	0.0%	0.0%	0.90%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	1.72%	0.0%	0.0%	1.35%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	0	1	3	1	1	2	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0					
		0.16%	0.0%	0.09%	0.28%	0.14%	0.49%	0.15%	0.0%	0.86%	0.22%	0.96%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.22%	0.47%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1499	129	193	156	83	41	186	34	24	54	16	34	161	10	20	28	102	41	17	14	6	33	46	49	22					
		16.91%	18.32%	17.97%	15.02%	11.78%	20.39%	14.85%	16.83%	20.86%	12.21%	15.38%	11.88%	38.42%	10.86%	12.65%	13.46%	18.88%	30.59%	16.50%	24.13%	4.47%	24.08%	10.38%	23.44%	20.95%					
																															
41	Против всех	297	29	38	53	19	9	47	8	3	5	8	4	3	4	20	5	12	1	4	4	2	4	11	2	2					
		3.35%	4.11%	3.53%	5.10%	2.69%	4.47%	3.75%	3.96%	2.60%	1.13%	7.69%	1.39%	0.71%	4.34%	12.65%	2.40%	2.22%	0.74%	3.88%	6.89%	1.49%	2.91%	2.48%	0.95%	1.90%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
