17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																				
18	Богданов Андрей Владимирович	228	1	9	7	3	3	10	10	7	8	0	3	3	5	10	4	3	10	16	11	2	11	4	6	2	1	1	7	1	6	9	6	0	17	5	4	6	2	4	4	0	1	6	0	0	0					
		0.99%	1.45%	0.70%	0.65%	0.93%	0.43%	0.75%	1.84%	1.64%	1.01%	0.00%	0.43%	0.63%	0.57%	0.87%	1.78%	1.22%	1.03%	1.28%	1.05%	0.42%	1.22%	1.13%	1.69%	1.50%	0.78%	0.69%	1.67%	0.65%	1.07%	1.28%	1.42%	0.00%	2.01%	1.02%	1.51%	1.78%	0.66%	1.39%	0.46%	0.00%	0.22%	1.20%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	2101	5	111	96	37	91	109	52	57	81	10	79	56	69	105	27	6	78	93	77	73	95	43	31	11	2	7	53	21	50	79	35	6	49	54	8	18	26	24	59	7	51	47	5	6	2					
		9.10%	7.25%	8.69%	8.94%	11.49%	13.15%	8.22%	9.58%	13.38%	10.25%	11.63%	11.42%	11.79%	7.87%	9.14%	12.00%	2.45%	8.07%	7.44%	7.33%	15.37%	10.54%	12.11%	8.73%	8.27%	1.55%	4.86%	12.65%	13.64%	8.93%	11.22%	8.25%	9.38%	5.81%	11.02%	3.02%	5.33%	8.58%	8.33%	6.71%	7.14%	11.38%	9.38%	6.17%	6.59%	1.98%					
20	Зюганов Геннадий Андреевич	4427	17	222	191	41	130	308	107	82	147	15	216	69	200	248	48	49	244	253	290	83	174	57	46	14	9	9	94	57	80	110	66	6	161	92	20	72	67	60	125	15	34	60	8	21	10					
		19.18%	24.64%	17.38%	17.78%	12.73%	18.79%	23.23%	19.71%	19.25%	18.61%	17.44%	31.21%	14.53%	22.81%	21.58%	21.33%	20.00%	25.23%	20.24%	27.62%	17.47%	19.31%	16.06%	12.96%	10.53%	6.98%	6.25%	22.43%	37.01%	14.29%	15.63%	15.57%	9.38%	19.08%	18.78%	7.55%	21.30%	22.11%	20.83%	14.22%	15.31%	7.59%	11.98%	9.88%	23.08%	9.90%					
21	Медведев Дмитрий Анатольевич	16023	43	922	770	237	460	883	367	280	538	59	380	343	595	768	142	186	623	866	664	307	611	246	268	105	114	127	256	75	417	499	311	51	609	331	227	236	207	195	673	74	357	383	68	62	88					
		69.43%	62.32%	72.20%	71.69%	73.60%	66.47%	66.59%	67.59%	65.73%	68.10%	68.60%	54.91%	72.21%	67.84%	66.84%	63.11%	75.92%	64.43%	69.28%	63.24%	64.63%	67.81%	69.30%	75.49%	78.95%	88.37%	88.19%	61.10%	48.70%	74.46%	70.88%	73.35%	79.69%	72.16%	67.55%	85.66%	69.82%	68.32%	67.71%	76.56%	75.51%	79.69%	76.45%	83.95%	68.13%	87.13%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
