Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Крапивинская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278					
		0.62%	0.42%	1.38%	0.86%	0.34%	1.73%	0.35%	0.0%	0.32%	0.0%	0.16%	0.0%	0.0%	0.0%	0.20%	0.0%	0.66%	0.0%	1.26%	0.0%	0.0%	0.75%	0.0%	0.35%	0.0%	0.0%	0.76%	0.92%	0.89%	0.0%	1.34%	0.95%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	152	5	5	0	8	1	4	2	0	1	1	0	2	0	3	0	0	5	5	0	0	10	1	11	0	0	15	8	12	21	18	14					
		1.12%	2.10%	2.31%	0.0%	1.39%	0.86%	0.70%	0.84%	0.0%	0.63%	0.16%	0.0%	0.70%	0.0%	0.60%	0.0%	0.0%	2.09%	0.90%	0.0%	0.0%	1.26%	1.16%	1.95%	0.0%	0.0%	1.92%	0.92%	1.79%	4.39%	1.34%	1.03%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	187	3	5	0	5	5	3	2	5	0	2	0	3	1	2	6	1	0	1	0	0	4	2	12	0	0	17	15	14	3	46	30					
		1.38%	1.26%	2.31%	0.0%	0.87%	4.34%	0.53%	0.84%	1.63%	0.0%	0.33%	0.0%	1.06%	0.44%	0.40%	1.44%	0.66%	0.0%	0.18%	0.0%	0.0%	0.50%	2.32%	2.13%	0.0%	0.0%	2.17%	1.73%	2.09%	0.62%	3.43%	2.20%					
22	"5. ""За Русь Святую"""	29	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	4	3	1	1	4	9					
		0.21%	0.42%	0.0%	0.0%	0.17%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.35%	0.0%	0.0%	0.51%	0.34%	0.14%	0.20%	0.29%	0.66%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	0	1	0	0	0	2	0	0	0	0	0	2	0	2	0	0	1	0	2	0	0	0	1	0	0	2	4	2	0	3	5					
		0.19%	0.0%	0.46%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.40%	0.0%	0.0%	0.41%	0.0%	1.12%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.25%	0.46%	0.29%	0.0%	0.22%	0.36%					
24	"7. ""Новый курс - Автомобильная Россия"""	61	0	0	4	0	0	0	0	0	1	3	0	2	0	1	2	1	0	2	0	0	6	0	2	0	1	2	7	6	3	13	5					
		0.45%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.50%	0.0%	0.70%	0.0%	0.20%	0.48%	0.66%	0.0%	0.36%	0.0%	0.0%	0.75%	0.0%	0.35%	0.0%	0.55%	0.25%	0.81%	0.89%	0.62%	0.97%	0.36%					
25	"8. ""Народно-республиканская партия России"""	13	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	2	4	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.12%	0.0%	0.29%	0.83%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	2	0					
		0.07%	0.42%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.66%	0.41%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.14%	0.0%	0.14%	0.0%					
27	"10. ""Аграрная партия России"""	526	21	3	10	14	3	21	16	4	2	10	9	31	9	29	13	6	16	26	2	1	47	6	32	7	1	37	40	28	21	28	33					
		3.88%	8.82%	1.38%	1.73%	2.44%	2.60%	3.71%	6.77%	1.30%	1.26%	1.67%	8.10%	10.95%	3.98%	5.82%	3.12%	3.97%	6.69%	4.69%	1.12%	1.44%	5.92%	6.97%	5.69%	6.19%	0.55%	4.74%	4.62%	4.19%	4.39%	2.08%	2.42%					
28	"11. ""Истинные патриоты России"""	9	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	1					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.07%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	47	1	0	1	2	0	6	0	0	2	2	0	2	0	0	2	1	1	3	1	1	0	0	2	0	0	2	5	2	3	6	2					
		0.34%	0.42%	0.0%	0.17%	0.34%	0.0%	1.06%	0.0%	0.0%	1.26%	0.33%	0.0%	0.70%	0.0%	0.0%	0.48%	0.66%	0.41%	0.54%	0.56%	1.44%	0.0%	0.0%	0.35%	0.0%	0.0%	0.25%	0.57%	0.29%	0.62%	0.44%	0.14%					
30	"13. ""Демократическая партия России"""	21	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	2	4	7	2					
		0.15%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.23%	0.29%	0.83%	0.52%	0.14%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	2	1	0					
		0.08%	0.0%	0.46%	0.0%	0.0%	1.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.11%	0.14%	0.41%	0.07%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	2	2					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.20%	0.14%	0.14%					
33	"16. ""Родина"" (народно-патриотический союз)"""	464	17	0	12	3	6	12	0	11	3	11	5	18	3	17	12	1	3	6	4	1	29	1	23	1	2	33	52	39	24	50	65					
		3.42%	7.14%	0.0%	2.08%	0.52%	5.21%	2.12%	0.0%	3.59%	1.89%	1.83%	4.50%	6.36%	1.32%	3.41%	2.88%	0.66%	1.25%	1.08%	2.25%	1.44%	3.65%	1.16%	4.09%	0.88%	1.10%	4.23%	6.01%	5.83%	5.02%	3.73%	4.78%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	15	3	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	2	1	0	3	1	1					
		0.11%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.24%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.11%	0.0%	0.62%	0.07%	0.07%					
35	"18. ""ЛДПР"""	1577	21	19	38	58	13	54	13	1	8	62	5	47	14	33	29	13	40	53	12	5	93	10	84	17	11	118	158	115	82	169	182					
		11.65%	8.82%	8.79%	6.60%	10.12%	11.30%	9.55%	5.50%	0.32%	5.06%	10.36%	4.50%	16.60%	6.19%	6.62%	6.97%	8.60%	16.73%	9.56%	6.77%	7.24%	11.72%	11.62%	14.94%	15.04%	6.07%	15.12%	18.28%	17.21%	17.15%	12.61%	13.39%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	151	4	3	2	15	4	4	1	2	1	7	1	3	2	13	3	4	1	2	1	0	4	0	9	1	0	11	13	17	4	12	7					
		1.11%	1.68%	1.38%	0.34%	2.61%	3.47%	0.70%	0.42%	0.65%	0.63%	1.17%	0.90%	1.06%	0.88%	2.61%	0.72%	2.64%	0.41%	0.36%	0.56%	0.0%	0.50%	0.0%	1.60%	0.88%	0.0%	1.41%	1.50%	2.54%	0.83%	0.89%	0.51%					
37	"20. ""Политическая партия ""Единая Россия"""	8227	135	152	460	402	61	363	142	263	125	460	80	124	138	331	306	103	154	378	138	33	502	51	320	73	155	394	411	307	202	701	763					
		60.81%	56.72%	70.37%	80.0%	70.15%	53.04%	64.24%	60.16%	85.94%	79.11%	76.92%	72.07%	43.81%	61.06%	66.46%	73.55%	68.21%	64.43%	68.23%	77.96%	47.82%	63.30%	59.30%	56.93%	64.60%	85.63%	50.51%	47.56%	45.95%	42.25%	52.31%	56.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	1	3	1	0	0	2	2	0	3	2	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	2	1	0	2	2	2					
		0.19%	0.42%	1.38%	0.17%	0.0%	0.0%	0.35%	0.84%	0.0%	1.89%	0.33%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.12%	0.0%	0.17%	0.0%	0.0%	0.25%	0.11%	0.0%	0.41%	0.14%	0.14%					
39	"22. ""Развитие предпринимательства"""	31	0	0	0	1	0	2	0	0	0	0	0	2	0	3	0	0	0	0	0	0	1	0	0	0	0	5	3	3	1	7	3					
		0.22%	0.0%	0.0%	0.0%	0.17%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.64%	0.34%	0.44%	0.20%	0.52%	0.22%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1103	10	11	23	40	2	60	35	8	2	23	5	22	53	21	11	3	9	36	4	24	56	3	26	9	7	75	94	75	56	160	140					
		8.15%	4.20%	5.09%	4.0%	6.98%	1.73%	10.61%	14.83%	2.61%	1.26%	3.84%	4.50%	7.77%	23.45%	4.21%	2.64%	1.98%	3.76%	6.49%	2.25%	34.78%	7.06%	3.48%	4.62%	7.96%	3.86%	9.61%	10.87%	11.22%	11.71%	11.94%	10.30%					
																																						
41	Против всех	374	6	4	7	14	11	10	10	3	5	9	5	14	3	5	29	5	1	6	4	0	16	11	18	3	2	28	14	17	27	44	43					
		2.76%	2.52%	1.85%	1.21%	2.44%	9.56%	1.76%	4.23%	0.98%	3.16%	1.50%	4.50%	4.94%	1.32%	1.00%	6.97%	3.31%	0.41%	1.08%	2.25%	0.0%	2.01%	12.79%	3.20%	2.65%	1.10%	3.58%	1.62%	2.54%	5.64%	3.28%	3.16%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
