Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:     Алагирская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36					
		1.53%	2.08%	1.18%	0.79%	1.06%	1.58%	0.0%	0.77%	2.01%	0.0%	2.94%	5.97%	2.19%	2.64%	0.0%	3.01%	3.22%	0.93%	0.42%	0.0%	0.84%	3.33%	2.75%	0.0%	2.66%	4.34%	2.24%	2.65%	0.0%	0.0%	1.85%	1.29%	1.99%	0.0%	2.24%	0.0%	1.08%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	699	0	60	31	76	49	34	21	74	2	101	11	39	6	9	7	2	63	2	2	8	1	28	2	1	0	12	13	6	11	0	3	19	0	4	0	2					
		5.86%	0.0%	7.10%	6.17%	7.35%	5.96%	4.38%	5.41%	11.49%	2.94%	14.89%	4.10%	5.03%	2.64%	3.27%	3.01%	1.29%	11.77%	0.84%	0.25%	2.25%	3.33%	6.43%	5.12%	1.33%	0.0%	2.44%	3.44%	7.59%	18.96%	0.0%	3.89%	6.31%	0.0%	4.49%	0.0%	2.17%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	212	2	2	4	3	8	4	4	2	2	19	4	19	6	2	10	1	8	2	23	20	0	8	0	1	0	24	17	0	4	2	6	5	0	0	0	0					
		1.77%	4.16%	0.23%	0.79%	0.29%	0.97%	0.51%	1.03%	0.31%	2.94%	2.80%	1.49%	2.45%	2.64%	0.72%	4.31%	0.64%	1.49%	0.84%	2.90%	5.63%	0.0%	1.83%	0.0%	1.33%	0.0%	4.88%	4.50%	0.0%	6.89%	3.70%	7.79%	1.66%	0.0%	0.0%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	56	0	6	4	3	3	2	1	2	0	3	1	0	0	2	3	0	0	1	1	2	1	6	0	0	0	2	4	1	0	0	1	7	0	0	0	0					
		0.46%	0.0%	0.71%	0.79%	0.29%	0.36%	0.25%	0.25%	0.31%	0.0%	0.44%	0.37%	0.0%	0.0%	0.72%	1.29%	0.0%	0.0%	0.42%	0.12%	0.56%	3.33%	1.37%	0.0%	0.0%	0.0%	0.40%	1.06%	1.26%	0.0%	0.0%	1.29%	2.32%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	26	1	2	3	2	1	0	2	0	0	5	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	3	0	0	0	1	0	0	0	0	0					
		0.21%	2.08%	0.23%	0.59%	0.19%	0.12%	0.0%	0.51%	0.0%	0.0%	0.73%	0.37%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.20%	0.79%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	0	4	1	2	1	2	1	2	1	1	1	1	1	0	1	0	4	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	1	0	0					
		0.24%	0.0%	0.47%	0.19%	0.19%	0.12%	0.25%	0.25%	0.31%	1.47%	0.14%	0.37%	0.12%	0.44%	0.0%	0.43%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	1.72%	0.0%	1.29%	0.0%	0.0%	1.12%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	64	1	3	2	3	0	3	3	4	2	6	3	1	1	0	0	0	3	0	13	0	0	6	1	0	0	3	0	0	0	0	0	5	0	0	0	1					
		0.53%	2.08%	0.35%	0.39%	0.29%	0.0%	0.38%	0.77%	0.62%	2.94%	0.88%	1.11%	0.12%	0.44%	0.0%	0.0%	0.0%	0.56%	0.0%	1.63%	0.0%	0.0%	1.37%	2.56%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	1.66%	0.0%	0.0%	0.0%	1.08%					
25	"8. ""Народно-республиканская партия России"""	78	3	4	2	3	2	5	2	5	0	5	3	4	3	1	3	2	7	3	3	2	0	4	1	0	0	4	2	0	1	0	1	2	0	1	0	0					
		0.65%	6.25%	0.47%	0.39%	0.29%	0.24%	0.64%	0.51%	0.77%	0.0%	0.73%	1.11%	0.51%	1.32%	0.36%	1.29%	1.29%	1.30%	1.26%	0.37%	0.56%	0.0%	0.91%	2.56%	0.0%	0.0%	0.81%	0.53%	0.0%	1.72%	0.0%	1.29%	0.66%	0.0%	1.12%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	0	2	0	2	2	3	0	1	1	1	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	1	1	0	0	0	0	5	0	0	0	0					
		0.20%	0.0%	0.23%	0.0%	0.19%	0.24%	0.38%	0.0%	0.15%	1.47%	0.14%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.20%	0.26%	0.0%	0.0%	0.0%	0.0%	1.66%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	529	1	4	3	4	5	3	1	3	1	23	54	151	17	55	15	6	21	10	3	0	7	16	5	1	0	62	37	3	0	4	4	0	0	8	0	2					
		4.43%	2.08%	0.47%	0.59%	0.38%	0.60%	0.38%	0.25%	0.46%	1.47%	3.39%	20.14%	19.48%	7.48%	20.0%	6.46%	3.87%	3.92%	4.21%	0.37%	0.0%	23.33%	3.67%	12.82%	1.33%	0.0%	12.62%	9.81%	3.79%	0.0%	7.40%	5.19%	0.0%	0.0%	8.98%	0.0%	2.17%					
28	"11. ""Истинные патриоты России"""	21	0	0	4	1	1	2	0	0	0	1	1	0	1	0	2	0	0	2	0	0	0	1	0	0	0	2	0	1	0	0	0	2	0	0	0	0					
		0.17%	0.0%	0.0%	0.79%	0.09%	0.12%	0.25%	0.0%	0.0%	0.0%	0.14%	0.37%	0.0%	0.44%	0.0%	0.86%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.40%	0.0%	1.26%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	219	8	0	9	0	1	10	3	6	0	6	4	15	3	6	2	1	12	5	1	18	0	8	12	3	0	4	14	6	2	0	18	10	0	17	11	4					
		1.83%	16.66%	0.0%	1.79%	0.0%	0.12%	1.28%	0.77%	0.93%	0.0%	0.88%	1.49%	1.93%	1.32%	2.18%	0.86%	0.64%	2.24%	2.10%	0.12%	5.07%	0.0%	1.83%	30.76%	4.0%	0.0%	0.81%	3.71%	7.59%	3.44%	0.0%	23.37%	3.32%	0.0%	19.10%	50.0%	4.34%					
30	"13. ""Демократическая партия России"""	36	1	6	2	3	3	0	0	1	0	4	0	0	1	2	2	2	1	0	0	2	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0					
		0.30%	2.08%	0.71%	0.39%	0.29%	0.36%	0.0%	0.0%	0.15%	0.0%	0.58%	0.0%	0.0%	0.44%	0.72%	0.86%	1.29%	0.18%	0.0%	0.0%	0.56%	0.0%	0.22%	0.0%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	23	1	4	5	1	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	2	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0					
		0.19%	2.08%	0.47%	0.99%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.88%	0.36%	0.43%	0.0%	0.0%	0.0%	0.0%	0.56%	3.33%	0.0%	0.0%	0.0%	0.0%	0.20%	0.53%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	0	1	0	2	2	2	0	0	0	1	0	3	0	0	1	0	0	1	0	2	0	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0					
		0.16%	0.0%	0.11%	0.0%	0.19%	0.24%	0.25%	0.0%	0.0%	0.0%	0.14%	0.0%	0.38%	0.0%	0.0%	0.43%	0.0%	0.0%	0.42%	0.0%	0.56%	0.0%	0.22%	0.0%	0.0%	0.0%	0.20%	0.53%	0.0%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	422	0	53	35	41	39	45	19	24	2	31	5	16	6	5	4	2	12	4	8	14	1	10	0	7	0	11	13	0	2	0	2	7	0	0	0	4					
		3.54%	0.0%	6.27%	6.97%	3.96%	4.74%	5.79%	4.89%	3.72%	2.94%	4.57%	1.86%	2.06%	2.64%	1.81%	1.72%	1.29%	2.24%	1.68%	1.00%	3.94%	3.33%	2.29%	0.0%	9.33%	0.0%	2.24%	3.44%	0.0%	3.44%	0.0%	2.59%	2.32%	0.0%	0.0%	0.0%	4.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	60	1	4	2	6	8	2	1	0	1	3	3	2	4	0	0	0	1	3	3	4	1	0	0	0	0	3	3	2	0	0	1	1	0	0	0	1					
		0.50%	2.08%	0.47%	0.39%	0.58%	0.97%	0.25%	0.25%	0.0%	1.47%	0.44%	1.11%	0.25%	1.76%	0.0%	0.0%	0.0%	0.18%	1.26%	0.37%	1.12%	3.33%	0.0%	0.0%	0.0%	0.0%	0.61%	0.79%	2.53%	0.0%	0.0%	1.29%	0.33%	0.0%	0.0%	0.0%	1.08%					
35	"18. ""ЛДПР"""	295	4	8	7	2	1	6	5	5	1	10	12	8	3	8	3	4	16	5	8	12	2	22	3	0	0	23	28	2	1	2	5	57	0	12	7	3					
		2.47%	8.33%	0.94%	1.39%	0.19%	0.12%	0.77%	1.28%	0.77%	1.47%	1.47%	4.47%	1.03%	1.32%	2.90%	1.29%	2.58%	2.99%	2.10%	1.00%	3.38%	6.66%	5.05%	7.69%	0.0%	0.0%	4.68%	7.42%	2.53%	1.72%	3.70%	6.49%	18.93%	0.0%	13.48%	31.81%	3.26%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	287	5	9	6	2	1	2	2	7	1	13	5	2	0	0	1	1	4	1	121	5	1	9	0	5	4	21	21	17	2	1	3	12	0	1	0	2					
		2.40%	10.41%	1.06%	1.19%	0.19%	0.12%	0.25%	0.51%	1.08%	1.47%	1.91%	1.86%	0.25%	0.0%	0.0%	0.43%	0.64%	0.74%	0.42%	15.25%	1.40%	3.33%	2.06%	0.0%	6.66%	17.39%	4.27%	5.57%	21.51%	3.44%	1.85%	3.89%	3.98%	0.0%	1.12%	0.0%	2.17%					
37	"20. ""Политическая партия ""Единая Россия"""	5989	14	427	254	615	476	428	233	351	44	210	108	370	132	119	107	92	286	169	553	151	8	181	4	46	18	198	103	13	22	26	10	106	21	41	1	52					
		50.24%	29.16%	50.59%	50.59%	59.53%	57.90%	55.15%	60.05%	54.50%	64.70%	30.97%	40.29%	47.74%	58.14%	43.27%	46.12%	59.35%	53.45%	71.30%	69.73%	42.53%	26.66%	41.60%	10.25%	61.33%	78.26%	40.32%	27.32%	16.45%	37.93%	48.14%	12.98%	35.21%	95.45%	46.06%	4.54%	56.52%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	0	4	0	3	4	4	0	4	0	2	0	0	0	1	0	0	3	1	2	1	0	2	0	0	0	1	1	1	0	0	0	1	0	0	0	2					
		0.31%	0.0%	0.47%	0.0%	0.29%	0.48%	0.51%	0.0%	0.62%	0.0%	0.29%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.56%	0.42%	0.25%	0.28%	0.0%	0.45%	0.0%	0.0%	0.0%	0.20%	0.26%	1.26%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	2.17%					
39	"22. ""Развитие предпринимательства"""	35	0	1	1	4	2	3	0	2	0	4	1	2	0	3	2	1	2	1	0	0	0	1	0	3	0	0	0	0	1	0	0	1	0	0	0	0					
		0.29%	0.0%	0.11%	0.19%	0.38%	0.24%	0.38%	0.0%	0.31%	0.0%	0.58%	0.37%	0.25%	0.0%	1.09%	0.86%	0.64%	0.37%	0.42%	0.0%	0.0%	0.0%	0.22%	0.0%	4.0%	0.0%	0.0%	0.0%	0.0%	1.72%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1971	1	174	92	188	147	157	58	107	8	158	20	123	26	49	58	34	73	17	46	95	6	84	6	5	0	74	72	23	7	18	15	16	0	1	2	11					
		16.53%	2.08%	20.61%	18.32%	18.19%	17.88%	20.23%	14.94%	16.61%	11.76%	23.30%	7.46%	15.87%	11.45%	17.81%	25.0%	21.93%	13.64%	7.17%	5.80%	26.76%	20.0%	19.31%	15.38%	6.66%	0.0%	15.07%	19.09%	29.11%	12.06%	33.33%	19.48%	5.31%	0.0%	1.12%	9.09%	11.95%					
																																											
41	Против всех	226	0	22	15	18	14	20	11	10	2	3	0	0	3	8	3	2	1	5	3	3	0	14	1	0	0	12	17	2	4	0	2	26	1	1	1	2					
		1.89%	0.0%	2.60%	2.98%	1.74%	1.70%	2.57%	2.83%	1.55%	2.94%	0.44%	0.0%	0.0%	1.32%	2.90%	1.29%	1.29%	0.18%	2.10%	0.37%	0.84%	0.0%	3.21%	2.56%	0.0%	0.0%	2.44%	4.50%	2.53%	6.89%	0.0%	2.59%	8.63%	4.54%	1.12%	4.54%	2.17%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
