8	Число бюллетеней в стационарных ящиках для голосования	18627	784	790	709	680	355	462	83	357	208	367	95	121	271	369	469	179	78	278	487	279	131	174	262	234	284	404	558	625	414	115	252	91	87	425	167	143	77	500	351	341	255	658	449	339	243	254	151	613	113	640	326	376	158	98	121	165	382	104	126									
9	Число недействительных избирательных бюллетеней	192	13	6	3	6	8	2	1	3	4	3	0	0	2	4	4	2	1	0	7	1	1	1	4	4	2	1	2	8	6	0	6	0	0	1	2	0	1	3	1	6	5	8	8	8	3	2	3	4	2	8	3	4	2	5	3	0	2	0	3									
10	Число действительных избирательных бюллетеней	24231	1053	915	779	761	482	593	148	513	276	549	134	185	393	482	585	214	94	379	580	361	164	209	354	313	330	449	657	684	486	128	332	158	112	536	218	190	103	725	553	577	477	735	552	493	300	328	212	810	128	899	458	470	185	128	183	178	635	143	163									
11	Число полученных открепительных  удостоверений	386	17	12	12	10	8	8	2	8	5	8	3	6	5	6	17	5	2	10	15	5	3	3	5	8	5	5	8	8	5	2	8	4	2	6	3	5	2	10	8	6	5	10	5	4	4	5	6	9	4	12	6	8	3	2	3	8	7	12	3									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	284	15	10	12	8	5	6	1	6	2	4	3	3	3	6	17	5	0	10	15	5	1	0	2	5	0	3	5	7	3	2	5	1	1	5	1	5	0	6	5	3	3	8	4	1	1	2	6	4	2	12	4	5	3	2	3	8	7	11	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	145	7	9	7	8	3	1	1	3	2	1	1	1	2	2	5	1	2	3	3	0	1	1	3	4	2	0	2	4	2	2	1	2	2	3	1	2	1	0	5	4	4	2	3	1	2	3	2	5	0	3	8	0	0	3	0	1	0	2	2									
14	Число неиспользованных открепительных удостоверений	102	2	2	0	2	3	2	1	2	3	4	0	3	2	0	0	0	2	0	0	0	2	3	3	3	5	2	3	1	2	0	3	3	1	1	2	0	2	4	3	3	2	2	1	3	3	3	0	5	2	0	2	3	0	0	0	0	0	1	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	7	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																						
19	Жириновский Владимир Вольфович	1594	65	65	32	50	44	37	10	53	25	32	7	33	15	22	36	15	0	20	36	15	12	15	18	24	28	26	47	49	37	2	26	3	7	38	12	13	5	72	30	30	33	47	43	28	33	27	17	44	9	85	10	29	10	10	17	12	19	5	10									
		6.53%	6.10%	7.06%	4.09%	6.52%	8.98%	6.22%	6.71%	10.27%	8.93%	5.80%	5.22%	17.84%	3.80%	4.53%	6.11%	6.94%	0.00%	5.28%	6.13%	4.14%	7.27%	7.14%	5.03%	7.57%	8.43%	5.78%	7.13%	7.08%	7.52%	1.56%	7.69%	1.90%	6.25%	7.08%	5.45%	6.84%	4.81%	9.89%	5.42%	5.15%	6.85%	6.33%	7.68%	5.59%	10.89%	8.18%	7.91%	5.41%	6.92%	9.37%	2.17%	6.12%	5.35%	7.52%	9.14%	6.74%	2.98%	3.50%	6.02%									
20	Зюганов Геннадий Андреевич	5452	232	211	142	190	90	161	24	86	45	95	20	42	28	82	128	71	23	116	157	116	41	92	104	111	70	91	146	173	82	32	60	5	31	87	42	53	22	205	151	148	125	160	113	74	61	77	27	132	20	237	134	150	39	27	22	33	149	33	34									
		22.32%	21.76%	22.91%	18.16%	24.77%	18.37%	27.06%	16.11%	16.67%	16.07%	17.21%	14.93%	22.70%	7.09%	16.87%	21.73%	32.87%	24.21%	30.61%	26.75%	32.04%	24.85%	43.81%	29.05%	35.02%	21.08%	20.22%	22.15%	25.00%	16.67%	25.00%	17.75%	3.16%	27.68%	16.20%	19.09%	27.89%	21.15%	28.16%	27.26%	25.39%	25.93%	21.53%	20.18%	14.77%	20.13%	23.33%	12.56%	16.22%	15.38%	26.13%	29.07%	31.65%	20.86%	20.30%	11.83%	18.54%	23.39%	23.08%	20.48%									
21	Миронов Сергей Михайлович	867	48	36	37	42	26	30	7	22	12	44	6	9	12	8	15	8	2	12	15	8	2	2	12	8	6	22	23	31	25	6	9	3	5	13	7	8	4	16	9	18	13	15	25	7	13	13	9	14	1	33	21	22	6	5	8	8	14	5	7									
		3.55%	4.50%	3.91%	4.73%	5.48%	5.31%	5.04%	4.70%	4.26%	4.29%	7.97%	4.48%	4.86%	3.04%	1.65%	2.55%	3.70%	2.11%	3.17%	2.56%	2.21%	1.21%	0.95%	3.35%	2.52%	1.81%	4.89%	3.49%	4.48%	5.08%	4.69%	2.66%	1.90%	4.46%	2.42%	3.18%	4.21%	3.85%	2.20%	1.62%	3.09%	2.70%	2.02%	4.46%	1.40%	4.29%	3.94%	4.19%	1.72%	0.77%	3.64%	4.56%	4.64%	3.21%	3.76%	4.30%	4.49%	2.20%	3.50%	4.22%									
22	Прохоров Михаил Дмитриевич	767	57	42	29	26	20	20	4	22	2	16	7	13	4	8	9	7	1	10	18	2	6	4	5	1	18	21	34	22	21	0	11	1	4	19	7	10	3	35	16	13	14	22	11	17	7	10	7	22	4	33	6	5	4	4	1	12	15	2	3									
		3.14%	5.35%	4.56%	3.71%	3.39%	4.08%	3.36%	2.68%	4.26%	0.71%	2.90%	5.22%	7.03%	1.01%	1.65%	1.53%	3.24%	1.05%	2.64%	3.07%	0.55%	3.64%	1.90%	1.40%	0.32%	5.42%	4.67%	5.16%	3.18%	4.27%	0.00%	3.25%	0.63%	3.57%	3.54%	3.18%	5.26%	2.88%	4.81%	2.89%	2.23%	2.90%	2.96%	1.96%	3.39%	2.31%	3.03%	3.26%	2.70%	3.08%	3.64%	1.30%	1.05%	2.14%	3.01%	0.54%	6.74%	2.35%	1.40%	1.81%									
23	Путин Владимир Владимирович	15551	651	561	539	453	302	345	103	330	192	362	94	88	334	362	397	113	68	221	354	220	103	96	215	169	208	289	407	409	321	88	226	146	65	379	150	106	69	397	347	368	292	491	360	367	186	201	152	598	94	511	287	264	126	82	135	113	438	98	109									
		63.67%	61.07%	60.91%	68.93%	59.06%	61.63%	57.98%	69.13%	63.95%	68.57%	65.58%	70.15%	47.57%	84.56%	74.49%	67.40%	52.31%	71.58%	58.31%	60.31%	60.77%	62.42%	45.71%	60.06%	53.31%	62.65%	64.22%	61.76%	59.10%	65.24%	68.75%	66.86%	92.41%	58.04%	70.58%	68.18%	55.79%	66.35%	54.53%	62.64%	63.12%	60.58%	66.08%	64.29%	73.25%	61.39%	60.91%	70.70%	73.46%	72.31%	56.34%	62.26%	55.70%	67.38%	61.65%	72.58%	63.48%	68.76%	68.53%	65.66%									
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
																																																																						
