Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Режевская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786					
		0.45%	0.56%	0.37%	0.20%	0.0%	0.19%	0.0%	0.70%	0.23%	0.36%	0.80%	0.60%	0.56%	0.36%	0.54%	0.38%	0.41%	0.58%	1.19%	1.49%	0.0%	0.0%	1.05%	0.40%	1.21%	0.48%	0.93%	0.92%	0.0%	0.91%	0.30%	1.01%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	103	1	5	3	1	4	3	8	3	2	6	2	11	6	3	8	5	3	1	2	0	1	1	0	4	3	4	0	5	1	1	6	0	0					
		0.60%	0.11%	0.62%	0.30%	0.08%	0.39%	0.91%	0.93%	0.70%	0.36%	0.60%	0.30%	1.02%	0.72%	0.40%	1.01%	0.68%	0.87%	0.59%	0.59%	0.0%	0.23%	1.05%	0.0%	4.87%	1.46%	0.93%	0.0%	1.10%	0.91%	0.30%	1.01%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	99	3	5	5	7	9	2	5	5	4	9	7	2	5	6	1	6	1	1	2	2	1	0	1	1	1	2	0	3	0	1	2	0	0					
		0.57%	0.33%	0.62%	0.50%	0.59%	0.88%	0.61%	0.58%	1.17%	0.73%	0.90%	1.05%	0.18%	0.60%	0.81%	0.12%	0.82%	0.29%	0.59%	0.59%	1.32%	0.23%	0.0%	0.40%	1.21%	0.48%	0.46%	0.0%	0.66%	0.0%	0.30%	0.33%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	0	1	1	2	2	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	2	1	0	0	0	1	1	0					
		0.09%	0.0%	0.12%	0.10%	0.17%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.12%	0.13%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.40%	0.0%	0.0%	0.46%	0.92%	0.0%	0.0%	0.0%	0.16%	1.31%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	48	2	2	3	5	2	0	2	1	3	2	4	4	1	2	4	3	0	1	1	0	1	1	0	0	1	0	0	2	0	0	1	0	0					
		0.28%	0.22%	0.24%	0.30%	0.42%	0.19%	0.0%	0.23%	0.23%	0.55%	0.20%	0.60%	0.37%	0.12%	0.27%	0.50%	0.41%	0.0%	0.59%	0.29%	0.0%	0.23%	1.05%	0.0%	0.0%	0.48%	0.0%	0.0%	0.44%	0.0%	0.0%	0.16%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	772	37	30	37	28	25	7	24	8	22	33	23	45	17	11	19	20	8	5	10	12	61	14	42	2	19	33	9	34	11	16	89	5	16					
		4.50%	4.17%	3.73%	3.71%	2.38%	2.44%	2.14%	2.80%	1.87%	4.04%	3.30%	3.45%	4.21%	2.06%	1.49%	2.41%	2.74%	2.33%	2.97%	2.99%	7.94%	14.28%	14.73%	17.07%	2.43%	9.26%	7.67%	8.33%	7.52%	10.09%	4.87%	15.00%	6.57%	10.81%					
28	"11. ""Истинные патриоты России"""	28	1	1	0	4	2	1	3	0	0	0	0	2	2	0	2	1	3	0	0	0	1	0	0	0	0	1	0	0	0	2	2	0	0					
		0.16%	0.11%	0.12%	0.0%	0.34%	0.19%	0.30%	0.35%	0.0%	0.0%	0.0%	0.0%	0.18%	0.24%	0.0%	0.25%	0.13%	0.87%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.60%	0.33%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	151	11	7	6	6	13	3	9	3	5	4	2	12	4	7	10	5	6	0	2	0	2	2	9	0	0	3	0	3	1	9	5	1	1					
		0.88%	1.24%	0.87%	0.60%	0.51%	1.27%	0.91%	1.05%	0.70%	0.91%	0.40%	0.30%	1.12%	0.48%	0.95%	1.27%	0.68%	1.75%	0.0%	0.59%	0.0%	0.46%	2.10%	3.65%	0.0%	0.0%	0.69%	0.0%	0.66%	0.91%	2.74%	0.84%	1.31%	0.67%					
30	"13. ""Демократическая партия России"""	59	7	1	7	5	2	1	4	1	1	4	3	2	2	2	4	3	1	0	0	1	0	1	1	1	1	1	0	2	0	0	1	0	0					
		0.34%	0.78%	0.12%	0.70%	0.42%	0.19%	0.30%	0.46%	0.23%	0.18%	0.40%	0.45%	0.18%	0.24%	0.27%	0.50%	0.41%	0.29%	0.0%	0.0%	0.66%	0.0%	1.05%	0.40%	1.21%	0.48%	0.23%	0.0%	0.44%	0.0%	0.0%	0.16%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	1	0	1	3	1	1	1	0	2	1	3	2	1	2	2	2	3	0	2	0	1	0	2	0	0	0	1	0	1	1	1	0	0					
		0.20%	0.11%	0.0%	0.10%	0.25%	0.09%	0.30%	0.11%	0.0%	0.36%	0.10%	0.45%	0.18%	0.12%	0.27%	0.25%	0.27%	0.87%	0.0%	0.59%	0.0%	0.23%	0.0%	0.81%	0.0%	0.0%	0.0%	0.92%	0.0%	0.91%	0.30%	0.16%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	21	3	3	1	1	0	0	1	0	1	1	0	1	1	0	2	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0					
		0.12%	0.33%	0.37%	0.10%	0.08%	0.0%	0.0%	0.11%	0.0%	0.18%	0.10%	0.0%	0.09%	0.12%	0.0%	0.25%	0.0%	0.29%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.48%	0.23%	0.0%	0.0%	0.0%	0.30%	0.16%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	829	43	48	65	60	57	16	40	21	20	51	21	76	44	57	31	44	7	8	16	7	9	2	6	3	0	17	1	11	2	7	25	1	13					
		4.83%	4.84%	5.97%	6.51%	5.11%	5.57%	4.89%	4.67%	4.91%	3.67%	5.10%	3.15%	7.11%	5.33%	7.76%	3.94%	6.03%	2.04%	4.76%	4.79%	4.63%	2.10%	2.10%	2.43%	3.65%	0.0%	3.95%	0.92%	2.43%	1.83%	2.13%	4.21%	1.31%	8.78%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	64	2	1	3	7	4	2	3	4	1	4	3	3	0	4	3	1	3	0	0	0	1	0	1	0	4	1	0	3	0	3	3	0	0					
		0.37%	0.22%	0.12%	0.30%	0.59%	0.39%	0.61%	0.35%	0.93%	0.18%	0.40%	0.45%	0.28%	0.0%	0.54%	0.38%	0.13%	0.87%	0.0%	0.0%	0.0%	0.23%	0.0%	0.40%	0.0%	1.95%	0.23%	0.0%	0.66%	0.0%	0.91%	0.50%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3263	164	174	177	204	273	64	175	91	91	179	113	208	164	133	156	146	16	29	72	30	82	13	37	19	18	60	36	67	23	58	125	26	40					
		19.04%	18.48%	21.66%	17.75%	17.39%	26.71%	19.57%	20.44%	21.31%	16.72%	17.91%	16.99%	19.47%	19.87%	18.11%	19.84%	20.02%	4.67%	17.26%	21.55%	19.86%	19.20%	13.68%	15.04%	23.17%	8.78%	13.95%	33.33%	14.82%	21.10%	17.68%	21.07%	34.21%	27.02%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	559	33	22	38	30	24	7	36	9	23	25	29	60	32	19	33	23	9	2	8	4	18	2	8	1	9	20	3	6	2	4	13	1	6					
		3.26%	3.72%	2.73%	3.81%	2.55%	2.34%	2.14%	4.20%	2.10%	4.22%	2.50%	4.36%	5.61%	3.87%	2.58%	4.19%	3.15%	2.63%	1.19%	2.39%	2.64%	4.21%	2.10%	3.25%	1.21%	4.39%	4.65%	2.77%	1.32%	1.83%	1.21%	2.19%	1.31%	4.05%					
37	"20. ""Политическая партия ""Единая Россия"""	5332	256	234	267	363	320	106	248	141	155	305	186	282	267	195	253	241	195	83	128	39	106	24	58	12	97	129	30	228	35	112	174	21	42					
		31.11%	28.86%	29.14%	26.78%	30.94%	31.31%	32.41%	28.97%	33.02%	28.49%	30.53%	27.96%	26.40%	32.36%	26.56%	32.18%	33.05%	57.01%	49.40%	38.32%	25.82%	24.82%	25.26%	23.57%	14.63%	47.31%	30.0%	27.77%	50.44%	32.11%	34.14%	29.34%	27.63%	28.37%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	0	1	1	3	0	1	3	1	1	4	3	1	0	5	4	2	0	0	0	0	1	1	0	0	0	0	0	1	0	2	2	0	0					
		0.21%	0.0%	0.12%	0.10%	0.25%	0.0%	0.30%	0.35%	0.23%	0.18%	0.40%	0.45%	0.09%	0.0%	0.68%	0.50%	0.27%	0.0%	0.0%	0.0%	0.0%	0.23%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.60%	0.33%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	49	4	1	1	4	3	0	4	0	1	12	2	0	1	2	5	0	2	0	0	0	0	0	1	0	0	1	1	0	0	2	2	0	0					
		0.28%	0.45%	0.12%	0.10%	0.34%	0.29%	0.0%	0.46%	0.0%	0.18%	1.20%	0.30%	0.0%	0.12%	0.27%	0.63%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.23%	0.92%	0.0%	0.0%	0.60%	0.33%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2113	116	100	168	198	92	43	141	43	62	133	86	131	102	102	106	98	22	17	38	23	53	10	24	15	12	38	4	24	4	61	32	7	8					
		12.33%	13.07%	12.45%	16.85%	16.87%	9.00%	13.14%	16.47%	10.07%	11.39%	13.31%	12.93%	12.26%	12.36%	13.89%	13.48%	13.44%	6.43%	10.11%	11.37%	15.23%	12.41%	10.52%	9.75%	18.29%	5.85%	8.83%	3.70%	5.30%	3.66%	18.59%	5.39%	9.21%	5.40%					
																																								
41	Против всех	625	33	25	23	41	37	12	31	20	12	43	37	49	37	27	30	32	6	3	8	8	11	1	8	11	9	17	1	13	6	9	19	3	3					
		3.64%	3.72%	3.11%	2.30%	3.49%	3.62%	3.66%	3.62%	4.68%	2.20%	4.30%	5.56%	4.58%	4.48%	3.67%	3.81%	4.38%	1.75%	1.78%	2.39%	5.29%	2.57%	1.05%	3.25%	13.41%	4.39%	3.95%	0.92%	2.87%	5.50%	2.74%	3.20%	3.94%	2.02%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
