Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Мысковская городская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618					
		12.92%	9.09%	10.85%	10.44%	8.48%	10.40%	15.12%	13.81%	12.71%	14.83%	11.27%	15.91%	11.92%	9.75%	10.61%	14.63%	11.52%	16.78%	31.71%	10.48%	10.93%	13.77%	13.32%	11.28%	12.69%	20.18%					
																																
24	Против всех	845	6	4	25	21	35	44	51	46	15	70	33	6	18	37	58	11	23	11	55	58	27	47	68	45	31					
		4.17%	4.96%	1.36%	2.46%	3.18%	4.49%	4.49%	3.49%	3.65%	1.99%	5.03%	3.67%	2.31%	2.34%	5.77%	4.35%	2.11%	5.08%	5.37%	6.63%	5.42%	3.15%	5.13%	6.19%	4.92%	3.98%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
