Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    район Чертаново Центральное																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №1975	УИК №1976	УИК №1977	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1350	10	50	40	40	40	55	45	50	50	50	45	50	45	50	50	55	55	40	50	40	40	50	40	40	40	50	50	50	40	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1084	6	41	20	31	24	48	42	42	40	43	39	45	41	38	41	53	50	40	35	35	36	41	14	37	22	48	41	33	32	26					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1243	1	49	57	39	23	61	46	24	19	51	21	18	19	24	32	46	24	25	57	58	21	31	17	45	38	19	32	177	130	39					
14	Число погашенных неиспользованных открепительных удостоверений	266	4	9	20	9	16	7	3	8	10	7	6	5	4	12	9	2	5	0	15	5	4	9	26	3	18	2	9	17	8	14					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	482	0	28	12	14	19	20	18	21	19	14	11	15	37	26	24	16	14	25	10	8	7	11	10	18	13	14	22	12	12	12					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	1017	6	52	31	32	30	41	36	46	27	49	47	25	23	41	36	38	9	41	18	21	45	42	32	38	36	53	37	37	43	5					
		2.58%	2.86%	4.11%	2.61%	2.95%	2.51%	2.82%	2.48%	3.10%	2.05%	2.77%	3.70%	2.26%	2.15%	3.15%	1.99%	3.38%	0.62%	2.88%	1.16%	1.71%	3.46%	3.13%	2.52%	2.14%	4.87%	3.32%	2.43%	2.09%	3.25%	0.49%					
19	2.Всероссийская политическая партия «Гражданская Сила»	721	4	16	16	25	20	40	31	24	33	25	20	34	25	25	18	31	8	38	22	16	22	23	24	23	15	24	51	35	23	10					
		1.83%	1.90%	1.26%	1.35%	2.30%	1.68%	2.75%	2.14%	1.62%	2.51%	1.42%	1.57%	3.07%	2.34%	1.92%	0.99%	2.76%	0.55%	2.67%	1.42%	1.31%	1.69%	1.71%	1.89%	1.29%	2.03%	1.51%	3.35%	1.98%	1.74%	0.99%					
20	3.Политическая партия «Демократическая партия России»	76	1	4	0	2	0	1	0	3	1	3	1	3	2	2	0	5	4	5	1	3	8	6	3	1	1	8	3	1	3	1					
		0.19%	0.48%	0.32%	0.00%	0.18%	0.00%	0.07%	0.00%	0.20%	0.08%	0.17%	0.08%	0.27%	0.19%	0.15%	0.00%	0.45%	0.27%	0.35%	0.06%	0.24%	0.61%	0.45%	0.24%	0.06%	0.14%	0.50%	0.20%	0.06%	0.23%	0.10%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5411	8	153	151	154	168	216	194	213	172	212	177	168	103	170	181	187	183	229	246	201	233	188	167	174	110	226	215	244	174	194					
		13.73%	3.81%	12.09%	12.72%	14.18%	14.08%	14.85%	13.39%	14.33%	13.07%	12.00%	13.93%	15.19%	9.64%	13.08%	9.98%	16.65%	12.57%	16.08%	15.84%	16.39%	17.91%	13.99%	13.14%	9.78%	14.88%	14.18%	14.14%	13.78%	13.16%	19.17%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	843	0	22	13	25	16	33	38	36	26	25	34	27	13	25	24	23	40	52	17	17	58	36	34	32	22	29	36	27	31	32					
		2.14%	0.00%	1.74%	1.10%	2.30%	1.34%	2.27%	2.62%	2.42%	1.98%	1.42%	2.68%	2.44%	1.22%	1.92%	1.32%	2.05%	2.75%	3.65%	1.09%	1.39%	4.46%	2.68%	2.68%	1.80%	2.98%	1.82%	2.37%	1.52%	2.34%	3.16%					
23	6.Политическая партия «Партия социальной справедливости»	142	3	1	3	4	2	4	3	11	9	2	5	5	7	6	3	6	7	7	6	3	4	6	4	1	3	7	3	7	4	6					
		0.36%	1.43%	0.08%	0.25%	0.37%	0.17%	0.27%	0.21%	0.74%	0.68%	0.11%	0.39%	0.45%	0.66%	0.46%	0.17%	0.53%	0.48%	0.49%	0.39%	0.24%	0.31%	0.45%	0.31%	0.06%	0.41%	0.44%	0.20%	0.40%	0.30%	0.59%					
24	7.Политическая партия «Либерально-демократическая партия России»	2509	13	114	81	83	71	95	83	93	113	106	96	95	133	80	108	78	86	101	23	37	93	79	83	75	44	96	114	83	125	28					
		6.37%	6.19%	9.01%	6.82%	7.64%	5.95%	6.53%	5.73%	6.26%	8.59%	6.00%	7.55%	8.59%	12.45%	6.15%	5.96%	6.95%	5.91%	7.09%	1.48%	3.02%	7.15%	5.88%	6.53%	4.22%	5.95%	6.02%	7.50%	4.69%	9.46%	2.77%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2783	4	48	86	108	90	107	108	100	118	106	94	87	68	122	106	105	110	119	24	124	101	89	109	100	62	133	114	86	113	42					
		7.06%	1.90%	3.79%	7.25%	9.94%	7.54%	7.35%	7.45%	6.73%	8.97%	6.00%	7.40%	7.87%	6.37%	9.38%	5.85%	9.35%	7.55%	8.36%	1.55%	10.11%	7.76%	6.62%	8.58%	5.62%	8.39%	8.34%	7.50%	4.86%	8.55%	4.15%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	462	10	12	16	11	12	29	18	9	18	22	18	14	13	12	10	14	7	14	15	13	24	33	16	13	10	35	12	7	20	5					
		1.17%	4.76%	0.95%	1.35%	1.01%	1.01%	1.99%	1.24%	0.61%	1.37%	1.25%	1.42%	1.27%	1.22%	0.92%	0.55%	1.25%	0.48%	0.98%	0.97%	1.06%	1.84%	2.46%	1.26%	0.73%	1.35%	2.20%	0.79%	0.40%	1.51%	0.49%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	23278	148	779	719	561	725	805	852	851	727	1121	711	573	638	750	1261	582	966	717	1101	764	620	725	704	1245	388	875	833	1166	722	649					
		59.07%	70.48%	61.58%	60.57%	51.66%	60.77%	55.33%	58.80%	57.27%	55.24%	63.48%	55.94%	51.81%	59.74%	57.69%	69.55%	51.83%	66.35%	50.35%	70.90%	62.32%	47.66%	53.94%	55.39%	69.98%	52.50%	54.89%	54.77%	65.84%	54.61%	64.13%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1677	4	55	49	73	41	65	75	90	61	67	53	67	32	57	47	47	15	86	65	24	60	101	80	47	38	75	85	48	45	25					
		4.26%	1.90%	4.35%	4.13%	6.72%	3.44%	4.47%	5.18%	6.06%	4.64%	3.79%	4.17%	6.06%	2.99%	4.38%	2.59%	4.19%	1.03%	6.04%	4.19%	1.96%	4.61%	7.51%	6.29%	2.64%	5.14%	4.71%	5.59%	2.71%	3.40%	2.47%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
