Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    район Чертаново Центральное																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	252	0	4	10	12	6	18	6	13	11	8	13	14	17	12	11	4	4	14	8	7	2	6	4	4	11	6	4	11	8	4					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5167	5	107	153	165	186	161	200	161	173	115	189	185	172	177	219	182	208	85	151	222	198	227	206	242	118	229	207	162	163	199					
		11.17%	1.87%	6.71%	9.83%	10.36%	13.03%	8.42%	12.55%	13.88%	13.60%	6.95%	15.91%	10.74%	8.31%	8.02%	11.02%	16.08%	10.81%	5.74%	8.95%	13.18%	12.39%	15.47%	13.12%	14.08%	11.78%	20.34%	12.31%	8.16%	10.83%	13.46%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3919	19	104	76	173	65	145	126	104	169	105	176	164	156	207	166	154	127	153	51	58	144	131	178	123	79	142	184	191	135	114					
		8.47%	7.12%	6.52%	4.88%	10.86%	4.55%	7.58%	7.91%	8.97%	13.29%	6.35%	14.81%	9.52%	7.54%	9.38%	8.35%	13.60%	6.60%	10.33%	3.02%	3.44%	9.01%	8.93%	11.34%	7.16%	7.88%	12.61%	10.95%	9.62%	8.97%	7.71%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	619	4	20	7	26	13	38	31	13	16	17	23	10	19	23	22	22	74	24	17	11	21	21	11	23	11	18	23	25	30	6					
		1.34%	1.50%	1.25%	0.45%	1.63%	0.91%	1.99%	1.95%	1.12%	1.26%	1.03%	1.94%	0.58%	0.92%	1.04%	1.11%	1.94%	3.85%	1.62%	1.01%	0.65%	1.31%	1.43%	0.70%	1.34%	1.10%	1.60%	1.37%	1.26%	1.99%	0.41%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7520	9	332	290	257	177	201	302	297	241	311	283	271	181	250	303	267	113	313	286	303	282	297	266	186	170	304	300	161	297	270					
		16.26%	3.37%	20.83%	18.63%	16.13%	12.39%	10.51%	18.96%	25.60%	18.95%	18.80%	23.82%	15.73%	8.75%	11.32%	15.24%	23.59%	5.87%	21.13%	16.94%	17.99%	17.65%	20.25%	16.94%	10.82%	16.97%	26.99%	17.85%	8.11%	19.73%	18.27%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2640	4	46	80	101	41	104	150	139	114	81	121	126	29	154	125	118	41	47	38	23	203	187	71	19	88	142	89	15	86	58					
		5.71%	1.50%	2.89%	5.14%	6.34%	2.87%	5.44%	9.42%	11.98%	8.96%	4.90%	10.19%	7.31%	1.40%	6.97%	6.29%	10.42%	2.13%	3.17%	2.25%	1.37%	12.70%	12.75%	4.52%	1.11%	8.78%	12.61%	5.29%	0.76%	5.71%	3.92%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	25214	211	930	901	822	932	1230	742	410	536	999	363	937	1480	1360	1119	364	1298	820	1098	1051	649	551	745	1087	516	257	843	1402	764	797					
		54.52%	79.03%	58.34%	57.87%	51.60%	65.27%	64.30%	46.58%	35.34%	42.14%	60.40%	30.56%	54.38%	71.53%	61.59%	56.29%	32.16%	67.46%	55.37%	65.05%	62.41%	40.61%	37.56%	47.45%	63.23%	51.50%	22.82%	50.15%	70.59%	50.76%	53.92%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	338	5	10	22	9	7	13	12	17	12	10	7	8	6	16	11	7	42	9	18	5	6	13	16	9	4	8	6	8	11	11					
		0.73%	1.87%	0.63%	1.41%	0.56%	0.49%	0.68%	0.75%	1.47%	0.94%	0.60%	0.59%	0.46%	0.29%	0.72%	0.55%	0.62%	2.18%	0.61%	1.07%	0.30%	0.38%	0.89%	1.02%	0.52%	0.40%	0.71%	0.36%	0.40%	0.73%	0.74%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
