Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Железноводская городская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	220	10	5	15	10	10	5	5	10	10	10	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	10	10	10	10	5	5	10	10	0	5	5	0	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	105	7	2	5	6	4	4	5	7	4	5	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	1	2	8	3	0	5	1	4	0	3	1	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	310	2	4	5	3	3	4	4	2	1	4	8	15	6	27	3	11	24	8	9	23	9	4	24	40	17	14	5	2	2	2	1	2	1	5	2	0	3	0	10	1					
14	Число погашенных открепительных удостоверений	115	3	3	10	4	6	1	0	3	6	5	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	8	2	7	5	0	9	6	0	2	4	0	3					
15	Число открепительных удостоверений выданных ТИК	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	320	6	9	19	9	8	6	8	10	14	12	5	14	1	1	1	0	0	0	0	0	0	0	0	0	1	32	25	9	15	13	20	11	7	15	13	3	10	5	1	17					
		1.68%	0.58%	1.36%	2.43%	1.06%	1.01%	0.95%	1.14%	1.21%	1.77%	1.49%	1.48%	1.93%	7.14%	2.77%	7.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.33%	2.98%	2.29%	1.20%	1.87%	1.84%	2.52%	2.58%	1.65%	2.06%	1.58%	0.71%	1.70%	0.94%	7.14%	2.46%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	352	21	8	11	14	16	6	6	16	9	16	3	7	0	1	0	1	1	0	3	1	0	0	0	7	2	33	23	21	11	20	10	6	10	17	12	2	20	7	2	9					
		1.84%	2.03%	1.21%	1.40%	1.65%	2.03%	0.95%	0.85%	1.94%	1.14%	1.99%	0.89%	0.96%	0.0%	2.77%	0.0%	6.66%	4.16%	0.0%	14.28%	2.04%	0.0%	0.0%	0.0%	17.07%	6.66%	3.07%	2.11%	2.80%	1.37%	2.83%	1.26%	1.40%	2.35%	2.34%	1.46%	0.47%	3.40%	1.32%	14.28%	1.30%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	821	61	50	38	45	45	37	38	36	30	39	21	19	0	2	0	0	0	0	2	2	0	0	1	2	0	19	48	31	33	34	26	13	12	21	31	12	16	23	1	33					
		4.31%	5.89%	7.58%	4.86%	5.33%	5.72%	5.88%	5.42%	4.36%	3.80%	4.85%	6.25%	2.62%	0.0%	5.55%	0.0%	0.0%	0.0%	0.0%	9.52%	4.08%	0.0%	0.0%	3.84%	4.87%	0.0%	1.77%	4.41%	4.13%	4.13%	4.81%	3.28%	3.05%	2.83%	2.89%	3.78%	2.85%	2.72%	4.36%	7.14%	4.77%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	610	29	23	33	26	30	15	24	34	21	24	14	17	0	0	3	0	2	1	2	3	0	0	0	2	3	31	41	24	26	25	19	20	14	29	28	1	16	11	2	17					
		3.20%	2.80%	3.49%	4.22%	3.08%	3.81%	2.38%	3.42%	4.12%	2.66%	2.98%	4.16%	2.34%	0.0%	0.0%	21.42%	0.0%	8.33%	12.5%	9.52%	6.12%	0.0%	0.0%	0.0%	4.87%	10.0%	2.89%	3.76%	3.20%	3.25%	3.54%	2.40%	4.69%	3.30%	4.0%	3.41%	0.23%	2.72%	2.08%	14.28%	2.46%					
22	"5. ""За Русь Святую"""	165	16	4	34	5	8	4	5	5	12	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	7	5	4	9	1	0	4	7	3	4	2	0	4					
		0.86%	1.54%	0.60%	4.35%	0.59%	1.01%	0.63%	0.71%	0.60%	1.52%	0.37%	0.59%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.73%	0.93%	0.62%	0.56%	1.13%	0.23%	0.0%	0.55%	0.85%	0.71%	0.68%	0.37%	0.0%	0.57%					
23	"6. ""Объединенная Российская партия ""Русь"""	51	1	4	2	2	1	1	1	2	1	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	1	3	0	0	2	4	3	0	0	0	0	4					
		0.26%	0.09%	0.60%	0.25%	0.23%	0.12%	0.15%	0.14%	0.24%	0.12%	0.37%	0.29%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.18%	0.0%	0.12%	0.42%	0.0%	0.0%	0.47%	0.55%	0.36%	0.0%	0.0%	0.0%	0.0%	0.57%					
24	"7. ""Новый курс - Автомобильная Россия"""	167	4	4	4	8	4	5	6	7	4	4	1	6	0	0	0	1	0	0	2	2	0	0	0	0	0	15	10	4	3	9	11	3	14	4	9	0	7	10	0	6					
		0.87%	0.38%	0.60%	0.51%	0.94%	0.50%	0.79%	0.85%	0.84%	0.50%	0.49%	0.29%	0.82%	0.0%	0.0%	0.0%	6.66%	0.0%	0.0%	9.52%	4.08%	0.0%	0.0%	0.0%	0.0%	0.0%	1.39%	0.91%	0.53%	0.37%	1.27%	1.39%	0.70%	3.30%	0.55%	1.09%	0.0%	1.19%	1.89%	0.0%	0.86%					
25	"8. ""Народно-республиканская партия России"""	16	0	0	2	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	1	1	0	0	1	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.25%	0.11%	0.12%	0.15%	0.14%	0.0%	0.0%	0.12%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.09%	0.13%	0.12%	0.0%	0.12%	0.23%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	58	2	0	3	3	3	0	4	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	2	3	5	1	0	3	1	0	1	1	0	6					
		0.30%	0.19%	0.0%	0.38%	0.35%	0.38%	0.0%	0.57%	0.24%	0.50%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.09%	0.0%	0.25%	0.42%	0.63%	0.23%	0.0%	0.41%	0.12%	0.0%	0.17%	0.18%	0.0%	0.86%					
27	"10. ""Аграрная партия России"""	441	24	23	27	19	10	16	15	18	20	28	9	16	0	4	0	0	0	1	0	0	0	0	2	1	2	10	15	17	22	11	14	6	11	15	19	8	20	16	1	21					
		2.31%	2.32%	3.49%	3.45%	2.25%	1.27%	2.54%	2.13%	2.18%	2.53%	3.48%	2.67%	2.20%	0.0%	11.11%	0.0%	0.0%	0.0%	12.5%	0.0%	0.0%	0.0%	0.0%	7.69%	2.43%	6.66%	0.93%	1.37%	2.26%	2.75%	1.55%	1.76%	1.40%	2.59%	2.06%	2.31%	1.90%	3.40%	3.03%	7.14%	3.03%					
28	"11. ""Истинные патриоты России"""	16	3	0	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	1	0	0	0	0	0					
		0.08%	0.29%	0.0%	0.38%	0.11%	0.12%	0.15%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.13%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	186	9	12	10	6	10	3	3	8	9	7	4	6	0	0	0	2	0	0	0	3	0	0	0	0	1	2	9	8	8	8	11	8	2	9	12	0	5	5	0	6					
		0.97%	0.87%	1.82%	1.28%	0.71%	1.27%	0.47%	0.42%	0.97%	1.14%	0.87%	1.19%	0.82%	0.0%	0.0%	0.0%	13.33%	0.0%	0.0%	0.0%	6.12%	0.0%	0.0%	0.0%	0.0%	3.33%	0.18%	0.82%	1.06%	1.00%	1.13%	1.39%	1.87%	0.47%	1.24%	1.46%	0.0%	0.85%	0.94%	0.0%	0.86%					
30	"13. ""Демократическая партия России"""	49	2	1	3	2	4	0	1	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	4	3	3	2	2	0	1	3	1	1	0	0	0					
		0.25%	0.19%	0.15%	0.38%	0.23%	0.50%	0.0%	0.14%	0.24%	0.25%	0.12%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.36%	0.53%	0.37%	0.42%	0.25%	0.46%	0.0%	0.13%	0.36%	0.23%	0.17%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	1	1	4	0	3	0	1	4	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	5	4	2	0	0	3	0	1	2	0	1					
		0.21%	0.09%	0.15%	0.51%	0.0%	0.38%	0.0%	0.14%	0.48%	0.12%	0.12%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	12.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.18%	0.0%	0.0%	0.70%	0.50%	0.46%	0.0%	0.0%	0.36%	0.0%	0.17%	0.37%	0.0%	0.14%					
32	"15. ""Партия СЛОН"""	25	4	1	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	2	0	1	2	1	0	0	0	1	0	2					
		0.13%	0.38%	0.15%	0.12%	0.11%	0.0%	0.0%	0.14%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.09%	0.0%	0.12%	0.28%	0.0%	0.23%	0.47%	0.13%	0.0%	0.0%	0.0%	0.18%	0.0%	0.28%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2221	153	57	56	85	97	82	90	108	96	84	40	72	3	4	2	5	7	1	0	16	3	1	5	5	7	36	146	96	113	87	90	77	56	116	110	1	69	70	2	73					
		11.66%	14.79%	8.64%	7.17%	10.07%	12.34%	13.03%	12.83%	13.10%	12.16%	10.46%	11.90%	9.93%	21.42%	11.11%	14.28%	33.33%	29.16%	12.5%	0.0%	32.65%	33.33%	25.0%	19.23%	12.19%	23.33%	3.35%	13.41%	12.81%	14.16%	12.32%	11.37%	18.07%	13.20%	16.0%	13.41%	0.23%	11.73%	13.28%	14.28%	10.56%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	2	1	1	3	2	1	0	3	1	2	1	0	0	1	0	1	0	0	1	0	0	2	0	1	0	6	5	1	2	1	1	0	1	0	0	1	1	7	0	4					
		0.27%	0.19%	0.15%	0.12%	0.35%	0.25%	0.15%	0.0%	0.36%	0.12%	0.24%	0.29%	0.0%	0.0%	2.77%	0.0%	6.66%	0.0%	0.0%	4.76%	0.0%	0.0%	50.0%	0.0%	2.43%	0.0%	0.55%	0.45%	0.13%	0.25%	0.14%	0.12%	0.0%	0.23%	0.0%	0.0%	0.23%	0.17%	1.32%	0.0%	0.57%					
35	"18. ""ЛДПР"""	3160	167	112	115	147	126	76	109	122	121	134	44	124	1	1	4	1	1	0	1	3	0	0	3	1	2	367	158	121	124	123	127	56	88	117	116	18	115	84	2	129					
		16.59%	16.15%	16.99%	14.72%	17.41%	16.03%	12.08%	15.54%	14.80%	15.33%	16.68%	13.09%	17.10%	7.14%	2.77%	28.57%	6.66%	4.16%	0.0%	4.76%	6.12%	0.0%	0.0%	11.53%	2.43%	6.66%	34.23%	14.52%	16.15%	15.53%	17.42%	16.05%	13.14%	20.75%	16.13%	14.14%	4.28%	19.55%	15.93%	14.28%	18.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	353	13	13	13	20	16	17	11	27	17	22	5	9	1	1	0	3	0	0	1	0	0	1	0	8	0	6	24	11	8	11	11	3	15	12	15	2	9	15	0	13					
		1.85%	1.25%	1.97%	1.66%	2.36%	2.03%	2.70%	1.56%	3.27%	2.15%	2.73%	1.48%	1.24%	7.14%	2.77%	0.0%	20.0%	0.0%	0.0%	4.76%	0.0%	0.0%	25.0%	0.0%	19.51%	0.0%	0.55%	2.20%	1.46%	1.00%	1.55%	1.39%	0.70%	3.53%	1.65%	1.82%	0.47%	1.53%	2.84%	0.0%	1.88%					
37	"20. ""Политическая партия ""Единая Россия"""	6416	340	221	271	286	236	237	264	262	261	256	118	297	2	5	1	0	7	3	7	7	4	0	6	0	10	291	376	229	236	226	303	125	97	233	261	341	198	170	3	226					
		33.69%	32.88%	33.53%	34.69%	33.88%	30.02%	37.67%	37.66%	31.79%	33.07%	31.88%	35.11%	40.96%	14.28%	13.88%	7.14%	0.0%	29.16%	37.5%	33.33%	14.28%	44.44%	0.0%	23.07%	0.0%	33.33%	27.14%	34.55%	30.57%	29.57%	32.01%	38.30%	29.34%	22.87%	32.13%	31.82%	81.19%	33.67%	32.25%	21.42%	32.70%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	1	0	0	2	1	0	0	3	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	8	3	1	1	0	1	4	0	1	2	0	0	1	0	4					
		0.19%	0.09%	0.0%	0.0%	0.23%	0.12%	0.0%	0.0%	0.36%	0.12%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	6.66%	4.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.27%	0.13%	0.12%	0.0%	0.12%	0.93%	0.0%	0.13%	0.24%	0.0%	0.0%	0.18%	0.0%	0.57%					
39	"22. ""Развитие предпринимательства"""	54	4	0	3	3	4	4	0	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	5	4	2	3	1	2	2	1	2	1	0	1	2	0	3					
		0.28%	0.38%	0.0%	0.38%	0.35%	0.50%	0.63%	0.0%	0.12%	0.12%	0.24%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.33%	0.46%	0.36%	0.26%	0.37%	0.14%	0.25%	0.46%	0.23%	0.27%	0.12%	0.0%	0.17%	0.37%	0.0%	0.43%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2355	110	90	97	99	106	77	69	114	113	119	51	87	6	16	2	0	4	1	2	11	2	0	9	11	1	88	106	126	111	74	95	59	70	89	124	19	67	75	0	55					
		12.36%	10.63%	13.65%	12.41%	11.72%	13.48%	12.24%	9.84%	13.83%	14.32%	14.81%	15.17%	12.0%	42.85%	44.44%	14.28%	0.0%	16.66%	12.5%	9.52%	22.44%	22.22%	0.0%	34.61%	26.82%	3.33%	8.20%	9.74%	16.82%	13.90%	10.48%	12.01%	13.84%	16.50%	12.27%	15.12%	4.52%	11.39%	14.23%	0.0%	7.95%					
																																															
41	Против всех	855	55	18	23	43	40	35	38	33	32	38	15	28	0	0	1	0	1	0	0	1	0	0	0	3	0	64	62	26	57	33	24	22	20	23	36	7	21	16	0	40					
		4.49%	5.31%	2.73%	2.94%	5.09%	5.08%	5.56%	5.42%	4.00%	4.05%	4.73%	4.46%	3.86%	0.0%	0.0%	7.14%	0.0%	4.16%	0.0%	0.0%	2.04%	0.0%	0.0%	0.0%	7.31%	0.0%	5.97%	5.69%	3.47%	7.14%	4.67%	3.03%	5.16%	4.71%	3.17%	4.39%	1.66%	3.57%	3.03%	0.0%	5.78%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
