Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Ширинская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375					
11	Число полученных открепительных  удостоверений	445	15	20	20	20	15	15	15	20	20	15	20	20	15	15	10	10	10	10	15	10	10	10	15	10	10	10	10	10	10	10	10	10	10					
12	Число выданных открепительных удостоверений	111	3	9	6	4	0	0	5	14	4	1	11	7	0	3	0	8	4	0	2	0	5	0	2	5	3	2	5	0	1	6	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	87	7	9	13	2	1	1	1	15	1	0	2	0	0	0	0	4	2	0	22	0	1	0	0	0	1	1	1	1	1	1	0	0	0					
14	Число неиспользованных открепительных удостоверений	334	12	11	14	16	15	15	10	6	16	14	9	13	15	12	10	2	6	10	13	10	5	10	13	5	7	8	5	10	9	4	10	10	9					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	526	24	41	73	39	0	1	1	59	34	6	49	46	11	8	2	10	5	2	25	4	1	0	9	3	16	18	14	18	1	4	1	0	1					
		4.12%	3.88%	3.94%	5.93%	5.95%	0.00%	0.67%	0.82%	6.97%	4.72%	5.61%	6.95%	5.54%	4.49%	2.09%	2.17%	3.31%	3.12%	3.51%	6.00%	4.49%	0.84%	0.00%	1.69%	0.88%	2.74%	4.83%	3.42%	2.98%	1.05%	1.27%	0.82%	0.00%	0.58%					
19	. Малышкин Олег Александрович	441	14	30	26	21	2	1	0	35	42	8	36	40	9	22	4	15	0	3	13	1	2	5	13	17	14	23	6	19	3	7	2	0	8					
		3.46%	2.26%	2.88%	2.11%	3.20%	1.24%	0.67%	0.00%	4.13%	5.83%	7.48%	5.11%	4.81%	3.67%	5.76%	4.35%	4.97%	0.00%	5.26%	3.12%	1.12%	1.68%	5.15%	2.44%	4.97%	2.39%	6.17%	1.47%	3.15%	3.16%	2.22%	1.64%	0.00%	4.62%					
20	. Миронов Сергей Михайлович	130	3	14	8	12	0	0	3	11	5	3	7	9	7	7	1	5	0	0	2	0	0	0	2	0	6	2	5	9	0	5	0	0	4					
		1.02%	0.48%	1.35%	0.65%	1.83%	0.00%	0.00%	2.46%	1.30%	0.69%	2.80%	0.99%	1.08%	2.86%	1.83%	1.09%	1.66%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.38%	0.00%	1.03%	0.54%	1.22%	1.49%	0.00%	1.58%	0.00%	0.00%	2.31%					
21	. Путин Владимир Владимирович	7831	387	580	755	389	110	114	92	494	397	56	412	527	158	203	59	193	123	45	283	67	88	69	327	235	352	253	272	363	73	117	84	26	128					
		61.36%	62.52%	55.77%	61.38%	59.30%	68.32%	76.51%	75.41%	58.32%	55.06%	52.34%	58.44%	63.42%	64.49%	53.14%	64.13%	63.91%	76.88%	78.95%	67.87%	75.28%	73.95%	71.13%	61.35%	68.71%	60.17%	67.83%	66.50%	60.10%	76.84%	37.03%	68.85%	41.27%	73.99%					
22	. Хакамада Ирина Муцуовна	339	19	39	49	14	4	1	6	25	15	1	12	14	8	28	2	2	3	2	11	2	1	1	17	6	16	6	10	12	1	8	1	0	3					
		2.66%	3.07%	3.75%	3.98%	2.13%	2.48%	0.67%	4.92%	2.95%	2.08%	0.93%	1.70%	1.68%	3.27%	7.33%	2.17%	0.66%	1.88%	3.51%	2.64%	2.25%	0.84%	1.03%	3.19%	1.75%	2.74%	1.61%	2.44%	1.99%	1.05%	2.53%	0.82%	0.00%	1.73%					
23	. Харитонов Николай Михайлович	3094	161	307	278	148	38	28	17	193	195	31	161	170	45	93	17	70	28	3	75	12	23	19	155	71	166	65	87	170	12	164	32	36	24					
		24.24%	26.01%	29.52%	22.60%	22.56%	23.60%	18.79%	13.93%	22.79%	27.05%	28.97%	22.84%	20.46%	18.37%	24.35%	18.48%	23.18%	17.50%	5.26%	17.99%	13.48%	19.33%	19.59%	29.08%	20.76%	28.38%	17.43%	21.27%	28.15%	12.63%	51.90%	26.23%	57.14%	13.87%					
																																								
24	Против всех	291	10	22	34	29	4	1	3	23	26	1	24	21	4	13	5	5	1	0	6	2	1	2	4	7	9	4	12	6	1	7	0	1	3					
		2.28%	1.62%	2.12%	2.76%	4.42%	2.48%	0.67%	2.46%	2.72%	3.61%	0.93%	3.40%	2.53%	1.63%	3.40%	5.43%	1.66%	0.62%	0.00%	1.44%	2.25%	0.84%	2.06%	0.75%	2.05%	1.54%	1.07%	2.93%	0.99%	1.05%	2.22%	0.00%	1.59%	1.73%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
