Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Холмская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271					
14	Число погашенных открепительных удостоверений	414	8	8	13	17	18	18	19	18	13	19	19	10	19	15	15	19	4	11	7	4	12	11	14	12	15	12	9	14	15	8	11	7					
15	Число открепительных удостоверений выданных ТИК	5	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	249	0	18	10	4	12	7	0	5	10	4	6	7	2	16	9	4	16	7	9	4	10	5	13	6	10	9	10	6	6	8	6	10					
		1.35%	0.0%	1.5%	2.24%	1.27%	1.78%	2.46%	0.0%	3.44%	1.94%	2.38%	4.51%	1.09%	4.16%	1.50%	1.93%	2.46%	1.51%	1.07%	0.92%	0.53%	1.01%	0.88%	1.26%	0.62%	1.16%	1.30%	0.91%	1.58%	3.72%	0.75%	2.45%	2.29%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	639	1	18	10	5	7	7	2	2	11	3	7	27	3	51	14	3	40	35	43	28	55	25	48	40	42	24	35	9	4	27	7	6					
		3.48%	0.84%	1.5%	2.24%	1.59%	1.04%	2.46%	1.72%	1.37%	2.14%	1.78%	5.26%	4.23%	6.25%	4.79%	3.01%	1.85%	3.79%	5.38%	4.41%	3.71%	5.58%	4.43%	4.66%	4.16%	4.88%	3.48%	3.21%	2.38%	2.48%	2.56%	2.86%	1.37%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	763	7	50	27	12	24	12	6	4	18	13	6	25	1	33	12	9	40	42	46	35	28	16	23	49	35	40	54	16	11	37	13	19					
		4.15%	5.93%	4.16%	6.05%	3.82%	3.56%	4.22%	5.17%	2.75%	3.50%	7.73%	4.51%	3.91%	2.08%	3.10%	2.58%	5.55%	3.79%	6.46%	4.72%	4.64%	2.84%	2.83%	2.23%	5.10%	4.07%	5.80%	4.95%	4.23%	6.83%	3.51%	5.32%	4.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1101	3	38	16	11	14	7	3	7	21	3	6	55	1	55	25	3	68	47	69	50	97	54	93	69	55	64	73	28	7	49	3	7					
		5.99%	2.54%	3.16%	3.58%	3.50%	2.08%	2.46%	2.58%	4.82%	4.08%	1.78%	4.51%	8.62%	2.08%	5.17%	5.37%	1.85%	6.45%	7.23%	7.09%	6.64%	9.85%	9.57%	9.04%	7.18%	6.40%	9.28%	6.70%	7.40%	4.34%	4.65%	1.22%	1.60%					
22	"5. ""За Русь Святую"""	86	2	9	2	2	2	6	2	1	4	1	0	1	0	6	1	0	6	7	2	1	2	1	0	3	9	1	6	1	1	5	0	2					
		0.46%	1.69%	0.75%	0.44%	0.63%	0.29%	2.11%	1.72%	0.68%	0.77%	0.59%	0.0%	0.15%	0.0%	0.56%	0.21%	0.0%	0.56%	1.07%	0.20%	0.13%	0.20%	0.17%	0.0%	0.31%	1.04%	0.14%	0.55%	0.26%	0.62%	0.47%	0.0%	0.45%					
23	"6. ""Объединенная Российская партия ""Русь"""	66	1	5	2	0	3	0	1	0	1	1	2	0	0	5	1	0	1	2	5	1	3	1	5	4	1	3	4	2	1	9	1	1					
		0.35%	0.84%	0.41%	0.44%	0.0%	0.44%	0.0%	0.86%	0.0%	0.19%	0.59%	1.50%	0.0%	0.0%	0.47%	0.21%	0.0%	0.09%	0.30%	0.51%	0.13%	0.30%	0.17%	0.48%	0.41%	0.11%	0.43%	0.36%	0.52%	0.62%	0.85%	0.40%	0.22%					
24	"7. ""Новый курс - Автомобильная Россия"""	136	0	8	0	5	2	2	2	1	1	2	5	3	0	10	2	1	8	5	6	13	5	3	11	13	5	4	8	1	0	6	2	2					
		0.74%	0.0%	0.66%	0.0%	1.59%	0.29%	0.70%	1.72%	0.68%	0.19%	1.19%	3.75%	0.47%	0.0%	0.94%	0.43%	0.61%	0.75%	0.76%	0.61%	1.72%	0.50%	0.53%	1.07%	1.35%	0.58%	0.58%	0.73%	0.26%	0.0%	0.56%	0.81%	0.45%					
25	"8. ""Народно-республиканская партия России"""	20	0	0	0	0	0	1	0	0	0	1	0	4	0	2	2	2	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	1					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.59%	0.0%	0.62%	0.0%	0.18%	0.43%	1.23%	0.0%	0.15%	0.0%	0.0%	0.0%	0.17%	0.0%	0.10%	0.11%	0.0%	0.09%	0.0%	0.62%	0.09%	0.0%	0.22%					
26	"9. ""Российская экологическая партия ""Зеленые"""	80	0	5	1	0	0	0	0	0	2	0	1	8	0	8	1	3	2	1	2	7	6	2	8	1	6	5	5	0	0	2	2	2					
		0.43%	0.0%	0.41%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.75%	1.25%	0.0%	0.75%	0.21%	1.85%	0.18%	0.15%	0.20%	0.92%	0.60%	0.35%	0.77%	0.10%	0.69%	0.72%	0.45%	0.0%	0.0%	0.18%	0.81%	0.45%					
27	"10. ""Аграрная партия России"""	357	5	32	10	5	27	6	0	4	12	1	5	10	1	30	8	2	18	9	11	10	23	15	12	12	6	14	17	6	4	15	1	26					
		1.94%	4.23%	2.66%	2.24%	1.59%	4.01%	2.11%	0.0%	2.75%	2.33%	0.59%	3.75%	1.56%	2.08%	2.82%	1.72%	1.23%	1.70%	1.38%	1.13%	1.32%	2.33%	2.65%	1.16%	1.25%	0.69%	2.03%	1.56%	1.58%	2.48%	1.42%	0.40%	5.97%					
28	"11. ""Истинные патриоты России"""	28	0	3	0	2	3	5	0	0	0	0	0	0	0	0	2	1	1	1	0	5	0	0	0	1	0	0	1	0	1	2	0	0					
		0.15%	0.0%	0.25%	0.0%	0.63%	0.44%	1.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.61%	0.09%	0.15%	0.0%	0.66%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.09%	0.0%	0.62%	0.18%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	148	3	15	3	7	10	7	3	4	3	0	0	0	0	9	5	1	7	3	9	7	4	4	9	7	4	3	3	6	0	8	0	4					
		0.80%	2.54%	1.25%	0.67%	2.22%	1.48%	2.46%	2.58%	2.75%	0.58%	0.0%	0.0%	0.0%	0.0%	0.84%	1.07%	0.61%	0.66%	0.46%	0.92%	0.92%	0.40%	0.70%	0.87%	0.72%	0.46%	0.43%	0.27%	1.58%	0.0%	0.75%	0.0%	0.91%					
30	"13. ""Демократическая партия России"""	45	1	2	2	2	0	1	0	0	3	0	1	0	0	1	1	0	2	2	5	1	1	1	1	4	4	2	1	2	1	3	1	0					
		0.24%	0.84%	0.16%	0.44%	0.63%	0.0%	0.35%	0.0%	0.0%	0.58%	0.0%	0.75%	0.0%	0.0%	0.09%	0.21%	0.0%	0.18%	0.30%	0.51%	0.13%	0.10%	0.17%	0.09%	0.41%	0.46%	0.29%	0.09%	0.52%	0.62%	0.28%	0.40%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	0	4	1	1	0	2	1	0	2	0	1	3	0	1	0	1	1	1	2	0	1	1	1	3	0	1	4	0	0	3	0	0					
		0.19%	0.0%	0.33%	0.22%	0.31%	0.0%	0.70%	0.86%	0.0%	0.38%	0.0%	0.75%	0.47%	0.0%	0.09%	0.0%	0.61%	0.09%	0.15%	0.20%	0.0%	0.10%	0.17%	0.09%	0.31%	0.0%	0.14%	0.36%	0.0%	0.0%	0.28%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	53	1	9	0	1	0	4	1	1	0	0	2	1	0	3	0	0	0	1	2	1	7	0	6	2	0	4	3	0	2	1	0	1					
		0.28%	0.84%	0.75%	0.0%	0.31%	0.0%	1.40%	0.86%	0.68%	0.0%	0.0%	1.50%	0.15%	0.0%	0.28%	0.0%	0.0%	0.0%	0.15%	0.20%	0.13%	0.71%	0.0%	0.58%	0.20%	0.0%	0.58%	0.27%	0.0%	1.24%	0.09%	0.0%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1997	11	134	59	37	43	20	8	5	42	14	6	91	4	110	66	11	93	57	136	85	125	75	113	123	93	83	123	37	6	148	7	32					
		10.87%	9.32%	11.16%	13.22%	11.78%	6.38%	7.04%	6.89%	3.44%	8.17%	8.33%	4.51%	14.26%	8.33%	10.34%	14.19%	6.79%	8.83%	8.76%	13.97%	11.28%	12.70%	13.29%	10.99%	12.81%	10.82%	12.04%	11.29%	9.78%	3.72%	14.05%	2.86%	7.35%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	1	9	4	1	4	2	1	1	2	1	0	3	0	2	2	1	3	0	3	1	3	2	3	1	2	1	4	1	2	1	1	0					
		0.33%	0.84%	0.75%	0.89%	0.31%	0.59%	0.70%	0.86%	0.68%	0.38%	0.59%	0.0%	0.47%	0.0%	0.18%	0.43%	0.61%	0.28%	0.0%	0.30%	0.13%	0.30%	0.35%	0.29%	0.10%	0.23%	0.14%	0.36%	0.26%	1.24%	0.09%	0.40%	0.0%					
35	"18. ""ЛДПР"""	3153	17	229	57	74	94	36	17	25	93	31	20	124	10	199	89	34	195	98	163	122	162	73	199	123	123	110	197	73	40	199	44	83					
		17.17%	14.40%	19.08%	12.78%	23.56%	13.96%	12.67%	14.65%	17.24%	18.09%	18.45%	15.03%	19.43%	20.83%	18.72%	19.13%	20.98%	18.51%	15.07%	16.75%	16.20%	16.46%	12.94%	19.35%	12.81%	14.31%	15.96%	18.08%	19.31%	24.84%	18.89%	18.03%	19.08%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	377	1	25	15	10	25	4	2	1	6	3	7	8	1	22	7	1	18	17	13	17	25	12	20	27	33	9	22	3	1	14	2	6					
		2.05%	0.84%	2.08%	3.36%	3.18%	3.71%	1.40%	1.72%	0.68%	1.16%	1.78%	5.26%	1.25%	2.08%	2.06%	1.50%	0.61%	1.70%	2.61%	1.33%	2.25%	2.54%	2.12%	1.94%	2.81%	3.84%	1.30%	2.02%	0.79%	0.62%	1.32%	0.81%	1.37%					
37	"20. ""Политическая партия ""Единая Россия"""	5375	32	373	118	79	273	94	47	61	189	55	37	154	13	281	128	46	307	163	239	203	277	167	293	269	255	170	302	119	53	330	90	158					
		29.27%	27.11%	31.08%	26.45%	25.15%	40.56%	33.09%	40.51%	42.06%	36.77%	32.73%	27.81%	24.13%	27.08%	26.43%	27.52%	28.39%	29.15%	25.07%	24.56%	26.95%	28.15%	29.60%	28.50%	28.02%	29.68%	24.67%	27.73%	31.48%	32.91%	31.33%	36.88%	36.32%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	0	4	1	2	1	0	1	0	2	1	0	0	0	4	1	1	1	1	3	0	0	0	2	3	2	2	3	0	0	1	0	1					
		0.20%	0.0%	0.33%	0.22%	0.63%	0.14%	0.0%	0.86%	0.0%	0.38%	0.59%	0.0%	0.0%	0.0%	0.37%	0.21%	0.61%	0.09%	0.15%	0.30%	0.0%	0.0%	0.0%	0.19%	0.31%	0.23%	0.29%	0.27%	0.0%	0.0%	0.09%	0.0%	0.22%					
39	"22. ""Развитие предпринимательства"""	57	0	4	1	0	4	0	0	0	1	1	0	2	0	1	1	2	4	1	1	2	3	4	11	3	3	1	2	1	0	3	0	1					
		0.31%	0.0%	0.33%	0.22%	0.0%	0.59%	0.0%	0.0%	0.0%	0.19%	0.59%	0.0%	0.31%	0.0%	0.09%	0.21%	1.23%	0.37%	0.15%	0.10%	0.26%	0.30%	0.70%	1.07%	0.31%	0.34%	0.14%	0.18%	0.26%	0.0%	0.28%	0.0%	0.22%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2113	12	150	66	36	78	23	10	18	52	19	10	75	7	118	52	21	136	96	153	91	86	69	84	124	113	77	127	43	7	88	34	38					
		11.50%	10.16%	12.5%	14.79%	11.46%	11.58%	8.09%	8.62%	12.41%	10.11%	11.30%	7.51%	11.75%	14.58%	11.10%	11.18%	12.96%	12.91%	14.76%	15.72%	12.08%	8.73%	12.23%	8.17%	12.91%	13.15%	11.17%	11.66%	11.37%	4.34%	8.35%	13.93%	8.73%					
																																							
41	Против всех	1097	11	50	24	9	32	22	7	5	25	12	6	30	4	81	31	12	69	44	36	58	55	33	65	63	50	48	68	19	9	77	18	24					
		5.97%	9.32%	4.16%	5.38%	2.86%	4.75%	7.74%	6.03%	3.44%	4.86%	7.14%	4.51%	4.70%	8.33%	7.61%	6.66%	7.40%	6.55%	6.76%	3.69%	7.70%	5.58%	5.85%	6.32%	6.56%	5.82%	6.96%	6.24%	5.02%	5.59%	7.31%	7.37%	5.51%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
