Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Обнинская городская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	669	9	9	14	14	19	18	14	14	19	0	19	18	29	14	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	18	8	19	19	18	19	19	25	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	471	3	7	14	13	13	12	12	9	5	0	14	11	20	8	7	14	9	12	11	13	18	16	16	19	19	18	5	15	15	16	16	4	19	13	11	13	7	21	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	513	1	6	16	16	14	6	9	15	10	8	23	12	20	24	8	9	7	4	15	11	18	6	9	10	13	10	7	7	14	12	10	6	86	6	14	18	12	18	3					
14	Число погашенных неиспользованных открепительных удостоверений	198	6	2	0	1	6	6	2	5	14	0	5	7	9	6	12	5	10	7	8	6	1	3	3	0	0	1	14	4	4	3	2	4	0	6	7	6	12	4	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	1440	18	14	31	33	37	28	13	34	39	5	44	60	51	16	50	47	38	41	54	48	43	34	48	44	53	46	48	50	57	45	27	10	24	37	27	49	31	57	9					
		3.02%	3.45%	3.86%	2.88%	3.33%	2.23%	2.52%	2.59%	3.43%	3.29%	4.90%	3.01%	4.77%	3.59%	1.49%	3.29%	3.24%	2.70%	2.77%	3.80%	3.45%	2.74%	2.48%	2.99%	2.76%	3.56%	3.09%	3.03%	3.37%	3.86%	3.17%	2.25%	2.67%	1.65%	2.59%	2.27%	3.51%	2.86%	3.50%	1.68%					
19	2.Всероссийская политическая партия «Гражданская Сила»	983	9	8	37	23	30	24	11	15	26	1	30	19	36	23	37	36	29	29	30	29	35	34	38	39	35	22	32	32	30	21	14	8	27	36	18	26	14	36	4					
		2.06%	1.72%	2.20%	3.43%	2.32%	1.81%	2.16%	2.19%	1.52%	2.20%	0.98%	2.05%	1.51%	2.54%	2.14%	2.44%	2.48%	2.06%	1.96%	2.11%	2.08%	2.23%	2.48%	2.37%	2.45%	2.35%	1.48%	2.02%	2.16%	2.03%	1.48%	1.16%	2.14%	1.86%	2.52%	1.52%	1.86%	1.29%	2.21%	0.74%					
20	3.Политическая партия «Демократическая партия России»	59	1	3	2	1	3	3	0	0	1	0	0	0	2	1	0	4	0	1	2	1	2	1	2	6	0	3	3	0	1	0	1	2	3	3	3	2	0	2	0					
		0.12%	0.19%	0.83%	0.19%	0.10%	0.18%	0.27%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.14%	0.09%	0.00%	0.28%	0.00%	0.07%	0.14%	0.07%	0.13%	0.07%	0.12%	0.38%	0.00%	0.20%	0.19%	0.00%	0.07%	0.00%	0.08%	0.53%	0.21%	0.21%	0.25%	0.14%	0.00%	0.12%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6911	59	54	199	185	265	155	48	132	150	20	200	186	210	189	280	263	162	189	197	167	200	160	211	227	257	234	269	262	169	216	157	23	187	190	124	227	146	260	82					
		14.48%	11.30%	14.88%	18.46%	18.67%	16.00%	13.95%	9.56%	13.33%	12.67%	19.61%	13.67%	14.80%	14.80%	17.61%	18.45%	18.15%	11.51%	12.75%	13.87%	12.01%	12.76%	11.67%	13.18%	14.26%	17.26%	15.73%	16.97%	17.67%	11.46%	15.22%	13.06%	6.15%	12.85%	13.30%	10.45%	16.27%	13.47%	15.98%	15.27%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	775	13	10	25	18	27	10	17	6	8	2	26	18	21	14	38	22	26	14	24	16	43	16	29	26	15	32	16	25	26	27	24	9	14	15	13	20	28	28	14					
		1.62%	2.49%	2.75%	2.32%	1.82%	1.63%	0.90%	3.39%	0.61%	0.68%	1.96%	1.78%	1.43%	1.48%	1.30%	2.50%	1.52%	1.85%	0.94%	1.69%	1.15%	2.74%	1.17%	1.81%	1.63%	1.01%	2.15%	1.01%	1.69%	1.76%	1.90%	1.99%	2.41%	0.96%	1.05%	1.10%	1.43%	2.58%	1.72%	2.61%					
23	6.Политическая партия «Партия социальной справедливости»	139	0	0	5	3	5	3	0	1	5	1	3	4	8	1	4	1	3	4	2	7	6	2	3	4	5	5	9	5	7	5	3	3	7	2	3	3	3	4	0					
		0.29%	0.00%	0.00%	0.46%	0.30%	0.30%	0.27%	0.00%	0.10%	0.42%	0.98%	0.21%	0.32%	0.56%	0.09%	0.26%	0.07%	0.21%	0.27%	0.14%	0.50%	0.38%	0.15%	0.19%	0.25%	0.34%	0.34%	0.57%	0.34%	0.47%	0.35%	0.25%	0.80%	0.48%	0.14%	0.25%	0.22%	0.28%	0.25%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3939	46	36	64	82	141	79	65	68	123	9	101	108	105	91	96	108	141	118	113	116	116	123	155	148	128	111	105	95	117	109	99	62	173	146	100	109	84	115	34					
		8.25%	8.81%	9.92%	5.94%	8.27%	8.51%	7.11%	12.95%	6.87%	10.39%	8.82%	6.90%	8.59%	7.40%	8.48%	6.32%	7.45%	10.02%	7.96%	7.96%	8.34%	7.40%	8.97%	9.68%	9.30%	8.60%	7.46%	6.62%	6.41%	7.93%	7.68%	8.24%	16.58%	11.89%	10.22%	8.42%	7.81%	7.75%	7.07%	6.33%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4988	48	16	126	101	166	134	45	104	117	13	155	106	148	114	156	159	142	162	168	132	166	118	159	170	167	166	185	174	139	147	155	27	108	157	126	142	126	181	63					
		10.45%	9.20%	4.41%	11.69%	10.19%	10.02%	12.06%	8.96%	10.51%	9.88%	12.75%	10.59%	8.43%	10.43%	10.62%	10.28%	10.97%	10.09%	10.93%	11.83%	9.49%	10.59%	8.61%	9.93%	10.68%	11.22%	11.16%	11.67%	11.73%	9.42%	10.36%	12.90%	7.22%	7.42%	10.99%	10.61%	10.18%	11.62%	11.12%	11.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	940	10	2	30	21	33	16	2	37	21	2	17	21	22	37	38	24	24	30	23	25	28	14	39	30	24	23	30	39	30	24	22	9	20	32	19	28	21	61	12					
		1.97%	1.92%	0.55%	2.78%	2.12%	1.99%	1.44%	0.40%	3.74%	1.77%	1.96%	1.16%	1.67%	1.55%	3.45%	2.50%	1.66%	1.71%	2.02%	1.62%	1.80%	1.79%	1.02%	2.44%	1.88%	1.61%	1.55%	1.89%	2.63%	2.03%	1.69%	1.83%	2.41%	1.37%	2.24%	1.60%	2.01%	1.94%	3.75%	2.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	25399	295	202	505	467	869	612	276	549	652	47	817	691	716	552	746	736	777	836	737	785	850	808	821	829	742	782	804	721	854	762	653	200	840	729	728	717	589	810	293					
		53.20%	56.51%	55.65%	46.85%	47.12%	52.48%	55.09%	54.98%	55.45%	55.07%	46.08%	55.84%	54.97%	50.46%	51.44%	49.14%	50.79%	55.22%	56.41%	51.90%	56.43%	54.21%	58.94%	51.28%	52.07%	49.83%	52.55%	50.73%	48.62%	57.90%	53.70%	54.33%	53.48%	57.73%	51.01%	61.33%	51.40%	54.34%	49.78%	54.56%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1623	18	13	43	49	60	33	21	32	30	2	54	37	76	28	60	37	50	35	55	32	63	50	64	62	42	47	54	63	38	48	33	12	32	65	21	48	31	61	24					
		3.40%	3.45%	3.58%	3.99%	4.94%	3.62%	2.97%	4.18%	3.23%	2.53%	1.96%	3.69%	2.94%	5.36%	2.61%	3.95%	2.55%	3.55%	2.36%	3.87%	2.30%	4.02%	3.65%	3.99%	3.89%	2.82%	3.16%	3.41%	4.25%	2.58%	3.38%	2.75%	3.21%	2.20%	4.55%	1.77%	3.44%	2.86%	3.75%	4.47%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
