Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Обнинская городская																																													
																																													
Сводная таблица предварительных итогов голосования																																													
																																													
		Сумма	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	8928	259	96	205	200	29	251	212	264	225	262	266	285	258	286	271	293	283	298	276	270	282	348	303	300	307	221	80	152	270	194	229	170	306	209	103	78	307	280					
		19.15%	14.76%	16.44%	23.30%	16.68%	20.86%	19.97%	18.04%	19.67%	19.41%	18.04%	19.90%	19.60%	17.09%	19.93%	20.21%	19.42%	19.17%	19.29%	17.34%	21.81%	21.74%	22.32%	20.63%	20.98%	22.99%	19.49%	16.19%	16.40%	18.75%	19.66%	18.36%	17.24%	19.57%	17.68%	19.04%	20.31%	19.86%	16.26%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	7013	366	115	115	217	29	200	178	196	160	186	160	257	224	208	228	216	217	246	202	190	164	187	177	210	171	181	120	149	220	177	196	160	213	181	83	47	181	286					
		15.04%	20.85%	19.69%	13.07%	18.10%	20.86%	15.91%	15.15%	14.61%	13.81%	12.81%	11.97%	17.68%	14.83%	14.49%	17.00%	14.31%	14.70%	15.92%	12.69%	15.35%	12.64%	11.99%	12.05%	14.69%	12.81%	15.96%	24.29%	16.07%	15.28%	17.93%	15.72%	16.23%	13.62%	15.31%	15.34%	12.24%	11.71%	16.61%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	882	28	20	17	34	4	20	23	25	31	21	21	38	33	29	16	22	31	34	35	31	18	20	25	31	12	23	15	21	38	19	15	15	31	20	7	5	30	24					
		1.89%	1.60%	3.42%	1.93%	2.84%	2.88%	1.59%	1.96%	1.86%	2.67%	1.45%	1.57%	2.61%	2.19%	2.02%	1.19%	1.46%	2.10%	2.20%	2.20%	2.50%	1.39%	1.28%	1.70%	2.17%	0.90%	2.03%	3.04%	2.27%	2.64%	1.93%	1.20%	1.52%	1.98%	1.69%	1.29%	1.30%	1.94%	1.39%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	11713	420	130	204	274	23	302	301	336	299	434	393	338	386	331	344	372	335	381	421	296	317	408	399	336	332	286	156	246	379	243	298	241	394	269	123	92	446	428					
		25.12%	23.93%	22.26%	23.18%	22.85%	16.55%	24.03%	25.62%	25.04%	25.80%	29.89%	29.39%	23.25%	25.56%	23.07%	25.65%	24.65%	22.70%	24.66%	26.44%	23.91%	24.44%	26.17%	27.16%	23.50%	24.87%	25.22%	31.58%	26.54%	26.32%	24.62%	23.90%	24.44%	25.19%	22.76%	22.74%	23.96%	28.85%	24.85%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	4055	101	49	68	76	10	98	91	136	127	144	138	144	117	141	119	131	171	161	170	95	106	115	131	104	118	80	27	76	143	55	108	88	123	104	44	45	154	147					
		8.70%	5.75%	8.39%	7.73%	6.34%	7.19%	7.80%	7.74%	10.13%	10.96%	9.92%	10.32%	9.90%	7.75%	9.83%	8.87%	8.68%	11.59%	10.42%	10.68%	7.67%	8.17%	7.38%	8.92%	7.27%	8.84%	7.05%	5.47%	8.20%	9.93%	5.57%	8.66%	8.92%	7.86%	8.80%	8.13%	11.72%	9.96%	8.54%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12867	518	153	255	366	42	356	347	361	282	362	332	349	452	396	339	452	413	388	442	327	375	435	405	423	363	314	78	263	349	280	360	280	458	367	169	111	385	520					
		27.60%	29.52%	26.20%	28.98%	30.53%	30.22%	28.32%	29.53%	26.90%	24.33%	24.93%	24.83%	24.00%	29.93%	27.60%	25.28%	29.95%	27.98%	25.11%	27.76%	26.41%	28.91%	27.90%	27.57%	29.58%	27.19%	27.69%	15.79%	28.37%	24.24%	28.37%	28.87%	28.40%	29.28%	31.05%	31.24%	28.91%	24.90%	30.20%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	376	12	10	5	9	0	6	4	7	11	19	10	19	16	16	5	8	14	11	15	7	13	9	8	9	4	10	6	11	13	6	15	9	17	11	6	1	13	11					
		0.81%	0.68%	1.71%	0.57%	0.75%	0.00%	0.48%	0.34%	0.52%	0.95%	1.31%	0.75%	1.31%	1.06%	1.11%	0.37%	0.53%	0.95%	0.71%	0.94%	0.57%	1.00%	0.58%	0.54%	0.63%	0.30%	0.88%	1.21%	1.19%	0.90%	0.61%	1.20%	0.91%	1.09%	0.93%	1.11%	0.26%	0.84%	0.64%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
