Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Октябрьская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №1824	УИК №1846	УИК №1847	УИК №1848					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	200	10	10	10	10	10	2	2	10	2	10	2	2	2	5	2	2	5	2	2	5	10	2	2	2	5	0	2	10	9	2	5	2	5	0	0	9	0	0	0	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	103	5	2	9	6	6	2	0	1	0	3	0	2	0	3	0	0	5	0	0	5	3	2	0	0	5	0	0	8	9	2	5	0	0	0	0	9	0	0	0	3	4	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	55	3	4	4	2	1	1	2	3	3	3	0	0	1	1	0	1	0	0	1	2	2	1	0	0	0	0	2	4	2	0	6	0	0	0	1	1	0	0	0	1	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	97	5	8	1	4	4	0	2	9	2	7	2	0	2	2	2	2	0	2	2	0	7	0	2	2	0	0	2	2	0	0	0	2	5	0	0	0	0	0	0	7	6	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	419	18	8	24	18	16	3	8	7	2	14	4	1	12	23	9	1	17	11	0	16	20	2	12	2	7	2	7	20	16	18	8	2	17	6	0	15	0	1	2	12	23	15					
		3.87%	4.68%	2.04%	5.06%	3.88%	3.66%	3.09%	6.96%	1.78%	2.04%	3.16%	2.67%	0.78%	4.88%	6.57%	3.81%	0.59%	5.07%	5.12%	0.00%	5.46%	3.99%	1.35%	6.52%	1.74%	3.29%	6.45%	6.93%	3.45%	4.88%	7.53%	2.29%	3.28%	4.68%	3.70%	0.00%	3.45%	0.00%	3.33%	5.13%	2.83%	5.85%	3.99%					
19	2.Всероссийская политическая партия «Гражданская Сила»	41	3	1	0	1	3	1	0	4	0	0	1	0	0	0	0	1	0	0	1	2	0	0	2	0	2	0	0	1	2	2	0	0	5	0	0	3	0	0	0	3	2	1					
		0.38%	0.78%	0.26%	0.00%	0.22%	0.69%	1.03%	0.00%	1.02%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.54%	0.68%	0.00%	0.00%	1.09%	0.00%	0.94%	0.00%	0.00%	0.17%	0.61%	0.84%	0.00%	0.00%	1.38%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.71%	0.51%	0.27%					
20	3.Политическая партия «Демократическая партия России»	13	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	2	0	0	0	0	0	1					
		0.12%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.17%	0.00%	0.00%	0.29%	0.00%	0.00%	0.62%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1884	61	95	77	51	76	9	13	89	31	77	16	26	34	67	52	15	56	41	43	32	58	18	15	25	53	10	29	121	45	22	63	10	83	22	17	93	32	0	5	70	62	70					
		17.40%	15.84%	24.23%	16.24%	10.99%	17.39%	9.28%	11.30%	22.59%	31.63%	17.38%	10.67%	20.16%	13.82%	19.14%	22.03%	8.82%	16.72%	19.07%	23.12%	10.92%	11.58%	12.16%	8.15%	21.74%	24.88%	32.26%	28.71%	20.86%	13.72%	9.21%	18.00%	16.39%	22.87%	13.58%	31.48%	21.38%	34.04%	0.00%	12.82%	16.51%	15.78%	18.62%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	47	4	3	0	3	3	0	1	1	0	3	0	0	0	5	0	1	0	1	3	1	2	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	4	4	2					
		0.43%	1.04%	0.77%	0.00%	0.65%	0.69%	0.00%	0.87%	0.25%	0.00%	0.68%	0.00%	0.00%	0.00%	1.43%	0.00%	0.59%	0.00%	0.47%	1.61%	0.34%	0.40%	0.00%	0.00%	0.87%	0.00%	3.23%	0.99%	0.17%	0.30%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	1.02%	0.53%					
23	6.Политическая партия «Партия социальной справедливости»	26	0	1	2	2	1	0	0	2	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	1	0	0	1	0	0	1	3	2					
		0.24%	0.00%	0.26%	0.42%	0.43%	0.23%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.42%	0.59%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.17%	0.61%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	1.06%	0.00%	0.00%	0.24%	0.76%	0.53%					
24	7.Политическая партия «Либерально-демократическая партия России»	786	28	23	37	49	37	13	6	42	3	33	6	11	14	21	13	18	35	27	20	13	21	2	4	5	9	2	11	55	29	16	19	2	30	13	3	25	8	0	3	28	29	23					
		7.26%	7.27%	5.87%	7.81%	10.56%	8.47%	13.40%	5.22%	10.66%	3.06%	7.45%	4.00%	8.53%	5.69%	6.00%	5.51%	10.59%	10.45%	12.56%	10.75%	4.44%	4.19%	1.35%	2.17%	4.35%	4.23%	6.45%	10.89%	9.48%	8.84%	6.69%	5.43%	3.28%	8.26%	8.02%	5.56%	5.75%	8.51%	0.00%	7.69%	6.60%	7.38%	6.12%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	767	31	33	29	48	46	14	2	11	5	22	1	3	11	42	11	5	28	12	23	18	32	9	6	3	15	5	5	41	23	11	7	7	25	16	1	28	0	4	3	49	43	39					
		7.08%	8.05%	8.42%	6.12%	10.34%	10.53%	14.43%	1.74%	2.79%	5.10%	4.97%	0.67%	2.33%	4.47%	12.00%	4.66%	2.94%	8.36%	5.58%	12.37%	6.14%	6.39%	6.08%	3.26%	2.61%	7.04%	16.13%	4.95%	7.07%	7.01%	4.60%	2.00%	11.48%	6.89%	9.88%	1.85%	6.44%	0.00%	13.33%	7.69%	11.56%	10.94%	10.37%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	92	7	9	9	3	4	0	0	4	2	1	0	1	1	0	1	0	3	0	1	3	1	0	2	0	3	0	0	7	1	2	2	2	1	0	0	3	0	0	1	8	3	7					
		0.85%	1.82%	2.30%	1.90%	0.65%	0.92%	0.00%	0.00%	1.02%	2.04%	0.23%	0.00%	0.78%	0.41%	0.00%	0.42%	0.00%	0.90%	0.00%	0.54%	1.02%	0.20%	0.00%	1.09%	0.00%	1.41%	0.00%	0.00%	1.21%	0.30%	0.84%	0.57%	3.28%	0.28%	0.00%	0.00%	0.69%	0.00%	0.00%	2.56%	1.89%	0.76%	1.86%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6616	228	212	287	284	241	56	84	229	54	283	121	81	169	183	142	122	191	120	95	206	366	116	142	77	120	9	46	327	207	168	248	37	195	101	32	264	52	25	24	243	220	209					
		61.09%	59.22%	54.08%	60.55%	61.21%	55.15%	57.73%	73.04%	58.12%	55.10%	63.88%	80.67%	62.79%	68.70%	52.29%	60.17%	71.76%	57.01%	55.81%	51.08%	70.31%	73.05%	78.38%	77.17%	66.96%	56.34%	29.03%	45.54%	56.38%	63.11%	70.29%	70.86%	60.66%	53.72%	62.35%	59.26%	60.69%	55.32%	83.33%	61.54%	57.31%	55.98%	55.59%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	4	3	2	0	3	1	0	2	1	2	1	0	0	6	1	4	0	1	0	1	0	0	0	0	2	0	1	2	2	0	1	0	1	0	0	0	1	0	1	2	1	4					
		0.46%	1.04%	0.77%	0.42%	0.00%	0.69%	1.03%	0.00%	0.51%	1.02%	0.45%	0.67%	0.00%	0.00%	1.71%	0.42%	2.35%	0.00%	0.47%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	0.99%	0.34%	0.61%	0.00%	0.29%	0.00%	0.28%	0.00%	0.00%	0.00%	1.06%	0.00%	2.56%	0.47%	0.25%	1.06%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
