Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Лесосибирская городская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	126	0	6	9	16	6	6	2	4	3	4	13	5	5	1	3	7	4	4	1	6	6	1	7	5	0	0	0	1	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	46	1	0	4	1	0	0	2	7	1	2	5	0	0	1	1	3	3	0	1	0	4	2	3	4	0	0	1	0	0	0	0					
14	Число погашенных открепительных удостоверений	420	5	11	13	9	21	19	26	18	13	13	14	23	13	11	7	22	19	16	5	21	16	22	14	18	3	4	3	13	12	14	2					
15	Число открепительных удостоверений выданных ТИК	69	1	2	2	1	3	2	2	3	2	3	5	2	2	1	2	7	1	3	1	4	3	6	1	5	1	1	0	1	2	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	219	2	2	7	6	8	7	11	9	18	10	8	9	6	10	1	10	10	8	3	10	9	9	7	6	6	5	3	1	10	8	0					
		0.93%	0.93%	0.28%	0.65%	0.56%	0.60%	0.56%	0.79%	0.98%	2.75%	1.35%	0.55%	0.64%	0.89%	1.98%	0.28%	0.94%	1.42%	0.90%	1.38%	0.96%	1.01%	1.15%	0.68%	0.62%	2.48%	2.10%	2.09%	0.18%	2.28%	1.62%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	332	3	4	20	15	26	24	25	20	7	8	28	21	7	4	2	9	6	5	2	11	5	15	14	21	1	3	2	11	10	2	1					
		1.42%	1.40%	0.57%	1.86%	1.42%	1.95%	1.93%	1.80%	2.18%	1.07%	1.08%	1.94%	1.51%	1.04%	0.79%	0.57%	0.84%	0.85%	0.56%	0.92%	1.06%	0.56%	1.92%	1.36%	2.17%	0.41%	1.26%	1.39%	2.07%	2.28%	0.40%	1.25%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	493	4	8	18	9	16	24	19	16	9	3	37	23	17	15	9	24	18	16	2	21	22	31	22	15	8	1	4	29	20	29	4					
		2.11%	1.87%	1.15%	1.67%	0.85%	1.20%	1.93%	1.37%	1.74%	1.37%	0.40%	2.57%	1.65%	2.52%	2.97%	2.59%	2.25%	2.56%	1.80%	0.92%	2.03%	2.47%	3.98%	2.15%	1.55%	3.31%	0.42%	2.79%	5.46%	4.57%	5.90%	5.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	563	1	14	18	21	38	32	40	24	28	21	53	34	15	16	3	22	9	20	4	30	23	19	19	17	5	7	2	14	5	9	0					
		2.41%	0.46%	2.02%	1.67%	1.99%	2.86%	2.58%	2.89%	2.62%	4.28%	2.84%	3.69%	2.44%	2.22%	3.17%	0.86%	2.07%	1.28%	2.25%	1.85%	2.90%	2.58%	2.44%	1.85%	1.75%	2.07%	2.94%	1.39%	2.63%	1.14%	1.83%	0.0%					
22	"5. ""За Русь Святую"""	84	2	0	1	2	0	4	3	3	2	1	5	5	6	1	4	2	8	3	2	4	7	4	3	3	2	0	1	2	1	3	0					
		0.35%	0.93%	0.0%	0.09%	0.18%	0.0%	0.32%	0.21%	0.32%	0.30%	0.13%	0.34%	0.36%	0.89%	0.19%	1.15%	0.18%	1.13%	0.33%	0.92%	0.38%	0.78%	0.51%	0.29%	0.31%	0.82%	0.0%	0.69%	0.37%	0.22%	0.61%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	45	0	0	3	5	3	2	3	3	2	0	1	0	1	1	1	3	0	3	0	0	1	4	1	1	2	0	1	0	3	0	1					
		0.19%	0.0%	0.0%	0.27%	0.47%	0.22%	0.16%	0.21%	0.32%	0.30%	0.0%	0.06%	0.0%	0.14%	0.19%	0.28%	0.28%	0.0%	0.33%	0.0%	0.0%	0.11%	0.51%	0.09%	0.10%	0.82%	0.0%	0.69%	0.0%	0.68%	0.0%	1.25%					
24	"7. ""Новый курс - Автомобильная Россия"""	150	0	2	6	8	6	6	8	8	4	13	4	8	3	5	4	11	7	4	0	6	4	8	4	8	0	0	0	5	5	3	0					
		0.64%	0.0%	0.28%	0.55%	0.75%	0.45%	0.48%	0.57%	0.87%	0.61%	1.76%	0.27%	0.57%	0.44%	0.99%	1.15%	1.03%	0.99%	0.45%	0.0%	0.58%	0.44%	1.02%	0.39%	0.82%	0.0%	0.0%	0.0%	0.94%	1.14%	0.61%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	1	2	0	0	1	4	0	0	0	0	2	1	0	1	0	1	0	1	0	0	0	5	0	0	0	0	1	0	0	1	0					
		0.08%	0.46%	0.28%	0.0%	0.0%	0.07%	0.32%	0.0%	0.0%	0.0%	0.0%	0.13%	0.07%	0.0%	0.19%	0.0%	0.09%	0.0%	0.11%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.20%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	59	0	2	6	4	5	5	3	1	1	0	4	0	1	1	0	2	1	4	0	2	2	2	2	4	1	1	0	2	2	1	0					
		0.25%	0.0%	0.28%	0.55%	0.37%	0.37%	0.40%	0.21%	0.10%	0.15%	0.0%	0.27%	0.0%	0.14%	0.19%	0.0%	0.18%	0.14%	0.45%	0.0%	0.19%	0.22%	0.25%	0.19%	0.41%	0.41%	0.42%	0.0%	0.37%	0.45%	0.20%	0.0%					
27	"10. ""Аграрная партия России"""	377	0	9	15	23	32	15	17	16	10	5	25	26	9	9	2	13	11	12	5	20	21	11	19	12	3	3	1	16	9	6	2					
		1.61%	0.0%	1.30%	1.39%	2.18%	2.40%	1.20%	1.22%	1.74%	1.52%	0.67%	1.74%	1.87%	1.33%	1.78%	0.57%	1.22%	1.56%	1.35%	2.31%	1.93%	2.35%	1.41%	1.85%	1.24%	1.24%	1.26%	0.69%	3.01%	2.05%	1.22%	2.5%					
28	"11. ""Истинные патриоты России"""	25	0	3	2	0	0	2	2	0	1	1	2	1	0	0	0	0	1	0	0	0	2	0	3	3	0	0	0	1	0	1	0					
		0.10%	0.0%	0.43%	0.18%	0.0%	0.0%	0.16%	0.14%	0.0%	0.15%	0.13%	0.13%	0.07%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.22%	0.0%	0.29%	0.31%	0.0%	0.0%	0.0%	0.18%	0.0%	0.20%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	119	1	4	1	2	3	6	8	8	1	2	5	0	2	2	1	5	13	4	3	0	9	8	3	4	6	2	1	4	8	2	1					
		0.50%	0.46%	0.57%	0.09%	0.18%	0.22%	0.48%	0.57%	0.87%	0.15%	0.27%	0.34%	0.0%	0.29%	0.39%	0.28%	0.47%	1.85%	0.45%	1.38%	0.0%	1.01%	1.02%	0.29%	0.41%	2.48%	0.84%	0.69%	0.75%	1.83%	0.40%	1.25%					
30	"13. ""Демократическая партия России"""	39	0	0	3	6	1	3	1	1	0	1	2	1	1	3	0	4	2	0	0	3	1	0	1	1	2	0	0	2	0	0	0					
		0.16%	0.0%	0.0%	0.27%	0.56%	0.07%	0.24%	0.07%	0.10%	0.0%	0.13%	0.13%	0.07%	0.14%	0.59%	0.0%	0.37%	0.28%	0.0%	0.0%	0.29%	0.11%	0.0%	0.09%	0.10%	0.82%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	1	0	0	4	2	2	3	2	0	0	1	3	3	1	1	0	0	1	0	2	3	4	1	1	5	0	0	0	0	1	0					
		0.17%	0.46%	0.0%	0.0%	0.37%	0.15%	0.16%	0.21%	0.21%	0.0%	0.0%	0.06%	0.21%	0.44%	0.19%	0.28%	0.0%	0.0%	0.11%	0.0%	0.19%	0.33%	0.51%	0.09%	0.10%	2.07%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%					
32	"15. ""Партия СЛОН"""	27	0	1	5	2	1	0	0	1	1	1	2	1	0	0	1	4	0	0	0	1	2	1	2	0	0	0	0	0	1	0	0					
		0.11%	0.0%	0.14%	0.46%	0.18%	0.07%	0.0%	0.0%	0.10%	0.15%	0.13%	0.13%	0.07%	0.0%	0.0%	0.28%	0.37%	0.0%	0.0%	0.0%	0.09%	0.22%	0.12%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4423	34	118	252	200	261	236	273	134	119	148	321	267	101	104	47	183	123	180	37	201	174	152	214	221	14	42	12	100	84	61	10					
		18.94%	15.96%	17.07%	23.50%	18.95%	19.65%	19.03%	19.73%	14.64%	18.19%	20.05%	22.35%	19.23%	15.00%	20.63%	13.54%	17.23%	17.52%	20.33%	17.12%	19.47%	19.55%	19.53%	20.91%	22.87%	5.80%	17.64%	8.39%	18.83%	19.22%	12.42%	12.5%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	0	2	2	5	1	2	5	1	0	1	0	1	1	0	0	3	1	1	1	2	5	2	3	3	2	1	0	0	0	1	0					
		0.19%	0.0%	0.28%	0.18%	0.47%	0.07%	0.16%	0.36%	0.10%	0.0%	0.13%	0.0%	0.07%	0.14%	0.0%	0.0%	0.28%	0.14%	0.11%	0.46%	0.19%	0.56%	0.25%	0.29%	0.31%	0.82%	0.42%	0.0%	0.0%	0.0%	0.20%	0.0%					
35	"18. ""ЛДПР"""	3029	25	106	116	141	139	140	162	117	79	102	173	186	134	53	39	175	81	119	36	144	88	98	146	149	34	50	31	57	42	57	10					
		12.97%	11.73%	15.34%	10.82%	13.36%	10.46%	11.29%	11.71%	12.78%	12.07%	13.82%	12.04%	13.40%	19.91%	10.51%	11.23%	16.47%	11.53%	13.44%	16.66%	13.95%	9.88%	12.59%	14.27%	15.42%	14.10%	21.00%	21.67%	10.73%	9.61%	11.60%	12.5%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	273	1	11	7	14	17	18	11	10	4	6	13	18	10	6	9	13	6	20	3	16	8	4	8	5	5	2	0	13	2	10	3					
		1.16%	0.46%	1.59%	0.65%	1.32%	1.28%	1.45%	0.79%	1.09%	0.61%	0.81%	0.90%	1.29%	1.48%	1.19%	2.59%	1.22%	0.85%	2.25%	1.38%	1.55%	0.89%	0.51%	0.78%	0.51%	2.07%	0.84%	0.0%	2.44%	0.45%	2.03%	3.75%					
37	"20. ""Политическая партия ""Единая Россия"""	8721	101	318	410	454	513	481	523	382	265	312	469	553	251	179	148	363	260	305	63	407	352	278	368	338	68	63	65	141	127	133	31					
		37.34%	47.41%	46.02%	38.24%	43.03%	38.62%	38.79%	37.81%	41.74%	40.51%	42.27%	32.66%	39.84%	37.29%	35.51%	42.65%	34.18%	37.03%	34.46%	29.16%	39.43%	39.55%	35.73%	35.97%	34.98%	28.21%	26.47%	45.45%	26.55%	29.06%	27.08%	38.75%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	0	0	2	2	1	0	1	0	1	0	3	1	2	0	0	1	0	1	0	1	4	1	2	2	2	0	0	1	0	3	0					
		0.13%	0.0%	0.0%	0.18%	0.18%	0.07%	0.0%	0.07%	0.0%	0.15%	0.0%	0.20%	0.07%	0.29%	0.0%	0.0%	0.09%	0.0%	0.11%	0.0%	0.09%	0.44%	0.12%	0.19%	0.20%	0.82%	0.0%	0.0%	0.18%	0.0%	0.61%	0.0%					
39	"22. ""Развитие предпринимательства"""	56	0	0	2	2	2	1	4	5	3	1	2	7	2	0	1	4	2	2	0	2	3	2	2	1	1	1	0	3	1	0	0					
		0.23%	0.0%	0.0%	0.18%	0.18%	0.15%	0.08%	0.28%	0.54%	0.45%	0.13%	0.13%	0.50%	0.29%	0.0%	0.28%	0.37%	0.28%	0.22%	0.0%	0.19%	0.33%	0.25%	0.19%	0.10%	0.41%	0.42%	0.0%	0.56%	0.22%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2955	25	63	139	79	184	159	193	95	62	69	184	153	73	61	49	142	114	136	38	111	110	84	137	95	32	36	15	113	81	107	16					
		12.65%	11.73%	9.11%	12.96%	7.48%	13.85%	12.82%	13.95%	10.38%	9.48%	9.34%	12.81%	11.02%	10.84%	12.10%	14.12%	13.37%	16.23%	15.36%	17.59%	10.75%	12.35%	10.79%	13.39%	9.83%	13.27%	15.12%	10.48%	21.28%	18.53%	21.79%	20.0%					
																																						
41	Против всех	954	7	20	32	40	64	56	68	53	34	30	76	59	21	21	16	51	22	28	16	32	28	34	32	43	7	14	0	13	13	23	1					
		4.08%	3.28%	2.89%	2.98%	3.79%	4.81%	4.51%	4.91%	5.79%	5.19%	4.06%	5.29%	4.25%	3.12%	4.16%	4.61%	4.80%	3.13%	3.16%	7.40%	3.10%	3.14%	4.37%	3.12%	4.45%	2.90%	5.88%	0.0%	2.44%	2.97%	4.68%	1.25%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
