Выборы Президента Российской Федерации																																																													
																																																													
Наименование Избирательной комиссии:    Калачевская																																																													
																																																													
Итоги голосования 																																																													
																																																													
		Сумма	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	551	0	1	0	0	2	0	0	7	10	115	3	14	9	45	48	1	227	0	6	0	0	0	1	1	1	0	3	0	1	0	0	0	0	1	0	1	2	0	0	1	0	6	2	5	4	1	5	8	3	2	8	2	5	0					
14	Число неиспользованных открепительных удостоверений	202	0	5	5	5	3	4	5	0	2	0	5	5	1	3	7	5	4	5	5	3	5	5	5	4	5	5	2	4	5	4	5	3	5	5	5	3	0	0	3	4	5	0	4	11	3	0	4	2	2	5	5	4	4	4					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	. Глазьев Сергей Юрьевич	880	13	1	1	7	11	3	0	23	52	24	1	17	39	42	35	9	26	4	3	11	5	1	1	2	2	0	13	8	12	4	0	3	0	7	4	2	19	14	11	8	5	45	35	12	48	55	39	26	41	26	42	28	37	3					
		2.64%	3.42%	1.12%	0.53%	5.19%	1.81%	1.09%	0.00%	3.50%	4.90%	1.24%	0.80%	0.69%	2.97%	1.86%	2.16%	3.73%	1.71%	2.96%	1.44%	3.46%	1.50%	0.66%	0.85%	0.96%	1.09%	0.00%	2.23%	1.96%	1.52%	2.33%	0.00%	1.97%	0.00%	2.33%	2.44%	0.74%	2.02%	2.02%	2.30%	3.27%	1.57%	3.46%	4.76%	1.22%	5.32%	5.04%	4.61%	3.11%	4.68%	4.92%	3.66%	3.86%	5.35%	2.83%					
19	. Малышкин Олег Александрович	719	6	5	11	5	20	9	0	13	20	31	3	53	16	43	29	1	31	10	11	10	7	10	17	3	7	3	11	7	8	1	0	4	4	13	3	6	24	17	13	8	5	31	15	12	16	23	16	16	19	11	23	18	15	6					
		2.16%	1.58%	5.62%	5.85%	3.70%	3.28%	3.26%	0.00%	1.98%	1.89%	1.60%	2.40%	2.16%	1.22%	1.90%	1.79%	0.41%	2.03%	7.41%	5.26%	3.14%	2.10%	6.58%	14.53%	1.44%	3.83%	1.84%	1.89%	1.71%	1.01%	0.58%	0.00%	2.63%	2.70%	4.33%	1.83%	2.22%	2.56%	2.45%	2.72%	3.27%	1.57%	2.38%	2.04%	1.22%	1.77%	2.11%	1.89%	1.91%	2.17%	2.08%	2.01%	2.48%	2.17%	5.66%					
20	. Миронов Сергей Михайлович	184	2	1	2	0	3	1	0	4	7	7	1	17	7	8	7	3	10	0	0	2	0	0	0	0	2	1	4	4	2	0	0	0	0	0	1	1	5	3	1	5	3	5	6	4	2	9	5	8	7	2	15	3	4	0					
		0.55%	0.53%	1.12%	1.06%	0.00%	0.49%	0.36%	0.00%	0.61%	0.66%	0.36%	0.80%	0.69%	0.53%	0.35%	0.43%	1.24%	0.66%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	1.09%	0.61%	0.69%	0.98%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.37%	0.53%	0.43%	0.21%	2.04%	0.94%	0.38%	0.82%	0.41%	0.22%	0.82%	0.59%	0.96%	0.80%	0.38%	1.31%	0.41%	0.58%	0.00%					
21	. Путин Владимир Владимирович	23309	179	53	146	75	399	159	69	403	691	1672	98	2110	1017	1972	1319	170	1131	69	147	189	253	97	69	126	148	103	355	253	624	133	69	122	96	186	113	209	545	445	257	119	166	797	453	804	544	701	516	543	490	325	692	418	390	80					
		70.04%	47.11%	59.55%	77.66%	55.56%	65.52%	57.61%	80.23%	61.34%	65.13%	86.54%	78.40%	85.91%	77.57%	87.30%	81.52%	70.54%	74.21%	51.11%	70.33%	59.43%	75.75%	63.82%	58.97%	60.58%	80.87%	63.19%	60.89%	61.86%	79.09%	77.33%	83.13%	80.26%	64.86%	62.00%	68.90%	77.41%	58.04%	64.21%	53.77%	48.57%	52.20%	61.31%	61.55%	81.62%	60.31%	64.25%	60.99%	64.95%	55.87%	61.55%	60.33%	57.66%	56.44%	75.47%					
22	. Хакамада Ирина Муцуовна	774	8	5	13	1	26	4	1	15	37	26	0	44	17	45	42	3	37	0	4	8	5	0	2	7	0	2	9	8	11	0	0	3	3	8	5	6	9	20	13	3	10	38	25	42	28	18	21	23	27	16	40	20	16	0					
		2.33%	2.11%	5.62%	6.91%	0.74%	4.27%	1.45%	1.16%	2.28%	3.49%	1.35%	0.00%	1.79%	1.30%	1.99%	2.60%	1.24%	2.43%	0.00%	1.91%	2.52%	1.50%	0.00%	1.71%	3.37%	0.00%	1.23%	1.54%	1.96%	1.39%	0.00%	0.00%	1.97%	2.03%	2.67%	3.05%	2.22%	0.96%	2.89%	2.72%	1.22%	3.14%	2.92%	3.40%	4.26%	3.10%	1.65%	2.48%	2.75%	3.08%	3.03%	3.49%	2.76%	2.32%	0.00%					
23	. Харитонов Николай Михайлович	6146	154	22	14	45	131	94	12	172	197	108	20	78	167	81	88	55	199	49	39	90	59	40	25	64	19	47	167	110	118	26	14	19	42	82	35	42	296	165	180	96	119	351	174	35	233	247	211	198	261	134	291	213	202	16					
		18.47%	40.53%	24.72%	7.45%	33.33%	21.51%	34.06%	13.95%	26.18%	18.57%	5.59%	16.00%	3.18%	12.74%	3.59%	5.44%	22.82%	13.06%	36.30%	18.66%	28.30%	17.66%	26.32%	21.37%	30.77%	10.38%	28.83%	28.64%	26.89%	14.96%	15.12%	16.87%	12.50%	28.38%	27.33%	21.34%	15.56%	31.52%	23.81%	37.66%	39.18%	37.42%	27.00%	23.64%	3.55%	25.83%	22.64%	24.94%	23.68%	29.76%	25.38%	25.37%	29.38%	29.23%	15.09%					
																																																													
24	Против всех	1025	14	0	1	2	15	3	2	22	47	58	2	123	43	61	83	0	76	2	4	7	2	3	1	4	4	5	24	13	10	6	0	0	3	3	3	4	28	21	3	4	5	20	23	66	25	27	32	16	26	9	31	17	22	0					
		3.08%	3.68%	0.00%	0.53%	1.48%	2.46%	1.09%	2.33%	3.35%	4.43%	3.00%	1.60%	5.01%	3.28%	2.70%	5.13%	0.00%	4.99%	1.48%	1.91%	2.20%	0.60%	1.97%	0.85%	1.92%	2.19%	3.07%	4.12%	3.18%	1.27%	3.49%	0.00%	0.00%	2.03%	1.00%	1.83%	1.48%	2.98%	3.03%	0.63%	1.63%	1.57%	1.54%	3.12%	6.70%	2.77%	2.47%	3.78%	1.91%	2.96%	1.70%	2.70%	2.34%	3.18%	0.00%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
