7	Число избирательных бюллетеней в переносных ящиках для голосования	2726	91	12	21	61	142	32	0	80	84	47	27	51	38	12	9	0	52	0	17	5	22	0	0	0	0	0	42	35	405	34	0	31	0	47	18	11	40	57	38	23	17	131	113	74	72	214	72	84	44	163	89	69	0					
8	Число бюллетеней в стационарных ящиках для голосования	28224	314	89	190	67	600	279	83	707	988	511	91	1051	646	920	969	224	677	166	196	323	329	167	108	177	204	148	486	353	749	145	81	130	142	335	139	216	806	1255	452	224	310	1297	1294	1801	1061	1749	1001	500	959	1045	678	681	111					
9	Число недействительных избирательных бюллетеней	238	1	0	1	1	5	0	1	4	9	7	0	8	3	12	17	0	7	0	1	1	1	0	0	0	1	2	2	4	16	0	0	0	0	1	2	1	8	17	5	5	1	13	9	11	6	20	10	3	6	8	5	3	0					
10	Число действительных избирательных бюллетеней	30712	404	101	210	127	737	311	82	783	1063	551	118	1094	681	920	961	224	722	166	212	327	350	167	108	177	203	146	526	384	1138	179	81	161	142	381	155	226	838	1295	485	242	326	1415	1398	1864	1127	1943	1063	581	997	1200	762	747	111					
11	Число полученных открепительных  удостоверений	394	2	3	3	3	7	3	3	10	13	5	3	10	5	35	46	3	10	3	3	6	3	3	6	3	3	3	5	10	5	3	3	3	3	5	3	3	5	7	5	3	3	12	10	10	13	13	12	8	13	12	15	10	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	306	1	0	0	3	7	2	2	10	11	3	0	9	3	35	46	1	6	0	3	3	3	0	6	0	0	0	1	8	5	1	0	1	0	5	0	2	3	4	1	3	0	10	9	10	12	11	12	7	12	12	13	10	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	282	2	1	2	2	0	5	4	2	21	5	4	32	7	5	17	2	7	1	5	4	5	2	4	2	2	1	4	5	9	0	1	1	1	2	2	1	3	3	3	4	3	12	10	0	14	13	12	3	7	7	7	10	1					
14	Число неиспользованных открепительных удостоверений	88	1	3	3	0	0	1	1	0	2	2	3	1	2	0	0	2	4	3	0	3	0	3	0	3	3	3	4	2	0	2	3	2	3	0	3	1	2	3	4	0	3	2	1	0	1	2	0	1	1	0	2	0	3					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	6	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																												
18	Богданов Андрей Владимирович	264	2	0	2	1	5	2	0	6	18	5	1	10	7	10	5	5	9	1	0	1	2	0	2	3	3	1	2	3	8	1	0	0	2	2	5	1	4	8	3	2	2	10	4	4	1	36	12	6	13	10	11	13	0					
		0.85%	0.49%	0.00%	0.95%	0.78%	0.67%	0.64%	0.00%	0.76%	1.68%	0.90%	0.85%	0.91%	1.02%	1.07%	0.51%	2.23%	1.23%	0.60%	0.00%	0.30%	0.57%	0.00%	1.85%	1.69%	1.47%	0.68%	0.38%	0.77%	0.69%	0.56%	0.00%	0.00%	1.41%	0.52%	3.18%	0.44%	0.47%	0.61%	0.61%	0.81%	0.61%	0.70%	0.28%	0.21%	0.09%	1.83%	1.12%	1.03%	1.30%	0.83%	1.43%	1.73%	0.00%					
19	Жириновский Владимир Вольфович	3296	37	19	15	24	66	50	17	103	124	49	14	270	65	210	179	37	78	19	15	26	49	29	19	16	22	12	58	36	118	14	7	17	8	44	24	17	84	110	47	32	54	154	45	54	5	250	120	46	103	75	104	96	10					
		10.65%	9.14%	18.81%	7.11%	18.75%	8.89%	16.08%	20.48%	13.09%	11.57%	8.78%	11.86%	24.50%	9.50%	22.53%	18.30%	16.52%	10.70%	11.45%	7.04%	7.93%	13.96%	17.37%	17.59%	9.04%	10.78%	8.11%	10.98%	9.28%	10.23%	7.82%	8.64%	10.56%	5.63%	11.52%	15.29%	7.49%	9.93%	8.38%	9.59%	12.96%	16.51%	10.78%	3.20%	2.88%	0.44%	12.74%	11.18%	7.88%	10.27%	6.21%	13.56%	12.80%	9.01%					
20	Зюганов Геннадий Андреевич	7034	85	16	21	23	114	66	6	265	316	103	17	113	207	108	208	50	222	38	52	77	58	32	28	31	36	45	176	123	170	44	29	30	30	89	42	42	220	234	149	84	95	430	159	109	304	637	304	76	318	324	222	246	11					
		22.73%	20.99%	15.84%	9.95%	17.97%	15.36%	21.22%	7.23%	33.67%	29.48%	18.46%	14.41%	10.25%	30.26%	11.59%	21.27%	22.32%	30.45%	22.89%	24.41%	23.48%	16.52%	19.16%	25.93%	17.51%	17.65%	30.41%	33.33%	31.70%	14.73%	24.58%	35.80%	18.63%	21.13%	23.30%	26.75%	18.50%	26.00%	17.84%	30.41%	34.01%	29.05%	30.11%	11.30%	5.81%	26.83%	32.45%	28.33%	13.01%	31.70%	26.82%	28.94%	32.80%	9.91%					
21	Медведев Дмитрий Анатольевич	20118	280	66	172	79	552	193	59	409	605	394	86	701	402	592	569	132	413	108	145	223	241	106	59	127	142	88	290	222	842	120	45	114	102	246	84	166	530	943	286	124	175	821	1190	1697	817	1020	627	453	563	791	425	392	90					
		65.00%	69.14%	65.35%	81.52%	61.72%	74.39%	62.06%	71.08%	51.97%	56.44%	70.61%	72.88%	63.61%	58.77%	63.52%	58.18%	58.93%	56.65%	65.06%	68.08%	67.99%	68.66%	63.47%	54.63%	71.75%	69.61%	59.46%	54.92%	57.22%	72.96%	67.04%	55.56%	70.81%	71.83%	64.40%	53.50%	73.13%	62.65%	71.88%	58.37%	50.20%	53.52%	57.49%	84.58%	90.51%	72.11%	51.96%	58.43%	77.57%	56.13%	65.48%	55.41%	52.27%	81.08%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
