7	Число избирательных бюллетеней в переносных ящиках для голосования	1867	16	51	39	33	44	28	19	61	24	14	18	26	27	13	12	12	19	11	13	27	17	42	23	18	20	29	37	24	21	12	19	25	19	45	23	31	43	20	26	27	28	21	19	25	24	46	17	32	19	26	17	24	16	32	31	19	43	31	23	21	38	6	26	5	23	28	40	23	6	27	13	20	16	21	24	3	2	4									
8	Число бюллетеней в стационарных ящиках для голосования	96689	1113	1359	1160	1064	1193	950	1151	1172	1102	1162	695	1267	950	1241	1349	1072	1041	1064	1190	1485	1060	1058	1140	1355	1208	1424	1246	1820	844	1078	999	1281	1367	1441	1164	1064	947	1243	1519	1021	1065	1138	1265	1115	1247	1291	1386	1364	1182	1311	1170	1673	1119	1199	1373	1319	1388	1073	1221	1386	1260	1014	1189	1714	989	1094	1213	1282	1544	1637	1567	1794	814	1121	1450	1821	1714	1128									
9	Число недействительных избирательных бюллетеней	942	8	23	10	7	14	9	9	18	8	7	5	11	10	16	13	13	11	7	11	24	11	9	9	15	16	12	17	23	7	14	13	17	14	17	16	5	2	6	16	14	12	13	15	5	14	17	17	13	8	8	9	7	13	9	9	13	19	6	10	13	16	3	21	17	11	16	6	14	14	17	16	20	8	9	7	11	7	12									
10	Число действительных избирательных бюллетеней	97614	1121	1387	1189	1090	1223	969	1161	1215	1118	1169	708	1282	967	1238	1348	1071	1049	1068	1192	1488	1066	1091	1154	1358	1212	1441	1266	1821	858	1076	1005	1289	1372	1469	1171	1090	988	1257	1529	1034	1081	1146	1269	1135	1257	1320	1386	1383	1193	1329	1178	1690	1122	1222	1395	1325	1412	1098	1234	1394	1282	1017	1194	1702	1001	1106	1247	1291	1536	1647	1564	1794	822	1133	1467	1813	1709	1120									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																									
13	Бабурин Сергей Николаевич	826	18	10	13	4	13	14	9	5	9	11	4	16	7	2	15	12	13	8	15	8	10	12	15	17	13	14	14	5	6	11	12	17	10	14	12	9	11	13	23	9	7	8	9	9	9	10	11	19	5	13	4	20	7	14	10	13	13	5	8	15	15	1	16	17	5	6	7	9	14	9	8	11	1	6	11	13	8	7									
		0.84%	1.59%	0.71%	1.08%	0.36%	1.05%	1.43%	0.77%	0.41%	0.80%	0.94%	0.56%	1.24%	0.72%	0.16%	1.10%	1.11%	1.23%	0.74%	1.25%	0.53%	0.93%	1.09%	1.29%	1.24%	1.06%	0.96%	1.09%	0.27%	0.69%	1.01%	1.18%	1.30%	0.72%	0.94%	1.01%	0.82%	1.11%	1.03%	1.49%	0.86%	0.64%	0.69%	0.70%	0.79%	0.71%	0.75%	0.78%	1.36%	0.42%	0.97%	0.34%	1.18%	0.62%	1.14%	0.71%	0.97%	0.91%	0.45%	0.64%	1.07%	1.16%	0.10%	1.32%	0.99%	0.49%	0.53%	0.56%	0.69%	0.90%	0.54%	0.51%	0.61%	0.12%	0.53%	0.75%	0.71%	0.47%	0.62%									
14	Грудинин Павел Николаевич	9159	94	111	100	102	101	91	100	94	84	108	58	110	90	141	110	98	99	103	112	154	92	99	118	132	101	157	129	185	72	98	84	113	110	143	97	83	101	116	132	101	102	101	132	100	111	115	138	120	124	122	117	170	115	113	127	121	116	99	122	119	121	73	98	185	80	89	114	130	170	160	180	191	78	107	162	210	177	127									
		9.29%	8.33%	7.87%	8.34%	9.30%	8.16%	9.30%	8.55%	7.62%	7.46%	9.18%	8.13%	8.51%	9.21%	11.24%	8.08%	9.04%	9.34%	9.58%	9.31%	10.19%	8.54%	9.00%	10.15%	9.61%	8.22%	10.81%	10.05%	10.03%	8.32%	8.99%	8.25%	8.65%	7.94%	9.62%	8.17%	7.58%	10.20%	9.18%	8.54%	9.64%	9.33%	8.71%	10.28%	8.77%	8.73%	8.60%	9.84%	8.60%	10.32%	9.12%	9.86%	10.02%	10.13%	9.18%	9.05%	9.04%	8.11%	8.97%	9.81%	8.46%	9.32%	7.16%	8.07%	10.76%	7.91%	7.93%	9.10%	9.96%	10.97%	9.62%	11.39%	10.53%	9.40%	9.37%	10.99%	11.51%	10.31%	11.22%									
15	Жириновский Владимир Вольфович	4221	50	56	59	55	43	31	34	49	60	33	32	49	31	56	58	50	36	51	50	63	43	43	54	54	58	60	56	112	36	59	37	46	86	87	53	53	45	51	66	45	67	61	63	37	51	72	66	60	55	49	41	74	46	48	60	56	68	61	50	52	53	39	43	50	55	60	58	72	74	74	62	62	37	59	64	50	60	22									
		4.28%	4.43%	3.97%	4.92%	5.01%	3.48%	3.17%	2.91%	3.97%	5.33%	2.81%	4.49%	3.79%	3.17%	4.47%	4.26%	4.61%	3.40%	4.74%	4.16%	4.17%	3.99%	3.91%	4.64%	3.93%	4.72%	4.13%	4.36%	6.07%	4.16%	5.41%	3.63%	3.52%	6.20%	5.85%	4.47%	4.84%	4.55%	4.04%	4.27%	4.29%	6.13%	5.26%	4.91%	3.25%	4.01%	5.39%	4.70%	4.30%	4.58%	3.66%	3.45%	4.36%	4.05%	3.90%	4.27%	4.19%	4.75%	5.53%	4.02%	3.70%	4.08%	3.82%	3.54%	2.91%	5.43%	5.35%	4.63%	5.52%	4.77%	4.45%	3.92%	3.42%	4.46%	5.17%	4.34%	2.74%	3.50%	1.94%									
16	Путин Владимир Владимирович	75127	877	1083	921	847	959	753	880	938	878	913	547	987	767	894	1052	796	818	798	912	1147	817	862	879	1053	914	1093	964	1432	685	845	797	1017	1066	1133	912	856	746	990	1194	792	812	909	965	888	976	1025	1069	1081	906	1032	912	1305	844	968	1093	1013	1112	842	945	1099	979	823	937	1241	796	875	963	972	1099	1268	1165	1353	663	893	1117	1297	1255	821									
		76.23%	77.68%	76.81%	76.81%	77.21%	77.53%	76.99%	75.21%	76.07%	77.98%	77.64%	76.72%	76.33%	78.51%	71.29%	77.30%	73.43%	77.17%	74.23%	75.81%	75.86%	75.86%	78.36%	75.58%	76.69%	74.43%	75.22%	75.14%	77.66%	79.19%	77.52%	78.29%	77.87%	76.91%	76.24%	76.83%	78.17%	75.35%	78.38%	77.28%	75.57%	74.29%	78.43%	75.16%	77.89%	76.79%	76.66%	76.19%	77.44%	75.44%	77.19%	76.83%	76.90%	74.36%	78.64%	77.85%	75.71%	77.71%	76.27%	75.96%	78.11%	75.42%	80.69%	77.12%	72.19%	78.66%	77.99%	76.86%	74.48%	70.90%	76.20%	73.73%	74.59%	79.88%	78.20%	75.78%	71.11%	73.14%	72.53%									
17	Собчак Ксения Анатольевна	3717	42	45	40	34	43	28	56	44	44	45	30	44	27	64	46	37	39	45	53	51	45	30	41	47	53	55	47	36	26	21	28	43	43	39	45	41	35	33	40	38	30	32	47	38	49	38	47	47	48	50	30	68	54	32	46	56	41	37	48	49	58	40	54	120	35	30	50	59	92	76	58	88	11	37	58	128	114	79									
		3.77%	3.72%	3.19%	3.34%	3.10%	3.48%	2.86%	4.79%	3.57%	3.91%	3.83%	4.21%	3.40%	2.76%	5.10%	3.38%	3.41%	3.68%	4.19%	4.41%	3.37%	4.18%	2.73%	3.53%	3.42%	4.32%	3.79%	3.66%	1.95%	3.01%	1.93%	2.75%	3.29%	3.10%	2.62%	3.79%	3.74%	3.54%	2.61%	2.59%	3.63%	2.74%	2.76%	3.66%	3.33%	3.86%	2.84%	3.35%	3.37%	3.99%	3.74%	2.53%	4.01%	4.76%	2.60%	3.28%	4.19%	2.87%	3.35%	3.86%	3.48%	4.47%	3.92%	4.44%	6.98%	3.46%	2.67%	3.99%	4.52%	5.94%	4.57%	3.67%	4.85%	1.33%	3.24%	3.93%	7.02%	6.64%	6.98%									
18	Сурайкин Максим Александрович	639	7	11	4	6	20	8	10	18	11	6	3	9	4	8	9	7	6	9	11	11	13	2	7	6	12	8	8	8	4	5	8	10	9	7	11	8	5	8	15	6	10	6	5	14	5	10	5	11	7	5	14	14	8	11	9	9	5	6	7	13	6	7	9	8	5	12	7	9	8	7	10	10	7	3	3	10	3	3									
		0.65%	0.62%	0.78%	0.33%	0.55%	1.62%	0.82%	0.85%	1.46%	0.98%	0.51%	0.42%	0.70%	0.41%	0.64%	0.66%	0.65%	0.57%	0.84%	0.91%	0.73%	1.21%	0.18%	0.60%	0.44%	0.98%	0.55%	0.62%	0.43%	0.46%	0.46%	0.79%	0.77%	0.65%	0.47%	0.93%	0.73%	0.51%	0.63%	0.97%	0.57%	0.91%	0.52%	0.39%	1.23%	0.39%	0.75%	0.36%	0.79%	0.58%	0.37%	1.18%	0.82%	0.70%	0.89%	0.64%	0.67%	0.35%	0.54%	0.56%	0.92%	0.46%	0.69%	0.74%	0.47%	0.49%	1.07%	0.56%	0.69%	0.52%	0.42%	0.63%	0.55%	0.84%	0.26%	0.20%	0.55%	0.17%	0.27%									
19	Титов Борис Юрьевич	1385	13	17	18	20	15	11	21	25	9	20	12	26	17	23	22	20	15	18	14	26	18	14	16	18	24	17	21	19	7	14	13	13	17	14	9	15	11	18	22	18	21	13	14	13	23	14	10	14	13	23	22	19	18	4	21	19	12	15	14	17	14	7	17	29	6	11	16	16	38	21	33	29	7	15	14	45	39	29									
		1.41%	1.15%	1.21%	1.50%	1.82%	1.21%	1.12%	1.79%	2.03%	0.80%	1.70%	1.68%	2.01%	1.74%	1.83%	1.62%	1.85%	1.42%	1.67%	1.16%	1.72%	1.67%	1.27%	1.38%	1.31%	1.95%	1.17%	1.64%	1.03%	0.81%	1.28%	1.28%	0.99%	1.23%	0.94%	0.76%	1.37%	1.11%	1.43%	1.42%	1.72%	1.92%	1.12%	1.09%	1.14%	1.81%	1.05%	0.71%	1.00%	1.08%	1.72%	1.85%	1.12%	1.59%	0.32%	1.50%	1.42%	0.84%	1.36%	1.13%	1.21%	1.08%	0.69%	1.40%	1.69%	0.59%	0.98%	1.28%	1.23%	2.45%	1.26%	2.09%	1.60%	0.84%	1.31%	0.95%	2.47%	2.27%	2.56%									
20	Явлинский Григорий Алексеевич	2540	20	54	34	22	29	33	51	42	23	33	22	41	24	50	36	51	23	36	25	28	28	29	24	31	37	37	27	24	22	23	26	30	31	32	32	25	34	28	37	25	32	16	34	36	33	36	40	31	35	35	38	20	30	32	29	38	45	33	40	30	36	27	20	52	19	23	32	24	41	32	48	50	18	13	38	60	53	32									
		2.58%	1.77%	3.83%	2.84%	2.01%	2.34%	3.37%	4.36%	3.41%	2.04%	2.81%	3.09%	3.17%	2.46%	3.99%	2.65%	4.70%	2.17%	3.35%	2.08%	1.85%	2.60%	2.64%	2.06%	2.26%	3.01%	2.55%	2.10%	1.30%	2.54%	2.11%	2.55%	2.30%	2.24%	2.15%	2.70%	2.28%	3.43%	2.22%	2.39%	2.39%	2.93%	1.38%	2.65%	3.16%	2.60%	2.69%	2.85%	2.22%	2.91%	2.62%	3.20%	1.18%	2.64%	2.60%	2.07%	2.84%	3.14%	2.99%	3.22%	2.13%	2.77%	2.65%	1.65%	3.03%	1.88%	2.05%	2.55%	1.84%	2.65%	1.92%	3.04%	2.76%	2.17%	1.14%	2.58%	3.29%	3.09%	2.83%									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
