7	Число избирательных бюллетеней в переносных ящиках для голосования	1593	83	91	42	13	6	32	7	23	49	30	17	12	22	22	16	15	13	13	20	4	6	27	37	36	19	27	16	16	172	6	8	9	17	24	12	16	26	10	17	23	21	7	8	15	34	18	11	27	21	26	18	41	20	13	25	18	27	22	25	33	16	14	18	18	11	25	7	0									
8	Число бюллетеней в стационарных ящиках для голосования	81591	335	1341	1202	1155	1326	1246	1099	1211	1507	1209	1125	1143	836	1346	1168	1158	1194	1359	1476	988	1179	1604	1144	1260	1448	1288	1233	1098	1012	704	1035	901	1343	1163	1276	1176	1242	1132	1362	1415	1377	746	1040	1205	1530	1401	1600	1550	1286	1456	1210	1313	1590	1018	1340	1044	1060	1187	915	1133	1268	1277	942	1442	1384	1413	1063	362									
9	Число недействительных избирательных бюллетеней	1090	3	14	10	10	23	15	17	21	18	24	15	15	14	33	17	11	14	12	16	11	21	16	16	14	18	20	19	10	8	13	6	11	17	12	15	27	15	21	21	13	21	14	6	15	25	13	15	17	16	18	18	23	24	13	22	11	22	10	13	16	15	19	12	21	12	23	9	21									
10	Число действительных избирательных бюллетеней	82094	415	1418	1234	1158	1309	1263	1089	1213	1538	1215	1127	1140	844	1335	1167	1162	1193	1360	1480	981	1164	1615	1165	1282	1449	1295	1230	1104	1176	697	1037	899	1343	1175	1273	1165	1253	1121	1358	1425	1377	739	1042	1205	1539	1406	1596	1560	1291	1464	1210	1331	1586	1018	1343	1051	1065	1199	927	1150	1269	1272	948	1439	1383	1415	1061	341									
11	Число полученных открепительных  удостоверений	3182	10	55	50	60	75	50	26	29	34	38	30	35	30	31	29	40	37	40	35	30	44	48	40	40	45	32	42	38	47	20	37	32	40	48	34	32	38	33	32	49	39	40	23	35	46	45	47	40	29	47	48	42	594	38	41	32	40	45	39	40	61	35	20	43	35	46	47	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3137	8	55	46	60	74	49	25	29	34	38	26	35	30	31	29	39	37	40	34	27	44	48	38	39	43	32	42	38	47	19	37	31	39	47	34	32	35	32	31	49	37	40	23	33	45	45	47	40	29	47	48	41	594	38	41	32	39	44	38	40	60	35	20	40	35	46	47	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1974	110	42	15	47	44	40	28	23	30	14	11	22	15	34	14	19	24	17	20	13	16	32	19	20	24	15	41	24	198	19	11	15	24	20	30	21	17	26	18	30	21	14	16	26	32	20	24	24	14	34	25	43	62	26	24	17	38	42	16	32	33	58	25	32	21	16	18	19									
14	Число неиспользованных открепительных удостоверений	45	2	0	4	0	1	1	1	0	0	0	4	0	0	0	0	1	0	0	1	3	0	0	2	1	2	0	0	0	0	1	0	1	1	1	0	0	3	1	1	0	2	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	3	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	204	0	15	6	16	5	6	2	1	2	2	1	1	0	5	2	2	3	2	3	4	0	2	5	1	1	0	3	4	2	1	5	1	4	2	4	0	3	2	2	9	5	2	1	1	3	4	5	2	0	7	2	1	8	1	5	2	1	1	1	3	4	4	4	0	4	1	3	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																															
19	Жириновский Владимир Вольфович	4514	15	62	68	58	65	63	62	57	77	63	67	68	43	72	62	73	48	66	80	69	53	89	47	75	72	77	77	49	58	33	66	45	77	48	68	70	58	67	65	89	63	35	53	61	85	85	95	71	73	68	94	86	132	59	62	67	86	67	41	58	64	73	55	84	98	85	55	38									
		5.43%	3.59%	4.33%	5.47%	4.97%	4.88%	4.93%	5.61%	4.62%	4.95%	5.08%	5.87%	5.89%	5.01%	5.26%	5.24%	6.22%	3.98%	4.81%	5.35%	6.96%	4.47%	5.46%	3.98%	5.79%	4.91%	5.86%	6.16%	4.40%	4.90%	4.65%	6.33%	4.95%	5.66%	4.04%	5.28%	5.87%	4.57%	5.87%	4.71%	6.19%	4.51%	4.65%	5.06%	5.00%	5.43%	5.99%	5.90%	4.50%	5.59%	4.59%	7.65%	6.35%	8.20%	5.72%	4.54%	6.31%	7.91%	5.54%	4.36%	4.97%	4.98%	5.65%	5.73%	5.75%	7.03%	5.91%	5.14%	10.50%									
20	Зюганов Геннадий Андреевич	13134	64	147	158	146	197	178	144	205	255	189	183	178	136	208	206	181	196	230	205	116	213	293	185	249	223	188	219	168	196	132	182	168	209	191	172	178	228	182	235	199	253	132	165	181	276	222	243	258	221	210	196	245	148	180	240	167	176	221	150	190	230	198	161	252	221	230	193	43									
		15.79%	15.31%	10.27%	12.70%	12.50%	14.79%	13.93%	13.02%	16.61%	16.39%	15.25%	16.02%	15.41%	15.85%	15.20%	17.40%	15.43%	16.24%	16.76%	13.70%	11.69%	17.97%	17.96%	15.66%	19.21%	15.20%	14.30%	17.53%	15.08%	16.55%	18.59%	17.45%	18.46%	15.37%	16.09%	13.35%	14.93%	17.98%	15.94%	17.04%	13.84%	18.10%	17.53%	15.74%	14.84%	17.65%	15.64%	15.08%	16.36%	16.91%	14.17%	15.96%	18.09%	9.19%	17.46%	17.58%	15.73%	16.19%	18.28%	15.96%	16.30%	17.91%	15.34%	16.77%	17.26%	15.84%	15.99%	18.04%	11.88%									
21	Миронов Сергей Михайлович	5628	19	94	86	59	66	69	73	107	104	95	87	85	52	100	83	93	78	79	108	61	93	90	68	69	109	103	68	90	59	59	77	66	105	101	90	96	80	86	90	111	91	60	70	84	113	86	98	100	74	80	92	117	55	64	107	70	63	63	76	96	79	118	61	105	104	124	52	18									
		6.77%	4.55%	6.56%	6.91%	5.05%	4.95%	5.40%	6.60%	8.67%	6.68%	7.67%	7.62%	7.36%	6.06%	7.31%	7.01%	7.93%	6.46%	5.76%	7.22%	6.15%	7.85%	5.52%	5.76%	5.32%	7.43%	7.83%	5.44%	8.08%	4.98%	8.31%	7.38%	7.25%	7.72%	8.51%	6.99%	8.05%	6.31%	7.53%	6.53%	7.72%	6.51%	7.97%	6.68%	6.89%	7.23%	6.06%	6.08%	6.34%	5.66%	5.40%	7.49%	8.64%	3.42%	6.21%	7.84%	6.59%	5.80%	5.21%	8.09%	8.23%	6.15%	9.14%	6.35%	7.19%	7.46%	8.62%	4.86%	4.97%									
22	Прохоров Михаил Дмитриевич	14470	104	163	127	147	267	208	239	199	275	189	180	216	153	301	207	205	234	279	281	205	229	287	198	230	274	246	210	230	233	131	190	160	226	190	279	215	203	166	261	232	251	98	156	228	307	253	338	291	264	321	182	189	168	224	202	174	164	192	182	182	204	229	148	221	223	210	185	115									
		17.40%	24.88%	11.38%	10.21%	12.59%	20.05%	16.28%	21.61%	16.13%	17.67%	15.25%	15.76%	18.70%	17.83%	22.00%	17.48%	17.48%	19.39%	20.34%	18.78%	20.67%	19.32%	17.60%	16.77%	17.75%	18.68%	18.71%	16.81%	20.65%	19.68%	18.45%	18.22%	17.58%	16.62%	16.01%	21.66%	18.04%	16.01%	14.54%	18.93%	16.13%	17.95%	13.01%	14.89%	18.69%	19.63%	17.83%	20.98%	18.45%	20.20%	21.66%	14.82%	13.96%	10.43%	21.73%	14.80%	16.38%	15.09%	15.88%	19.36%	15.61%	15.89%	17.74%	15.42%	15.14%	15.99%	14.60%	17.29%	31.77%									
23	Путин Владимир Владимирович	44348	213	952	795	748	714	745	571	645	827	679	610	593	460	654	609	610	637	706	806	530	576	856	667	659	771	681	656	567	630	342	522	460	726	645	664	606	684	620	707	794	719	414	598	651	758	760	822	840	659	785	646	694	1083	491	732	573	576	656	478	624	692	654	523	777	737	766	576	127									
		53.31%	50.96%	66.48%	63.91%	64.04%	53.60%	58.29%	51.63%	52.27%	53.15%	54.80%	53.42%	51.34%	53.61%	47.81%	51.44%	52.00%	52.78%	51.46%	53.88%	53.43%	48.61%	52.48%	56.48%	50.85%	52.56%	51.79%	52.52%	50.90%	53.21%	48.17%	50.05%	50.55%	53.38%	54.34%	51.55%	50.84%	53.94%	54.29%	51.27%	55.22%	51.43%	54.98%	57.06%	53.36%	48.47%	53.56%	51.02%	53.27%	50.42%	52.97%	52.61%	51.26%	67.27%	47.62%	53.63%	53.95%	52.99%	54.26%	50.85%	53.52%	53.89%	50.66%	54.48%	53.22%	52.83%	53.27%	53.83%	35.08%									
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
