Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Ичалковская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338					
		0.01%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	54	0	0	1	0	0	0	3	0	4	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	1	3	0	12	2	0	0	0	3	1	0	0	0	6	0	0					
		0.32%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.64%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.03%	0.0%	0.0%	0.0%	0.0%	0.60%	4.0%	0.0%	5.19%	1.50%	0.0%	0.0%	0.0%	1.2%	0.24%	0.0%	0.0%	0.0%	1.02%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	233	0	3	3	7	0	0	2	0	7	5	2	0	1	1	2	5	0	6	0	2	0	23	0	43	12	55	0	0	0	3	2	0	2	5	4	1	0	0	0	4	2	1	0	27	0	3					
		1.41%	0.0%	1.56%	1.11%	2.66%	0.0%	0.0%	0.43%	0.0%	1.30%	0.93%	0.37%	0.0%	0.17%	0.26%	0.74%	1.04%	0.0%	3.72%	0.0%	1.00%	0.0%	3.74%	0.0%	7.46%	2.31%	11.13%	0.0%	0.0%	0.0%	0.80%	1.20%	0.0%	0.72%	2.16%	3.00%	0.44%	0.0%	0.0%	0.0%	0.96%	1.05%	0.29%	0.0%	4.61%	0.0%	2.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	19	0	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.17%	0.0%	1.11%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	14874	324	184	255	221	432	430	416	493	435	464	521	613	528	365	240	442	144	153	261	192	520	582	525	490	468	342	230	118	164	354	150	70	255	189	115	222	412	364	234	399	183	312	157	470	324	112					
		90.52%	95.57%	95.83%	95.14%	84.03%	88.52%	85.65%	89.65%	93.54%	80.85%	86.40%	98.48%	99.67%	91.66%	97.07%	89.21%	92.27%	97.29%	95.03%	96.66%	96.48%	89.19%	94.78%	90.05%	85.06%	90.17%	69.23%	89.14%	96.72%	84.97%	95.41%	90.36%	93.33%	93.06%	81.81%	86.46%	97.79%	94.93%	97.06%	93.6%	96.37%	96.82%	91.49%	95.73%	80.34%	82.65%	88.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1					
		0.01%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%					
39	"22. ""Развитие предпринимательства"""	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	655	6	1	4	12	53	51	32	11	76	44	2	0	2	5	3	10	1	2	2	2	42	2	34	20	27	29	18	0	9	5	3	0	5	14	1	3	16	2	3	3	1	16	0	44	29	10					
		3.98%	1.76%	0.52%	1.49%	4.56%	10.86%	10.15%	6.89%	2.08%	14.12%	8.19%	0.37%	0.0%	0.34%	1.32%	1.11%	2.08%	0.67%	1.24%	0.74%	1.00%	7.20%	0.32%	5.83%	3.47%	5.20%	5.87%	6.97%	0.0%	4.66%	1.34%	1.80%	0.0%	1.82%	6.06%	0.75%	1.32%	3.68%	0.53%	1.2%	0.72%	0.52%	4.69%	0.0%	7.52%	7.39%	7.87%					
																																																					
41	Против всех	64	2	0	0	4	0	1	2	2	1	3	2	0	1	2	0	0	0	0	2	0	0	1	2	0	2	7	0	0	3	1	5	0	0	2	0	0	2	1	0	1	0	0	0	3	11	1					
		0.38%	0.58%	0.0%	0.0%	1.52%	0.0%	0.19%	0.43%	0.37%	0.18%	0.55%	0.37%	0.0%	0.17%	0.53%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.16%	0.34%	0.0%	0.38%	1.41%	0.0%	0.0%	1.55%	0.26%	3.01%	0.0%	0.0%	0.86%	0.0%	0.0%	0.46%	0.26%	0.0%	0.24%	0.0%	0.0%	0.0%	0.51%	2.80%	0.78%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
