Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
Наименование Избирательной комиссии:    Октябрьская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	690	25	15	20	20	25	24	25	15	20	15	20	10	0	15	6	10	8	17	10	10	10	10	8	5	15	5	5	5	10	25	10	19	10	20	16	21	15	32	14	10	25	5	5	10	20	15	10	10	9	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	464	18	5	20	12	13	16	20	10	12	13	10	3	0	10	6	0	6	17	1	2	5	1	6	3	3	0	5	2	2	25	2	16	8	10	16	20	15	32	14	8	24	5	4	1	8	9	10	8	7	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	240	5	6	4	11	4	5	7	0	7	21	2	7	0	6	2	1	4	5	2	3	1	3	2	4	3	4	7	8	6	22	3	3	7	5	4	1	1	11	3	2	2	4	3	8	8	2	5	2	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	226	7	10	0	8	12	8	5	5	8	2	10	7	0	5	0	10	2	0	9	8	5	9	2	2	12	5	0	3	8	0	8	3	2	10	0	1	0	0	0	2	1	0	1	9	12	6	0	2	2	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	1.Политическая партия «Аграрная партия России»	446	13	8	12	16	11	12	13	18	21	12	9	4	11	10	4	1	4	6	16	13	9	11	3	0	5	0	7	5	10	6	15	7	2	15	7	9	22	4	22	2	8	1	9	4	15	5	9	3	7	10					
		2.40%	2.62%	1.95%	1.99%	3.52%	2.41%	2.39%	2.77%	3.81%	4.20%	2.12%	2.08%	0.99%	2.36%	2.08%	2.55%	0.51%	1.77%	2.30%	5.08%	4.09%	4.46%	2.63%	2.17%	0.00%	1.81%	0.00%	6.31%	1.71%	2.48%	1.17%	3.50%	1.92%	0.53%	2.94%	4.58%	2.41%	4.64%	1.28%	2.87%	0.92%	1.22%	0.66%	3.53%	1.04%	3.60%	1.15%	2.18%	0.69%	1.75%	2.43%					
19	2.Всероссийская политическая партия «Гражданская Сила»	91	5	1	4	1	3	7	2	2	3	6	1	2	0	1	3	1	2	3	1	0	0	0	0	0	2	1	0	0	1	3	0	3	4	4	0	0	4	0	5	1	1	1	0	2	2	2	4	1	0	2					
		0.49%	1.01%	0.24%	0.66%	0.22%	0.66%	1.39%	0.43%	0.42%	0.60%	1.06%	0.23%	0.50%	0.00%	0.21%	1.91%	0.51%	0.88%	1.15%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	1.30%	0.00%	0.00%	0.25%	0.59%	0.00%	0.82%	1.06%	0.78%	0.00%	0.00%	0.84%	0.00%	0.65%	0.46%	0.15%	0.66%	0.00%	0.52%	0.48%	0.46%	0.97%	0.23%	0.00%	0.49%					
20	3.Политическая партия «Демократическая партия России»	28	0	2	0	0	0	1	0	0	2	0	0	1	4	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	2	2	1	1	0	0	2					
		0.15%	0.00%	0.49%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.40%	0.00%	0.00%	0.25%	0.86%	0.00%	0.00%	0.00%	0.44%	0.00%	0.32%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.20%	0.00%	0.00%	0.26%	0.00%	0.65%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.52%	0.48%	0.23%	0.24%	0.00%	0.00%	0.49%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1284	35	44	33	27	54	55	40	50	57	40	45	22	70	21	15	5	12	20	16	27	13	26	4	4	17	8	5	10	24	20	32	18	24	28	4	14	22	11	37	7	27	1	13	29	34	36	30	37	22	39					
		6.90%	7.04%	10.71%	5.47%	5.93%	11.84%	10.96%	8.51%	10.59%	11.40%	7.07%	10.39%	5.46%	15.02%	4.37%	9.55%	2.55%	5.31%	7.66%	5.08%	8.49%	6.44%	6.22%	2.90%	6.78%	6.14%	10.39%	4.50%	3.42%	5.94%	3.91%	7.46%	4.93%	6.35%	5.49%	2.61%	3.74%	4.64%	3.51%	4.83%	3.21%	4.11%	0.66%	5.10%	7.53%	8.15%	8.29%	7.28%	8.53%	5.49%	9.47%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	71	2	5	5	0	8	3	3	8	5	3	1	1	0	0	0	1	0	0	0	0	0	1	0	0	2	1	0	1	1	2	0	1	3	1	0	1	2	1	3	0	1	0	0	0	0	0	1	2	1	1					
		0.38%	0.40%	1.22%	0.83%	0.00%	1.75%	0.60%	0.64%	1.69%	1.00%	0.53%	0.23%	0.25%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.72%	1.30%	0.00%	0.34%	0.25%	0.39%	0.00%	0.27%	0.79%	0.20%	0.00%	0.27%	0.42%	0.32%	0.39%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.46%	0.25%	0.24%					
23	6.Политическая партия «Партия социальной справедливости»	35	0	3	1	0	1	1	1	2	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	1	1	2	0	1	0	1	1	1	0	0	1	1	0	1	2	1	2					
		0.19%	0.00%	0.73%	0.17%	0.00%	0.22%	0.20%	0.21%	0.42%	0.20%	0.00%	0.23%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.32%	0.31%	0.50%	0.00%	0.00%	0.00%	0.00%	1.30%	0.00%	0.34%	0.25%	0.00%	0.23%	0.00%	0.26%	0.20%	1.31%	0.00%	0.21%	0.00%	0.13%	0.46%	0.15%	0.00%	0.00%	0.26%	0.24%	0.00%	0.24%	0.46%	0.25%	0.49%					
24	7.Политическая партия «Либерально-демократическая партия России»	2226	47	53	65	67	50	62	46	55	56	95	57	51	23	64	7	23	25	29	38	22	20	52	8	3	19	16	11	69	30	48	53	62	75	94	11	44	42	31	91	18	98	10	25	44	42	61	56	50	55	53					
		11.96%	9.46%	12.90%	10.78%	14.73%	10.96%	12.35%	9.79%	11.65%	11.20%	16.78%	13.16%	12.66%	4.94%	13.31%	4.46%	11.73%	11.06%	11.11%	12.06%	6.92%	9.90%	12.44%	5.80%	5.08%	6.86%	20.78%	9.91%	23.63%	7.43%	9.38%	12.35%	16.99%	19.84%	18.43%	7.19%	11.76%	8.86%	9.90%	11.88%	8.26%	14.92%	6.62%	9.80%	11.43%	10.07%	14.06%	13.59%	11.52%	13.72%	12.86%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1120	35	30	29	38	34	39	32	33	43	37	22	29	9	34	10	12	3	27	13	18	19	16	6	1	13	4	5	9	13	20	14	26	18	19	3	10	7	9	14	9	13	8	23	37	70	47	42	45	29	44					
		6.02%	7.04%	7.30%	4.81%	8.35%	7.46%	7.77%	6.81%	6.99%	8.60%	6.54%	5.08%	7.20%	1.93%	7.07%	6.37%	6.12%	1.33%	10.34%	4.13%	5.66%	9.41%	3.83%	4.35%	1.69%	4.69%	5.19%	4.50%	3.08%	3.22%	3.91%	3.26%	7.12%	4.76%	3.73%	1.96%	2.67%	1.48%	2.88%	1.83%	4.13%	1.98%	5.30%	9.02%	9.61%	16.79%	10.83%	10.19%	10.37%	7.23%	10.68%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	188	4	10	9	9	5	3	3	5	2	5	8	5	9	1	8	0	2	0	0	2	0	4	1	2	3	0	0	1	3	10	2	6	3	7	1	4	1	3	1	0	11	1	2	6	1	7	8	6	2	2					
		1.01%	0.80%	2.43%	1.49%	1.98%	1.10%	0.60%	0.64%	1.06%	0.40%	0.88%	1.85%	1.24%	1.93%	0.21%	5.10%	0.00%	0.88%	0.00%	0.00%	0.63%	0.00%	0.96%	0.72%	3.39%	1.08%	0.00%	0.00%	0.34%	0.74%	1.95%	0.47%	1.64%	0.79%	1.37%	0.65%	1.07%	0.21%	0.96%	0.13%	0.00%	1.67%	0.66%	0.78%	1.56%	0.24%	1.61%	1.94%	1.38%	0.50%	0.49%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12798	340	248	435	288	280	310	326	288	302	352	286	279	334	347	108	151	168	173	222	228	137	306	114	49	209	45	83	193	308	393	306	235	230	324	121	285	355	251	588	176	495	128	176	255	239	273	251	283	278	247					
		68.75%	68.41%	60.34%	72.14%	63.30%	61.40%	61.75%	69.36%	61.02%	60.40%	62.19%	66.05%	69.23%	71.67%	72.14%	68.79%	77.04%	74.34%	66.28%	70.48%	71.70%	67.82%	73.21%	82.61%	83.05%	75.45%	58.44%	74.77%	66.10%	76.24%	76.76%	71.33%	64.38%	60.85%	63.53%	79.08%	76.20%	74.89%	80.19%	76.76%	80.73%	75.34%	84.77%	69.02%	66.23%	57.31%	62.90%	60.92%	65.21%	69.33%	59.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	87	1	2	1	3	2	4	3	4	2	8	1	1	1	2	0	1	2	0	0	1	2	0	0	0	0	0	0	0	1	4	1	0	6	5	1	1	4	2	0	2	1	0	4	2	2	0	4	1	2	3					
		0.47%	0.20%	0.49%	0.17%	0.66%	0.44%	0.80%	0.64%	0.85%	0.40%	1.41%	0.23%	0.25%	0.21%	0.42%	0.00%	0.51%	0.88%	0.00%	0.00%	0.31%	0.99%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.78%	0.23%	0.00%	1.59%	0.98%	0.65%	0.27%	0.84%	0.64%	0.00%	0.92%	0.15%	0.00%	1.57%	0.52%	0.48%	0.00%	0.97%	0.23%	0.50%	0.73%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
