Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Каширская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925					
24	Против всех	293	29	34	9	1	20	9	2	18	8	3	25	17	26	6	8	0	9	17	18	8	4	2	6	9	5					
		2.07%	3.07%	3.53%	1.59%	0.73%	1.92%	1.80%	0.52%	2.17%	1.52%	1.13%	2.97%	2.37%	2.95%	1.49%	1.80%	0.00%	0.86%	3.39%	2.72%	1.73%	0.71%	0.81%	1.48%	2.12%	2.58%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
