Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Район Теплый Стан																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №3169	УИК №3170	УИК №3171					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1718	50	50	50	50	50	50	50	50	50	50	50	50	49	51	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	8	0	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	930	27	27	28	25	31	25	28	38	22	28	21	26	32	25	22	35	32	20	30	20	40	26	26	26	37	25	24	27	30	38	26	10	22	29	1	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	666	28	18	16	19	14	18	40	27	12	20	16	4	7	27	26	10	14	17	15	26	13	77	10	13	19	23	13	19	13	0	16	9	42	12	0	7	6					
14	Число погашенных открепительных удостоверений	788	23	23	22	25	19	25	22	12	28	22	29	24	17	26	28	15	18	30	20	30	10	24	24	24	13	25	26	23	20	12	24	40	28	21	7	0	9					
15	Число открепительных удостоверений выданных ТИК	15	0	0	0	0	1	1	2	0	1	1	0	3	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	261	7	8	8	4	1	3	9	11	7	6	6	13	13	12	12	8	5	7	5	7	6	9	10	8	5	7	4	2	9	9	6	4	10	10	6	3	1					
		0.52%	0.41%	0.50%	0.50%	0.24%	0.06%	0.20%	0.53%	0.69%	0.61%	0.49%	0.50%	0.82%	0.92%	0.88%	0.89%	0.54%	0.32%	0.46%	0.34%	0.48%	0.41%	0.66%	0.64%	0.56%	0.39%	0.43%	0.32%	0.16%	0.53%	0.50%	0.34%	0.52%	0.81%	0.68%	1.63%	0.70%	0.78%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	4821	226	163	161	179	128	167	192	212	122	103	63	160	109	104	116	137	156	138	123	103	109	117	120	89	180	166	125	142	170	188	137	64	132	216	1	2	1					
		9.63%	13.25%	10.27%	10.10%	11.09%	8.46%	11.50%	11.32%	13.44%	10.72%	8.54%	5.32%	10.15%	7.76%	7.69%	8.60%	9.41%	10.23%	9.07%	8.45%	7.14%	7.55%	8.64%	7.75%	6.28%	14.08%	10.38%	10.00%	11.44%	10.16%	10.51%	7.80%	8.38%	10.81%	14.89%	0.27%	0.47%	0.78%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1110	47	40	23	39	39	41	31	34	32	37	22	32	32	26	20	40	36	38	35	35	32	36	30	38	10	31	21	26	33	42	41	19	12	24	15	18	3					
		2.21%	2.75%	2.52%	1.44%	2.41%	2.57%	2.82%	1.82%	2.15%	2.81%	3.07%	1.85%	2.03%	2.28%	1.92%	1.48%	2.74%	2.36%	2.5%	2.40%	2.42%	2.21%	2.65%	1.93%	2.68%	0.78%	1.93%	1.68%	2.09%	1.97%	2.34%	2.33%	2.49%	0.98%	1.65%	4.07%	4.25%	2.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	5635	226	209	202	252	171	198	210	205	132	154	101	171	109	124	115	137	185	180	167	114	126	125	165	143	150	192	179	159	154	245	197	69	124	216	10	9	10					
		11.26%	13.25%	13.16%	12.68%	15.62%	11.30%	13.63%	12.38%	12.99%	11.60%	12.78%	8.53%	10.85%	7.76%	9.17%	8.53%	9.41%	12.13%	11.84%	11.47%	7.91%	8.73%	9.23%	10.66%	10.09%	11.73%	12.00%	14.33%	12.81%	9.21%	13.70%	11.21%	9.04%	10.15%	14.89%	2.71%	2.12%	7.87%					
22	"5. ""За Русь Святую"""	234	7	9	5	13	13	5	3	1	8	6	6	5	7	10	11	6	7	9	10	6	7	8	3	10	4	0	4	4	2	7	6	2	6	4	4	6	10					
		0.46%	0.41%	0.56%	0.31%	0.80%	0.85%	0.34%	0.17%	0.06%	0.70%	0.49%	0.50%	0.31%	0.49%	0.73%	0.81%	0.41%	0.45%	0.59%	0.68%	0.41%	0.48%	0.59%	0.19%	0.70%	0.31%	0.0%	0.32%	0.32%	0.11%	0.39%	0.34%	0.26%	0.49%	0.27%	1.08%	1.41%	7.87%					
23	"6. ""Объединенная Российская партия ""Русь"""	106	4	0	5	7	1	0	3	2	4	2	3	0	7	4	3	3	1	6	2	3	1	2	6	3	4	4	3	1	1	4	5	2	5	2	2	1	0					
		0.21%	0.23%	0.0%	0.31%	0.43%	0.06%	0.0%	0.17%	0.12%	0.35%	0.16%	0.25%	0.0%	0.49%	0.29%	0.22%	0.20%	0.06%	0.39%	0.13%	0.20%	0.06%	0.14%	0.38%	0.21%	0.31%	0.25%	0.24%	0.08%	0.05%	0.22%	0.28%	0.26%	0.40%	0.13%	0.54%	0.23%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	766	25	26	20	25	19	13	31	26	13	13	19	24	22	22	29	29	29	31	15	22	25	17	22	14	19	37	17	28	17	31	25	14	18	28	0	1	0					
		1.53%	1.46%	1.63%	1.25%	1.54%	1.25%	0.89%	1.82%	1.64%	1.14%	1.07%	1.60%	1.52%	1.56%	1.62%	2.15%	1.99%	1.90%	2.03%	1.03%	1.52%	1.73%	1.25%	1.42%	0.98%	1.48%	2.31%	1.36%	2.25%	1.01%	1.73%	1.42%	1.83%	1.47%	1.93%	0.0%	0.23%	0.0%					
25	"8. ""Народно-республиканская партия России"""	27	0	2	1	0	0	0	0	1	1	0	0	1	3	1	4	1	0	1	1	0	0	2	1	1	0	0	0	1	1	0	1	0	0	2	0	1	0					
		0.05%	0.0%	0.12%	0.06%	0.0%	0.0%	0.0%	0.0%	0.06%	0.08%	0.0%	0.0%	0.06%	0.21%	0.07%	0.29%	0.06%	0.0%	0.06%	0.06%	0.0%	0.0%	0.14%	0.06%	0.07%	0.0%	0.0%	0.0%	0.08%	0.05%	0.0%	0.05%	0.0%	0.0%	0.13%	0.0%	0.23%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	398	18	15	6	6	19	11	8	17	13	4	7	11	19	8	4	12	13	14	13	15	7	15	13	16	8	13	9	8	18	9	13	9	10	16	0	1	0					
		0.79%	1.05%	0.94%	0.37%	0.37%	1.25%	0.75%	0.47%	1.07%	1.14%	0.33%	0.59%	0.69%	1.35%	0.59%	0.29%	0.82%	0.85%	0.92%	0.89%	1.04%	0.48%	1.10%	0.84%	1.12%	0.62%	0.81%	0.72%	0.64%	1.07%	0.50%	0.74%	1.17%	0.81%	1.10%	0.0%	0.23%	0.0%					
27	"10. ""Аграрная партия России"""	776	26	21	28	30	20	25	23	20	20	12	28	29	24	19	19	22	10	21	33	18	26	23	28	21	34	28	8	21	28	21	29	12	17	12	9	4	7					
		1.55%	1.52%	1.32%	1.75%	1.85%	1.32%	1.72%	1.35%	1.26%	1.75%	0.99%	2.36%	1.84%	1.71%	1.40%	1.40%	1.51%	0.65%	1.38%	2.26%	1.24%	1.80%	1.69%	1.80%	1.48%	2.66%	1.75%	0.64%	1.69%	1.67%	1.17%	1.65%	1.57%	1.39%	0.82%	2.44%	0.94%	5.51%					
28	"11. ""Истинные патриоты России"""	29	0	0	2	3	0	0	0	0	0	0	0	0	0	1	0	4	2	1	0	1	0	0	1	0	1	3	4	0	0	2	0	0	3	0	1	0	0					
		0.05%	0.0%	0.0%	0.12%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.27%	0.13%	0.06%	0.0%	0.06%	0.0%	0.0%	0.06%	0.0%	0.07%	0.18%	0.32%	0.0%	0.0%	0.11%	0.0%	0.0%	0.24%	0.0%	0.27%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	524	18	18	18	17	12	17	26	18	14	11	13	18	17	16	8	15	14	17	15	9	15	18	16	20	9	23	9	15	19	11	19	9	14	9	2	3	2					
		1.04%	1.05%	1.13%	1.12%	1.05%	0.79%	1.17%	1.53%	1.14%	1.23%	0.91%	1.09%	1.14%	1.21%	1.18%	0.59%	1.03%	0.91%	1.11%	1.03%	0.62%	1.04%	1.32%	1.03%	1.41%	0.70%	1.43%	0.72%	1.20%	1.13%	0.61%	1.08%	1.17%	1.14%	0.62%	0.54%	0.70%	1.57%					
30	"13. ""Демократическая партия России"""	85	5	2	7	3	2	4	3	0	1	2	7	3	0	2	2	1	1	1	0	5	2	0	1	4	0	4	13	1	1	0	2	1	1	1	2	0	1					
		0.16%	0.29%	0.12%	0.43%	0.18%	0.13%	0.27%	0.17%	0.0%	0.08%	0.16%	0.59%	0.19%	0.0%	0.14%	0.14%	0.06%	0.06%	0.06%	0.0%	0.34%	0.13%	0.0%	0.06%	0.28%	0.0%	0.25%	1.04%	0.08%	0.05%	0.0%	0.11%	0.13%	0.08%	0.06%	0.54%	0.0%	0.78%					
31	"14. ""Великая Россия - Евразийский Союз"""	95	2	2	0	2	1	1	2	1	2	1	4	5	2	2	1	7	3	3	7	0	4	2	7	4	4	2	1	2	1	4	3	2	4	2	2	3	0					
		0.18%	0.11%	0.12%	0.0%	0.12%	0.06%	0.06%	0.11%	0.06%	0.17%	0.08%	0.33%	0.31%	0.14%	0.14%	0.07%	0.48%	0.19%	0.19%	0.48%	0.0%	0.27%	0.14%	0.45%	0.28%	0.31%	0.12%	0.08%	0.16%	0.05%	0.22%	0.17%	0.26%	0.32%	0.13%	0.54%	0.70%	0.0%					
32	"15. ""Партия СЛОН"""	91	4	2	3	2	3	0	2	3	0	5	1	3	1	3	1	3	3	2	6	4	2	2	2	1	1	2	5	5	3	8	1	4	1	2	0	1	0					
		0.18%	0.23%	0.12%	0.18%	0.12%	0.19%	0.0%	0.11%	0.19%	0.0%	0.41%	0.08%	0.19%	0.07%	0.22%	0.07%	0.20%	0.19%	0.13%	0.41%	0.27%	0.13%	0.14%	0.12%	0.07%	0.07%	0.12%	0.40%	0.40%	0.17%	0.44%	0.05%	0.52%	0.08%	0.13%	0.0%	0.23%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	8744	300	214	280	287	288	259	296	306	198	197	168	268	234	218	241	238	322	254	251	222	246	177	351	240	233	280	244	179	305	350	334	145	296	271	12	26	14					
		17.47%	17.59%	13.48%	17.57%	17.79%	19.04%	17.83%	17.45%	19.40%	17.41%	16.34%	14.20%	17.00%	16.67%	16.12%	17.87%	16.35%	21.12%	16.71%	17.25%	15.40%	17.05%	13.07%	22.68%	16.94%	18.23%	17.51%	19.53%	14.42%	18.24%	19.57%	19.02%	19.00%	24.24%	18.68%	3.26%	6.14%	11.02%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	5	1	0	0	0	1	0	0	2	0	3	1	0	0	0	0	2					
		0.04%	0.05%	0.06%	0.06%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.07%	0.07%	0.07%	0.06%	0.06%	0.0%	0.0%	0.0%	0.34%	0.07%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.11%	0.0%	0.17%	0.13%	0.0%	0.0%	0.0%	0.0%	1.57%					
35	"18. ""ЛДПР"""	2646	68	101	80	105	96	82	89	59	62	64	89	76	100	96	77	84	55	63	80	111	88	87	71	90	50	75	55	60	89	79	89	32	59	58	10	14	3					
		5.28%	3.98%	6.36%	5.02%	6.50%	6.34%	5.64%	5.24%	3.74%	5.45%	5.31%	7.52%	4.82%	7.12%	7.10%	5.71%	5.77%	3.60%	4.14%	5.49%	7.70%	6.10%	6.42%	4.58%	6.35%	3.91%	4.69%	4.40%	4.83%	5.32%	4.41%	5.06%	4.19%	4.83%	4.0%	2.71%	3.30%	2.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	342	8	9	19	7	10	9	13	6	6	8	10	14	15	15	12	7	8	6	10	11	13	12	6	7	9	5	5	7	12	4	14	4	15	14	2	8	2					
		0.68%	0.46%	0.56%	1.19%	0.43%	0.66%	0.61%	0.76%	0.38%	0.52%	0.66%	0.84%	0.88%	1.06%	1.10%	0.89%	0.48%	0.52%	0.39%	0.68%	0.76%	0.90%	0.88%	0.38%	0.49%	0.70%	0.31%	0.40%	0.56%	0.71%	0.22%	0.79%	0.52%	1.22%	0.96%	0.54%	1.89%	1.57%					
37	"20. ""Политическая партия ""Единая Россия"""	15433	444	499	449	417	420	413	488	413	324	420	458	487	507	482	460	486	393	456	460	521	515	487	458	462	391	450	369	412	482	475	538	218	299	316	252	272	40					
		30.84%	26.04%	31.44%	28.18%	25.85%	27.77%	28.44%	28.77%	26.18%	28.49%	34.85%	38.71%	30.90%	36.13%	35.65%	34.12%	33.40%	25.78%	29.99%	31.61%	36.15%	35.71%	35.96%	29.60%	32.62%	30.59%	28.14%	29.54%	33.19%	28.82%	26.56%	30.63%	28.57%	24.48%	21.79%	68.47%	64.30%	31.49%					
38	"21. ""Российская Конституционно-демократическая партия"""	70	3	2	1	1	1	0	1	1	3	2	2	3	3	2	0	5	2	3	2	2	3	3	3	0	2	1	2	4	2	2	1	1	1	3	0	2	1					
		0.13%	0.17%	0.12%	0.06%	0.06%	0.06%	0.0%	0.05%	0.06%	0.26%	0.16%	0.16%	0.19%	0.21%	0.14%	0.0%	0.34%	0.13%	0.19%	0.13%	0.13%	0.20%	0.22%	0.19%	0.0%	0.15%	0.06%	0.16%	0.32%	0.11%	0.11%	0.05%	0.13%	0.08%	0.20%	0.0%	0.47%	0.78%					
39	"22. ""Развитие предпринимательства"""	144	5	6	1	5	7	4	14	6	4	1	1	3	4	6	1	0	4	0	7	2	6	6	3	3	2	5	0	1	11	6	5	7	0	7	1	0	0					
		0.28%	0.29%	0.37%	0.06%	0.30%	0.46%	0.27%	0.82%	0.38%	0.35%	0.08%	0.08%	0.19%	0.28%	0.44%	0.07%	0.0%	0.26%	0.0%	0.48%	0.13%	0.41%	0.44%	0.19%	0.21%	0.15%	0.31%	0.0%	0.08%	0.65%	0.33%	0.28%	0.91%	0.0%	0.48%	0.27%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4160	156	127	179	102	140	97	125	115	93	81	83	145	86	83	90	105	188	156	105	114	115	98	119	134	79	139	99	87	184	179	151	79	121	134	15	34	23					
		8.31%	9.14%	8.00%	11.23%	6.32%	9.25%	6.68%	7.37%	7.29%	8.17%	6.72%	7.01%	9.20%	6.12%	6.13%	6.67%	7.21%	12.33%	10.26%	7.21%	7.91%	7.97%	7.23%	7.69%	9.46%	6.18%	8.69%	7.92%	7.01%	11.00%	10.01%	8.59%	10.35%	9.90%	9.24%	4.07%	8.03%	18.11%					
																																												
41	Против всех	3100	97	97	73	92	111	90	114	103	75	68	76	88	75	77	100	97	83	104	88	98	72	88	103	97	82	122	73	69	113	105	121	58	69	89	18	11	4					
		6.19%	5.68%	6.11%	4.58%	5.70%	7.34%	6.19%	6.72%	6.53%	6.59%	5.64%	6.42%	5.58%	5.34%	5.69%	7.41%	6.66%	5.44%	6.84%	6.04%	6.80%	4.99%	6.49%	6.65%	6.85%	6.41%	7.62%	5.84%	5.56%	6.75%	5.87%	6.89%	7.60%	5.65%	6.13%	4.89%	2.60%	3.14%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
