Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Тукаевская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №2661	УИК №2662	УИК №2663	УИК №2664	УИК №2665	УИК №2666	УИК №2667	УИК №2668	УИК №2669	УИК №2670	УИК №2671	УИК №2672	УИК №2673	УИК №2674	УИК №2675	УИК №2676	УИК №2677	УИК №2678	УИК №2679	УИК №2680	УИК №2681	УИК №2682	УИК №2683	УИК №2684	УИК №2685	УИК №2686	УИК №2687	УИК №2688	УИК №2689	УИК №2690	УИК №2691	УИК №2692	УИК №2693	УИК №2694	УИК №2695	УИК №2696	УИК №2697	УИК №2698	УИК №2699	УИК №2700	УИК №2701	УИК №2702	УИК №2703					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	268	25	5	5	6	0	0	18	7	9	2	2	8	20	3	7	26	12	13	5	8	10	3	8	4	2	5	9	3	4	13	4	2	0	1	5	0	2	0	4	0	0	5	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	154	6	5	5	4	0	10	6	4	4	0	4	0	6	3	5	7	4	0	7	2	9	1	8	0	5	4	6	5	2	8	1	4	0	0	4	0	0	2	3	4	2	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	124	0	0	25	7	11	8	0	0	1	0	0	0	0	0	11	0	0	0	8	9	0	0	0	5	0	2	0	4	0	0	0	4	4	2	0	3	0	2	0	13	5	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	301	11	2	52	8	1	2	7	5	1	0	1	8	4	2	0	8	3	4	0	3	7	1	65	6	1	0	6	9	20	11	1	5	2	3	2	1	1	0	1	8	4	25	0					
		1.16%	0.86%	0.48%	4.74%	0.67%	0.46%	0.52%	0.63%	0.87%	0.20%	0.00%	0.21%	0.84%	1.23%	1.52%	0.00%	0.77%	0.33%	0.70%	0.00%	0.26%	0.96%	0.47%	10.83%	1.53%	0.38%	0.00%	0.78%	1.08%	2.95%	1.14%	0.44%	0.59%	0.63%	1.50%	0.62%	0.55%	0.22%	0.00%	0.23%	0.83%	1.17%	3.24%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	272	12	0	80	6	0	4	3	6	2	1	1	9	3	2	0	4	5	2	3	2	10	0	52	0	2	3	7	8	7	11	0	4	0	0	2	0	1	0	2	4	6	7	1					
		1.05%	0.93%	0.00%	7.29%	0.50%	0.00%	1.04%	0.27%	1.05%	0.39%	0.69%	0.21%	0.94%	0.93%	1.52%	0.00%	0.39%	0.55%	0.35%	0.28%	0.18%	1.37%	0.00%	8.67%	0.00%	0.77%	1.30%	0.90%	0.96%	1.03%	1.14%	0.00%	0.47%	0.00%	0.00%	0.62%	0.00%	0.22%	0.00%	0.47%	0.42%	1.76%	0.91%	0.21%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	34	0	0	6	4	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	1	0	0	7	0	2	0	2	1	0	3	0	0	0	0	0	0	0	0	0	2	0	2	0					
		0.13%	0.00%	0.00%	0.55%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.09%	0.00%	0.00%	1.17%	0.00%	0.77%	0.00%	0.26%	0.12%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.26%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1075	21	6	164	35	1	3	20	15	2	2	32	10	19	6	24	6	10	5	102	150	8	6	116	25	13	20	26	34	45	40	4	16	3	5	7	2	2	4	2	27	5	31	1					
		4.14%	1.64%	1.43%	14.94%	2.93%	0.46%	0.78%	1.79%	2.62%	0.39%	1.38%	6.79%	1.05%	5.86%	4.55%	2.49%	0.58%	1.10%	0.88%	9.51%	13.24%	1.09%	2.79%	19.33%	6.36%	4.98%	8.70%	3.36%	4.07%	6.64%	4.15%	1.78%	1.88%	0.95%	2.50%	2.16%	1.10%	0.45%	1.69%	0.47%	2.80%	1.47%	4.02%	0.21%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	75	7	0	11	3	0	1	3	0	0	0	1	2	2	0	0	0	0	1	2	2	1	0	19	0	0	0	1	4	2	4	0	1	0	0	0	1	0	0	0	5	0	2	0					
		0.29%	0.55%	0.00%	1.00%	0.25%	0.00%	0.26%	0.27%	0.00%	0.00%	0.00%	0.21%	0.21%	0.62%	0.00%	0.00%	0.00%	0.00%	0.18%	0.19%	0.18%	0.14%	0.00%	3.17%	0.00%	0.00%	0.00%	0.13%	0.48%	0.29%	0.41%	0.00%	0.12%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.52%	0.00%	0.26%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	24087	1226	412	762	1132	214	372	1085	544	505	142	434	924	286	122	939	1018	893	557	965	974	705	208	321	362	242	207	731	778	595	894	220	821	311	192	311	176	442	227	425	909	326	702	476					
		92.81%	95.48%	98.10%	69.40%	94.65%	99.07%	97.13%	96.88%	95.10%	99.02%	97.93%	92.14%	96.96%	88.27%	92.42%	97.51%	98.26%	98.02%	97.55%	90.02%	85.97%	96.44%	96.74%	53.50%	92.11%	92.72%	90.00%	94.44%	93.17%	87.76%	92.64%	97.78%	96.59%	98.42%	96.00%	95.99%	97.24%	99.10%	96.19%	98.84%	94.39%	95.60%	91.05%	99.58%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	39	7	0	5	5	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	4	0	1	0	1	1	2	2	0	3	0	0	0	0	0	0	0	1	0	2	0					
		0.15%	0.55%	0.00%	0.46%	0.42%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.21%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.09%	0.00%	0.00%	0.67%	0.00%	0.38%	0.00%	0.13%	0.12%	0.29%	0.21%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.26%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
