Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Тукаевская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №2676	УИК №2677	УИК №2678	УИК №2679	УИК №2680	УИК №2681	УИК №2682	УИК №2683	УИК №2684	УИК №2685	УИК №2686	УИК №2687	УИК №2688	УИК №2689	УИК №2690	УИК №2691	УИК №2692	УИК №2693	УИК №2694	УИК №2695	УИК №2696	УИК №2697	УИК №2698	УИК №2699	УИК №2700	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718					
		0.69%	0.32%	0.00%	0.86%	0.00%	0.00%	0.62%	0.74%	0.23%	0.00%	0.73%	1.12%	3.08%	2.17%	0.29%	0.00%	1.68%	0.00%	0.36%	0.00%	0.36%	1.02%	1.54%	1.75%	1.72%	3.74%	0.69%	2.83%	0.42%	0.00%	1.05%	0.45%	0.13%	0.00%	0.00%	1.43%	0.00%	0.25%	0.00%	0.23%	0.94%	0.85%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	15	0	0	3	0	0	0	2	0	1	1	0	0	1	0	0	1	0	2	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.37%	0.00%	0.72%	0.24%	0.00%	0.00%	0.72%	0.00%	0.00%	0.15%	0.00%	0.12%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	1.07%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.06%	0.00%	0.00%	0.00%	0.15%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1261	72	3	142	6	1	63	20	4	9	18	36	56	15	70	7	50	5	330	1	21	2	86	34	21	11	11	32	9	8	28	1	7	6	3	5	0	1	0	5	23	4	33	2					
		5.40%	5.71%	0.85%	6.45%	2.94%	0.28%	6.49%	3.70%	0.92%	6.52%	4.36%	4.49%	17.23%	10.87%	6.80%	0.71%	7.65%	0.95%	19.86%	0.74%	3.74%	1.02%	13.23%	11.89%	9.05%	5.88%	1.52%	5.65%	1.88%	5.93%	3.25%	0.45%	0.93%	2.47%	1.68%	1.79%	0.00%	0.25%	0.00%	1.14%	2.41%	1.14%	4.71%	0.46%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	21	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	4	0	2	0	0	0	0	2	0	1	0	0	0	1	0	0	0	1	0	0	0					
		0.09%	0.00%	0.00%	0.18%	0.00%	0.28%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.31%	1.40%	0.00%	1.07%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.13%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	0	0	0	0	0	1	2	0	1	0	0	0	2	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.46%	0.00%	0.24%	0.00%	0.00%	0.00%	0.19%	0.00%	0.15%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	271	9	0	21	1	1	2	5	3	1	4	10	7	2	3	3	34	2	21	2	3	0	30	26	9	9	7	4	2	3	14	1	3	0	0	4	0	1	0	1	9	3	10	1					
		1.16%	0.71%	0.00%	0.95%	0.49%	0.28%	0.21%	0.92%	0.69%	0.72%	0.97%	1.25%	2.15%	1.45%	0.29%	0.31%	5.20%	0.38%	1.26%	1.48%	0.53%	0.00%	4.62%	9.09%	3.88%	4.81%	0.97%	0.71%	0.42%	2.22%	1.63%	0.45%	0.40%	0.00%	0.00%	1.43%	0.00%	0.25%	0.00%	0.23%	0.94%	0.85%	1.43%	0.23%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	474	1	2	11	3	1	11	8	2	1	10	20	11	3	6	8	68	3	137	0	5	2	55	20	14	12	3	4	4	4	13	2	0	5	0	3	0	0	0	1	8	6	6	1					
		2.03%	0.08%	0.57%	0.50%	1.47%	0.28%	1.13%	1.48%	0.46%	0.72%	2.42%	2.49%	3.38%	2.17%	0.58%	0.82%	10.40%	0.57%	8.24%	0.00%	0.89%	1.02%	8.46%	6.99%	6.03%	6.42%	0.41%	0.71%	0.84%	2.96%	1.51%	0.89%	0.00%	2.06%	0.00%	1.07%	0.00%	0.00%	0.00%	0.23%	0.84%	1.70%	0.86%	0.23%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	30	0	0	5	0	0	0	2	2	0	0	0	0	0	0	0	2	0	2	0	0	1	9	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.13%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.37%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.12%	0.00%	0.00%	0.51%	1.38%	0.70%	0.43%	0.53%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20903	1175	347	1988	194	354	876	492	420	125	372	725	239	106	942	962	478	519	1135	132	529	179	442	188	178	135	696	510	461	120	790	217	743	232	176	255	167	394	210	429	875	313	649	434					
		89.54%	93.18%	98.58%	90.32%	95.10%	98.88%	90.31%	90.94%	96.55%	90.58%	90.07%	90.40%	73.54%	76.81%	91.46%	98.16%	73.09%	98.11%	68.29%	97.78%	94.30%	91.33%	68.00%	65.73%	76.72%	72.19%	96.27%	90.11%	96.24%	88.89%	91.75%	96.88%	98.41%	95.47%	98.32%	91.07%	99.40%	99.24%	10.00%	97.95%	91.62%	88.92%	92.58%	99.09%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	56	0	0	2	0	0	6	2	0	0	4	0	0	0	2	0	4	0	2	0	1	0	12	5	2	5	0	0	1	0	2	0	0	0	0	0	0	0	0	0	5	1	0	0					
		0.24%	0.00%	0.00%	0.09%	0.00%	0.00%	0.62%	0.37%	0.00%	0.00%	0.97%	0.00%	0.00%	0.00%	0.19%	0.00%	0.61%	0.00%	0.12%	0.00%	0.18%	0.00%	1.85%	1.75%	0.86%	2.67%	0.00%	0.00%	0.21%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.28%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
