Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Няндомская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636					
		80.13%	78.10%	79.65%	81.94%	79.40%	77.87%	79.81%	79.04%	76.44%	77.78%	77.59%	82.63%	76.65%	79.03%	87.50%	88.49%	82.41%	81.29%	86.49%	91.91%	85.14%	86.95%	81.98%	91.01%	65.88%	81.78%	81.88%	78.20%	70.15%	85.44%	79.52%	84.96%	83.98%	84.55%	81.75%					
22	. Хакамада Ирина Муцуовна	369	15	16	18	31	34	36	30	25	21	32	6	19	9	1	3	0	2	1	0	3	4	7	1	10	4	2	2	0	6	22	3	2	0	4					
		2.41%	1.68%	1.88%	2.69%	2.93%	3.65%	3.09%	2.76%	2.78%	3.33%	3.16%	2.82%	2.84%	3.63%	1.14%	1.08%	0.00%	1.29%	1.35%	0.00%	2.03%	0.74%	2.10%	1.12%	5.88%	1.69%	1.45%	1.50%	0.00%	1.27%	2.76%	0.72%	0.59%	0.00%	3.17%					
23	. Харитонов Николай Михайлович	1440	78	92	57	84	91	106	110	119	60	99	19	64	20	5	16	6	10	3	1	8	36	33	6	30	22	15	14	16	40	80	44	30	11	15					
		9.42%	8.72%	10.82%	8.51%	7.94%	9.77%	9.11%	10.11%	13.22%	9.52%	9.77%	8.92%	9.58%	8.06%	5.68%	5.76%	5.56%	6.45%	4.05%	0.74%	5.41%	6.62%	9.91%	6.74%	17.65%	9.32%	10.87%	10.53%	23.88%	8.44%	10.05%	10.50%	8.90%	10.00%	11.90%					
																																									
24	Против всех	247	15	12	6	21	23	25	15	13	18	21	3	16	8	1	4	0	2	3	0	1	6	3	0	1	5	2	2	2	3	10	1	4	1	0					
		1.62%	1.68%	1.41%	0.90%	1.98%	2.47%	2.15%	1.38%	1.44%	2.86%	2.07%	1.41%	2.40%	3.23%	1.14%	1.44%	0.00%	1.29%	4.05%	0.00%	0.68%	1.10%	0.90%	0.00%	0.59%	2.12%	1.45%	1.50%	2.99%	0.63%	1.26%	0.24%	1.19%	0.91%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
