14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	Богданов Андрей Владимирович	41	1	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	1	1	0	1	0	3	0	0	2	0	1	0	2	0	0	4	0	1	1	0	1	1	1	3	0	0	0	2	2	0	0	0	1	0	1	2	2					
		0.17%	0.16%	1.06%	0.00%	0.00%	0.26%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.17%	0.15%	0.16%	0.00%	0.15%	0.00%	0.34%	0.00%	0.00%	0.26%	0.00%	0.22%	0.00%	0.21%	0.00%	0.00%	0.67%	0.00%	0.14%	0.15%	0.00%	0.22%	0.44%	0.53%	0.16%	0.00%	0.00%	0.00%	0.34%	0.25%	0.00%	0.00%	0.00%	0.21%	0.00%	0.45%	0.36%	0.66%					
19	Жириновский Владимир Вольфович	266	4	2	3	0	3	5	4	1	1	1	1	3	5	1	2	3	2	8	7	3	3	2	20	2	4	5	2	7	1	25	2	3	10	3	7	10	2	9	5	1	16	20	0	5	10	12	2	1	2	2	2	2	6	4					
		1.07%	0.66%	1.06%	0.93%	0.00%	0.78%	0.70%	0.71%	0.33%	0.34%	0.54%	0.59%	0.88%	1.66%	1.18%	0.72%	0.91%	0.17%	1.23%	1.10%	2.08%	0.46%	0.99%	2.25%	1.48%	0.66%	0.66%	1.30%	1.52%	0.81%	2.61%	0.25%	1.40%	1.68%	0.72%	0.98%	1.46%	1.83%	1.97%	2.22%	0.53%	0.85%	1.34%	0.00%	1.81%	1.69%	1.49%	1.52%	0.63%	1.26%	0.41%	1.38%	0.89%	1.09%	1.32%					
20	Зюганов Геннадий Андреевич	234	4	3	3	2	3	8	6	1	3	1	0	1	1	1	2	2	8	5	5	1	2	2	12	1	7	11	1	5	1	8	2	1	3	6	6	7	1	7	3	5	19	16	1	6	4	10	1	3	2	2	1	2	10	6					
		0.94%	0.66%	1.60%	0.93%	0.88%	0.78%	1.12%	1.06%	0.33%	1.01%	0.54%	0.00%	0.29%	0.33%	1.18%	0.72%	0.61%	0.66%	0.77%	0.79%	0.69%	0.31%	0.99%	1.35%	0.74%	1.16%	1.44%	0.65%	1.08%	0.81%	0.84%	0.25%	0.47%	0.50%	1.45%	0.84%	1.02%	0.92%	1.53%	1.33%	2.67%	1.01%	1.08%	0.30%	2.17%	0.68%	1.24%	0.76%	1.90%	1.26%	0.41%	0.69%	0.89%	1.82%	1.98%					
21	Медведев Дмитрий Анатольевич	24218	599	181	315	226	375	698	554	299	293	182	169	336	296	83	273	322	1197	634	623	140	644	196	855	132	590	745	151	448	122	920	790	210	579	405	698	667	106	440	216	179	1838	1451	322	265	575	782	129	154	155	478	142	219	529	291					
		97.72%	98.52%	96.28%	98.13%	99.12%	97.66%	98.03%	98.23%	99.34%	98.65%	98.91%	99.41%	98.82%	98.01%	97.65%	98.20%	97.87%	98.76%	97.69%	97.96%	97.22%	99.08%	97.51%	96.07%	97.78%	97.84%	97.64%	98.05%	97.18%	98.39%	96.13%	99.50%	98.13%	97.15%	97.83%	98.03%	97.37%	97.25%	96.07%	96.00%	95.72%	97.97%	97.58%	97.58%	96.01%	97.29%	96.90%	97.73%	97.47%	97.48%	98.96%	97.93%	97.77%	96.53%	96.04%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
